,day,location,date,month,year,hour,min,WARRANTS
22850,5,6,7,3,2008,17,47,1
22851,5,3,7,3,2008,17,32,1
22852,5,2,7,3,2008,15,0,1
22853,5,2,7,3,2008,15,0,1
22854,5,3,7,3,2008,14,35,1
22855,5,3,7,3,2008,12,39,1
22856,5,4,7,3,2008,11,37,1
22857,5,3,7,3,2008,9,16,1
22858,5,2,7,3,2008,8,30,1
22859,5,10,7,3,2008,7,48,1
22860,5,4,7,3,2008,7,35,1
22861,5,2,7,3,2008,6,40,1
22862,5,2,7,3,2008,6,40,1
22863,5,10,7,3,2008,4,1,1
22864,5,4,7,3,2008,0,30,1
22865,5,4,7,3,2008,0,11,1
22866,5,4,7,3,2008,0,11,1
22867,4,4,6,3,2008,18,45,1
22868,4,10,6,3,2008,18,20,1
22869,4,6,6,3,2008,18,12,1
22870,4,2,6,3,2008,17,40,1
22871,4,8,6,3,2008,16,35,1
22872,4,10,6,3,2008,15,50,1
22873,4,6,6,3,2008,15,50,1
22874,4,8,6,3,2008,14,50,1
22875,4,2,6,3,2008,14,17,1
22876,4,10,6,3,2008,14,12,1
22877,4,2,6,3,2008,10,41,1
22878,4,2,6,3,2008,10,41,1
22879,4,10,6,3,2008,9,10,1
22880,4,4,6,3,2008,8,20,1
22881,4,2,6,3,2008,7,37,1
22882,4,3,6,3,2008,2,20,1
22883,4,2,6,3,2008,1,57,1
22884,4,4,6,3,2008,1,12,1
22885,3,1,5,3,2008,23,0,1
22886,3,1,5,3,2008,22,25,1
22887,3,8,5,3,2008,22,21,1
22888,3,10,5,3,2008,22,21,1
22889,3,9,5,3,2008,22,18,1
22890,3,4,5,3,2008,21,44,1
22891,3,10,5,3,2008,21,36,1
22892,3,1,5,3,2008,19,47,1
22893,3,4,5,3,2008,19,44,1
22894,3,9,5,3,2008,16,48,1
22895,3,5,5,3,2008,16,45,1
22896,3,2,5,3,2008,16,33,1
22897,3,5,5,3,2008,15,35,1
22898,3,4,5,3,2008,15,5,1
22899,3,4,5,3,2008,15,5,1
22900,3,5,5,3,2008,13,50,1
22901,3,10,5,3,2008,13,35,1
22902,3,2,5,3,2008,13,27,1
22903,3,3,5,3,2008,11,30,1
22904,3,10,5,3,2008,11,24,1
22905,3,4,5,3,2008,2,20,1
22906,3,4,5,3,2008,2,0,1
22907,3,8,5,3,2008,1,49,1
22908,3,1,5,3,2008,1,42,1
22909,2,1,4,3,2008,23,59,1
22910,2,9,4,3,2008,23,47,1
22911,2,10,4,3,2008,23,34,1
22912,2,10,4,3,2008,22,15,1
22913,2,10,4,3,2008,22,5,1
22914,2,7,4,3,2008,21,55,1
22915,2,1,4,3,2008,21,38,1
22916,2,1,4,3,2008,20,44,1
22917,2,4,4,3,2008,18,0,1
22918,2,3,4,3,2008,16,45,1
22919,2,10,4,3,2008,16,33,1
22920,2,2,4,3,2008,15,19,1
22921,2,4,4,3,2008,15,10,1
22922,2,7,4,3,2008,15,0,1
22923,2,5,4,3,2008,14,40,1
22924,2,4,4,3,2008,13,44,1
22925,2,5,4,3,2008,13,30,1
22926,2,3,4,3,2008,12,47,1
22927,2,4,4,3,2008,11,43,1
22928,2,2,4,3,2008,11,36,1
22929,2,2,4,3,2008,10,23,1
22930,2,4,4,3,2008,10,0,1
22931,2,4,4,3,2008,9,50,1
22932,2,10,4,3,2008,8,0,1
22933,2,9,4,3,2008,8,0,1
22934,2,1,4,3,2008,4,40,1
22935,2,3,4,3,2008,2,3,1
22936,2,4,4,3,2008,1,20,1
22937,1,10,3,3,2008,22,10,1
22938,1,10,3,3,2008,20,15,1
22939,1,1,3,3,2008,20,5,1
22940,1,4,3,3,2008,19,41,1
22941,1,2,3,3,2008,19,20,1
22942,1,10,3,3,2008,18,0,1
22943,1,10,3,3,2008,13,47,1
22944,1,8,3,3,2008,13,30,1
22945,1,1,3,3,2008,13,30,1
22946,1,10,3,3,2008,12,45,1
22947,1,10,3,3,2008,12,39,1
22948,1,2,3,3,2008,12,28,1
22949,1,4,3,3,2008,12,12,1
22950,1,5,3,3,2008,11,0,1
22951,1,10,3,3,2008,10,55,1
22952,1,2,3,3,2008,10,49,1
22953,1,2,3,3,2008,9,39,1
22954,1,4,3,3,2008,1,35,1
22955,1,4,3,3,2008,0,32,1
22956,7,2,24,2,2008,22,54,1
22957,7,3,24,2,2008,22,44,1
22958,7,8,24,2,2008,22,22,1
22959,7,4,24,2,2008,21,30,1
22960,7,4,24,2,2008,20,24,1
22961,7,7,24,2,2008,20,1,1
22962,7,8,24,2,2008,19,55,1
22963,7,2,24,2,2008,18,1,1
22964,7,2,24,2,2008,18,1,1
22965,7,10,24,2,2008,16,41,1
22966,7,10,24,2,2008,16,40,1
22967,7,3,24,2,2008,16,13,1
22968,7,8,24,2,2008,15,12,1
22969,7,5,24,2,2008,14,57,1
22970,7,2,24,2,2008,14,45,1
22971,7,10,24,2,2008,13,46,1
22972,7,8,24,2,2008,7,29,1
22973,7,9,24,2,2008,2,16,1
22974,7,1,24,2,2008,1,13,1
22975,7,4,24,2,2008,0,51,1
22976,6,5,23,2,2008,22,1,1
22977,6,4,23,2,2008,21,57,1
22978,6,4,23,2,2008,20,35,1
22979,6,10,23,2,2008,19,31,1
22980,6,10,23,2,2008,19,1,1
22981,6,6,23,2,2008,16,26,1
22982,6,5,23,2,2008,16,25,1
22983,6,8,23,2,2008,12,31,1
22984,6,3,23,2,2008,9,15,1
22985,6,7,23,2,2008,0,30,1
22986,5,8,22,2,2008,23,52,1
22987,5,4,22,2,2008,23,24,1
22988,5,10,22,2,2008,22,17,1
22989,5,6,22,2,2008,20,55,1
22990,5,6,22,2,2008,17,20,1
22991,5,10,22,2,2008,17,9,1
22992,5,1,22,2,2008,16,47,1
22993,5,4,22,2,2008,14,50,1
22994,5,9,22,2,2008,14,38,1
22995,5,5,22,2,2008,13,0,1
22996,5,4,22,2,2008,11,9,1
22997,5,9,22,2,2008,10,0,1
22998,5,8,22,2,2008,10,0,1
22999,5,2,22,2,2008,1,22,1
23000,4,5,21,2,2008,23,30,1
23001,4,9,21,2,2008,23,24,1
23002,4,2,21,2,2008,23,20,1
23003,4,4,21,2,2008,22,20,1
23004,4,10,21,2,2008,21,20,1
23005,4,4,21,2,2008,19,8,1
23006,4,1,21,2,2008,18,8,1
23007,4,10,21,2,2008,17,4,1
23008,4,5,21,2,2008,15,57,1
23009,4,7,21,2,2008,14,34,1
23010,4,10,21,2,2008,14,20,1
23011,4,6,21,2,2008,13,46,1
23012,4,10,21,2,2008,8,51,1
23013,4,10,21,2,2008,8,31,1
23014,4,1,21,2,2008,7,58,1
23015,4,2,21,2,2008,5,48,1
23016,4,2,21,2,2008,3,29,1
23017,3,2,20,2,2008,23,43,1
23018,3,5,20,2,2008,23,11,1
23019,3,8,20,2,2008,22,32,1
23020,3,10,20,2,2008,22,25,1
23021,3,10,20,2,2008,21,0,1
23022,3,10,20,2,2008,20,50,1
23023,3,1,20,2,2008,19,55,1
23024,3,4,20,2,2008,19,55,1
23025,3,10,20,2,2008,19,36,1
23026,3,10,20,2,2008,19,1,1
23027,3,10,20,2,2008,19,1,1
23028,3,4,20,2,2008,17,51,1
23029,3,4,20,2,2008,17,50,1
23030,3,2,20,2,2008,17,45,1
23031,3,5,20,2,2008,17,28,1
23032,3,4,20,2,2008,16,34,1
23033,3,3,20,2,2008,16,30,1
23034,3,3,20,2,2008,16,30,1
23035,3,7,20,2,2008,16,17,1
23036,3,4,20,2,2008,15,25,1
23037,3,2,20,2,2008,15,1,1
23038,3,2,20,2,2008,15,1,1
23039,3,8,20,2,2008,14,23,1
23040,3,10,20,2,2008,14,15,1
23041,3,3,20,2,2008,12,40,1
23042,3,8,20,2,2008,12,30,1
23043,3,3,20,2,2008,11,4,1
23044,3,3,20,2,2008,10,24,1
23045,3,7,20,2,2008,9,37,1
23046,3,7,20,2,2008,9,37,1
23047,3,2,20,2,2008,2,53,1
23048,3,2,20,2,2008,2,23,1
23049,3,2,20,2,2008,2,15,1
23050,3,8,20,2,2008,1,39,1
23051,3,3,20,2,2008,0,24,1
23052,3,5,20,2,2008,0,3,1
23053,2,4,19,2,2008,23,4,1
23054,2,5,19,2,2008,22,59,1
23055,2,9,19,2,2008,22,44,1
23056,2,10,19,2,2008,18,10,1
23057,2,3,19,2,2008,16,1,1
23058,2,4,19,2,2008,15,55,1
23059,2,4,19,2,2008,15,0,1
23060,2,2,19,2,2008,14,54,1
23061,2,4,19,2,2008,13,35,1
23062,2,6,19,2,2008,13,3,1
23063,2,3,19,2,2008,11,33,1
23064,2,2,19,2,2008,11,30,1
23065,2,2,19,2,2008,11,30,1
23066,2,1,19,2,2008,11,21,1
23067,2,10,19,2,2008,11,4,1
23068,2,5,19,2,2008,8,18,1
23069,2,2,19,2,2008,4,0,1
23070,2,2,19,2,2008,3,24,1
23071,2,5,19,2,2008,2,16,1
23072,1,10,18,2,2008,23,56,1
23073,1,3,18,2,2008,23,30,1
23074,1,3,18,2,2008,23,30,1
23075,1,10,18,2,2008,23,0,1
23076,1,5,18,2,2008,22,51,1
23077,1,3,18,2,2008,21,59,1
23078,1,2,18,2,2008,21,50,1
23079,1,3,18,2,2008,20,30,1
23080,1,9,18,2,2008,18,20,1
23081,1,8,18,2,2008,17,44,1
23082,1,10,18,2,2008,17,14,1
23083,1,10,18,2,2008,17,14,1
23084,1,10,18,2,2008,17,10,1
23085,1,4,18,2,2008,17,6,1
23086,1,3,18,2,2008,17,3,1
23087,1,3,18,2,2008,17,3,1
23088,1,2,18,2,2008,17,0,1
23089,1,3,18,2,2008,16,4,1
23090,1,1,18,2,2008,15,0,1
23091,1,10,18,2,2008,10,51,1
23092,1,3,18,2,2008,9,28,1
23093,1,4,18,2,2008,9,10,1
23094,1,5,18,2,2008,7,57,1
23095,1,4,18,2,2008,7,35,1
23096,1,8,18,2,2008,7,30,1
23097,1,9,18,2,2008,7,30,1
23098,1,5,18,2,2008,5,41,1
23099,1,4,18,2,2008,2,10,1
23100,1,10,18,2,2008,1,24,1
23101,1,5,18,2,2008,0,41,1
23102,7,2,10,2,2008,23,49,1
23103,7,4,10,2,2008,23,5,1
23104,7,9,10,2,2008,21,50,1
23105,7,4,10,2,2008,20,25,1
23106,7,4,10,2,2008,20,25,1
23107,7,3,10,2,2008,18,58,1
23108,7,3,10,2,2008,18,58,1
23109,7,2,10,2,2008,18,19,1
23110,7,10,10,2,2008,18,5,1
23111,7,10,10,2,2008,17,37,1
23112,7,4,10,2,2008,17,0,1
23113,7,4,10,2,2008,16,32,1
23114,7,2,10,2,2008,16,30,1
23115,7,10,10,2,2008,16,5,1
23116,7,1,10,2,2008,15,57,1
23117,7,3,10,2,2008,14,19,1
23118,7,4,10,2,2008,13,45,1
23119,7,10,10,2,2008,13,42,1
23120,7,10,10,2,2008,13,15,1
23121,7,10,10,2,2008,13,4,1
23122,7,1,10,2,2008,12,30,1
23123,7,10,10,2,2008,12,10,1
23124,7,6,10,2,2008,11,51,1
23125,7,5,10,2,2008,10,29,1
23126,7,5,10,2,2008,10,29,1
23127,7,5,10,2,2008,10,27,1
23128,7,10,10,2,2008,8,29,1
23129,7,5,10,2,2008,7,28,1
23130,7,5,10,2,2008,6,41,1
23131,7,5,10,2,2008,3,23,1
23132,6,4,9,2,2008,23,46,1
23133,6,2,9,2,2008,23,20,1
23134,6,8,9,2,2008,21,26,1
23135,6,8,9,2,2008,21,9,1
23136,6,1,9,2,2008,20,27,1
23137,6,8,9,2,2008,19,1,1
23138,6,8,9,2,2008,19,1,1
23139,6,5,9,2,2008,17,45,1
23140,6,10,9,2,2008,17,2,1
23141,6,3,9,2,2008,16,55,1
23142,6,2,9,2,2008,15,50,1
23143,6,8,9,2,2008,15,43,1
23144,6,9,9,2,2008,15,19,1
23145,6,4,9,2,2008,14,30,1
23146,6,10,9,2,2008,10,7,1
23147,6,10,9,2,2008,7,55,1
23148,6,10,9,2,2008,7,55,1
23149,6,10,9,2,2008,7,30,1
23150,6,3,9,2,2008,3,15,1
23151,6,1,9,2,2008,1,20,1
23152,6,1,9,2,2008,0,48,1
23153,6,6,9,2,2008,0,28,1
23154,5,3,8,2,2008,23,43,1
23155,5,3,8,2,2008,22,48,1
23156,5,3,8,2,2008,22,48,1
23157,5,4,8,2,2008,22,47,1
23158,5,2,8,2,2008,19,10,1
23159,5,4,8,2,2008,18,43,1
23160,5,10,8,2,2008,18,24,1
23161,5,3,8,2,2008,17,10,1
23162,5,3,8,2,2008,15,32,1
23163,5,10,8,2,2008,15,0,1
23164,5,10,8,2,2008,14,10,1
23165,5,10,8,2,2008,13,15,1
23166,5,4,8,2,2008,12,10,1
23167,5,10,8,2,2008,11,30,1
23168,5,5,8,2,2008,10,54,1
23169,5,5,8,2,2008,10,54,1
23170,5,5,8,2,2008,9,30,1
23171,5,5,8,2,2008,8,9,1
23172,5,1,8,2,2008,7,59,1
23173,5,4,8,2,2008,7,49,1
23174,4,4,7,2,2008,23,20,1
23175,4,9,7,2,2008,19,15,1
23176,4,1,7,2,2008,19,3,1
23177,4,2,7,2,2008,17,13,1
23178,4,5,7,2,2008,16,55,1
23179,4,2,7,2,2008,16,41,1
23180,4,2,7,2,2008,15,18,1
23181,4,10,7,2,2008,14,40,1
23182,4,2,7,2,2008,13,30,1
23183,4,2,7,2,2008,13,25,1
23184,4,6,7,2,2008,12,11,1
23185,4,8,7,2,2008,11,30,1
23186,4,10,7,2,2008,11,15,1
23187,4,4,7,2,2008,11,0,1
23188,4,5,7,2,2008,9,53,1
23189,4,2,7,2,2008,7,33,1
23190,4,1,7,2,2008,7,32,1
23191,4,4,7,2,2008,2,10,1
23192,4,1,7,2,2008,1,3,1
23193,3,10,6,2,2008,23,32,1
23194,3,10,6,2,2008,23,32,1
23195,3,2,6,2,2008,23,0,1
23196,3,5,6,2,2008,19,15,1
23197,3,10,6,2,2008,18,38,1
23198,3,2,6,2,2008,16,0,1
23199,3,9,6,2,2008,15,24,1
23200,3,10,6,2,2008,14,20,1
23201,3,10,6,2,2008,14,20,1
23202,3,9,6,2,2008,14,0,1
23203,3,9,6,2,2008,13,57,1
23204,3,1,6,2,2008,12,45,1
23205,3,7,6,2,2008,12,23,1
23206,3,2,6,2,2008,10,36,1
23207,3,8,6,2,2008,9,33,1
23208,3,5,6,2,2008,8,57,1
23209,3,1,6,2,2008,7,52,1
23210,3,3,6,2,2008,6,22,1
23211,3,2,6,2,2008,3,11,1
23212,3,2,6,2,2008,3,11,1
23213,3,2,6,2,2008,2,7,1
23214,3,2,6,2,2008,1,37,1
23215,3,2,6,2,2008,1,7,1
23216,3,10,6,2,2008,0,50,1
23217,2,10,5,2,2008,23,44,1
23218,2,4,5,2,2008,23,3,1
23219,2,8,5,2,2008,20,48,1
23220,2,8,5,2,2008,20,48,1
23221,2,5,5,2,2008,18,7,1
23222,2,10,5,2,2008,18,1,1
23223,2,4,5,2,2008,17,20,1
23224,2,5,5,2,2008,17,17,1
23225,2,5,5,2,2008,16,10,1
23226,2,2,5,2,2008,16,4,1
23227,2,1,5,2,2008,13,17,1
23228,2,10,5,2,2008,10,3,1
23229,2,2,5,2,2008,9,59,1
23230,2,10,5,2,2008,9,37,1
23231,2,10,5,2,2008,8,20,1
23232,2,5,5,2,2008,8,9,1
23233,2,2,5,2,2008,7,25,1
23234,2,2,5,2,2008,7,8,1
23235,2,2,5,2,2008,0,8,1
23236,1,6,4,2,2008,23,31,1
23237,1,8,4,2,2008,22,50,1
23238,1,10,4,2,2008,22,15,1
23239,1,5,4,2,2008,22,0,1
23240,1,9,4,2,2008,22,0,1
23241,1,2,4,2,2008,20,10,1
23242,1,2,4,2,2008,17,46,1
23243,1,3,4,2,2008,17,4,1
23244,1,10,4,2,2008,16,50,1
23245,1,10,4,2,2008,16,44,1
23246,1,2,4,2,2008,16,21,1
23247,1,2,4,2,2008,16,21,1
23248,1,7,4,2,2008,15,55,1
23249,1,6,4,2,2008,14,40,1
23250,1,2,4,2,2008,14,39,1
23251,1,3,4,2,2008,14,0,1
23252,1,10,4,2,2008,13,35,1
23253,1,2,4,2,2008,13,30,1
23254,1,3,4,2,2008,13,15,1
23255,1,4,4,2,2008,13,0,1
23256,1,5,4,2,2008,11,37,1
23257,1,2,4,2,2008,10,50,1
23258,1,5,4,2,2008,10,45,1
23259,1,5,4,2,2008,8,15,1
23260,1,10,4,2,2008,2,51,1
23261,1,2,4,2,2008,0,55,1
23262,1,8,4,2,2008,0,22,1
23263,7,10,27,1,2008,23,55,1
23264,7,3,27,1,2008,22,59,1
23265,7,6,27,1,2008,22,50,1
23266,7,2,27,1,2008,22,46,1
23267,7,2,27,1,2008,22,22,1
23268,7,10,27,1,2008,21,31,1
23269,7,2,27,1,2008,17,38,1
23270,7,2,27,1,2008,16,24,1
23271,7,7,27,1,2008,15,46,1
23272,7,2,27,1,2008,14,0,1
23273,7,5,27,1,2008,12,45,1
23274,7,5,27,1,2008,12,45,1
23275,7,5,27,1,2008,12,36,1
23276,7,2,27,1,2008,11,32,1
23277,7,1,27,1,2008,10,30,1
23278,7,1,27,1,2008,9,15,1
23279,7,4,27,1,2008,8,17,1
23280,7,3,27,1,2008,7,52,1
23281,7,3,27,1,2008,7,35,1
23282,7,3,27,1,2008,7,35,1
23283,6,4,26,1,2008,19,50,1
23284,6,6,26,1,2008,17,30,1
23285,6,10,26,1,2008,16,53,1
23286,6,9,26,1,2008,15,4,1
23287,6,9,26,1,2008,3,18,1
23288,5,2,25,1,2008,23,3,1
23289,5,6,25,1,2008,20,50,1
23290,5,6,25,1,2008,13,19,1
23291,5,5,25,1,2008,13,13,1
23292,5,10,25,1,2008,11,35,1
23293,5,2,25,1,2008,0,43,1
23294,5,2,25,1,2008,0,1,1
23295,4,8,24,1,2008,23,19,1
23296,4,3,24,1,2008,20,24,1
23297,4,4,24,1,2008,19,59,1
23298,4,5,24,1,2008,17,30,1
23299,4,2,24,1,2008,15,54,1
23300,4,5,24,1,2008,15,15,1
23301,4,4,24,1,2008,14,23,1
23302,4,2,24,1,2008,11,9,1
23303,4,7,24,1,2008,5,10,1
23304,3,3,23,1,2008,23,57,1
23305,3,4,23,1,2008,23,47,1
23306,3,4,23,1,2008,23,12,1
23307,3,4,23,1,2008,21,2,1
23308,3,2,23,1,2008,20,30,1
23309,3,10,23,1,2008,16,45,1
23310,3,3,23,1,2008,16,32,1
23311,3,3,23,1,2008,14,21,1
23312,3,1,23,1,2008,14,12,1
23313,3,1,23,1,2008,14,12,1
23314,3,2,23,1,2008,13,30,1
23315,3,1,23,1,2008,13,4,1
23316,3,9,23,1,2008,13,0,1
23317,3,9,23,1,2008,13,0,1
23318,3,5,23,1,2008,12,26,1
23319,3,6,23,1,2008,10,15,1
23320,3,2,23,1,2008,9,41,1
23321,3,3,23,1,2008,9,30,1
23322,3,4,23,1,2008,7,0,1
23323,2,3,22,1,2008,19,56,1
23324,2,8,22,1,2008,18,43,1
23325,2,1,22,1,2008,17,8,1
23326,2,2,22,1,2008,16,54,1
23327,2,10,22,1,2008,16,4,1
23328,2,5,22,1,2008,15,40,1
23329,2,9,22,1,2008,14,15,1
23330,2,5,22,1,2008,13,26,1
23331,2,10,22,1,2008,12,54,1
23332,2,10,22,1,2008,12,26,1
23333,2,8,22,1,2008,10,48,1
23334,2,2,22,1,2008,10,45,1
23335,2,2,22,1,2008,10,14,1
23336,2,10,22,1,2008,10,10,1
23337,2,9,22,1,2008,7,0,1
23338,2,4,22,1,2008,6,41,1
23339,2,10,22,1,2008,0,34,1
23340,2,4,22,1,2008,0,31,1
23341,2,10,22,1,2008,0,1,1
23342,1,6,21,1,2008,23,34,1
23343,1,2,21,1,2008,22,42,1
23344,1,6,21,1,2008,22,23,1
23345,1,4,21,1,2008,21,49,1
23346,1,4,21,1,2008,21,14,1
23347,1,10,21,1,2008,20,0,1
23348,1,2,21,1,2008,17,33,1
23349,1,1,21,1,2008,17,17,1
23350,1,3,21,1,2008,17,16,1
23351,1,3,21,1,2008,16,40,1
23352,1,3,21,1,2008,16,29,1
23353,1,2,21,1,2008,15,44,1
23354,1,10,21,1,2008,15,31,1
23355,1,8,21,1,2008,14,35,1
23356,1,8,21,1,2008,14,20,1
23357,1,3,21,1,2008,14,10,1
23358,1,4,21,1,2008,13,1,1
23359,1,4,21,1,2008,13,1,1
23360,1,10,21,1,2008,12,45,1
23361,1,5,21,1,2008,12,36,1
23362,1,4,21,1,2008,12,1,1
23363,1,6,21,1,2008,9,48,1
23364,1,1,21,1,2008,7,32,1
23365,1,4,21,1,2008,3,41,1
23366,1,2,21,1,2008,1,41,1
23367,1,4,21,1,2008,1,31,1
23368,1,4,21,1,2008,1,31,1
23369,7,10,13,1,2008,23,47,1
23370,7,10,13,1,2008,23,14,1
23371,7,10,13,1,2008,22,50,1
23372,7,4,13,1,2008,22,40,1
23373,7,10,13,1,2008,22,22,1
23374,7,10,13,1,2008,21,37,1
23375,7,1,13,1,2008,21,5,1
23376,7,1,13,1,2008,21,5,1
23377,7,4,13,1,2008,20,39,1
23378,7,3,13,1,2008,18,42,1
23379,7,5,13,1,2008,18,0,1
23380,7,4,13,1,2008,17,20,1
23381,7,10,13,1,2008,16,30,1
23382,7,3,13,1,2008,16,16,1
23383,7,4,13,1,2008,15,47,1
23384,7,10,13,1,2008,15,29,1
23385,7,6,13,1,2008,14,52,1
23386,7,2,13,1,2008,10,0,1
23387,7,6,13,1,2008,8,45,1
23388,7,4,13,1,2008,6,24,1
23389,7,10,13,1,2008,2,48,1
23390,6,10,12,1,2008,22,5,1
23391,6,10,12,1,2008,19,11,1
23392,6,10,12,1,2008,18,0,1
23393,6,8,12,1,2008,17,0,1
23394,6,8,12,1,2008,16,39,1
23395,6,4,12,1,2008,16,38,1
23396,6,4,12,1,2008,16,38,1
23397,6,10,12,1,2008,14,53,1
23398,6,5,12,1,2008,11,44,1
23399,6,6,12,1,2008,11,13,1
23400,6,2,12,1,2008,10,52,1
23401,6,4,12,1,2008,9,33,1
23402,6,3,12,1,2008,8,32,1
23403,6,4,12,1,2008,8,0,1
23404,6,4,12,1,2008,7,57,1
23405,6,8,12,1,2008,7,37,1
23406,6,10,12,1,2008,1,18,1
23407,5,8,11,1,2008,22,10,1
23408,5,10,11,1,2008,20,47,1
23409,5,5,11,1,2008,18,19,1
23410,5,7,11,1,2008,16,45,1
23411,5,10,11,1,2008,16,1,1
23412,5,10,11,1,2008,15,45,1
23413,5,1,11,1,2008,13,58,1
23414,5,3,11,1,2008,12,55,1
23415,5,4,11,1,2008,12,45,1
23416,5,10,11,1,2008,11,34,1
23417,5,10,11,1,2008,8,32,1
23418,5,2,11,1,2008,7,5,1
23419,5,10,11,1,2008,2,43,1
23420,5,10,11,1,2008,2,14,1
23421,5,2,11,1,2008,2,6,1
23422,5,2,11,1,2008,0,40,1
23423,4,4,10,1,2008,23,49,1
23424,4,2,10,1,2008,23,32,1
23425,4,7,10,1,2008,23,14,1
23426,4,5,10,1,2008,22,13,1
23427,4,5,10,1,2008,22,13,1
23428,4,9,10,1,2008,21,25,1
23429,4,1,10,1,2008,20,22,1
23430,4,4,10,1,2008,20,11,1
23431,4,4,10,1,2008,20,8,1
23432,4,2,10,1,2008,19,20,1
23433,4,2,10,1,2008,18,5,1
23434,4,2,10,1,2008,16,48,1
23435,4,10,10,1,2008,13,55,1
23436,4,3,10,1,2008,12,41,1
23437,4,10,10,1,2008,11,34,1
23438,4,4,10,1,2008,11,18,1
23439,4,6,10,1,2008,8,46,1
23440,4,10,10,1,2008,6,40,1
23441,4,2,10,1,2008,4,47,1
23442,4,10,10,1,2008,0,26,1
23443,3,4,9,1,2008,23,3,1
23444,3,4,9,1,2008,22,48,1
23445,3,10,9,1,2008,22,30,1
23446,3,9,9,1,2008,22,0,1
23447,3,10,9,1,2008,21,0,1
23448,3,8,9,1,2008,20,51,1
23449,3,3,9,1,2008,19,19,1
23450,3,5,9,1,2008,19,5,1
23451,3,4,9,1,2008,19,4,1
23452,3,4,9,1,2008,19,4,1
23453,3,10,9,1,2008,17,27,1
23454,3,9,9,1,2008,16,59,1
23455,3,9,9,1,2008,16,59,1
23456,3,5,9,1,2008,16,20,1
23457,3,9,9,1,2008,15,28,1
23458,3,9,9,1,2008,14,57,1
23459,3,8,9,1,2008,14,40,1
23460,3,10,9,1,2008,14,25,1
23461,3,10,9,1,2008,13,45,1
23462,3,2,9,1,2008,12,30,1
23463,3,2,9,1,2008,12,30,1
23464,3,9,9,1,2008,12,12,1
23465,3,2,9,1,2008,10,35,1
23466,3,2,9,1,2008,10,35,1
23467,3,5,9,1,2008,10,7,1
23468,3,10,9,1,2008,9,5,1
23469,3,1,9,1,2008,8,48,1
23470,3,10,9,1,2008,7,11,1
23471,3,3,9,1,2008,6,33,1
23472,3,2,9,1,2008,2,33,1
23473,3,2,9,1,2008,2,15,1
23474,3,4,9,1,2008,1,13,1
23475,2,4,8,1,2008,21,15,1
23476,2,10,8,1,2008,21,5,1
23477,2,2,8,1,2008,20,32,1
23478,2,3,8,1,2008,17,17,1
23479,2,10,8,1,2008,17,0,1
23480,2,4,8,1,2008,17,0,1
23481,2,9,8,1,2008,15,5,1
23482,2,2,8,1,2008,14,0,1
23483,2,8,8,1,2008,13,35,1
23484,2,10,8,1,2008,13,24,1
23485,2,10,8,1,2008,13,23,1
23486,2,9,8,1,2008,13,15,1
23487,2,4,8,1,2008,11,20,1
23488,2,3,8,1,2008,11,0,1
23489,2,9,8,1,2008,10,45,1
23490,2,4,8,1,2008,10,45,1
23491,2,9,8,1,2008,10,9,1
23492,2,10,8,1,2008,7,4,1
23493,2,2,8,1,2008,6,22,1
23494,2,2,8,1,2008,6,22,1
23495,2,10,8,1,2008,4,36,1
23496,2,9,8,1,2008,3,49,1
23497,2,2,8,1,2008,2,24,1
23498,2,5,8,1,2008,2,10,1
23499,2,9,8,1,2008,1,51,1
23500,2,10,8,1,2008,1,29,1
23501,2,2,8,1,2008,0,50,1
23502,1,4,7,1,2008,22,30,1
23503,1,4,7,1,2008,21,59,1
23504,1,4,7,1,2008,21,59,1
23505,1,6,7,1,2008,21,31,1
23506,1,3,7,1,2008,20,59,1
23507,1,10,7,1,2008,20,15,1
23508,1,10,7,1,2008,20,15,1
23509,1,10,7,1,2008,18,57,1
23510,1,5,7,1,2008,18,42,1
23511,1,5,7,1,2008,17,3,1
23512,1,10,7,1,2008,17,0,1
23513,1,2,7,1,2008,16,5,1
23514,1,4,7,1,2008,16,5,1
23515,1,5,7,1,2008,15,0,1
23516,1,4,7,1,2008,13,55,1
23517,1,3,7,1,2008,12,40,1
23518,1,8,7,1,2008,12,16,1
23519,1,2,7,1,2008,11,20,1
23520,1,6,7,1,2008,10,43,1
23521,1,3,7,1,2008,9,40,1
23522,1,10,7,1,2008,8,45,1
23523,1,4,7,1,2008,7,36,1
23524,1,5,7,1,2008,4,53,1
23525,1,1,7,1,2008,3,21,1
23526,1,2,7,1,2008,0,7,1
23527,7,2,30,12,2007,23,48,1
23528,7,8,30,12,2007,22,51,1
23529,7,4,30,12,2007,22,30,1
23530,7,10,30,12,2007,21,0,1
23531,7,4,30,12,2007,19,12,1
23532,7,5,30,12,2007,18,54,1
23533,7,3,30,12,2007,16,49,1
23534,7,4,30,12,2007,16,23,1
23535,7,4,30,12,2007,16,23,1
23536,7,9,30,12,2007,13,42,1
23537,7,5,30,12,2007,13,3,1
23538,7,4,30,12,2007,10,14,1
23539,7,2,30,12,2007,8,43,1
23540,7,2,30,12,2007,8,43,1
23541,7,10,30,12,2007,8,11,1
23542,7,2,30,12,2007,7,33,1
23543,7,4,30,12,2007,1,14,1
23544,7,6,30,12,2007,0,29,1
23545,6,10,29,12,2007,23,24,1
23546,6,4,29,12,2007,22,40,1
23547,6,3,29,12,2007,22,1,1
