"day","address","location","date","month","year","hour","min","STOLENPROPERTY"
2,8944,6,22,7,2003,19,0,0
6,12435,8,24,8,2013,12,55,0
1,12228,9,17,9,2012,20,30,0
6,125,2,6,10,2007,21,0,0
1,4879,1,13,4,2009,15,30,0
6,4324,4,14,6,2014,18,28,0
1,3839,7,16,5,2005,21,30,0
2,2907,4,16,10,2007,8,0,0
4,7632,7,4,9,2014,0,1,0
2,191,3,9,12,2014,5,10,0
2,1692,6,28,12,2010,13,45,0
3,2281,2,29,6,2005,11,24,0
3,21763,7,3,3,2004,12,50,0
1,7169,4,11,12,2006,7,30,0
7,156,2,10,8,2003,18,50,0
2,259,5,27,11,2012,20,30,0
5,485,2,15,11,2013,5,34,0
1,7062,8,31,10,2005,8,30,0
3,10319,8,21,9,2005,19,53,0
2,851,3,19,9,2006,20,30,0
1,9342,9,10,12,2012,17,20,0
3,1910,5,11,1,2006,19,57,0
6,7607,8,15,12,2007,0,30,0
4,14470,8,19,5,2011,1,0,0
3,927,1,24,8,2005,13,57,0
6,47,2,25,7,2009,22,0,0
6,3301,2,14,6,2008,16,38,0
1,549,4,14,4,2003,7,0,0
5,3096,9,16,7,2010,12,12,0
7,6272,4,11,2,2007,13,0,0
6,720,5,18,4,2009,20,30,0
1,125,2,19,8,2013,13,30,0
1,2691,4,18,10,2010,22,41,0
5,311,9,14,11,2008,16,0,0
1,10484,4,28,5,2007,7,8,0
5,8687,4,9,3,2012,16,45,0
7,1825,1,4,12,2005,21,30,0
2,8405,9,23,12,2008,17,30,0
2,15213,7,17,8,2004,12,0,0
4,13910,7,17,4,2008,23,0,0
4,2896,4,29,12,2005,10,0,0
2,8379,3,7,3,2006,20,0,0
4,2345,3,10,3,2005,19,41,0
2,15519,8,6,8,2013,16,21,0
7,359,10,23,9,2012,16,31,0
3,870,4,19,10,2005,11,25,0
5,12889,9,1,12,2006,23,0,0
7,2718,6,20,5,2007,22,12,0
1,1692,6,14,4,2003,22,38,0
7,376,2,14,6,2009,1,16,0
3,3939,1,9,2,2005,17,15,0
6,4524,5,11,8,2012,20,0,0
7,468,2,12,3,2006,11,40,0
4,323,9,28,6,2012,17,30,0
1,977,1,3,3,2008,13,40,0
6,9510,9,9,8,2008,14,0,0
6,2373,2,6,10,2012,22,24,0
4,6706,9,24,1,2013,10,0,0
2,232,4,11,6,2013,16,45,0
6,1547,3,3,10,2009,13,57,0
7,12283,4,10,9,2006,10,0,0
7,7415,4,23,9,2012,19,40,0
2,4010,9,27,10,2009,23,55,0
1,1554,2,16,4,2012,8,30,0
7,3753,6,12,1,2014,22,0,0
5,17382,7,7,5,2010,17,0,0
6,3552,6,15,11,2008,6,30,0
1,125,2,23,1,2012,15,20,0
3,7243,1,3,10,2007,10,0,0
2,800,4,30,9,2003,22,10,0
4,7243,1,7,10,2010,16,30,0
2,6413,7,17,2,2015,15,30,0
1,10461,3,12,7,2010,12,59,0
5,4257,5,12,8,2005,17,25,0
4,2862,10,8,4,2010,16,45,0
6,1383,7,7,9,2013,0,1,0
3,511,4,17,9,2014,11,0,0
5,1948,3,6,8,2004,13,55,0
2,6171,5,9,12,2008,20,0,0
2,14135,7,1,9,2009,9,0,0
4,1110,5,4,10,2012,1,19,0
2,1705,2,7,1,2003,2,15,0
7,18669,3,24,4,2011,4,0,0
5,3072,2,6,10,2006,19,46,0
2,3972,4,19,8,2003,13,25,0
6,13,3,21,5,2011,8,0,0
2,8384,2,17,4,2012,6,0,0
4,501,4,30,4,2015,13,50,0
1,3507,5,9,11,2009,4,58,0
5,524,9,28,5,2004,19,5,0
7,2646,5,17,5,2009,16,4,0
5,840,5,31,10,2008,19,40,0
7,1764,1,9,8,2009,10,30,0
4,9453,5,13,11,2014,4,6,0
7,12319,1,4,11,2012,1,45,0
7,3414,10,30,1,2005,23,0,0
5,1590,7,26,8,2005,10,50,0
5,58,10,30,11,2012,14,25,0
4,21785,2,8,1,2004,13,49,0
3,26,9,26,7,2006,21,0,0
7,11110,7,28,8,2005,20,0,0
6,7321,5,23,4,2011,13,9,0
6,2856,8,4,5,2013,19,15,0
1,125,2,7,3,2005,15,0,0
5,4426,2,30,5,2008,0,1,0
6,8174,6,27,8,2005,12,16,0
4,12072,9,4,3,2004,22,0,0
2,2774,8,27,4,2004,6,0,0
4,1011,3,6,9,2012,2,13,0
3,9140,1,27,7,2005,23,0,0
1,5482,6,9,12,2013,22,12,0
5,21839,6,14,5,2004,10,0,0
6,6158,6,25,3,2006,19,35,0
4,9510,9,13,1,2011,14,30,0
7,11312,1,11,1,2009,2,40,0
3,8352,3,11,11,2009,19,0,0
6,2512,1,15,1,2005,23,30,0
2,3308,4,26,11,2013,3,21,0
3,3454,3,28,5,2014,23,25,0
7,4318,8,28,2,2010,16,20,0
3,407,10,5,4,2006,15,15,0
3,384,9,1,4,2015,17,0,0
2,138,2,8,7,2014,14,32,0
3,1090,4,19,9,2012,0,24,0
3,22689,7,6,8,2003,22,50,0
3,6986,7,30,11,2011,13,48,0
1,500,1,15,3,2004,20,0,0
5,357,4,18,4,2014,22,0,0
6,9495,1,12,1,2013,19,45,0
4,6858,5,20,9,2012,13,30,0
7,5868,8,22,2,2015,19,45,0
6,166,10,30,5,2009,16,0,0
5,12318,6,20,4,2012,19,0,0
7,102,10,7,4,2013,0,20,0
7,125,2,3,12,2006,13,17,0
1,8769,9,17,3,2014,9,0,0
7,408,2,22,10,2006,13,50,0
5,1635,1,26,11,2004,2,8,0
1,504,4,13,4,2009,16,15,0
4,3624,1,20,10,2011,14,48,0
2,3532,3,23,3,2010,5,57,0
3,8078,7,18,2,2009,21,30,0
1,10599,2,13,5,2013,17,45,0
2,1882,4,1,10,2013,15,0,0
7,16319,4,8,5,2011,23,30,0
3,8074,2,17,9,2014,8,55,0
6,203,2,31,7,2010,17,0,0
3,3454,3,11,7,2012,2,20,0
4,2905,5,25,7,2013,15,30,0
2,9152,4,26,1,2010,4,46,0
1,4993,5,2,2,2009,21,0,0
4,13254,1,1,12,2011,23,59,0
6,1977,9,1,1,2011,0,1,0
2,548,10,15,11,2005,9,0,0
2,548,10,19,10,2010,13,15,0
6,7535,4,1,5,2004,8,0,0
6,7857,1,26,2,2005,11,50,0
1,1580,10,22,1,2007,17,10,0
6,5514,2,7,10,2006,14,20,0
5,6021,4,21,4,2006,23,15,0
6,6706,9,27,7,2013,13,6,0
3,481,1,2,10,2013,15,57,0
3,435,10,19,5,2010,7,4,0
2,6754,1,28,10,2003,16,50,0
1,2714,2,25,7,2011,20,30,0
4,2765,5,28,10,2004,7,9,0
6,4464,5,24,7,2004,8,39,0
3,65,4,24,2,2010,1,30,0
4,8211,2,26,7,2012,8,55,0
5,1831,5,24,2,2006,23,0,0
4,241,2,2,6,2005,0,1,0
3,1996,2,28,5,2014,22,40,0
2,102,10,14,5,2013,19,30,0
3,1938,3,22,1,2003,13,7,0
4,1941,1,3,9,2009,20,0,0
5,8406,7,10,9,2010,17,0,0
2,9135,9,5,4,2005,18,10,0
6,125,2,12,2,2005,13,0,0
2,2192,10,23,12,2014,19,40,0
1,14823,9,21,1,2008,18,25,0
5,4026,8,15,12,2006,17,0,0
7,10121,3,27,1,2013,23,22,0
6,1345,1,16,1,2010,15,30,0
3,2625,5,7,1,2004,16,0,0
6,287,9,14,8,2010,12,0,0
3,2704,3,20,2,2008,10,20,0
1,204,1,2,2,2004,0,1,0
5,10503,3,22,3,2013,19,59,0
1,125,2,2,3,2009,21,30,0
3,408,2,8,12,2004,18,0,0
6,359,10,16,11,2013,14,50,0
3,5661,6,3,5,2006,4,15,0
3,4325,4,8,1,2014,12,50,0
3,8838,10,9,12,2009,11,0,0
6,10679,1,8,8,2009,22,0,0
7,3520,8,12,12,2004,18,14,0
2,8596,9,26,5,2009,17,10,0
6,125,2,1,5,2004,15,45,0
4,8141,5,24,1,2008,14,30,0
6,9629,5,22,10,2011,21,32,0
6,4981,9,26,2,2005,18,0,0
3,157,5,25,1,2012,0,1,0
1,9697,6,5,3,2012,12,0,0
2,408,2,25,1,2011,13,0,0
2,3671,5,23,12,2003,3,45,0
4,4543,3,25,7,2013,10,0,0
7,2887,2,21,5,2006,18,35,0
6,2755,2,21,4,2012,0,5,0
4,14673,1,7,9,2006,17,45,0
2,1399,10,4,9,2012,13,8,0
2,4126,8,4,9,2007,3,35,0
2,442,2,20,4,2010,0,47,0
4,83,2,22,3,2007,23,51,0
1,14301,5,14,5,2012,13,45,0
4,4091,4,22,8,2013,9,30,0
2,213,4,19,2,2008,17,0,0
2,1089,2,18,3,2014,12,0,0
6,8183,3,3,12,2011,23,25,0
3,1913,5,24,12,2014,21,30,0
3,216,6,5,3,2003,13,33,0
1,4562,5,3,3,2014,10,30,0
6,2085,5,20,3,2004,16,15,0
1,1760,10,11,10,2004,1,41,0
7,3716,3,26,8,2012,12,12,0
6,303,8,12,3,2005,22,30,0
5,369,5,15,6,2007,21,30,0
5,710,8,15,11,2013,17,0,0
1,5469,1,17,3,2014,22,28,0
4,1135,4,24,3,2011,16,10,0
2,27,5,17,9,2013,0,1,0
5,2941,1,8,2,2008,22,18,0
6,9021,7,22,10,2005,16,0,0
4,6074,2,24,1,2013,21,41,0
2,15992,8,27,7,2010,3,24,0
3,369,5,15,6,2005,17,29,0
3,2545,4,23,2,2005,1,0,0
3,9056,7,7,9,2011,12,10,0
4,2666,3,8,9,2005,14,0,0
2,2041,10,24,6,2014,10,5,0
3,22,10,28,11,2012,23,3,0
7,189,2,23,4,2006,3,30,0
4,1309,5,21,8,2003,19,24,0
6,9725,4,22,2,2003,21,51,0
2,15,10,20,4,2010,16,22,0
2,125,2,16,10,2007,16,0,0
3,7226,8,28,12,2011,10,0,0
2,12859,8,13,5,2014,12,30,0
2,9877,1,28,10,2014,21,0,0
1,5348,1,3,10,2005,18,0,0
2,899,4,30,10,2012,23,15,0
5,2080,2,8,3,2013,18,0,0
1,2330,4,16,3,2015,19,4,0
5,1195,9,26,6,2009,23,30,0
7,5365,3,19,4,2009,18,8,0
6,2332,2,24,7,2004,11,20,0
6,3550,4,18,10,2008,21,30,0
7,5904,3,22,2,2015,15,25,0
4,8049,2,16,9,2004,15,0,0
3,6303,5,3,9,2003,22,0,0
2,125,2,26,7,2011,14,55,0
4,1905,9,16,4,2015,4,40,0
2,2270,1,11,1,2011,1,20,0
5,88,2,21,2,2014,17,0,0
5,7602,7,28,5,2004,23,0,0
1,4981,9,14,4,2003,21,50,0
4,461,9,10,12,2009,10,30,0
7,2693,1,18,5,2014,14,15,0
1,542,2,19,1,2009,2,35,0
2,1275,10,31,5,2011,10,50,0
5,6272,4,21,2,2003,16,17,0
2,408,2,10,7,2012,20,15,0
4,408,2,25,6,2009,21,19,0
2,5572,9,1,9,2009,0,1,0
5,559,6,10,1,2014,16,0,0
3,125,2,1,9,2004,15,30,0
2,4234,1,2,9,2008,19,0,0
2,125,2,22,6,2004,15,30,0
5,77,10,25,3,2011,18,28,0
7,186,10,29,12,2013,13,0,0
1,11706,3,3,3,2003,16,15,0
5,831,4,22,2,2013,23,0,0
7,1351,8,2,12,2007,15,37,0
1,125,2,5,1,2015,10,0,0
2,1351,8,4,2,2014,17,0,0
4,2430,8,9,2,2012,0,50,0
6,1559,4,14,7,2012,5,15,0
5,2265,4,25,3,2011,23,10,0
1,10869,7,15,9,2014,10,0,0
2,8749,3,29,11,2005,17,11,0
1,8611,3,16,8,2004,0,20,0
7,326,2,9,3,2014,15,0,0
2,9741,5,29,11,2011,11,23,0
5,12298,3,7,2,2003,14,36,0
3,12050,8,9,7,2014,8,0,0
6,524,9,29,12,2007,17,14,0
1,13058,4,1,11,2010,8,45,0
7,4001,8,18,7,2010,1,3,0
1,1469,3,30,9,2013,6,45,0
5,1662,4,14,6,2013,21,0,0
5,8717,5,2,4,2004,20,25,0
2,9365,8,2,9,2003,8,30,0
1,8454,3,22,12,2014,23,0,0
3,16225,8,11,7,2012,13,10,0
3,212,1,27,6,2012,4,0,0
5,19023,9,11,7,2008,9,0,0
7,6711,1,22,3,2009,4,43,0
5,3882,4,31,12,2010,19,42,0
6,2045,6,13,12,2014,8,13,0
5,1153,4,28,5,2004,20,45,0
3,125,2,7,9,2005,16,30,0
2,2641,4,8,2,2005,11,20,0
6,1492,4,13,2,2010,21,50,0
4,2052,4,6,3,2003,8,30,0
2,1927,1,23,12,2003,13,30,0
1,772,10,10,11,2008,11,41,0
1,3671,2,21,7,2008,2,30,0
6,4166,1,2,5,2009,12,15,0
6,3174,7,7,9,2013,21,3,0
4,13360,4,3,4,2014,9,30,0
6,2523,9,18,4,2015,10,13,0
3,12489,8,19,3,2003,10,20,0
3,6269,4,6,4,2011,9,0,0
6,10056,6,26,3,2005,19,15,0
6,2448,1,3,10,2009,3,21,0
3,2453,5,5,9,2007,17,30,0
7,70,10,18,11,2007,22,30,0
2,7816,5,24,7,2007,18,0,0
3,1809,10,22,12,2004,11,30,0
4,2418,2,1,12,2005,23,30,0
6,999,1,29,5,2004,1,35,0
7,1304,5,14,12,2008,12,30,0
3,5030,3,7,1,2004,12,30,0
7,216,6,19,4,2015,10,40,0
6,7970,4,13,7,2013,19,0,0
5,408,2,13,12,2013,20,50,0
4,125,2,4,9,2014,22,12,0
5,2490,3,18,4,2003,16,30,0
5,3340,4,22,2,2013,14,20,0
4,2778,1,16,11,2006,17,47,0
1,1695,3,8,12,2003,11,0,0
4,12240,8,16,5,2013,19,20,0
1,512,8,23,6,2003,12,15,0
6,10269,6,19,4,2014,12,47,0
4,4019,4,24,6,2004,2,34,0
7,779,2,21,5,2006,14,30,0
3,7017,8,29,10,2014,9,17,0
3,3418,4,17,10,2012,22,0,0
3,1162,1,15,12,2010,23,30,0
4,19087,3,20,8,2009,21,30,0
6,8454,3,14,7,2007,14,0,0
3,125,2,24,7,2013,11,0,0
2,3048,7,26,6,2007,8,30,0
6,9465,5,19,4,2003,1,28,0
1,8223,2,16,3,2009,0,1,0
7,5170,7,30,1,2005,23,0,0
1,1615,2,22,12,2008,8,55,0
1,22,10,15,10,2007,22,0,0
6,232,4,25,7,2009,14,5,0
2,12942,5,6,2,2007,18,30,0
6,2601,3,13,8,2011,14,7,0
1,15379,8,15,10,2007,17,22,0
4,10123,8,16,10,2014,19,40,0
1,9420,3,15,3,2004,11,3,0
2,379,1,26,1,2010,21,0,0
6,125,2,29,7,2006,5,0,0
1,3186,5,8,2,2010,20,30,0
5,4841,9,1,12,2006,12,0,0
2,11816,5,10,6,2003,19,0,0
5,12210,5,9,1,2009,12,30,0
4,326,2,6,2,2014,5,30,0
5,2490,3,13,1,2006,9,35,0
7,3396,10,7,9,2003,7,4,0
1,7943,1,12,7,2010,22,0,0
4,9397,4,25,8,2005,10,40,0
1,7334,6,10,11,2003,20,0,0
3,1717,2,19,9,2012,18,30,0
3,870,4,2,6,2010,17,0,0
4,21770,1,16,9,2004,21,0,0
2,94,1,23,12,2008,9,30,0
5,9802,8,1,7,2011,8,0,0
5,8302,7,9,9,2011,20,0,0
2,366,10,23,3,2010,10,18,0
5,5527,5,21,10,2011,13,49,0
1,2862,10,16,2,2015,8,32,0
3,755,4,13,7,2011,9,15,0
3,52,5,7,1,2015,17,55,0
4,6658,5,13,11,2003,2,35,0
4,125,2,29,5,2014,15,26,0
7,5531,9,5,12,2010,20,10,0
5,4091,4,17,4,2009,21,0,0
7,12968,7,20,5,2007,15,0,0
3,4357,7,1,9,2004,0,1,0
6,192,1,23,2,2008,17,33,0
3,16236,1,3,11,2010,9,59,0
5,7766,4,19,10,2007,15,6,0
6,361,2,27,1,2007,3,0,0
1,233,8,17,10,2011,15,0,0
7,12570,5,1,6,2014,12,10,0
7,21764,2,23,2,2003,21,40,0
1,20887,8,9,1,2006,12,18,0
4,3428,3,29,6,2006,11,20,0
7,2872,1,5,11,2006,0,35,0
1,2101,1,26,6,2006,21,0,0
3,1360,4,30,11,2005,3,22,0
4,3716,3,17,5,2007,21,0,0
6,6395,3,4,11,2006,18,5,0
2,1880,2,6,1,2004,8,0,0
7,37,2,25,1,2004,12,30,0
2,5245,10,6,4,2010,11,0,0
6,8188,5,31,5,2014,19,0,0
5,215,4,1,11,2013,19,5,0
4,11029,9,7,8,2014,22,0,0
5,338,1,15,11,2013,8,55,0
2,1950,2,25,7,2006,16,0,0
4,9138,3,21,10,2010,6,45,0
1,326,2,3,4,2006,20,25,0
6,726,1,23,4,2005,0,1,0
2,542,2,26,6,2012,13,0,0
2,2725,4,24,6,2003,11,8,0
6,6574,9,13,12,2008,2,0,0
5,22273,3,13,6,2003,17,15,0
3,5102,8,3,4,2013,22,30,0
2,11243,6,27,12,2011,19,0,0
3,3301,2,8,2,2006,16,40,0
4,8371,1,19,8,2004,16,15,0
3,12696,5,26,5,2004,22,30,0
3,2127,5,24,11,2004,15,32,0
1,5102,8,3,3,2008,17,30,0
6,138,10,24,1,2009,11,30,0
4,6690,4,14,5,2009,10,40,0
2,21785,2,17,2,2004,9,39,0
4,1202,6,17,11,2011,18,46,0
2,19359,7,4,5,2010,0,2,0
6,741,2,11,3,2006,18,0,0
2,1786,8,3,4,2012,8,0,0
7,13401,3,30,12,2007,0,30,0
7,144,4,5,10,2003,8,15,0
6,10948,2,24,2,2007,15,0,0
4,125,2,6,3,2008,4,25,0
2,305,9,17,2,2015,11,30,0
5,3782,9,25,2,2011,10,0,0
1,9131,8,24,11,2003,16,39,0
2,1912,1,12,10,2004,12,15,0
6,1552,1,16,11,2013,18,0,0
2,10632,3,8,7,2003,12,0,0
7,407,5,9,9,2012,22,0,0
1,14766,5,6,8,2007,9,30,0
1,907,6,12,11,2012,9,50,0
4,9286,3,24,1,2008,15,30,0
6,2374,1,21,9,2013,23,55,0
1,2835,10,30,10,2006,21,30,0
1,10355,8,7,8,2006,0,1,0
7,656,9,27,7,2014,8,0,0
7,12002,7,11,3,2007,22,0,0
5,6266,4,7,3,2003,9,5,0
6,11416,4,18,10,2003,10,42,0
5,717,2,27,7,2007,8,0,0
6,1157,2,9,4,2011,11,20,0
4,965,1,15,6,2006,1,0,0
6,8947,2,14,1,2012,15,0,0
4,4166,1,9,1,2014,18,0,0
4,844,5,1,11,2012,11,2,0
6,17253,8,28,6,2003,4,20,0
3,365,1,19,10,2005,20,40,0
5,12184,4,7,4,2006,18,0,0
1,125,2,8,12,2008,0,1,0
5,4603,5,5,4,2013,19,0,0
3,11287,3,31,10,2012,13,40,0
4,6785,5,26,7,2007,13,25,0
1,829,1,13,10,2008,1,45,0
7,223,10,11,3,2012,14,42,0
2,125,2,12,12,2006,12,1,0
4,5469,1,11,2,2010,22,20,0
1,2808,5,16,3,2015,1,0,0
6,468,2,14,6,2014,10,30,0
6,829,1,26,3,2005,2,30,0
7,6800,3,18,5,2003,21,17,0
4,408,2,5,5,2011,14,55,0
6,8223,2,31,12,2011,23,45,0
1,830,10,30,5,2011,3,57,0
2,2028,7,28,4,2015,0,45,0
1,125,2,11,5,2009,21,0,0
3,125,2,23,1,2013,16,40,0
3,12110,7,24,12,2008,11,55,0
3,1427,1,3,3,2004,19,38,0
5,4991,4,15,7,2011,2,0,0
4,54,1,9,1,2014,9,0,0
4,10773,6,18,10,2007,15,10,0
7,3970,2,14,12,2008,3,1,0
1,125,2,23,6,2008,20,0,0
4,504,4,28,7,2005,17,30,0
7,3286,1,4,5,2003,22,9,0
7,144,4,28,2,2010,9,20,0
6,1991,10,18,10,2008,13,32,0
5,323,9,20,5,2011,15,15,0
5,1241,5,11,3,2005,5,30,0
6,2661,1,22,4,2006,10,30,0
6,716,5,18,10,2014,17,45,0
2,102,10,28,10,2003,16,30,0
6,11208,5,14,6,2014,19,0,0
1,501,4,6,1,2014,17,45,0
5,366,10,13,11,2009,21,45,0
5,5688,6,2,5,2003,22,30,0
3,5895,3,19,10,2011,14,0,0
7,125,2,2,5,2004,2,30,0
7,1645,9,20,9,2009,19,15,0
5,359,10,16,6,2006,12,20,0
4,15203,9,28,6,2012,9,0,0
6,8484,8,10,7,2004,15,0,0
2,2270,1,8,7,2008,2,0,0
6,1682,8,16,6,2012,17,33,0
2,102,10,10,6,2008,7,50,0
5,6198,2,25,7,2008,22,30,0
7,5968,5,6,11,2005,15,20,0
6,27,5,14,7,2007,13,55,0
7,3839,7,4,6,2006,23,13,0
3,2670,2,3,5,2006,18,0,0
6,376,2,24,1,2015,20,0,0
4,6302,4,14,6,2007,18,15,0
6,870,4,12,3,2005,21,0,0
1,5782,10,14,4,2008,14,30,0
1,15410,7,22,7,2013,0,1,0
2,451,2,17,2,2004,8,0,0
6,11027,7,22,10,2005,19,30,0
2,7481,3,1,4,2008,17,45,0
7,2271,10,21,9,2008,4,45,0
3,2693,1,6,9,2006,16,45,0
7,2730,9,16,11,2003,18,0,0
3,255,10,10,7,2013,13,44,0
7,2892,8,15,11,2009,4,0,0
3,7065,5,21,1,2004,22,15,0
5,9702,7,20,8,2004,7,54,0
6,1703,5,19,5,2012,18,0,0
2,9702,7,8,1,2008,6,0,0
6,4583,2,8,9,2012,23,50,0
2,363,2,31,8,2004,13,5,0
3,7764,4,9,7,2003,17,30,0
7,125,2,27,2,2011,19,5,0
5,3003,9,31,5,2013,17,0,0
1,8449,7,16,9,2013,15,0,0
6,363,2,4,4,2009,18,5,0
1,19088,10,17,10,2005,15,0,0
7,2790,3,24,8,2008,0,1,0
6,220,4,22,8,2009,13,0,0
5,11901,9,5,10,2007,18,35,0
1,11522,9,2,10,2006,19,45,0
7,372,5,31,10,2004,22,30,0
7,3619,2,8,9,2013,19,0,0
6,2619,5,23,8,2003,22,0,0
1,16881,9,10,12,2007,20,50,0
4,15077,5,2,10,2003,18,28,0
5,1208,10,15,12,2006,23,0,0
3,2911,10,2,4,2003,22,40,0
7,1421,9,10,3,2013,16,34,0
4,13747,5,23,12,2004,0,5,0
5,451,2,10,3,2006,8,25,0
4,11788,4,27,12,2007,22,48,0
3,17235,2,19,9,2012,22,20,0
7,4750,5,11,7,2004,10,30,0
1,2328,5,14,4,2008,9,0,0
1,8913,5,2,2,2004,4,0,0
6,1463,5,26,1,2008,23,0,0
3,5782,5,20,10,2010,23,40,0
5,550,3,5,10,2012,16,55,0
2,1960,4,8,1,2013,10,40,0
3,5674,1,26,12,2007,19,0,0
3,4576,6,9,7,2014,12,0,0
7,3604,4,6,6,2010,1,55,0
1,4351,6,4,8,2008,12,0,0
7,1157,2,25,3,2012,12,27,0
1,4535,1,12,5,2014,9,20,0
5,12167,5,6,5,2005,13,20,0
3,8223,2,17,10,2007,20,20,0
6,9590,4,5,11,2005,17,55,0
3,8833,10,29,11,2006,12,0,0
1,125,2,16,2,2015,23,48,0
7,133,3,6,9,2009,16,33,0
5,4358,9,5,10,2012,15,30,0
5,62,4,11,1,2008,1,25,0
7,7220,1,14,12,2014,22,15,0
7,5016,5,26,9,2010,21,30,0
3,22129,1,18,8,2004,8,0,0
5,10338,4,29,7,2011,22,20,0
4,7192,8,20,10,2005,4,8,0
4,3120,7,24,3,2005,12,30,0
5,8302,7,20,4,2012,13,55,0
3,3618,2,28,7,2010,15,30,0
1,2911,10,5,3,2012,18,0,0
5,756,3,20,2,2009,11,40,0
4,803,6,20,10,2011,7,0,0
4,1584,5,3,4,2014,9,0,0
2,8511,1,22,1,2008,17,50,0
7,1606,2,9,3,2003,19,0,0
5,1936,2,17,5,2013,9,50,0
1,125,2,4,8,2008,20,30,0
2,12846,3,18,4,2006,14,15,0
1,125,2,19,3,2012,19,14,0
2,7802,5,27,4,2004,16,0,0
2,418,9,12,5,2015,12,25,0
2,223,10,20,1,2009,22,49,0
4,1429,10,15,6,2006,19,40,0
5,8618,9,16,11,2007,7,0,0
1,9514,4,4,2,2013,0,53,0
2,213,4,3,10,2006,19,4,0
5,1056,2,19,10,2012,20,0,0
4,18136,4,29,12,2011,23,0,0
5,2144,10,25,7,2008,8,55,0
3,408,2,19,5,2010,14,45,0
4,2887,2,7,4,2011,17,45,0
4,8529,4,29,5,2014,22,0,0
1,13900,8,4,9,2006,10,9,0
6,14717,6,17,7,2010,15,27,0
7,8245,4,15,7,2012,18,50,0
6,1001,9,9,4,2005,19,30,0
7,1550,1,21,11,2010,10,18,0
5,9679,4,11,1,2008,15,15,0
6,7031,1,29,11,2003,0,50,0
7,920,5,25,8,2013,14,15,0
3,232,4,16,11,2005,6,30,0
2,6339,4,5,2,2008,15,0,0
2,1039,5,27,11,2012,9,0,0
6,5781,1,20,5,2006,18,0,0
2,125,2,18,8,2009,0,1,0
6,1427,1,3,10,2009,0,11,0
4,14151,3,22,3,2012,17,24,0
4,150,10,18,9,2003,12,30,0
7,3376,10,5,4,2015,17,24,0
4,693,2,13,6,2013,12,45,0
1,97,2,9,11,2009,18,0,0
3,1447,9,17,9,2014,15,25,0
2,13182,9,6,3,2007,22,0,0
6,6759,4,23,2,2013,19,17,0
1,3619,2,3,5,2010,15,0,0
3,908,10,11,7,2012,20,0,0
1,5076,7,17,4,2006,11,30,0
6,4556,4,7,4,2012,0,8,0
4,358,6,1,11,2012,12,50,0
3,319,3,22,8,2012,11,5,0
3,2400,10,22,9,2010,4,17,0
2,10638,7,24,6,2014,0,1,0
7,10548,5,16,11,2008,17,16,0
1,5416,5,7,1,2013,8,31,0
1,1853,8,4,8,2014,2,27,0
2,1055,2,8,6,2004,7,40,0
2,3629,4,18,4,2006,13,30,0
4,5249,3,10,7,2008,16,0,0
4,14002,9,20,8,2009,0,1,0
6,8924,9,15,1,2005,3,50,0
6,11578,9,5,5,2007,9,30,0
7,2881,5,24,4,2005,11,30,0
6,6010,1,27,12,2014,15,0,0
1,1620,10,26,5,2014,17,18,0
4,2693,1,17,11,2011,20,21,0
6,1083,10,22,3,2003,18,30,0
5,4628,9,12,1,2007,21,0,0
4,1074,3,24,1,2013,12,0,0
6,198,1,26,3,2011,0,40,0
2,687,3,27,12,2005,8,0,0
3,5481,4,7,3,2012,11,4,0
6,139,2,12,3,2005,22,1,0
3,3772,4,27,5,2009,17,21,0
6,213,4,11,2,2006,14,6,0
5,2462,2,22,4,2011,15,45,0
1,10484,4,18,4,2011,1,0,0
1,6273,2,5,3,2007,18,0,0
4,36,2,5,2,2004,8,0,0
2,1173,5,25,6,2013,13,30,0
2,3007,8,11,12,2012,9,45,0
4,4714,2,17,4,2014,14,30,0
4,4627,8,24,7,2014,22,0,0
6,665,3,3,7,2010,13,15,0
6,2534,4,13,11,2004,13,12,0
5,6513,5,18,11,2005,22,30,0
4,1598,5,12,7,2007,20,15,0
7,408,2,10,2,2008,12,55,0
6,1052,4,3,12,2005,19,40,0
4,27,5,18,4,2013,7,45,0
6,3185,7,29,6,2013,10,0,0
7,59,2,29,6,2003,10,0,0
6,10074,2,6,3,2004,16,15,0
5,16793,8,8,8,2003,18,0,0
7,7199,1,9,10,2011,21,45,0
3,125,2,1,11,2006,0,1,0
4,10414,9,7,8,2003,23,30,0
3,5077,9,13,1,2010,12,15,0
1,8046,3,5,1,2015,23,0,0
4,2192,10,11,12,2008,0,8,0
1,5532,3,17,9,2007,8,0,0
4,10250,3,19,4,2007,11,45,0
4,5069,3,20,10,2011,11,15,0
5,6956,9,17,6,2005,17,20,0
2,242,10,22,7,2003,14,45,0
2,990,1,11,12,2007,17,26,0
7,6108,4,23,10,2011,23,30,0
6,13736,1,14,12,2013,14,0,0
5,6864,4,7,9,2007,9,7,0
3,1287,2,8,2,2012,15,0,0
7,1673,5,8,2,2015,14,15,0
7,1595,9,11,1,2004,19,50,0
4,1596,4,13,5,2004,15,30,0
4,1991,10,10,1,2013,22,45,0
7,3396,10,28,12,2003,11,0,0
4,957,2,3,10,2013,17,21,0
4,772,10,19,5,2005,11,50,0
2,10183,4,14,6,2011,15,45,0
7,20583,9,12,2,2006,20,0,0
7,310,8,19,10,2003,14,0,0
1,6505,4,8,2,2010,23,32,0
