"day","address","location","date","month","year","hour","min","ARSON"
4,649,9,9,1,2014,0,24,0
7,821,10,15,11,2009,20,30,0
4,1633,2,24,8,2006,23,0,0
3,5559,3,3,9,2014,19,50,0
6,5456,4,6,9,2014,11,46,0
6,939,5,24,1,2015,12,0,0
6,2041,10,26,7,2003,12,17,0
7,213,4,17,12,2006,11,27,0
3,7138,9,8,2,2012,9,20,0
6,10105,5,28,6,2014,20,43,0
1,4306,5,10,11,2008,1,0,0
6,1339,2,25,12,2004,21,30,0
7,9841,8,28,7,2013,12,55,0
7,1494,2,7,5,2006,19,0,0
4,7412,4,19,8,2004,8,40,0
5,13953,9,2,4,2004,19,0,0
3,10282,7,27,7,2005,14,31,0
4,2803,10,10,3,2011,13,20,0
6,5290,7,10,2,2007,2,25,0
7,12966,3,23,3,2014,11,27,0
2,42,9,24,6,2008,18,0,0
4,3483,4,23,12,2004,21,41,0
5,83,2,6,4,2012,19,46,0
7,4951,6,5,10,2008,12,0,0
5,6184,3,29,7,2011,20,30,0
3,1091,10,4,8,2004,12,40,0
6,3461,2,31,10,2009,16,45,0
6,28,4,15,5,2004,9,23,0
6,125,2,9,8,2014,17,53,0
2,6041,6,21,1,2003,11,7,0
3,9706,9,31,3,2004,16,45,0
7,5646,5,29,6,2008,11,30,0
3,9365,8,28,5,2003,21,30,0
5,1789,4,6,9,2013,0,5,0
3,952,2,16,5,2012,9,0,0
1,3593,5,20,3,2006,17,36,0
4,83,2,9,1,2003,17,30,0
6,3132,10,21,5,2005,18,30,0
2,8372,3,17,2,2009,20,15,0
4,1170,6,10,2,2011,12,50,0
7,1682,8,19,5,2013,14,58,0
4,3488,4,15,5,2003,20,8,0
7,600,3,9,4,2006,21,0,0
2,1634,5,14,10,2014,23,30,0
4,502,5,8,3,2007,14,35,0
1,4892,4,12,11,2007,0,31,0
6,13645,3,21,3,2009,3,0,0
7,7352,8,14,12,2003,12,35,0
3,2724,4,8,1,2014,15,3,0
3,554,10,23,7,2008,16,43,0
6,22602,6,6,3,2004,9,57,0
7,1428,3,21,11,2010,11,15,0
4,290,1,15,5,2008,20,15,0
7,36,2,26,8,2007,14,30,0
7,468,2,2,5,2004,23,0,0
4,4888,3,10,1,2013,21,30,0
1,19088,10,17,10,2005,15,2,0
4,8136,2,15,4,2004,14,0,0
7,8930,5,16,1,2005,23,8,0
7,1235,5,1,1,2006,16,40,0
1,5826,1,24,11,2008,13,30,0
2,1574,2,3,4,2007,21,30,0
4,17895,4,16,4,2009,0,1,0
4,6841,8,23,1,2014,23,20,0
2,8913,1,3,4,2007,4,0,0
6,4141,4,26,6,2004,14,0,0
4,1917,2,23,1,2003,20,36,0
4,2110,5,9,2,2012,8,30,0
7,4552,3,12,8,2007,22,19,0
7,3251,7,24,3,2013,14,30,0
2,10468,3,31,10,2006,10,0,0
5,3439,5,2,5,2014,17,30,0
2,13458,3,3,3,2009,12,30,0
3,225,6,9,3,2011,7,30,0
6,125,2,1,11,2003,21,0,0
1,9420,3,1,10,2012,0,1,0
1,3808,9,12,5,2014,21,8,0
5,12974,6,5,10,2007,23,0,0
1,4050,8,5,2,2007,17,52,0
5,2614,8,29,11,2013,15,42,0
4,957,2,25,11,2004,10,48,0
7,999,1,26,1,2014,1,30,0
2,11364,1,3,10,2006,6,0,0
5,307,3,27,6,2003,8,21,0
1,1431,10,16,5,2005,21,50,0
3,2045,6,5,8,2009,3,4,0
7,2755,2,19,5,2013,2,0,0
1,17907,8,10,12,2007,14,0,0
2,7766,4,16,10,2007,15,30,0
1,8432,6,26,5,2014,20,0,0
4,1576,4,8,1,2004,15,35,0
4,7516,1,24,7,2008,20,30,0
3,5483,10,24,6,2009,17,10,0
5,7196,3,30,4,2004,8,12,0
2,3774,2,24,7,2007,17,0,0
7,13763,6,20,10,2013,5,30,0
6,1567,5,7,5,2011,14,0,0
1,6671,4,2,10,2006,2,27,0
7,36,2,23,2,2014,14,45,0
7,6672,3,2,12,2007,0,30,0
6,6035,3,12,2,2005,23,30,0
4,511,4,6,10,2011,14,0,0
2,559,6,4,3,2014,1,45,0
5,467,1,28,11,2003,9,25,0
6,753,2,30,5,2009,21,11,0
3,9825,2,1,10,2014,15,30,0
3,2802,5,1,10,2008,0,1,0
5,1856,4,24,2,2006,8,0,0
1,2490,3,28,5,2012,21,0,0
5,2718,6,25,3,2011,18,35,0
7,802,4,9,5,2010,18,55,0
7,125,2,20,10,2013,16,30,0
6,3066,4,29,5,2004,23,36,0
5,11744,7,25,7,2014,9,35,0
2,5249,3,22,7,2008,14,30,0
5,1007,5,29,6,2012,22,0,0
5,11782,2,5,10,2012,0,1,0
7,7951,7,12,9,2010,12,43,0
4,4414,8,2,6,2011,17,47,0
6,4221,6,13,11,2004,19,29,0
1,1790,1,29,5,2006,14,0,0
6,15190,8,9,2,2008,23,50,0
3,841,2,24,11,2004,12,0,0
6,13673,8,5,4,2008,17,30,0
7,3796,3,28,12,2003,22,25,0
2,6272,4,17,2,2015,14,21,0
4,5621,4,21,10,2010,10,25,0
3,468,2,24,1,2007,18,52,0
4,17896,5,12,6,2003,19,15,0
2,2226,5,23,6,2009,20,49,0
1,6463,1,13,10,2014,10,0,0
3,8199,9,22,2,2006,10,10,0
1,4093,2,20,2,2006,23,0,0
1,125,2,3,3,2003,22,0,0
5,3850,5,28,12,2007,23,50,0
3,7907,1,30,5,2007,7,43,0
2,13791,3,18,3,2008,19,20,0
1,1766,1,13,10,2014,16,53,0
1,726,1,31,10,2011,7,15,0
3,18,10,29,9,2004,22,20,0
5,2341,5,3,10,2008,10,3,0
4,9233,8,26,6,2008,17,6,0
7,11909,3,7,9,2008,14,0,0
6,5925,4,10,3,2007,23,0,0
4,1642,1,30,4,2015,2,28,0
1,3396,10,10,5,2004,16,45,0
2,872,2,26,10,2004,15,10,0
7,3258,6,26,2,2012,9,26,0
2,2641,4,22,3,2011,16,50,0
5,11743,4,21,8,2009,14,0,0
3,4165,6,5,3,2014,10,0,0
7,3918,4,13,3,2011,20,5,0
7,2671,5,4,12,2011,10,50,0
4,7606,7,27,11,2014,6,54,0
3,643,4,3,3,2004,20,47,0
6,1677,2,7,2,2004,2,15,0
6,3492,4,2,5,2009,23,50,0
5,9626,3,13,1,2012,10,31,0
7,538,8,14,3,2010,1,0,0
1,102,10,17,9,2012,6,8,0
2,8436,2,30,9,2003,19,11,0
1,11638,3,14,10,2013,23,0,0
3,1588,9,1,4,2015,19,30,0
2,13614,4,6,1,2009,23,9,0
1,3696,5,5,7,2004,19,0,0
6,779,2,15,1,2005,19,30,0
7,9111,4,20,11,2005,9,0,0
1,304,4,17,10,2011,12,0,0
3,323,9,22,12,2004,12,0,0
4,18227,3,11,8,2005,16,30,0
1,772,10,5,2,2007,4,45,0
7,9512,6,19,5,2013,13,0,0
7,1792,2,23,9,2012,20,0,0
4,177,10,23,8,2007,21,15,0
1,22246,5,7,7,2003,16,0,0
3,2545,4,29,10,2008,10,30,0
5,4709,5,25,3,2011,18,0,0
2,5615,3,19,8,2003,15,18,0
5,15075,8,26,12,2003,10,6,0
2,4925,1,17,3,2015,18,0,0
6,8975,5,19,11,2005,21,30,0
2,2868,7,26,11,2013,15,0,0
1,1203,2,1,9,2014,0,1,0
3,5600,5,29,12,2010,1,30,0
4,1405,10,7,3,2013,23,20,0
2,1419,2,1,9,2009,9,25,0
4,359,10,10,8,2006,12,0,0
6,14484,9,24,8,2013,19,37,0
5,677,2,16,11,2012,10,7,0
4,354,10,15,7,2010,20,23,0
2,2706,10,9,1,2007,14,35,0
1,548,10,21,8,2006,9,20,0
3,5644,5,4,3,2015,2,0,0
5,12333,3,16,4,2004,4,35,0
6,6492,9,22,8,2009,17,35,0
5,125,2,4,11,2011,13,29,0
2,1575,3,1,11,2011,17,21,0
5,10194,4,20,10,2006,20,30,0
1,19211,8,11,7,2005,15,0,0
6,8651,4,19,10,2013,0,18,0
4,4006,9,5,8,2004,0,19,0
5,1873,5,7,10,2011,18,0,0
6,319,3,18,5,2013,2,30,0
1,2747,5,22,2,2010,23,12,0
6,2222,1,8,3,2003,17,15,0
3,3569,1,11,7,2007,14,10,0
6,10188,3,5,4,2008,17,50,0
4,1823,1,23,1,2003,0,30,0
2,112,4,20,8,2013,20,0,0
1,2891,5,6,2,2006,15,39,0
2,4096,3,20,8,2013,13,0,0
7,392,4,12,8,2007,15,33,0
3,5785,4,27,10,2004,13,15,0
5,3231,1,25,3,2011,16,40,0
3,125,2,22,2,2006,8,0,0
4,1754,6,30,10,2014,9,0,0
2,501,4,18,10,2011,11,56,0
2,232,4,13,10,2009,15,45,0
3,1016,4,12,5,2004,11,40,0
7,17136,3,7,10,2012,22,30,0
7,4648,1,27,8,2006,22,30,0
3,7243,1,8,9,2010,15,19,0
5,293,5,18,11,2005,14,0,0
6,22394,8,27,12,2003,20,0,0
5,2156,2,10,2,2012,19,0,0
3,12875,3,8,1,2003,8,20,0
2,21195,8,8,8,2006,13,36,0
4,6184,3,7,4,2011,20,0,0
3,21814,5,27,10,2004,19,21,0
3,1576,4,24,3,2010,18,0,0
1,542,2,8,8,2011,16,0,0
3,435,10,5,8,2009,14,32,0
4,10970,2,25,11,2004,1,30,0
6,2126,4,3,11,2012,14,0,0
2,7957,6,26,5,2009,18,0,0
2,2547,1,29,5,2007,13,15,0
2,268,1,11,1,2005,18,30,0
5,5014,4,4,4,2008,14,45,0
2,88,2,15,5,2012,9,44,0
1,2186,8,24,7,2006,17,0,0
5,1586,5,24,8,2012,17,30,0
4,55,2,18,10,2007,14,30,0
4,115,8,27,1,2005,18,17,0
4,15021,3,30,10,2008,19,0,0
3,1431,10,2,4,2003,20,27,0
6,21672,10,15,1,2005,16,40,0
2,1809,10,24,6,2014,9,33,0
3,3714,7,11,7,2012,17,0,0
2,121,1,18,10,2011,17,20,0
1,83,2,14,4,2014,19,30,0
4,1296,2,2,4,2015,19,0,0
1,125,2,13,6,2011,14,0,0
4,2616,1,8,7,2004,3,48,0
7,3312,1,27,2,2005,12,0,0
6,511,4,19,10,2013,12,5,0
1,346,1,3,3,2014,10,0,0
7,2708,5,15,6,2008,16,10,0
1,2106,6,13,6,2005,19,20,0
4,1615,2,24,3,2005,2,30,0
5,5782,10,21,2,2014,19,40,0
5,6534,5,19,5,2006,18,0,0
4,511,4,7,8,2014,23,57,0
1,2025,1,10,6,2013,0,51,0
5,7880,5,11,3,2005,12,0,0
7,6027,8,15,6,2008,20,55,0
1,1362,5,6,2,2012,20,0,0
3,5337,8,1,5,2013,2,33,0
6,2498,5,27,2,2010,0,1,0
5,125,2,9,8,2013,21,19,0
7,357,4,30,12,2007,0,5,0
4,144,4,26,11,2009,17,50,0
6,60,5,28,1,2006,12,0,0
1,9383,2,1,9,2008,23,30,0
1,10021,6,11,12,2006,13,0,0
2,203,2,1,11,2011,8,0,0
6,213,4,11,1,2003,20,7,0
7,3180,10,23,10,2011,21,50,0
7,6378,9,31,7,2005,20,0,0
3,3704,1,10,8,2005,19,0,0
5,1620,10,14,1,2011,12,20,0
1,2127,5,9,11,2009,18,8,0
4,6409,5,4,10,2007,18,22,0
3,5201,8,19,8,2009,17,15,0
2,4210,5,10,7,2007,19,33,0
4,1300,6,17,5,2012,0,1,0
3,4604,5,4,5,2011,19,50,0
6,4741,5,17,5,2003,16,0,0
3,2357,4,13,11,2013,15,0,0
1,3396,10,5,9,2005,12,0,0
4,1154,9,20,3,2014,22,45,0
1,1300,6,4,4,2005,3,45,0
7,1345,1,26,7,2009,12,30,0
2,125,2,2,4,2013,17,10,0
2,3019,9,31,3,2009,15,0,0
7,1090,4,12,8,2012,19,23,0
4,4533,2,17,6,2010,4,8,0
6,18802,8,16,1,2010,9,55,0
7,3183,2,30,11,2014,13,17,0
5,2365,5,18,11,2011,14,0,0
3,1981,5,19,3,2003,6,5,0
5,125,2,10,3,2006,22,45,0
3,5685,3,26,1,2011,20,30,0
7,10840,5,27,7,2014,2,30,0
5,10531,4,12,11,2004,10,4,0
1,293,5,27,10,2003,20,30,0
4,12827,4,21,4,2005,20,15,0
3,14737,7,16,9,2009,13,0,0
5,518,10,11,7,2014,11,7,0
1,12273,3,24,12,2012,20,30,0
1,2759,1,28,10,2013,5,0,0
4,18823,7,24,2,2011,20,0,0
3,6706,9,6,2,2013,10,0,0
7,20203,9,16,11,2008,17,35,0
2,11059,1,3,8,2004,17,0,0
3,6350,1,18,2,2004,20,0,0
4,16476,3,1,5,2008,15,0,0
5,4593,2,2,5,2014,2,0,0
4,6517,5,10,3,2005,21,46,0
7,1091,10,12,2,2006,18,34,0
4,534,4,19,8,2004,16,31,0
6,5479,5,15,7,2006,18,45,0
1,10471,8,26,6,2006,10,22,0
3,181,5,2,5,2012,10,0,0
3,1651,2,3,11,2010,20,36,0
6,8982,3,4,10,2014,18,0,0
5,9420,3,25,6,2004,20,52,0
7,511,4,21,9,2008,14,12,0
6,1091,10,1,7,2006,16,54,0
1,554,10,26,10,2009,9,52,0
5,5189,2,12,6,2009,13,0,0
2,10693,7,28,9,2004,12,0,0
1,229,5,6,9,2010,0,1,0
5,677,2,3,10,2008,19,45,0
2,844,5,15,11,2005,18,35,0
7,7761,8,1,6,2003,11,0,0
3,2693,1,24,11,2004,9,30,0
7,15520,3,9,5,2010,16,25,0
5,4535,1,2,4,2004,17,0,0
3,2068,9,23,12,2009,22,0,0
7,929,7,20,5,2012,0,1,0
4,2179,3,25,12,2008,18,0,0
5,21728,2,26,12,2003,16,9,0
5,16447,9,16,5,2003,18,27,0
3,11850,3,7,3,2012,19,0,0
5,408,2,12,12,2003,10,28,0
3,125,2,2,10,2013,8,0,0
5,1039,5,14,1,2011,23,0,0
6,15290,7,24,8,2013,13,30,0
2,8161,4,10,6,2008,8,10,0
4,6533,2,9,2,2012,5,45,0
1,13398,3,30,8,2004,11,10,0
6,2091,2,22,5,2010,2,30,0
1,3619,2,30,9,2013,15,0,0
3,6453,7,30,10,2013,17,0,0
6,2391,2,28,6,2014,23,45,0
2,501,4,18,3,2014,7,42,0
1,277,10,26,5,2003,8,6,0
3,21754,8,10,11,2004,14,10,0
5,15055,4,28,5,2004,12,0,0
3,2271,10,20,8,2014,22,48,0
4,1615,2,16,10,2008,1,25,0
3,15850,3,27,12,2006,16,55,0
6,114,8,4,10,2008,11,10,0
7,5783,2,26,8,2007,18,20,0
3,98,4,29,10,2008,10,0,0
1,3022,2,6,12,2004,13,0,0
1,1352,4,5,9,2011,18,0,0
1,2500,6,6,12,2004,19,0,0
2,789,10,28,10,2008,9,55,0
7,1622,5,23,2,2003,13,15,0
5,1057,8,9,9,2005,23,38,0
4,93,7,3,4,2014,17,17,0
2,290,1,9,12,2014,21,30,0
5,16141,8,21,3,2008,13,42,0
4,4024,8,21,3,2013,19,58,0
4,4880,2,1,5,2014,9,45,0
3,741,2,27,11,2013,20,50,0
5,10424,3,3,10,2014,15,30,0
6,17697,3,19,5,2012,21,0,0
3,11868,8,14,12,2005,13,25,0
1,50,5,31,3,2008,5,30,0
1,2024,1,3,10,2011,7,30,0
5,896,2,16,5,2014,15,50,0
4,893,10,8,3,2012,17,21,0
2,3386,1,27,5,2008,12,0,0
6,5570,2,27,6,2009,20,0,0
5,197,7,30,7,2010,11,0,0
6,501,4,28,1,2006,18,15,0
5,9847,4,6,5,2005,12,58,0
3,111,10,22,12,2004,0,10,0
5,6836,5,30,5,2014,16,58,0
5,782,5,4,9,2009,15,7,0
6,408,2,18,4,2015,10,29,0
1,2440,5,29,3,2004,13,0,0
6,5557,3,14,6,2008,13,50,0
6,76,5,5,10,2013,10,50,0
7,3072,2,30,11,2014,22,0,0
4,1551,3,25,1,2007,15,50,0
5,652,2,22,10,2010,23,45,0
2,18134,3,8,3,2005,14,30,0
1,11648,2,28,5,2007,17,15,0
3,2909,2,11,6,2014,17,45,0
3,498,3,25,11,2009,10,39,0
4,46,2,23,12,2004,12,23,0
3,501,4,7,7,2004,12,22,0
2,1856,4,18,4,2006,22,37,0
2,139,2,24,1,2006,2,0,0
1,18671,9,2,10,2006,20,0,0
1,220,4,17,4,2006,0,1,0
5,5491,3,26,7,2013,14,0,0
1,7927,3,3,5,2010,20,50,0
7,239,6,28,12,2003,17,0,0
7,323,9,9,8,2009,14,7,0
4,772,10,1,5,2014,12,0,0
3,6960,5,29,5,2013,9,30,0
6,5703,8,16,11,2013,22,30,0
5,232,4,16,6,2006,10,55,0
4,5107,10,19,3,2009,20,55,0
4,6259,7,30,10,2014,17,21,0
7,7965,5,8,5,2011,13,15,0
3,19088,10,9,3,2005,22,0,0
3,504,4,18,2,2009,21,0,0
3,5014,4,17,10,2007,3,53,0
3,2321,3,11,7,2012,15,0,0
2,6184,3,8,2,2011,8,30,0
5,717,2,4,11,2005,4,0,0
1,3760,7,23,6,2003,21,30,0
6,4035,6,7,8,2004,2,0,0
4,220,4,3,10,2013,15,53,0
6,4222,6,17,12,2011,3,0,0
6,1862,5,12,2,2011,15,0,0
2,2627,2,1,5,2007,17,7,0
2,11957,1,5,10,2010,20,0,0
5,8771,2,21,3,2008,13,45,0
1,12006,8,9,1,2012,14,30,0
6,3784,8,20,4,2013,19,35,0
5,6480,9,28,12,2007,15,15,0
2,872,2,3,2,2004,17,0,0
3,2262,2,9,3,2011,17,55,0
3,77,10,11,6,2008,19,51,0
2,980,10,4,9,2007,16,26,0
4,13810,3,20,2,2014,12,45,0
4,493,3,12,12,2013,23,0,0
4,8512,8,13,11,2008,11,40,0
1,3699,1,13,5,2013,15,4,0
2,357,4,14,9,2004,9,25,0
7,9201,9,4,11,2007,16,0,0
7,120,2,28,8,2011,19,30,0
1,8880,2,8,12,2014,9,54,0
2,851,3,27,6,2006,9,16,0
6,31,2,26,7,2003,19,42,0
1,1226,4,12,5,2014,1,26,0
6,985,4,6,4,2013,18,0,0
1,3638,2,8,8,2011,11,30,0
5,88,2,26,12,2003,23,58,0
5,8499,5,17,10,2014,18,0,0
4,1024,1,29,12,2011,15,37,0
7,6689,5,29,7,2007,21,30,0
6,619,8,18,10,2003,13,40,0
3,1776,5,25,1,2012,14,10,0
4,904,5,23,3,2006,17,30,0
6,165,9,27,8,2005,8,0,0
6,397,4,10,9,2005,12,0,0
2,2666,3,15,9,2009,13,30,0
7,451,2,9,9,2007,14,45,0
2,13523,9,4,8,2009,21,0,0
1,3131,10,26,5,2014,12,0,0
5,2345,3,22,4,2011,11,0,0
4,10517,4,29,11,2007,7,0,0
7,567,5,1,6,2003,19,0,0
3,14645,8,23,7,2008,16,45,0
3,1506,7,2,11,2005,3,9,0
7,2490,3,1,8,2010,17,0,0
2,2996,3,24,1,2006,12,0,0
6,5444,10,24,7,2004,7,45,0
6,8573,9,20,3,2004,13,0,0
1,408,2,15,10,2012,19,10,0
5,3054,1,3,6,2011,17,0,0
7,10546,2,28,8,2011,1,51,0
4,2593,2,14,7,2011,10,35,0
4,5482,6,5,3,2015,21,29,0
3,4838,8,4,4,2007,12,0,0
6,701,9,6,4,2013,11,39,0
3,1395,6,21,1,2004,12,20,0
6,5370,2,8,2,2003,6,15,0
6,125,2,24,4,2010,17,30,0
2,644,1,28,4,2015,3,42,0
5,2855,1,6,3,2015,17,10,0
3,2613,4,14,5,2014,9,0,0
5,1182,5,12,12,2003,23,56,0
4,1727,2,7,8,2008,14,0,0
6,468,2,21,4,2012,1,0,0
7,7281,9,8,5,2011,16,0,0
2,6478,9,20,1,2015,19,30,0
6,22492,8,8,3,2003,12,30,0
3,13412,3,15,12,2010,12,55,0
6,1154,9,29,11,2003,20,23,0
1,125,2,14,5,2012,19,55,0
3,157,5,4,3,2015,6,14,0
4,9894,6,20,2,2003,7,0,0
2,4345,2,28,11,2006,4,0,0
4,772,10,3,4,2003,13,30,0
4,3339,5,4,11,2010,14,29,0
2,9145,6,6,9,2011,7,55,0
4,125,2,20,3,2014,14,0,0
2,8036,2,8,2,2011,8,30,0
6,8680,4,24,3,2007,22,30,0
3,2042,3,16,10,2013,14,0,0
5,8938,8,24,8,2007,18,55,0
5,18233,3,13,7,2007,17,15,0
1,2396,1,5,3,2012,21,1,0
6,5944,8,3,10,2009,6,5,0
6,6098,9,23,8,2014,15,30,0
3,3788,4,7,1,2015,18,32,0
2,3788,4,3,3,2009,11,32,0
1,7250,5,18,8,2003,12,0,0
7,6182,9,1,11,2009,19,55,0
2,270,2,15,4,2003,18,30,0
7,19811,7,12,3,2006,15,59,0
4,4057,3,13,7,2006,12,30,0
6,450,9,1,11,2014,9,0,0
2,359,10,17,5,2005,11,0,0
5,2861,5,6,9,2013,10,0,0
6,548,10,19,5,2007,9,2,0
7,21,5,20,5,2012,2,0,0
6,1429,10,20,5,2006,9,24,0
2,929,7,15,4,2003,8,20,0
2,213,4,9,3,2010,20,50,0
5,1589,1,25,2,2005,11,0,0
4,7585,1,21,4,2011,9,6,0
5,83,2,7,9,2007,9,45,0
5,1395,6,11,7,2003,19,50,0
7,10611,6,24,4,2005,10,0,0
3,3757,4,17,3,2004,16,51,0
4,155,2,26,12,2013,14,25,0
1,11963,9,21,7,2008,17,0,0
4,7693,8,20,4,2006,14,19,0
5,825,2,20,10,2006,23,20,0
7,467,1,3,12,2006,12,0,0
2,1620,10,13,5,2014,8,1,0
6,424,1,8,9,2007,10,48,0
4,93,7,25,8,2005,17,20,0
4,1149,5,11,12,2014,14,0,0
6,363,2,4,12,2010,9,16,0
5,4927,2,29,11,2013,12,55,0
2,3131,10,19,2,2013,20,45,0
1,3132,10,21,2,2005,22,13,0
4,406,4,30,5,2013,18,0,0
3,1760,10,7,1,2009,19,21,0
6,3498,3,24,9,2011,14,0,0
2,772,10,2,9,2008,13,0,0
4,4952,5,10,2,2011,22,50,0
1,8119,8,28,9,2009,0,45,0
5,11845,8,2,11,2012,22,0,0
7,3555,4,11,8,2013,17,0,0
2,509,5,24,6,2003,11,30,0
5,63,1,19,3,2004,18,30,0
6,3251,7,7,3,2015,7,25,0
2,17915,9,17,10,2006,15,30,0
5,1670,2,19,9,2014,19,30,0
7,7104,6,2,5,2004,11,59,0
5,10355,8,25,3,2011,2,0,0
2,2251,5,25,12,2012,0,21,0
7,5544,4,13,2,2005,2,22,0
5,6047,1,21,4,2006,19,0,0
5,11478,7,21,3,2008,18,18,0
1,8305,3,26,11,2012,7,23,0
1,5075,3,23,8,2010,12,14,0
7,1886,9,20,10,2013,23,30,0
1,6367,7,3,3,2014,3,19,0
4,10686,7,28,5,2009,18,0,0
1,14526,8,4,8,2008,2,0,0
5,125,2,28,1,2005,15,0,0
6,13069,6,27,7,2013,19,30,0
2,548,10,22,1,2008,10,10,0
7,7229,9,5,4,2009,17,52,0
7,5744,8,23,5,2010,6,54,0
2,8246,1,23,12,2014,20,5,0
4,11682,5,11,11,2004,7,12,0
5,73,7,7,10,2011,21,30,0
4,125,2,29,5,2003,0,1,0
7,6681,3,17,7,2011,1,30,0
5,4180,6,21,9,2007,1,30,0
6,468,2,22,2,2014,13,23,0
2,435,10,7,9,2010,16,45,0
3,481,1,2,10,2013,15,57,0
1,534,4,20,9,2010,22,20,0
3,14865,5,22,12,2004,16,30,0
3,4969,6,9,7,2008,18,45,0
6,11193,3,23,8,2014,12,12,0
7,2269,2,25,2,2007,22,40,0
2,6136,5,7,1,2003,23,0,0
7,5334,5,12,1,2003,18,0,0
5,93,7,6,10,2006,14,5,0
6,5848,4,27,12,2014,14,46,0
4,10338,4,10,6,2004,19,1,0
5,9463,3,20,2,2009,16,33,0
3,22177,7,31,3,2004,17,30,0
2,538,8,30,9,2008,23,16,0
7,273,1,20,6,2010,19,55,0
4,366,10,26,8,2010,14,9,0
7,2790,3,17,11,2013,10,15,0
6,1073,5,18,6,2005,2,18,0
2,12104,5,27,12,2005,17,45,0
3,21140,9,4,10,2006,17,0,0
6,3738,8,2,7,2005,17,30,0
5,1441,1,11,1,2008,4,9,0
6,1622,5,6,10,2007,9,0,0
4,8924,9,27,11,2008,3,20,0
1,4418,2,9,12,2013,17,18,0
5,1975,2,19,10,2012,13,30,0
5,16284,4,22,3,2013,12,0,0
5,1840,4,13,6,2014,19,0,0
4,8606,5,13,7,2006,20,50,0
5,3364,5,26,7,2013,17,13,0
7,5459,4,26,3,2006,11,0,0
3,6695,5,21,1,2004,19,25,0
2,6018,5,27,4,2004,20,15,0
5,411,3,25,2,2011,9,2,0
2,8496,6,1,4,2014,5,36,0
3,2024,1,11,6,2003,18,20,0
1,93,7,30,10,2006,15,50,0
1,1216,4,14,9,2009,14,20,0
6,1469,3,7,3,2015,11,0,0
2,490,2,28,11,2006,8,30,0
4,310,8,18,10,2012,7,10,0
3,10674,3,29,5,2013,14,30,0
5,1235,5,7,2,2014,11,0,0
5,269,1,1,6,2012,14,0,0
5,37,2,17,9,2004,15,34,0
7,6267,6,8,10,2006,19,0,0
6,2944,2,12,7,2014,3,8,0
2,125,2,19,2,2008,2,30,0
5,554,10,3,5,2013,17,15,0
1,125,2,20,12,2004,0,1,0
3,3161,8,27,6,2012,9,24,0
4,6002,1,28,7,2005,20,0,0
3,1790,1,25,12,2013,12,0,0
1,1041,5,27,11,2006,8,0,0
1,13,3,24,11,2003,0,9,0
6,2140,2,30,10,2004,19,49,0
3,11623,5,21,8,2013,10,34,0
2,1108,4,19,8,2003,3,55,0
3,451,2,1,4,2015,8,45,0
2,17883,9,20,3,2012,2,6,0
2,361,2,20,4,2010,11,40,0
5,1862,5,7,2,2014,19,30,0
1,1405,10,7,7,2014,23,0,0
1,4364,1,4,9,2006,0,2,0
5,7025,5,22,10,2010,2,0,0
1,150,10,7,2,2005,16,4,0
6,829,1,23,4,2011,20,0,0
1,522,2,11,5,2015,23,0,0
1,125,2,26,11,2012,0,1,0
3,7240,9,15,6,2011,8,0,0
6,5235,1,7,2,2009,11,0,0
5,4947,2,10,1,2003,17,33,0
1,4897,7,22,7,2013,19,31,0
4,16799,3,28,6,2012,16,30,0
5,504,4,23,1,2015,16,25,0
4,7691,5,23,1,2014,18,0,0
6,403,7,18,4,2015,9,45,0
2,1730,10,18,3,2008,19,33,0
3,2960,4,9,3,2011,21,0,0
5,22574,2,19,3,2004,16,45,0
3,7397,4,1,9,2004,20,49,0
7,904,5,3,5,2015,14,30,0
2,47,2,11,11,2014,16,6,0
6,6510,6,23,3,2013,11,30,0
6,13970,3,24,1,2004,9,39,0
1,445,2,1,9,2003,16,0,0
1,2489,1,5,8,2013,18,0,0
1,5202,8,15,5,2006,2,0,0
5,1996,2,5,5,2006,23,0,0
1,522,2,1,9,2003,12,0,0
6,1790,1,25,8,2007,9,30,0
5,14240,9,17,5,2013,12,0,0
5,4689,5,18,5,2007,20,0,0
4,1393,10,7,4,2005,8,9,0
3,2546,1,16,5,2012,15,0,0
7,408,2,25,3,2007,16,35,0
3,5903,1,5,9,2012,1,30,0
3,907,6,14,5,2014,17,6,0
1,359,10,22,2,2010,6,0,0
6,9689,8,6,10,2012,22,45,0
1,427,2,17,9,2012,21,23,0
3,6478,9,6,8,2008,16,10,0
5,9164,1,11,7,2008,13,45,0
2,756,3,13,12,2011,11,35,0
5,10577,4,16,12,2011,20,40,0
5,7886,4,13,7,2012,1,0,0
5,8039,4,28,12,2012,21,45,0
4,5941,4,22,1,2009,21,7,0
1,248,7,31,10,2005,12,30,0
5,511,4,26,2,2010,0,20,0
7,2025,1,26,7,2009,1,25,0
2,5696,2,9,2,2010,9,0,0
2,9357,9,14,4,2009,20,45,0
2,167,5,4,3,2008,17,30,0
7,7604,4,13,2,2005,1,30,0
7,456,1,30,12,2007,15,15,0
1,16151,8,7,7,2008,20,0,0
2,9425,2,30,9,2014,16,20,0
5,9340,4,7,3,2014,12,0,0
6,2365,5,31,12,2011,19,17,0
6,1173,5,17,6,2006,14,46,0
5,363,2,29,10,2004,14,15,0
2,7309,7,9,11,2004,14,50,0
1,64,4,24,7,2006,11,18,0
