"day","address","location","date","month","year","hour","min","DRIVINGUNDERTHEINFLUENCE"
7,2204,5,19,4,2015,23,42,0
1,10858,8,15,9,2014,20,34,0
6,12756,5,21,8,2004,7,50,0
7,1692,6,2,7,2006,17,5,0
1,284,8,4,4,2005,18,50,0
6,7020,5,10,8,2013,0,20,0
3,6943,6,4,2,2015,8,5,0
4,12076,9,30,6,2005,15,33,0
6,2330,4,4,10,2014,4,25,0
7,9677,5,6,5,2012,22,30,0
4,4994,4,25,8,2005,0,1,0
5,528,10,26,8,2011,11,30,0
1,646,6,2,4,2007,18,5,0
6,9085,5,12,7,2003,12,48,0
2,5466,8,8,2,2005,9,0,0
5,6077,2,11,2,2005,4,50,0
3,8570,3,4,2,2009,22,0,0
6,5164,4,21,2,2015,4,40,0
3,2855,1,2,4,2008,12,20,0
4,6521,5,2,10,2014,23,30,0
3,605,6,9,7,2003,19,30,0
5,3752,5,10,2,2006,0,1,0
4,7838,4,22,1,2009,19,13,0
4,2393,8,25,6,2009,12,40,0
1,1580,10,5,2,2007,19,18,0
2,3242,3,20,1,2015,23,33,0
5,4312,7,2,11,2007,1,0,0
5,3530,5,20,2,2015,17,0,0
6,3912,6,4,10,2008,8,0,0
6,220,4,28,6,2008,23,25,0
5,495,7,24,1,2003,18,45,0
6,2041,10,30,7,2011,11,50,0
3,1345,1,22,8,2012,11,34,0
3,6640,1,22,3,2006,18,0,0
1,608,2,25,7,2005,9,30,0
4,1030,2,16,4,2009,21,50,0
3,3618,2,21,4,2010,21,0,0
2,15525,8,14,6,2005,8,30,0
7,2908,8,30,7,2006,18,15,0
6,1154,9,13,8,2011,16,33,0
5,2183,9,23,9,2005,23,20,0
3,601,9,18,3,2009,12,43,0
3,3906,5,27,12,2006,13,0,0
6,59,2,21,3,2015,18,7,0
2,125,2,13,12,2005,16,0,0
3,125,2,21,1,2009,12,0,0
7,7017,8,27,12,2009,20,0,0
5,542,2,10,2,2006,14,0,0
7,20518,8,8,5,2005,14,0,0
6,1314,2,11,8,2007,17,20,0
5,788,2,9,9,2011,23,50,0
4,7954,5,10,1,2008,14,19,0
2,9546,5,22,6,2004,22,0,0
3,21785,10,19,3,2003,9,30,0
4,5305,7,23,8,2007,15,35,0
4,435,10,7,10,2010,2,16,0
4,3396,10,10,7,2008,10,27,0
3,5821,4,13,10,2004,11,5,0
1,15432,9,2,8,2004,2,13,0
6,6776,5,25,1,2003,20,30,0
4,13022,9,12,1,2012,11,0,0
1,1943,2,17,2,2003,19,15,0
3,125,2,28,10,2009,0,1,0
6,10797,7,11,2,2012,16,34,0
1,8596,9,19,3,2007,19,11,0
6,2229,5,20,3,2004,17,0,0
5,18,10,26,11,2004,6,5,0
4,21948,3,30,9,2004,17,0,0
3,1823,1,4,9,2013,18,20,0
7,14073,4,12,1,2014,22,34,0
7,13267,5,6,4,2014,6,0,0
2,213,4,13,11,2012,6,30,0
6,3396,10,12,8,2006,21,0,0
7,7324,7,1,6,2003,18,30,0
5,978,1,29,6,2012,5,5,0
6,361,2,17,7,2010,1,43,0
3,6539,6,27,7,2005,22,35,0
6,125,2,19,9,2009,10,30,0
7,1108,4,16,1,2005,20,0,0
4,2580,3,15,12,2011,20,0,0
2,7319,4,27,4,2004,23,24,0
7,1722,2,1,8,2010,17,53,0
5,1857,8,2,12,2011,10,35,0
5,6603,3,1,7,2005,0,35,0
6,20027,5,11,8,2007,12,30,0
4,5090,3,4,3,2004,4,30,0
4,1943,2,9,9,2010,11,19,0
5,772,10,24,8,2012,4,27,0
1,50,5,15,9,2014,2,48,0
1,6240,3,7,7,2014,9,30,0
1,1445,1,15,4,2013,9,6,0
6,5769,7,26,3,2005,18,0,0
6,2483,1,5,11,2005,17,45,0
2,6796,5,11,5,2004,16,20,0
2,215,4,5,2,2013,14,30,0
4,1297,1,9,7,2009,3,30,0
5,4501,5,24,1,2014,9,30,0
2,2271,10,8,7,2003,8,49,0
4,13401,3,5,5,2011,19,0,0
1,354,10,16,10,2006,19,0,0
7,501,4,5,10,2003,22,0,0
6,779,2,25,2,2006,21,0,0
6,2156,2,15,7,2006,0,20,0
6,303,8,16,1,2010,1,0,0
4,1580,10,12,6,2008,14,0,0
3,1580,10,19,5,2010,17,45,0
6,1193,4,17,11,2007,3,49,0
4,7017,8,12,6,2014,21,20,0
3,12121,5,14,11,2012,19,0,0
6,2254,4,22,10,2011,13,50,0
3,15603,3,24,7,2013,21,57,0
1,1300,6,4,2,2013,14,15,0
4,10279,7,30,10,2008,22,0,0
6,11770,8,30,7,2011,14,0,0
3,7955,4,5,4,2006,19,0,0
6,8298,1,10,3,2012,15,5,0
4,38,10,8,9,2005,17,42,0
7,3426,5,10,2,2013,17,0,0
7,5082,4,28,11,2004,18,21,0
1,3542,3,7,12,2009,21,33,0
1,2262,2,4,8,2014,10,2,0
5,6394,5,16,11,2007,23,44,0
4,3630,10,30,9,2004,7,6,0
2,22025,4,4,3,2003,22,11,0
7,13711,4,4,12,2011,20,50,0
4,15,10,19,10,2006,17,35,0
4,36,2,5,2,2004,8,0,0
3,1194,5,2,10,2013,12,0,0
3,2236,4,25,1,2012,17,43,0
2,1212,1,13,6,2006,19,15,0
2,1996,2,2,3,2004,14,0,0
3,530,8,17,5,2006,16,0,0
2,4969,6,27,5,2014,15,25,0
4,2041,10,15,11,2007,9,0,0
2,83,2,8,1,2008,22,0,0
6,2986,3,12,8,2006,2,0,0
2,11587,8,17,4,2012,19,5,0
1,18147,4,26,12,2011,21,30,0
3,19899,5,26,5,2004,20,30,0
4,6012,8,11,3,2010,19,52,0
4,5483,10,27,12,2012,6,0,0
4,125,2,4,9,2008,9,0,0
7,9646,5,24,8,2003,17,0,0
6,3568,3,5,4,2003,19,30,0
7,8318,1,13,3,2011,16,0,0
4,3471,2,16,12,2010,18,38,0
2,12063,3,26,1,2010,20,15,0
2,451,2,15,11,2005,22,48,0
1,1449,1,18,4,2005,8,0,0
2,12328,9,19,10,2010,3,0,0
3,3725,10,6,4,2005,20,20,0
5,268,1,5,10,2007,4,31,0
5,10406,7,6,9,2013,23,30,0
3,4268,1,13,12,2006,15,30,0
5,10834,8,28,6,2013,20,0,0
3,17579,8,27,6,2012,0,30,0
4,2604,8,18,3,2004,23,0,0
1,10724,3,26,12,2005,2,53,0
1,4684,5,14,10,2013,5,48,0
4,166,10,30,10,2014,14,45,0
7,10170,7,2,5,2004,12,59,0
2,621,3,8,7,2003,19,29,0
7,3438,9,25,1,2009,1,45,0
5,220,4,10,1,2014,23,0,0
3,15008,1,14,5,2008,2,21,0
7,138,10,10,8,2008,11,34,0
5,6523,9,27,12,2013,19,15,0
3,7546,5,28,12,2011,21,0,0
7,1954,10,18,12,2005,18,5,0
7,957,2,4,4,2004,15,36,0
5,2618,3,11,2,2011,18,46,0
4,2896,4,3,5,2007,4,15,0
5,18706,3,19,9,2003,2,39,0
3,893,10,3,9,2008,23,28,0
4,6414,8,26,1,2006,18,0,0
1,764,6,23,1,2012,22,27,0
2,18044,4,6,2,2007,8,45,0
5,13815,6,10,1,2003,15,13,0
3,548,10,11,7,2012,13,34,0
2,3530,5,6,8,2013,19,0,0
6,14748,9,9,4,2005,0,1,0
2,777,3,24,6,2008,15,20,0
6,4156,4,14,7,2012,23,0,0
2,359,10,21,1,2014,17,20,0
5,3647,1,18,4,2003,15,0,0
3,451,2,7,2,2007,14,30,0
2,13844,9,18,2,2014,17,20,0
4,2878,1,16,4,2015,6,0,0
2,1876,8,31,3,2009,0,50,0
4,501,4,19,4,2012,8,0,0
7,8223,2,15,7,2012,16,45,0
7,3653,9,22,4,2012,17,38,0
4,3001,1,16,12,2010,15,0,0
2,8512,8,23,8,2005,19,10,0
4,4643,9,5,3,2009,13,0,0
7,14028,6,10,4,2005,13,0,0
7,923,1,2,12,2007,14,12,0
4,93,7,3,4,2014,17,17,0
7,3169,3,5,9,2004,1,30,0
7,366,10,22,10,2006,20,54,0
3,10715,6,29,5,2013,15,10,0
5,771,1,12,3,2010,23,25,0
1,105,5,25,6,2007,11,0,0
5,8577,5,18,11,2011,6,0,0
2,14127,2,27,11,2012,13,24,0
6,3376,10,20,9,2008,13,0,0
6,1954,10,19,4,2014,1,50,0
6,3391,5,24,9,2011,20,35,0
1,11508,5,24,11,2008,9,30,0
2,13415,2,1,4,2014,3,14,0
1,11585,5,12,11,2007,22,30,0
5,831,4,19,11,2010,23,40,0
5,6406,2,9,8,2013,18,45,0
2,4785,1,4,8,2009,14,0,0
1,8687,4,26,7,2010,18,25,0
7,1996,2,13,1,2008,23,30,0
2,417,3,12,12,2006,16,20,0
1,3408,4,6,2,2006,15,55,0
5,22055,2,20,8,2004,9,10,0
5,1950,2,11,12,2009,18,15,0
2,7116,6,15,4,2014,15,30,0
3,3183,2,7,8,2013,19,0,0
1,2586,2,14,4,2008,9,0,0
7,6225,9,15,6,2003,21,0,0
6,1153,4,12,3,2011,23,9,0
6,1210,1,20,10,2007,2,5,0
4,673,10,24,2,2011,17,12,0
5,1345,1,29,7,2005,20,45,0
4,4940,2,18,10,2012,21,0,0
4,656,9,24,1,2008,17,51,0
5,4298,10,20,2,2009,21,45,0
2,1966,7,13,7,2010,14,30,0
5,4885,6,4,11,2005,9,30,0
4,10710,9,3,10,2013,17,45,0
6,3132,10,6,5,2006,21,0,0
4,3603,1,24,7,2003,13,0,0
1,554,10,24,11,2014,11,30,0
5,2269,2,22,3,2013,11,0,0
7,2383,5,3,11,2013,1,0,0
6,9619,1,3,12,2011,13,20,0
3,657,8,26,11,2003,12,0,0
4,796,2,26,1,2006,1,0,0
4,800,4,21,4,2011,1,30,0
1,1616,7,24,1,2005,21,30,0
5,1291,1,10,9,2010,20,0,0
1,7080,6,28,4,2003,17,30,0
4,15857,1,20,4,2006,10,25,0
4,2836,4,4,4,2013,19,51,0
1,1936,2,13,11,2006,0,1,0
4,17799,4,17,6,2010,2,59,0
1,1214,10,30,4,2007,11,8,0
3,3156,1,15,10,2008,15,15,0
4,125,2,20,9,2007,2,0,0
2,2368,6,26,11,2013,18,37,0
6,22385,2,9,8,2003,1,30,0
7,2400,10,12,1,2003,4,30,0
7,737,5,9,3,2014,21,30,0
6,9060,9,23,2,2013,15,30,0
5,747,2,12,12,2014,13,50,0
6,59,2,23,4,2005,22,0,0
2,14205,2,3,9,2013,0,7,0
7,4037,4,30,11,2008,18,45,0
6,11748,5,8,3,2003,19,0,0
2,2534,4,3,3,2009,23,30,0
1,6406,2,14,10,2013,18,3,0
4,6023,5,5,8,2004,18,45,0
1,428,4,17,8,2009,19,30,0
7,1886,9,26,1,2003,2,0,0
1,17577,3,31,3,2003,13,0,0
3,3936,8,7,4,2010,20,40,0
1,7704,1,28,4,2008,20,35,0
6,2299,8,18,10,2003,23,45,0
4,8897,1,6,2,2003,10,30,0
4,16405,8,6,9,2012,4,0,0
5,215,4,11,1,2008,15,32,0
7,772,10,17,1,2010,19,20,0
3,7438,3,26,5,2004,12,44,0
2,2341,5,28,4,2009,21,25,0
5,1129,4,27,12,2013,14,9,0
3,88,2,16,10,2013,16,0,0
3,3532,3,21,3,2007,12,0,0
4,12682,8,29,10,2009,7,0,0
1,4292,4,13,6,2011,16,0,0
3,3809,7,12,1,2005,14,37,0
3,3629,4,6,10,2010,16,18,0
1,2045,6,23,6,2014,11,43,0
4,363,2,22,1,2004,8,38,0
2,277,10,26,7,2005,17,34,0
7,2887,2,20,5,2007,14,30,0
4,1981,5,31,5,2007,14,17,0
4,630,1,22,2,2007,11,40,0
4,5188,7,6,4,2006,18,30,0
6,2050,6,8,3,2003,17,30,0
3,7677,1,15,6,2011,15,0,0
7,2101,1,1,6,2014,9,0,0
2,177,10,3,2,2004,13,5,0
5,2768,8,27,1,2006,17,0,0
1,779,2,24,1,2011,17,0,0
2,2971,5,2,11,2010,10,55,0
3,4746,6,30,4,2003,22,0,0
4,2887,2,4,3,2004,15,12,0
7,1254,2,9,10,2011,22,30,0
1,5008,1,16,3,2015,22,30,0
1,10692,3,21,6,2004,23,53,0
6,13273,9,5,4,2014,22,30,0
2,2024,1,23,2,2010,17,44,0
4,1026,5,14,12,2006,22,40,0
5,2526,1,12,3,2010,2,0,0
4,1408,8,27,12,2012,20,50,0
2,10041,6,12,1,2010,14,40,0
5,1624,1,20,3,2009,10,0,0
6,12016,5,24,3,2012,3,57,0
1,7303,3,13,11,2006,12,20,0
5,5482,6,17,5,2013,17,0,0
3,7481,3,5,5,2010,20,0,0
7,6738,4,24,4,2011,15,0,0
2,5562,9,1,4,2008,0,1,0
1,125,2,18,10,2010,7,15,0
3,5069,3,30,4,2003,16,47,0
3,3509,1,16,6,2010,13,0,0
4,125,2,25,8,2005,18,30,0
5,442,2,10,12,2004,13,30,0
3,14121,9,9,7,2008,21,0,0
4,77,10,4,9,2003,13,30,0
3,2743,1,8,2,2006,16,0,0
2,2271,10,10,11,2009,22,5,0
3,7331,2,4,2,2009,19,0,0
7,9752,8,13,1,2013,15,0,0
6,872,2,7,3,2015,17,30,0
5,2632,5,18,10,2013,14,50,0
2,5596,5,17,3,2009,1,35,0
4,11768,10,29,11,2012,20,50,0
1,747,2,2,3,2015,14,0,0
1,98,4,13,10,2003,0,20,0
7,1406,4,7,5,2006,21,25,0
7,3532,3,25,3,2012,16,30,0
2,957,2,4,3,2003,17,39,0
5,727,4,30,4,2004,18,35,0
6,4364,1,4,5,2013,18,59,0
1,338,1,27,10,2014,0,1,0
4,1234,3,2,6,2011,21,40,0
5,3619,2,7,5,2010,17,30,0
4,5794,9,4,9,2014,9,30,0
3,411,3,25,11,2009,20,54,0
2,3904,3,4,2,2014,18,25,0
5,1383,7,11,3,2011,11,10,0
1,5746,3,5,9,2011,6,12,0
6,1091,10,18,6,2011,17,6,0
4,10276,3,16,5,2013,18,50,0
3,1224,1,8,12,2004,21,30,0
2,13178,9,28,10,2003,21,50,0
2,1713,9,4,2,2014,15,0,0
7,4940,2,20,10,2013,1,38,0
7,18186,9,11,1,2009,11,0,0
3,1245,10,16,4,2008,23,0,0
4,6174,5,21,3,2013,22,0,0
5,8097,3,12,8,2011,9,35,0
7,125,2,8,10,2006,21,0,0
1,18225,9,11,1,2010,15,0,0
1,157,10,25,7,2011,6,6,0
6,10037,3,7,10,2006,1,50,0
2,5221,3,6,9,2011,15,45,0
7,15874,7,13,3,2005,18,40,0
3,8982,3,19,10,2005,11,15,0
3,8104,5,8,2,2012,5,7,0
5,21999,5,17,9,2004,23,30,0
4,4155,8,7,10,2010,8,11,0
2,5702,8,14,5,2013,15,30,0
5,3704,1,18,4,2014,0,1,0
5,9786,2,24,2,2006,0,18,0
5,6615,8,1,12,2006,23,3,0
4,9023,8,25,6,2009,17,30,0
1,86,6,14,4,2008,12,15,0
3,872,2,1,6,2005,15,35,0
1,144,4,28,10,2013,15,40,0
7,2911,10,28,12,2008,14,31,0
1,2180,5,22,8,2011,17,1,0
2,2143,8,3,8,2004,6,0,0
7,2099,5,13,8,2006,0,1,0
2,6003,6,19,8,2014,18,45,0
2,5807,7,31,5,2011,14,30,0
6,12695,8,1,12,2012,19,15,0
4,201,6,28,7,2011,0,1,0
1,64,4,22,3,2010,15,40,0
3,1254,2,3,9,2008,15,0,0
2,8025,8,25,1,2005,9,50,0
6,3496,5,16,12,2006,8,30,0
7,908,10,26,1,2014,10,45,0
3,1547,3,26,11,2008,11,0,0
7,2222,1,5,4,2015,11,8,0
7,5014,4,17,6,2007,12,10,0
6,8318,1,29,12,2007,20,0,0
5,1149,5,4,5,2012,16,35,0
3,1775,4,29,4,2015,12,47,0
7,9296,8,29,1,2006,12,0,0
7,741,2,27,3,2011,0,52,0
2,125,2,17,4,2012,13,0,0
6,6521,5,8,10,2005,20,30,0
2,6446,7,23,12,2008,18,42,0
3,242,10,8,8,2012,10,30,0
6,501,4,6,5,2006,16,33,0
7,6269,4,23,10,2005,12,0,0
2,4573,9,14,9,2004,13,45,0
2,7379,2,9,12,2014,10,46,0
3,9585,4,7,3,2007,22,53,0
7,6711,1,22,3,2009,4,43,0
4,2064,2,2,10,2003,23,30,0
5,690,3,21,5,2010,17,37,0
1,1352,4,19,9,2005,12,47,0
3,7977,8,29,10,2008,7,5,0
1,77,10,20,9,2010,7,29,0
6,2257,1,1,5,2004,3,1,0
6,193,9,29,1,2011,12,0,0
6,6691,6,24,8,2013,21,30,0
2,4442,3,15,4,2003,16,30,0
1,2374,1,16,2,2009,17,0,0
4,979,4,10,7,2014,14,10,0
5,4052,4,5,3,2004,15,0,0
1,182,4,16,8,2004,23,45,0
3,16844,9,25,7,2012,21,33,0
2,435,10,10,1,2012,16,3,0
6,2844,9,10,9,2005,15,20,0
4,21,5,11,12,2014,17,30,0
6,363,2,16,6,2007,9,27,0
2,4749,3,25,6,2013,19,10,0
7,468,2,26,8,2012,8,3,0
5,13141,5,11,7,2008,11,10,0
7,670,3,22,2,2015,21,30,0
2,647,5,9,6,2009,17,0,0
3,1555,2,8,12,2004,22,3,0
2,765,3,22,2,2011,19,28,0
1,666,2,21,2,2011,0,30,0
7,908,10,11,4,2010,21,5,0
5,19140,2,10,9,2010,21,0,0
5,14985,8,27,8,2010,16,26,0
2,630,1,28,10,2003,17,35,0
6,11504,5,13,12,2003,9,0,0
4,125,2,26,6,2014,14,0,0
6,979,4,9,8,2003,16,40,0
6,4838,8,13,2,2010,23,10,0
7,361,2,12,8,2007,9,33,0
4,2100,9,10,7,2003,23,30,0
3,7481,3,8,1,2014,9,21,0
6,9840,2,27,12,2008,20,0,0
3,83,2,9,2,2011,18,10,0
7,13393,4,14,12,2003,18,30,0
3,2439,2,9,2,2005,14,55,0
6,771,1,10,3,2007,1,48,0
2,12877,9,15,10,2013,22,0,0
6,1007,5,5,6,2010,21,50,0
3,436,5,1,9,2004,19,45,0
5,7871,3,1,10,2004,9,0,0
3,5811,4,24,6,2009,20,0,0
7,20054,8,16,11,2003,18,0,0
2,2251,5,23,8,2005,3,0,0
7,912,10,9,8,2009,18,10,0
2,1711,3,18,10,2005,3,0,0
2,2944,2,3,5,2005,12,42,0
4,408,2,17,6,2010,10,0,0
3,125,2,15,10,2014,16,0,0
6,14717,6,22,3,2003,12,30,0
4,8838,1,13,7,2006,12,0,0
3,3206,1,16,4,2014,22,41,0
6,408,2,13,3,2010,10,0,0
5,5936,1,14,5,2004,12,0,0
5,3236,4,31,10,2003,9,0,0
4,5268,3,13,11,2014,16,0,0
6,5508,1,8,2,2014,18,0,0
4,2988,3,30,10,2003,10,37,0
4,1469,3,28,1,2010,12,15,0
3,21764,2,16,4,2003,0,1,0
7,501,4,21,5,2006,9,19,0
4,859,1,5,3,2009,23,0,0
5,16684,3,7,8,2009,20,0,0
1,1606,2,23,1,2012,22,50,0
5,600,3,9,1,2004,20,10,0
4,445,2,20,3,2003,7,55,0
5,10416,3,10,1,2003,6,30,0
5,125,2,1,12,2006,12,0,0
1,2911,10,6,7,2009,14,30,0
7,3630,10,15,7,2007,20,13,0
7,713,4,20,4,2014,17,0,0
1,7068,10,25,5,2009,13,50,0
1,125,2,7,7,2014,2,30,0
7,408,2,27,6,2004,18,43,0
2,8550,4,14,5,2013,13,55,0
5,8803,8,20,4,2012,17,0,0
1,369,5,1,9,2003,11,4,0
3,646,6,1,4,2009,15,0,0
2,442,2,11,5,2004,22,30,0
2,13860,9,19,4,2005,21,0,0
5,5387,3,7,5,2010,10,6,0
4,13482,9,22,9,2011,19,28,0
3,22,10,17,3,2004,12,35,0
5,5013,3,19,5,2006,12,0,0
1,3131,10,4,8,2014,14,53,0
3,10739,2,1,5,2013,7,20,0
1,36,2,25,1,2010,17,33,0
6,2426,4,18,4,2015,21,10,0
5,6982,7,28,11,2014,8,0,0
5,6020,2,28,1,2011,19,45,0
7,2041,10,9,9,2012,17,56,0
6,14511,9,30,11,2013,20,0,0
2,1353,4,20,8,2013,17,30,0
1,8561,8,16,9,2013,23,8,0
3,5502,7,25,11,2009,8,0,0
2,6754,1,25,7,2006,12,47,0
7,1331,4,15,6,2014,0,1,0
3,293,5,3,4,2013,18,38,0
4,5879,7,17,4,2014,18,0,0
4,923,1,14,7,2005,16,35,0
4,15758,5,4,11,2010,21,10,0
5,1047,9,28,1,2011,19,30,0
1,2455,1,4,4,2011,17,55,0
5,3277,8,8,8,2014,14,0,0
5,6557,6,3,10,2014,23,30,0
7,2028,7,4,11,2012,8,30,0
6,5895,3,10,1,2015,17,30,0
7,5656,4,27,1,2008,4,6,0
1,1712,6,13,12,2010,23,0,0
6,22111,3,11,1,2003,16,30,0
3,468,2,5,3,2008,20,45,0
5,3978,5,26,11,2004,12,30,0
5,7300,5,25,7,2008,7,0,0
6,408,2,26,12,2009,11,0,0
3,3009,5,12,1,2005,21,30,0
7,4838,8,1,7,2007,23,50,0
6,4252,5,13,2,2010,2,3,0
4,5062,5,6,2,2014,20,0,0
6,7321,5,5,9,2009,18,33,0
5,4136,1,3,10,2003,10,29,0
5,640,9,15,7,2005,4,35,0
3,1823,1,4,2,2004,13,50,0
3,3465,1,21,8,2013,7,0,0
4,2680,4,6,2,2014,22,30,0
6,2242,2,25,2,2012,20,0,0
7,9240,8,23,4,2006,8,6,0
2,17118,6,18,2,2003,22,0,0
3,213,4,11,6,2008,17,24,0
2,14488,3,28,9,2004,17,0,0
2,213,4,16,11,2010,10,44,0
5,37,2,25,2,2011,0,1,0
2,9525,8,11,11,2014,19,10,0
1,2453,5,11,7,2005,7,20,0
6,1220,10,18,12,2010,13,10,0
7,158,2,30,1,2011,22,57,0
5,554,10,17,12,2010,17,30,0
1,1345,1,5,4,2010,2,35,0
7,8512,8,30,7,2006,19,30,0
3,309,2,30,4,2003,11,30,0
4,4347,3,23,12,2004,18,30,0
5,646,6,3,10,2014,14,55,0
2,17493,7,24,7,2012,20,15,0
7,17095,9,24,4,2005,2,0,0
3,408,2,21,1,2015,15,45,0
1,7888,6,7,6,2004,10,0,0
1,22707,3,12,5,2003,18,30,0
1,3336,2,24,11,2003,21,0,0
7,4287,6,19,9,2004,20,4,0
2,8478,4,14,6,2011,0,1,0
3,2782,5,21,9,2011,17,45,0
4,8570,3,27,1,2011,15,10,0
5,2345,3,29,1,2010,0,1,0
7,6725,9,3,7,2005,15,10,0
4,8196,5,21,9,2006,13,0,0
1,982,9,29,10,2012,17,47,0
7,464,8,25,3,2007,3,0,0
7,6502,9,10,4,2011,9,20,0
3,5602,5,4,3,2015,14,30,0
1,4306,5,21,8,2006,14,0,0
1,2547,1,20,1,2003,21,30,0
5,4511,3,11,3,2005,15,30,0
5,12298,3,29,5,2009,8,15,0
5,627,3,7,5,2010,23,0,0
1,7000,1,31,3,2008,2,17,0
4,957,2,1,5,2008,21,14,0
6,4087,4,7,5,2011,11,25,0
4,1831,5,22,2,2007,19,0,0
1,2490,3,12,11,2007,10,45,0
6,2462,2,14,6,2014,18,33,0
7,6217,9,20,9,2009,6,50,0
4,468,2,5,4,2012,19,17,0
2,5439,3,11,7,2006,13,12,0
5,2830,3,23,3,2012,17,0,0
4,8797,1,22,1,2009,19,0,0
4,925,2,20,9,2007,21,30,0
4,3334,5,7,9,2006,15,0,0
6,13787,3,21,4,2012,8,0,0
6,4672,5,8,4,2006,20,45,0
3,177,10,10,8,2011,16,28,0
5,213,4,31,12,2010,21,13,0
2,4057,3,9,3,2010,8,0,0
2,1711,3,2,11,2010,8,30,0
2,8651,4,12,6,2007,14,45,0
3,1178,8,8,12,2004,21,0,0
3,3947,8,15,6,2005,17,40,0
1,4905,1,30,9,2013,12,1,0
5,4815,3,14,12,2007,7,30,0
4,9176,2,17,5,2007,6,55,0
4,1996,2,25,6,2009,15,35,0
6,1991,10,8,3,2008,16,30,0
6,15179,7,20,4,2013,22,49,0
2,528,10,14,10,2008,22,4,0
7,15634,8,9,3,2008,23,1,0
1,38,10,28,4,2008,18,15,0
4,10252,6,8,3,2012,17,0,0
5,10158,1,19,11,2010,17,30,0
2,14351,1,13,4,2004,21,45,0
3,323,9,21,8,2013,14,30,0
5,10531,4,20,2,2004,22,41,0
3,2046,2,10,8,2005,14,0,0
1,1576,4,21,6,2004,6,30,0
7,303,8,31,5,2009,19,0,0
5,1975,2,15,11,2013,14,0,0
6,6303,5,16,1,2010,21,0,0
2,8802,6,9,12,2014,20,0,0
4,17227,9,20,9,2012,22,17,0
1,1350,3,29,5,2006,0,2,0
3,468,2,4,3,2015,12,45,0
1,3566,5,7,1,2013,18,0,0
6,8970,4,8,9,2012,17,0,0
3,13,3,19,5,2010,6,0,0
6,220,4,5,9,2009,23,35,0
4,19022,4,20,9,2007,15,0,0
6,7815,6,15,6,2013,20,0,0
5,2604,8,12,8,2005,16,1,0
2,8332,6,25,7,2006,17,48,0
1,1576,4,9,11,2009,15,45,0
6,10687,4,8,8,2009,0,15,0
3,2896,4,7,4,2010,22,2,0
5,11203,4,13,1,2012,16,0,0
2,3183,2,6,1,2009,1,51,0
3,1470,1,7,1,2004,11,40,0
5,408,2,19,4,2013,3,56,0
5,1912,1,14,1,2005,14,0,0
7,6759,4,6,4,2014,1,10,0
7,125,2,1,12,2013,0,22,0
3,2616,1,26,11,2008,13,0,0
1,2382,1,12,12,2005,19,0,0
6,1017,3,15,5,2004,12,57,0
6,3448,9,20,3,2004,18,0,0
1,6272,4,20,1,2003,14,13,0
5,6588,1,20,5,2011,14,0,0
5,7331,2,23,1,2015,9,18,0
1,213,4,28,5,2007,0,3,0
3,713,4,24,12,2008,1,45,0
3,1351,8,13,12,2006,15,25,0
6,3662,4,1,11,2008,17,10,0
1,8977,8,3,10,2005,20,0,0
2,830,10,16,11,2010,1,11,0
6,7429,4,18,10,2008,20,20,0
3,501,4,6,2,2013,11,0,0
3,784,2,23,3,2005,19,36,0
2,5056,8,3,8,2004,0,1,0
3,1803,8,13,11,2013,7,45,0
4,323,9,8,2,2007,20,5,0
4,5938,5,6,10,2011,21,30,0
2,125,2,1,6,2010,21,32,0
6,15478,4,28,7,2007,15,28,0
1,171,1,13,4,2015,17,9,0
6,784,2,14,7,2012,2,5,0
5,336,1,6,3,2009,19,45,0
2,5464,5,10,7,2012,15,47,0
3,1107,2,11,8,2010,20,0,0
5,4177,6,8,9,2006,19,0,0
7,511,4,7,11,2010,19,45,0
7,8218,5,26,2,2012,18,38,0
3,3906,5,25,11,2009,21,30,0
4,1259,8,18,9,2014,3,20,0
1,583,4,6,2,2006,2,0,0
4,1427,1,19,9,2013,22,56,0
7,1121,10,2,12,2012,23,13,0
3,8200,6,10,12,2003,17,0,0
4,1317,9,12,6,2008,9,15,0
5,58,10,13,6,2008,13,35,0
3,3863,4,26,6,2013,20,41,0
6,5998,8,7,10,2006,20,50,0
3,5028,7,29,10,2008,10,30,0
5,6357,5,5,11,2010,0,30,0
5,2041,10,20,5,2011,22,35,0
7,6130,9,6,11,2005,10,0,0
6,6887,6,28,7,2012,0,28,0
7,2393,8,20,10,2013,14,50,0
3,211,5,15,9,2004,16,30,0
1,1772,2,8,6,2009,18,15,0
6,3630,10,5,10,2013,13,5,0
5,18193,9,2,12,2011,22,0,0
2,1723,9,13,5,2014,10,0,0
2,2842,10,30,9,2003,23,49,0
7,1368,2,20,5,2007,7,30,0
4,3010,1,10,1,2008,19,0,0
3,5149,8,23,7,2008,16,0,0
7,10269,6,15,6,2003,10,15,0
5,7362,6,24,8,2012,20,45,0
3,283,10,11,6,2003,10,58,0
4,3131,10,10,12,2009,20,0,0
1,890,5,9,6,2008,20,0,0
6,11031,8,20,10,2007,18,20,0
3,12919,8,7,4,2010,20,0,0
5,7723,1,22,8,2014,20,50,0
4,3072,2,9,8,2012,9,0,0
5,726,1,12,12,2003,17,0,0
4,93,7,28,10,2004,15,0,0
3,1823,3,2,9,2009,6,45,0
4,511,4,29,6,2006,20,0,0
3,7281,9,4,3,2009,12,15,0
4,2289,1,15,11,2007,8,15,0
