"day","address","location","date","month","year","hour","min","LIQUORLAWS"
7,10693,7,16,6,2013,22,26,0
4,1550,1,14,1,2010,15,5,0
6,821,10,6,4,2013,16,23,0
2,408,2,22,7,2003,14,5,0
5,469,9,24,2,2006,7,20,0
3,4199,8,5,2,2014,0,1,0
4,2996,3,29,5,2003,18,30,0
1,2869,10,13,11,2006,20,0,0
4,1259,8,3,4,2003,10,5,0
1,9148,4,8,1,2007,16,10,0
4,2755,2,9,2,2012,22,50,0
6,8651,4,14,8,2010,4,45,0
4,22280,8,8,1,2004,8,15,0
3,5121,5,24,1,2007,8,30,0
6,771,1,6,5,2006,22,29,0
6,63,1,15,6,2013,0,17,0
3,3349,3,20,4,2005,8,0,0
5,18032,5,28,12,2007,1,0,0
4,716,5,20,5,2010,13,50,0
5,17199,4,7,10,2011,20,0,0
2,872,2,20,3,2012,13,51,0
4,5146,8,21,3,2013,14,51,0
5,2041,10,11,7,2008,10,50,0
1,1831,5,28,4,2003,0,1,0
7,1433,10,10,9,2006,21,18,0
1,138,10,7,12,2009,16,52,0
2,8688,3,3,8,2004,7,0,0
4,16276,9,1,11,2007,12,2,0
5,1810,1,13,8,2010,10,0,0
2,16573,7,27,11,2012,17,0,0
3,736,4,3,10,2012,16,0,0
1,10630,2,4,8,2014,19,54,0
1,4058,8,21,3,2005,10,30,0
7,12898,5,28,2,2010,16,30,0
2,10662,8,30,11,2010,17,10,0
3,4524,5,29,6,2005,8,0,0
6,2045,6,11,8,2007,11,0,0
5,16919,8,11,7,2008,9,30,0
7,6414,8,17,7,2011,15,51,0
3,10166,3,25,7,2012,23,16,0
4,183,5,9,2,2006,15,7,0
1,146,10,24,12,2012,20,0,0
4,4453,3,19,3,2015,20,0,0
1,3066,4,4,8,2014,17,14,0
2,907,6,9,7,2013,7,26,0
6,27,5,29,6,2013,19,15,0
7,1281,2,27,12,2009,12,0,0
7,16208,3,27,2,2005,8,0,0
6,14490,9,1,11,2003,8,0,0
6,8954,4,30,10,2004,15,20,0
6,6837,5,13,8,2005,10,30,0
1,5263,1,20,7,2009,17,0,0
4,1711,3,4,5,2006,17,0,0
7,8500,4,5,10,2008,22,0,0
4,1429,10,17,5,2012,14,10,0
4,511,4,11,2,2010,19,20,0
7,2222,1,5,4,2015,11,8,0
4,3400,5,7,2,2008,17,48,0
2,4470,9,1,11,2011,12,0,0
3,517,2,18,4,2012,7,6,0
7,3655,4,26,2,2012,2,30,0
5,8641,5,14,11,2008,18,0,0
5,2909,2,15,5,2009,1,20,0
5,2652,6,11,7,2008,22,30,0
3,8233,1,8,3,2006,15,30,0
5,15299,7,8,8,2003,1,40,0
2,2725,4,31,10,2006,21,45,0
7,2233,6,13,2,2011,23,30,0
3,5323,4,13,6,2012,2,45,0
2,38,10,5,4,2011,13,15,0
7,2140,2,4,11,2007,18,38,0
3,223,10,28,4,2004,8,0,0
6,15943,5,7,10,2006,10,41,0
4,495,7,25,12,2003,19,0,0
3,10352,8,22,2,2006,0,5,0
7,4979,7,24,2,2013,17,0,0
4,3893,8,20,10,2005,22,10,0
7,2101,1,20,4,2014,21,30,0
5,252,5,13,6,2008,7,40,0
5,11730,5,25,7,2014,16,0,0
4,10935,8,1,4,2004,12,0,0
3,7392,6,4,9,2013,21,40,0
3,16531,5,25,6,2008,14,0,0
4,17017,2,27,11,2003,8,30,0
2,1202,6,3,2,2015,22,0,0
6,10048,7,15,5,2004,18,0,0
7,7135,9,25,1,2015,23,26,0
6,6523,9,18,10,2008,22,58,0
2,7481,3,6,3,2007,19,44,0
3,98,4,9,3,2011,13,30,0
3,15066,2,3,11,2010,16,0,0
2,4055,7,31,3,2015,19,45,0
4,1351,8,24,8,2006,7,0,0
3,744,10,5,3,2008,22,51,0
3,7536,6,6,8,2008,8,45,0
3,9905,9,2,9,2009,11,8,0
7,2685,8,6,5,2012,0,5,0
3,5831,5,22,7,2009,7,0,0
7,1080,8,24,4,2005,18,39,0
5,118,2,18,4,2008,15,0,0
6,223,10,21,2,2004,0,50,0
1,5158,7,2,9,2013,19,56,0
7,5249,3,14,6,2009,20,33,0
2,5382,2,30,11,2010,11,56,0
2,4880,2,31,5,2011,16,20,0
7,1996,2,27,8,2006,2,30,0
3,125,2,28,12,2005,19,15,0
1,4528,5,12,5,2014,16,30,0
5,13305,7,4,6,2010,19,0,0
6,125,2,20,5,2006,13,0,0
7,840,5,1,7,2012,10,0,0
6,1091,10,2,12,2006,15,24,0
2,1929,4,2,10,2007,23,0,0
5,2696,4,2,4,2004,22,29,0
2,2855,1,9,6,2009,18,0,0
1,1057,8,2,5,2011,18,8,0
4,5107,10,2,12,2010,17,30,0
5,2096,8,13,1,2006,16,35,0
2,12622,5,14,6,2011,11,0,0
1,3419,8,8,1,2007,11,55,0
2,4912,2,2,3,2004,9,52,0
1,644,1,21,2,2011,23,20,0
4,15687,5,24,3,2005,0,1,0
5,10602,1,22,4,2005,15,25,0
3,10499,8,1,10,2014,19,0,0
2,339,3,15,5,2012,16,30,0
4,1876,8,24,2,2011,10,0,0
2,4965,7,2,11,2010,12,50,0
3,1158,8,5,9,2012,13,54,0
7,93,7,24,4,2005,9,0,0
3,8423,8,15,9,2004,11,0,0
1,7276,2,5,2,2007,19,0,0
6,6420,2,3,6,2006,8,48,0
1,125,2,26,11,2007,11,45,0
7,363,2,8,3,2009,1,15,0
2,11404,6,11,1,2011,9,34,0
4,593,8,19,4,2007,22,3,0
2,9134,8,3,3,2009,14,0,0
2,8405,9,23,12,2008,17,30,0
6,3664,4,28,6,2014,22,0,0
3,6533,2,1,11,2006,0,1,0
1,93,7,27,6,2005,12,0,0
5,2396,1,1,7,2011,12,0,0
4,8750,4,1,10,2009,14,0,0
5,7397,4,16,12,2011,23,0,0
1,4637,3,17,10,2011,14,0,0
4,658,6,19,3,2009,16,30,0
5,1356,4,2,7,2010,4,0,0
3,2222,1,23,2,2011,8,0,0
5,1024,10,7,9,2012,22,30,0
4,1299,5,1,6,2006,18,0,0
7,8923,2,27,6,2004,7,30,0
4,2706,10,26,1,2012,17,11,0
7,6533,2,7,10,2007,23,25,0
2,832,2,28,10,2008,0,49,0
5,6513,1,3,10,2003,23,30,0
6,18362,3,5,4,2008,20,54,0
5,5238,1,15,11,2013,10,0,0
1,83,2,28,9,2009,7,12,0
7,408,2,15,7,2007,15,37,0
3,534,4,7,3,2012,0,10,0
5,979,4,2,4,2004,11,0,0
1,10370,7,31,3,2003,7,30,0
7,1042,3,10,9,2006,2,20,0
1,5483,10,15,9,2003,14,58,0
7,2977,4,30,1,2011,17,0,0
2,6906,5,23,12,2008,4,0,0
2,1790,1,29,4,2014,17,0,0
1,8578,4,9,6,2003,16,0,0
5,30,5,9,2,2007,13,25,0
7,185,2,4,11,2007,1,0,0
3,152,10,18,4,2012,9,0,0
3,1071,5,20,9,2006,18,0,0
2,1761,1,23,12,2014,10,56,0
6,1157,2,3,4,2004,14,55,0
7,139,2,16,6,2013,9,25,0
5,15476,8,9,8,2013,23,5,0
7,5130,4,8,3,2015,22,0,0
5,1427,1,21,5,2010,23,30,0
4,14026,4,4,10,2007,15,30,0
2,1214,10,11,11,2008,18,28,0
4,9928,7,7,10,2010,21,30,0
5,19144,4,10,9,2010,11,0,0
3,3011,1,22,8,2007,14,0,0
7,1552,1,6,5,2012,0,1,0
2,10935,8,13,11,2007,16,30,0
5,1656,4,9,9,2005,20,0,0
1,77,10,17,10,2005,12,15,0
4,11942,3,3,4,2003,0,30,0
4,22328,5,12,6,2003,14,30,0
4,3275,2,17,6,2010,19,5,0
1,1160,1,20,8,2012,7,40,0
7,2150,3,31,7,2005,18,0,0
3,2616,1,11,7,2012,5,27,0
2,2398,2,9,12,2008,11,50,0
4,3532,3,30,10,2003,5,30,0
2,7243,1,21,9,2010,12,44,0
6,12591,9,5,10,2013,11,19,0
3,17045,3,31,10,2012,10,30,0
4,1818,5,13,11,2014,17,51,0
5,1396,5,23,4,2010,14,52,0
1,2685,8,12,10,2009,2,0,0
1,8930,5,25,5,2009,21,33,0
3,2490,3,9,7,2008,1,50,0
6,2765,5,25,7,2009,19,0,0
5,1750,6,8,8,2003,0,17,0
5,6184,3,25,12,2009,15,0,0
1,1939,4,11,1,2010,14,40,0
3,213,4,28,7,2010,14,42,0
2,2887,2,16,3,2004,13,30,0
4,125,2,23,7,2009,21,0,0
4,109,1,25,12,2014,16,50,0
1,1593,2,11,10,2004,9,0,0
7,14299,7,18,10,2009,17,25,0
2,11600,9,11,5,2004,19,30,0
2,144,4,17,3,2009,14,36,0
1,1460,3,16,10,2006,0,1,0
4,8078,7,17,5,2012,10,0,0
5,323,9,9,1,2015,19,30,0
1,10484,4,30,9,2013,5,30,0
3,359,10,3,5,2006,5,45,0
4,1827,2,3,11,2011,16,25,0
4,729,4,6,9,2012,21,0,0
6,11149,7,16,12,2006,14,0,0
2,38,10,16,5,2006,14,15,0
7,1214,10,19,11,2006,10,30,0
4,467,1,31,5,2007,15,0,0
3,220,4,1,4,2009,0,1,0
2,8267,3,22,8,2006,10,45,0
5,9797,7,16,12,2011,16,30,0
4,1767,4,21,8,2003,16,0,0
4,22017,5,29,4,2004,6,55,0
3,6916,4,7,9,2005,15,11,0
2,741,2,9,6,2009,5,50,0
7,1993,6,4,11,2012,6,13,0
4,957,2,17,4,2003,8,54,0
2,310,8,8,2,2005,23,30,0
4,704,2,15,5,2014,10,52,0
6,2242,2,26,7,2014,19,45,0
2,2393,8,28,11,2006,14,0,0
4,7942,5,11,12,2003,20,40,0
5,2581,9,26,8,2005,0,39,0
4,2725,4,20,4,2006,2,35,0
7,501,4,17,1,2010,13,57,0
4,137,8,12,12,2013,19,0,0
7,608,2,16,12,2012,1,0,0
4,1392,4,25,3,2010,9,0,0
2,278,8,31,5,2011,15,45,0
2,3803,4,25,7,2006,18,6,0
3,93,7,15,10,2014,16,0,0
7,1441,1,20,4,2014,2,26,0
7,1041,5,20,6,2010,2,50,0
6,93,7,27,11,2004,16,0,0
1,93,7,13,10,2008,10,45,0
3,468,2,14,5,2014,18,55,0
2,10415,8,15,6,2010,19,48,0
1,9336,8,14,4,2003,22,30,0
5,13179,2,23,3,2012,6,30,0
1,9244,3,18,9,2006,0,1,0
1,5211,3,24,12,2007,11,15,0
3,648,2,25,7,2012,3,56,0
1,4539,1,26,4,2004,21,5,0
4,511,4,20,3,2014,2,0,0
3,542,2,15,9,2004,21,8,0
5,18136,4,9,9,2011,14,48,0
5,1080,8,12,11,2004,15,0,0
4,1975,2,2,5,2013,20,30,0
2,7932,9,4,10,2005,15,0,0
2,7243,1,5,8,2003,22,15,0
1,12087,5,3,2,2003,0,25,0
2,263,1,14,4,2015,23,0,0
7,621,3,9,9,2007,3,10,0
6,2755,2,18,6,2005,1,42,0
4,11099,1,8,7,2004,15,0,0
5,3049,5,6,2,2004,20,0,0
5,21809,3,17,9,2004,13,0,0
3,8680,4,28,11,2012,15,49,0
6,2281,2,7,8,2004,1,0,0
4,16334,3,17,9,2009,16,30,0
2,14620,5,16,3,2004,19,33,0
3,125,2,18,2,2015,12,21,0
6,444,5,10,9,2005,5,20,0
3,1547,3,31,10,2012,0,21,0
5,4031,3,12,12,2003,13,11,0
1,323,9,3,9,2012,14,5,0
6,5481,4,1,6,2013,12,0,0
7,2618,3,11,4,2010,15,10,0
6,670,3,21,2,2004,13,3,0
5,2945,3,28,12,2012,15,0,0
6,102,10,18,12,2010,23,30,0
6,559,6,13,8,2005,11,55,0
6,2145,4,1,5,2004,23,19,0
5,559,6,7,3,2003,20,34,0
6,11968,4,18,9,2004,17,0,0
1,4542,5,29,9,2014,16,50,0
4,2869,10,6,3,2014,23,49,0
1,6956,9,21,3,2011,5,30,0
5,7633,3,7,8,2009,14,20,0
2,3687,9,28,10,2003,2,0,0
5,939,5,7,8,2009,14,41,0
2,6084,3,25,5,2004,20,10,0
3,1752,3,21,9,2011,11,18,0
2,7519,1,2,5,2006,22,45,0
7,998,5,24,8,2014,2,15,0
1,435,10,8,2,2010,8,15,0
3,8776,1,10,12,2014,8,22,0
2,5676,1,30,10,2007,19,30,0
6,620,9,13,2,2010,17,46,0
3,1331,4,19,10,2011,19,12,0
6,927,1,1,12,2007,18,0,0
5,5148,9,17,9,2004,17,20,0
3,273,1,13,5,2015,0,40,0
4,4087,4,5,5,2005,14,0,0
4,13085,8,17,4,2014,8,30,0
5,442,2,3,6,2005,13,0,0
6,1588,9,18,10,2014,12,45,0
4,14620,5,27,5,2004,15,30,0
1,1281,2,19,8,2013,13,0,0
5,408,2,16,6,2006,22,40,0
4,77,10,14,12,2006,23,51,0
5,5662,7,25,3,2011,0,1,0
6,977,1,5,5,2007,16,0,0
4,2682,6,8,1,2009,12,18,0
1,14588,2,25,11,2013,15,30,0
5,2140,2,13,1,2006,17,11,0
6,1375,2,27,12,2008,22,0,0
3,400,3,30,4,2014,18,0,0
4,608,2,18,11,2010,17,45,0
1,3538,1,15,10,2012,11,29,0
4,17845,9,5,4,2012,9,30,0
4,12657,1,25,8,2011,13,0,0
1,603,4,26,5,2014,15,0,0
7,1653,3,25,9,2011,19,5,0
1,4880,2,24,1,2011,9,45,0
6,177,10,3,11,2007,22,0,0
7,7507,9,5,9,2004,12,0,0
6,12374,5,30,10,2004,13,0,0
5,1760,10,10,2,2006,10,58,0
4,14577,4,9,8,2012,18,45,0
1,11669,4,20,12,2004,19,45,0
2,910,5,1,11,2005,11,0,0
5,7223,1,25,7,2003,0,25,0
3,7538,8,4,5,2005,0,1,0
2,14828,9,18,3,2003,23,19,0
3,3015,6,10,2,2010,15,0,0
4,772,10,27,12,2012,18,20,0
7,501,4,3,5,2015,21,30,0
6,3157,2,3,11,2012,19,30,0
5,5941,4,16,5,2008,9,20,0
2,2510,8,16,9,2008,20,0,0
1,6113,5,17,4,2006,12,0,0
3,5782,10,1,11,2006,0,1,0
7,4992,4,12,1,2014,20,0,0
5,330,5,3,10,2003,18,0,0
7,9415,4,5,9,2004,4,37,0
1,11390,8,18,8,2014,6,50,0
3,1352,4,14,4,2004,7,55,0
1,705,5,23,12,2013,10,43,0
6,1101,7,28,7,2007,12,40,0
2,1611,3,20,1,2004,20,30,0
1,2160,5,22,2,2010,15,21,0
6,7165,1,19,10,2013,20,0,0
5,7331,2,27,7,2012,13,21,0
6,359,10,22,3,2003,15,0,0
2,784,2,19,8,2008,19,51,0
5,13952,9,14,6,2013,23,16,0
3,11747,5,12,11,2003,12,30,0
5,7162,7,25,1,2008,7,15,0
5,4572,5,17,6,2005,13,7,0
7,3070,5,16,5,2004,22,3,0
5,8535,10,17,6,2005,12,20,0
5,7445,8,17,9,2004,13,30,0
6,708,1,16,7,2005,19,0,0
4,4320,1,16,11,2006,21,20,0
7,4323,1,30,1,2011,20,30,0
2,125,2,13,4,2004,22,0,0
2,16649,9,21,8,2007,19,0,0
6,1156,8,17,11,2012,13,20,0
6,324,1,18,10,2014,14,15,0
3,1549,9,27,7,2005,8,58,0
4,10890,2,7,8,2014,22,30,0
3,18,10,15,10,2003,9,6,0
5,12932,9,28,6,2013,12,40,0
1,6747,3,25,11,2013,0,52,0
7,631,2,13,1,2013,4,38,0
1,2400,10,3,9,2007,20,25,0
2,4834,2,29,10,2013,23,11,0
5,2497,5,4,9,2009,17,0,0
5,3239,8,24,7,2009,4,51,0
3,1966,7,4,10,2006,20,15,0
5,3757,4,14,11,2003,18,0,0
6,28,4,26,12,2009,7,31,0
4,1586,5,24,3,2005,8,0,0
5,374,8,28,6,2013,22,0,0
1,16435,4,12,5,2003,1,0,0
3,3987,9,26,1,2005,20,30,0
6,835,7,31,5,2003,1,0,0
3,10276,3,18,9,2013,17,0,0
2,1550,1,8,12,2009,16,30,0
7,6244,6,9,3,2003,12,40,0
3,1393,10,11,1,2012,15,44,0
4,213,4,20,9,2007,17,0,0
6,11614,5,22,5,2010,12,35,0
1,1080,8,11,1,2010,22,36,0
3,1895,3,14,5,2008,11,0,0
6,28,4,28,6,2014,20,26,0
1,2638,2,21,1,2008,4,0,0
5,15549,6,9,9,2005,19,0,0
4,11121,8,18,5,2006,10,0,0
2,5200,5,4,8,2009,23,45,0
5,38,10,30,5,2003,15,0,0
4,5454,8,11,7,2013,13,30,0
7,13093,4,17,5,2009,10,0,0
6,5370,2,12,3,2005,7,30,0
7,7320,2,4,5,2003,8,50,0
2,875,3,22,12,2009,18,0,0
2,6263,3,26,7,2005,15,0,0
5,3411,8,31,10,2014,20,0,0
1,167,5,22,7,2013,22,30,0
5,1524,3,26,8,2011,0,1,0
6,301,2,11,2,2012,3,0,0
5,10019,9,30,6,2006,22,47,0
7,20117,9,5,10,2008,9,0,0
5,3195,5,6,5,2005,11,30,0
4,2332,2,31,10,2013,14,30,0
4,213,4,29,5,2008,13,48,0
3,4298,10,12,11,2008,23,25,0
2,7745,4,3,5,2011,2,30,0
6,2798,6,16,7,2005,15,30,0
5,16986,7,16,10,2009,13,0,0
1,124,5,28,11,2011,8,47,0
5,5190,1,19,9,2003,12,45,0
1,21901,5,11,10,2004,19,30,0
1,5068,4,29,5,2006,7,5,0
5,2693,1,4,6,2010,15,0,0
4,20416,3,10,7,2008,20,56,0
3,6288,4,22,1,2014,18,3,0
5,125,2,21,9,2012,8,45,0
3,979,4,11,7,2007,6,30,0
5,2508,7,25,2,2011,0,1,0
2,15830,3,7,9,2010,15,7,0
5,9528,5,29,10,2004,17,0,0
7,10609,9,22,4,2012,15,0,0
1,13069,6,18,3,2013,18,5,0
6,4380,5,4,4,2009,14,24,0
6,771,1,18,9,2004,20,34,0
7,2470,2,30,11,2003,16,0,0
6,5453,1,26,2,2011,2,10,0
7,2986,3,30,12,2012,1,58,0
1,3180,10,27,9,2004,4,45,0
5,1361,5,17,6,2011,18,25,0
4,408,2,11,7,2013,15,0,0
3,8223,2,8,8,2007,11,0,0
1,38,10,18,4,2005,17,14,0
1,7724,5,4,9,2006,21,0,0
2,28,4,6,8,2013,19,18,0
5,1730,10,22,4,2005,16,0,0
6,4981,9,23,4,2005,19,0,0
3,957,2,29,4,2009,13,15,0
2,9598,9,13,6,2006,22,0,0
3,1191,10,30,11,2011,21,40,0
6,14210,9,17,5,2003,22,0,0
7,17697,3,30,12,2007,2,30,0
7,2646,5,22,5,2005,10,0,0
7,3942,6,18,5,2003,22,0,0
6,2424,2,18,4,2015,21,45,0
4,183,5,15,4,2004,10,15,0
3,6226,6,13,10,2004,14,29,0
7,5067,4,6,9,2009,18,30,0
6,1619,3,14,6,2008,5,30,0
6,7633,3,26,1,2013,22,0,0
7,821,10,22,8,2004,16,53,0
3,4048,2,3,4,2013,3,0,0
1,9517,3,3,2,2003,22,0,0
3,14747,3,9,8,2006,21,21,0
1,14332,7,2,3,2009,7,15,0
7,2611,2,23,9,2012,17,15,0
5,6854,4,7,10,2005,7,30,0
5,16444,8,25,6,2004,1,0,0
2,4140,10,17,2,2015,0,33,0
6,8185,4,30,7,2011,5,0,0
3,10386,9,30,4,2008,13,35,0
4,10519,9,24,1,2008,15,0,0
4,2620,5,26,1,2012,22,26,0
3,1091,10,8,2,2012,17,54,0
5,18274,8,8,8,2008,0,40,0
3,14677,3,30,6,2010,18,45,0
3,331,2,9,7,2014,19,50,0
5,5202,8,12,6,2009,13,0,0
6,13291,8,3,12,2011,5,0,0
2,2811,1,4,10,2005,16,0,0
2,2911,10,11,12,2012,15,22,0
3,10338,4,31,5,2006,1,6,0
7,4225,1,2,7,2006,11,0,0
3,2839,4,17,9,2003,14,14,0
3,1395,6,16,5,2012,18,40,0
2,4111,10,10,11,2009,19,15,0
2,11945,6,11,1,2011,10,0,0
5,97,2,8,10,2010,20,26,0
6,1447,9,19,11,2005,16,15,0
5,125,2,22,4,2005,19,49,0
4,125,2,18,9,2008,10,30,0
4,6276,4,24,2,2005,23,0,0
4,13327,7,6,9,2012,0,30,0
7,7180,5,13,7,2008,12,30,0
5,1490,7,13,11,2009,21,0,0
1,6067,7,10,6,2013,12,0,0
5,7068,10,7,3,2003,9,0,0
3,1550,1,20,4,2011,16,51,0
6,504,4,22,8,2009,23,0,0
7,467,1,31,12,2006,17,0,0
1,13871,8,17,2,2014,15,0,0
3,36,2,14,6,2006,9,20,0
6,13155,9,17,12,2005,17,0,0
4,2271,10,1,12,2011,13,7,0
6,323,9,27,7,2013,15,40,0
3,872,2,29,10,2014,23,14,0
3,2439,2,23,7,2014,15,30,0
2,1150,2,30,4,2013,17,30,0
2,1351,8,16,11,2010,10,40,0
5,125,2,2,12,2011,0,1,0
6,10918,4,27,8,2011,13,21,0
7,11061,3,26,1,2014,23,30,0
1,3092,5,17,9,2012,2,42,0
7,2391,2,9,10,2005,1,0,0
6,927,1,1,5,2004,7,0,0
4,10372,6,8,7,2004,22,0,0
2,643,4,3,8,2004,14,21,0
6,2270,1,22,3,2003,12,19,0
4,323,9,14,5,2009,17,15,0
7,3629,4,1,1,2012,2,0,0
1,4364,1,17,10,2005,22,35,0
4,146,10,4,3,2004,15,0,0
4,622,6,30,9,2004,10,0,0
2,1074,3,23,12,2008,0,40,0
6,6395,3,23,8,2003,4,20,0
1,1427,1,27,9,2004,12,30,0
5,2366,7,13,8,2010,2,43,0
5,1224,1,25,6,2004,1,0,0
7,2911,10,16,6,2013,9,54,0
6,9537,5,11,9,2010,8,1,0
3,4762,5,10,1,2007,16,30,0
6,4879,1,15,11,2003,17,25,0
4,2576,5,29,12,2011,18,0,0
4,654,1,26,6,2008,22,15,0
7,1182,5,31,7,2011,1,30,0
3,22748,3,14,5,2003,15,0,0
3,577,2,28,5,2008,1,0,0
1,2203,7,27,4,2015,0,1,0
5,17410,9,5,3,2004,8,0,0
1,125,2,27,6,2011,12,30,0
2,8514,7,7,3,2006,20,45,0
7,9148,4,4,5,2003,19,35,0
4,3469,7,7,4,2005,21,0,0
5,3535,3,17,11,2006,16,0,0
4,3593,5,4,11,2010,23,58,0
6,3352,3,18,11,2006,2,0,0
3,2330,4,20,4,2005,17,15,0
1,6303,5,22,7,2013,1,45,0
1,499,2,9,1,2012,17,58,0
7,6759,4,6,4,2014,1,10,0
4,15844,7,23,9,2010,0,48,0
2,1094,2,13,5,2003,15,30,0
3,1580,10,30,5,2012,22,45,0
6,2382,1,20,9,2003,13,29,0
4,1016,4,21,9,2006,14,10,0
2,8533,2,18,3,2014,0,14,0
2,3508,4,19,3,2013,19,0,0
2,7005,8,3,2,2015,13,15,0
7,2571,1,16,7,2006,2,4,0
6,1255,6,23,4,2005,14,35,0
3,4140,10,30,5,2007,14,25,0
6,17461,8,8,10,2005,5,30,0
4,8935,4,15,11,2007,15,0,0
3,77,10,19,9,2012,13,20,0
5,2339,7,9,9,2011,10,20,0
3,5960,3,12,11,2014,6,1,0
7,771,1,4,7,2010,2,6,0
5,3528,9,19,4,2013,23,0,0
2,4628,9,22,2,2011,19,0,0
1,653,10,26,11,2007,17,23,0
1,14040,10,19,3,2007,20,20,0
3,8973,1,22,1,2014,17,48,0
6,7126,2,19,5,2007,2,19,0
2,8529,4,19,4,2011,3,32,0
2,2064,2,8,7,2014,11,0,0
6,59,2,21,3,2009,4,3,0
1,408,2,24,12,2007,18,7,0
1,282,6,5,1,2004,16,0,0
5,736,4,23,2,2007,7,0,0
1,1780,4,22,6,2009,10,0,0
5,15597,6,12,2,2010,13,0,0
6,77,10,11,12,2004,15,45,0
6,4878,2,9,2,2013,12,19,0
1,15082,3,22,12,2008,12,43,0
4,20057,8,5,3,2009,19,0,0
3,1194,5,2,11,2005,11,11,0
5,3674,2,3,4,2015,18,0,0
3,125,2,9,2,2011,14,20,0
2,125,2,1,9,2009,0,1,0
3,534,4,23,7,2003,17,21,0
4,146,10,19,3,2015,0,1,0
4,3553,6,26,6,2003,8,35,0
5,451,2,2,5,2014,18,0,0
2,12062,8,17,4,2012,23,30,0
7,17910,1,26,2,2012,19,39,0
6,4848,3,30,10,2004,21,0,0
5,22816,4,24,1,2003,1,0,0
3,1927,1,25,1,2006,21,45,0
2,3494,9,22,2,2005,13,0,0
4,2330,4,10,2,2011,21,10,0
7,1531,6,17,1,2010,23,30,0
3,11251,4,23,6,2004,18,5,0
7,2382,1,16,7,2006,1,30,0
7,6681,3,28,8,2005,23,0,0
6,906,4,27,2,2010,2,30,0
3,2145,4,21,7,2004,11,5,0
3,2616,1,15,12,2010,12,0,0
2,14816,4,24,7,2012,8,0,0
5,27,5,19,10,2012,12,46,0
5,924,5,7,3,2003,0,30,0
6,7996,9,1,11,2008,9,0,0
2,6794,5,19,8,2014,16,0,0
4,2909,2,21,3,2013,14,2,0
4,2725,4,25,2,2010,1,45,0
4,7467,4,1,4,2004,20,45,0
7,531,8,30,11,2003,9,30,0
6,6623,6,11,12,2004,9,26,0
5,5037,5,22,4,2005,19,15,0
4,2045,6,14,11,2013,11,48,0
2,2361,9,7,7,2009,10,20,0
4,6916,4,18,9,2003,10,50,0
6,435,10,2,6,2012,1,0,0
3,1769,3,4,9,2013,6,30,0
3,5723,8,20,8,2008,12,0,0
2,6916,4,11,5,2004,17,15,0
7,408,2,24,8,2014,12,51,0
5,14816,4,16,5,2008,9,50,0
5,15598,8,20,5,2011,1,25,0
6,83,2,30,6,2007,13,15,0
6,5097,9,5,11,2005,22,0,0
2,4603,5,6,3,2007,19,0,0
4,562,9,12,7,2012,13,15,0
1,2779,2,10,1,2011,9,40,0
6,392,4,4,10,2003,15,20,0
7,38,10,19,10,2003,14,30,0
3,3049,5,30,4,2003,8,30,0
1,1103,5,26,4,2004,11,45,0
6,13308,5,1,12,2007,22,3,0
7,5570,2,2,7,2006,12,0,0
3,594,8,13,7,2005,16,0,0
5,600,3,31,5,2013,0,58,0
4,9025,5,1,7,2010,6,45,0
2,501,4,19,2,2008,15,0,0
2,6915,7,2,10,2007,17,45,0
2,1588,9,6,8,2013,16,0,0
1,803,6,23,1,2006,11,0,0
4,9702,7,28,5,2009,20,10,0
6,713,4,11,8,2007,16,0,0
4,3329,10,10,1,2008,13,20,0
7,7320,2,4,12,2005,3,13,0
6,93,7,14,8,2010,23,0,0
2,3259,1,30,11,2010,15,55,0
5,1808,9,7,4,2006,16,0,0
3,1202,6,1,5,2013,11,32,0
4,5649,3,23,8,2007,21,33,0
3,644,1,3,3,2004,7,50,0
6,1935,5,5,11,2011,20,43,0
2,232,4,14,10,2014,11,30,0
1,8523,7,29,9,2014,20,4,0
2,6421,7,8,7,2014,12,0,0
3,12622,5,22,2,2012,12,0,0
5,1895,3,5,4,2013,21,20,0
5,12392,4,23,9,2005,23,0,0
1,5811,4,6,9,2010,8,26,0
3,1799,7,29,4,2015,10,30,0
2,67,4,12,6,2007,10,45,0
4,2894,2,21,10,2010,10,35,0
2,2270,1,11,1,2005,20,0,0
2,13030,2,22,3,2011,6,30,0
2,4925,1,18,3,2014,14,0,0
5,2393,8,3,6,2005,20,0,0
7,11844,8,6,4,2014,1,22,0
4,3154,5,20,9,2007,21,30,0
4,863,1,16,12,2010,19,0,0
6,97,2,13,8,2005,23,0,0
6,2428,5,7,3,2015,1,0,0
4,10134,6,16,10,2014,16,30,0
3,1091,10,25,6,2008,14,0,0
3,11780,8,30,5,2012,4,0,0
4,1220,10,24,3,2005,0,17,0
1,9640,2,17,3,2008,2,16,0
7,13067,3,9,10,2011,21,0,0
1,13818,4,8,8,2005,22,0,0
6,259,5,2,6,2012,21,17,0
1,9091,7,13,5,2013,22,0,0
1,83,2,1,9,2003,9,58,0
1,2455,1,23,6,2014,11,0,0
1,2341,5,31,3,2008,19,25,0
6,1375,2,15,6,2013,14,35,0
7,638,4,24,8,2003,18,0,0
3,4842,7,18,3,2015,12,45,0
5,5570,2,29,6,2007,13,0,0
4,3816,2,23,1,2003,22,0,0
5,4324,4,7,10,2005,20,0,0
4,2490,3,30,10,2008,13,20,0
4,6302,4,13,1,2011,19,15,0
