"day","address","location","date","month","year","hour","min","SUICIDE"
6,1141,10,19,11,2005,7,55,0
5,1345,1,1,10,2004,9,0,0
2,16264,9,24,7,2007,0,1,0
4,17648,3,19,4,2007,18,40,0
2,139,2,4,2,2014,11,0,0
7,8264,9,18,5,2014,17,0,0
5,1251,2,1,5,2015,23,0,0
4,4335,2,26,7,2007,12,40,0
5,349,2,4,6,2010,6,0,0
2,125,2,7,9,2010,18,50,0
6,5389,5,15,1,2011,4,27,0
2,139,2,14,4,2009,20,9,0
1,90,5,12,12,2005,13,20,0
1,144,4,17,3,2014,13,0,0
5,9370,8,14,11,2014,21,0,0
6,9012,8,1,5,2004,12,0,0
4,5259,5,5,2,2015,9,0,0
6,3179,5,23,2,2013,22,20,0
6,1842,7,29,6,2013,1,15,0
2,528,10,23,6,2009,13,16,0
4,1434,8,26,7,2012,21,0,0
5,3712,6,18,4,2014,23,9,0
6,6916,4,9,2,2008,14,30,0
4,366,10,19,2,2004,15,0,0
3,2272,9,19,10,2005,22,0,0
2,12857,9,26,1,2010,13,24,0
5,16144,9,26,11,2004,19,0,0
3,5480,7,14,12,2011,22,53,0
7,9977,2,28,12,2008,4,12,0
2,8749,3,24,7,2007,10,15,0
3,11662,3,2,4,2008,23,30,0
2,2810,2,25,7,2006,22,50,0
1,7395,4,20,1,2014,17,17,0
7,125,2,17,1,2010,1,0,0
2,534,4,23,12,2014,19,5,0
1,93,7,14,6,2010,13,10,0
6,18009,3,11,2,2012,15,41,0
3,46,2,12,1,2005,22,6,0
2,694,6,24,7,2007,9,0,0
4,1803,8,16,4,2009,17,10,0
5,15637,6,5,10,2007,17,30,0
7,13607,3,31,7,2011,23,33,0
7,125,2,10,4,2005,8,30,0
4,772,10,6,10,2011,17,0,0
6,9764,3,10,1,2009,8,37,0
5,3532,3,10,1,2014,0,1,0
1,4599,1,2,3,2015,9,0,0
4,5341,9,29,11,2007,14,30,0
5,826,4,26,12,2014,11,15,0
1,3888,1,17,3,2008,18,0,0
6,4674,5,24,3,2012,9,0,0
5,13093,4,10,2,2006,21,20,0
3,10216,4,5,9,2007,7,15,0
5,203,2,28,7,2006,18,30,0
7,324,1,13,2,2011,17,0,0
7,9629,5,3,5,2009,14,15,0
4,872,2,6,10,2005,14,30,0
4,1245,10,21,3,2013,13,59,0
3,11351,3,27,7,2011,20,10,0
1,9151,4,4,2,2008,23,6,0
3,3442,6,19,10,2005,14,20,0
3,1977,9,3,10,2007,23,30,0
4,1405,10,24,6,2004,17,55,0
4,4645,5,8,9,2005,18,20,0
3,2835,10,15,4,2015,12,25,0
6,1921,4,3,4,2004,9,44,0
6,3532,3,19,4,2003,20,27,0
7,2483,1,13,12,2009,12,0,0
3,5412,4,23,2,2011,21,6,0
1,4840,1,29,10,2007,12,30,0
3,2019,1,1,10,2008,21,42,0
3,957,2,7,2,2007,12,0,0
3,238,2,1,10,2014,18,0,0
1,4502,1,31,8,2009,0,1,0
6,2050,6,27,6,2009,23,0,0
7,1954,10,28,6,2009,19,16,0
1,3691,6,5,9,2005,17,39,0
7,2058,1,9,5,2010,4,28,0
5,756,3,3,6,2011,8,20,0
1,468,2,23,7,2007,8,48,0
7,10351,3,16,7,2006,22,0,0
4,3376,10,4,9,2003,18,53,0
5,156,2,17,10,2003,0,1,0
1,1606,2,10,11,2003,9,51,0
6,6077,2,20,5,2006,9,40,0
2,798,5,17,8,2004,8,0,0
4,1150,2,21,2,2008,17,30,0
4,10224,3,27,12,2012,16,7,0
7,1429,10,30,11,2014,14,21,0
4,15060,6,8,2,2007,8,16,0
5,807,2,18,9,2009,16,50,0
5,693,2,23,3,2012,0,25,0
1,6406,2,8,1,2007,18,24,0
3,9159,7,5,3,2003,19,0,0
3,270,2,5,9,2007,11,5,0
6,6916,4,30,7,2005,23,0,0
7,3043,8,23,2,2014,22,42,0
4,3101,1,6,5,2010,18,30,0
6,15382,8,19,4,2008,19,48,0
3,1615,2,26,11,2014,0,1,0
4,3250,1,24,6,2004,20,0,0
6,872,2,19,5,2007,10,10,0
1,366,10,7,3,2011,0,1,0
1,4571,10,20,8,2012,6,17,0
1,5707,4,18,2,2008,10,36,0
4,3376,10,28,6,2012,0,11,0
6,1085,5,21,5,2005,21,55,0
5,8629,8,26,3,2010,12,0,0
6,4500,6,21,3,2015,12,0,0
2,10823,1,26,7,2011,9,15,0
6,6224,8,8,3,2014,21,52,0
6,3742,8,16,7,2011,22,13,0
2,800,4,29,11,2005,12,40,0
1,58,10,16,2,2009,7,30,0
7,1853,8,16,12,2012,2,0,0
4,283,10,26,7,2012,10,45,0
6,125,2,1,11,2008,2,0,0
2,6163,9,27,5,2008,9,0,0
3,7649,8,28,12,2011,18,0,0
1,4284,1,6,9,2010,23,0,0
3,18085,9,5,10,2005,14,30,0
3,93,7,27,1,2010,11,30,0
1,6434,2,19,7,2004,2,30,0
4,1936,2,9,1,2014,18,0,0
7,3398,5,2,1,2011,19,14,0
6,11065,8,5,10,2013,15,55,0
2,93,7,26,1,2010,8,43,0
3,3629,4,27,7,2011,17,45,0
6,22254,8,8,3,2003,8,0,0
2,1129,4,22,3,2011,16,30,0
2,548,10,1,10,2013,14,45,0
7,12154,2,29,6,2014,1,0,0
2,687,3,3,10,2006,14,0,0
7,10506,5,15,1,2006,21,15,0
6,7126,2,12,12,2009,20,59,0
7,6928,3,18,10,2009,6,25,0
3,125,2,25,7,2012,19,20,0
6,14068,9,13,11,2004,12,0,0
7,451,2,15,7,2012,13,51,0
7,8056,5,15,6,2003,18,45,0
1,125,2,3,5,2010,0,26,0
6,1019,5,1,11,2014,23,33,0
3,83,2,19,10,2005,16,15,0
7,435,10,13,12,2009,12,45,0
6,11377,3,8,3,2003,19,14,0
3,359,10,8,2,2012,8,0,0
4,27,5,12,1,2012,12,15,0
6,5124,10,23,2,2008,2,30,0
4,166,10,21,3,2013,16,0,0
1,7313,5,19,8,2013,15,38,0
2,11446,8,27,12,2011,16,15,0
5,1565,5,29,7,2011,23,0,0
7,4299,7,7,11,2010,11,40,0
2,6048,8,21,2,2006,19,11,0
4,3183,2,4,9,2008,22,43,0
1,18331,5,23,7,2007,12,45,0
1,5399,3,13,10,2003,0,30,0
6,13493,1,23,3,2013,2,0,0
1,102,10,20,7,2009,17,50,0
2,300,5,28,4,2015,23,19,0
6,2080,2,16,10,2004,2,19,0
7,341,2,5,10,2014,3,35,0
2,1153,4,6,7,2004,9,55,0
1,359,10,26,5,2014,11,10,0
1,3219,3,25,10,2004,5,1,0
6,16161,9,30,5,2009,19,30,0
1,13733,5,21,8,2006,13,55,0
3,4935,7,25,1,2006,14,50,0
2,2887,2,12,7,2011,2,50,0
4,9842,9,17,4,2003,0,1,0
5,5908,1,16,7,2010,13,50,0
7,1969,4,19,12,2010,22,10,0
1,6949,6,12,5,2014,7,18,0
4,2298,5,14,7,2011,14,23,0
2,7291,6,16,5,2006,7,0,0
6,3957,8,16,6,2007,8,0,0
6,12241,5,7,8,2004,22,0,0
5,1166,8,1,10,2004,6,30,0
6,1665,4,27,12,2008,23,45,0
1,6133,3,31,10,2011,9,30,0
4,9075,3,19,5,2011,21,44,0
6,125,2,23,4,2005,22,50,0
5,88,2,22,3,2013,0,1,0
2,16788,7,12,6,2007,13,1,0
4,1915,5,24,8,2006,16,50,0
4,4915,3,21,8,2003,16,0,0
1,9222,5,24,11,2014,15,0,0
7,242,10,5,9,2004,6,10,0
6,5300,1,7,2,2015,16,0,0
4,221,8,5,2,2015,12,0,0
3,13372,8,2,5,2012,14,41,0
6,6776,5,22,5,2010,17,0,0
3,3725,10,16,5,2007,11,10,0
6,8776,1,29,11,2003,11,5,0
7,4798,3,14,12,2014,21,0,0
2,8839,4,9,12,2014,4,0,0
1,8505,9,22,12,2014,1,49,0
5,4992,4,13,6,2008,17,30,0
6,4740,2,9,4,2011,16,0,0
3,452,5,30,11,2011,19,30,0
1,1919,8,31,10,2011,15,40,0
2,2318,4,7,9,2010,0,54,0
7,2236,4,8,5,2011,1,25,0
2,6695,5,23,7,2013,1,55,0
6,15922,6,1,6,2013,12,30,0
5,925,2,14,5,2004,19,15,0
5,272,8,10,7,2009,1,54,0
3,7019,5,30,11,2011,12,0,0
7,164,4,1,1,2012,3,0,0
3,13251,5,28,11,2012,11,0,0
5,5932,5,10,2,2012,0,10,0
1,2453,5,17,3,2014,5,45,0
3,408,2,18,2,2015,17,45,0
7,227,1,21,3,2004,8,0,0
2,8396,5,23,8,2011,19,5,0
5,7107,6,4,10,2013,14,32,0
6,5583,9,21,2,2004,15,0,0
2,10946,5,3,8,2004,23,55,0
6,877,2,8,10,2011,14,0,0
3,216,6,14,11,2012,20,44,0
3,563,6,29,10,2008,18,0,0
1,11999,9,5,2,2007,14,0,0
1,985,4,29,10,2012,0,50,0
6,102,10,22,10,2005,4,8,0
6,1790,1,20,4,2013,19,0,0
3,2811,1,13,7,2005,18,12,0
4,4838,8,8,9,2011,7,44,0
5,2831,4,4,11,2005,7,0,0
5,1631,9,15,11,2013,13,0,0
4,4761,9,10,2,2011,20,0,0
2,5493,2,3,10,2006,13,44,0
1,566,4,5,1,2009,15,10,0
7,2843,8,19,10,2003,18,45,0
7,3471,2,9,3,2003,14,30,0
4,359,10,5,3,2015,17,25,0
1,9267,3,14,4,2008,7,0,0
7,2747,5,15,12,2013,18,0,0
6,8532,2,28,1,2012,7,15,0
2,1322,3,13,10,2009,1,19,0
4,323,9,4,9,2014,20,13,0
6,468,2,14,6,2014,10,30,0
1,408,2,11,6,2007,12,15,0
3,6386,4,10,1,2007,16,45,0
1,8477,5,22,12,2014,16,30,0
6,356,3,22,8,2009,13,0,0
7,1192,9,25,1,2015,22,45,0
5,2741,4,12,6,2009,9,30,0
4,125,2,3,11,2005,2,15,0
3,2911,10,3,3,2004,17,32,0
4,15091,9,9,7,2009,13,22,0
4,18609,4,6,9,2007,8,0,0
2,14205,2,3,9,2013,0,7,0
3,12348,8,23,1,2013,9,0,0
6,4454,4,13,1,2007,7,50,0
4,1963,7,16,6,2005,6,15,0
5,402,4,31,10,2003,12,0,0
3,1152,1,28,7,2010,7,30,0
1,3180,10,30,4,2007,17,30,0
5,3788,4,21,5,2010,13,40,0
5,3388,2,8,2,2008,19,0,0
1,14837,8,6,12,2004,1,0,0
7,1139,1,22,5,2005,19,30,0
7,1378,6,1,1,2012,0,1,0
7,7151,7,19,10,2014,18,0,0
7,5034,3,8,5,2011,22,43,0
3,6902,8,28,12,2011,13,30,0
6,125,2,19,6,2010,14,35,0
4,363,2,17,4,2008,15,0,0
3,7015,8,24,12,2008,19,50,0
1,1164,1,12,5,2014,14,35,0
6,1162,1,11,3,2006,2,40,0
2,2214,1,10,6,2008,9,10,0
2,5995,6,23,2,2010,7,30,0
2,1978,8,28,4,2015,12,0,0
1,213,4,20,8,2007,13,53,0
6,5493,2,28,1,2012,23,30,0
1,125,2,4,3,2013,15,35,0
4,213,4,23,3,2006,9,30,0
6,4420,4,19,11,2005,12,0,0
3,1330,6,20,4,2011,2,15,0
2,14875,4,6,1,2004,16,40,0
5,157,10,28,6,2013,17,55,0
6,1242,5,27,1,2007,22,0,0
6,1875,2,24,1,2015,3,21,0
4,430,1,6,5,2010,14,59,0
7,2697,3,13,1,2008,0,1,0
7,859,1,2,12,2007,23,3,0
1,1304,5,4,8,2008,12,0,0
5,4261,4,24,8,2007,0,28,0
7,2321,3,27,7,2003,18,5,0
5,10084,3,30,5,2008,14,0,0
7,644,1,21,5,2006,7,45,0
4,8687,4,23,7,2009,16,0,0
2,1801,8,6,1,2015,0,15,0
2,14498,3,21,9,2010,23,0,0
3,20493,9,8,12,2004,23,15,0
4,36,2,15,11,2007,17,30,0
4,6050,8,16,12,2010,9,0,0
4,4262,8,23,1,2014,19,23,0
1,203,2,31,5,2010,7,50,0
6,11008,6,13,2,2010,11,0,0
6,7320,2,27,2,2010,22,10,0
7,4807,5,16,6,2013,11,10,0
7,125,2,20,5,2012,11,17,0
4,1405,10,20,3,2003,13,0,0
6,323,9,23,8,2014,15,6,0
5,12847,3,16,10,2009,17,32,0
4,2581,9,23,1,2003,17,30,0
5,14191,6,11,3,2005,13,20,0
7,139,2,12,2,2012,7,55,0
7,5966,8,9,5,2010,0,40,0
7,518,10,11,1,2015,15,15,0
5,3808,9,18,9,2009,7,0,0
3,5215,3,7,1,2015,18,40,0
7,3854,4,5,6,2005,8,22,0
1,223,10,21,2,2005,3,12,0
1,511,4,27,10,2003,21,20,0
7,4090,1,28,12,2014,11,2,0
1,17993,8,22,12,2008,21,50,0
7,8790,2,27,7,2008,15,0,0
1,146,10,2,8,2004,0,1,0
1,408,2,31,10,2011,21,35,0
5,866,1,25,2,2011,14,15,0
1,657,8,5,4,2010,21,16,0
1,12499,3,13,6,2011,13,8,0
5,1080,8,12,11,2004,15,0,0
3,15940,3,18,2,2004,11,0,0
2,15505,5,3,4,2012,16,40,0
3,213,4,23,3,2005,7,33,0
1,11239,2,15,10,2007,14,20,0
2,966,3,1,11,2005,11,0,0
6,427,2,20,10,2012,9,50,0
3,7769,8,22,8,2012,18,37,0
1,93,7,1,9,2008,16,16,0
5,5440,9,14,6,2013,17,30,0
3,125,2,28,11,2012,15,20,0
1,6223,2,4,2,2013,12,2,0
2,9726,8,21,8,2012,14,0,0
6,6697,8,5,4,2003,23,0,0
6,803,6,30,5,2009,13,0,0
7,277,10,25,2,2007,22,43,0
3,2996,3,12,12,2012,9,30,0
3,508,9,27,12,2006,12,0,0
1,870,4,8,12,2003,21,15,0
7,13297,9,27,6,2004,22,0,0
3,125,2,13,11,2013,19,46,0
2,8611,3,17,2,2009,15,0,0
6,4284,1,16,6,2012,17,0,0
4,18036,9,17,6,2010,11,0,0
5,501,4,17,4,2009,17,50,0
3,83,2,5,8,2009,16,6,0
5,4987,4,24,12,2004,20,0,0
7,2445,2,18,7,2010,2,45,0
4,160,5,15,5,2014,19,0,0
5,4737,8,30,5,2014,20,15,0
1,1066,10,26,11,2012,14,42,0
5,637,1,22,8,2003,15,20,0
2,2478,8,17,2,2015,14,50,0
4,83,2,14,6,2012,9,17,0
1,125,2,30,5,2005,1,30,0
2,504,4,9,2,2010,10,31,0
3,3604,4,23,1,2008,1,15,0
3,11083,8,28,11,2012,0,1,0
3,11839,3,5,3,2003,0,32,0
4,16752,3,27,12,2012,23,18,0
1,15075,8,28,9,2009,9,0,0
6,10301,7,1,6,2013,19,0,0
5,4806,9,16,5,2014,0,25,0
4,5234,2,20,10,2011,3,0,0
2,6993,5,24,12,2013,17,0,0
4,4870,8,16,6,2011,17,30,0
3,11844,8,8,2,2006,13,50,0
7,8794,5,24,4,2011,18,0,0
4,14532,5,13,7,2006,21,9,0
4,3286,1,21,2,2008,13,45,0
7,554,10,27,7,2008,11,42,0
2,6067,7,19,8,2014,21,52,0
2,6184,3,5,4,2011,15,40,0
4,8025,8,11,3,2010,12,30,0
3,125,2,6,9,2006,12,0,0
5,6453,7,6,4,2007,20,10,0
5,2848,2,21,2,2014,17,0,0
5,1977,9,9,9,2005,9,45,0
4,744,10,8,3,2007,15,10,0
5,977,1,6,5,2005,17,0,0
3,12917,6,28,4,2004,0,1,0
5,153,1,9,1,2009,18,30,0
3,3823,9,26,1,2005,23,0,0
3,880,5,22,2,2012,14,45,0
3,3796,3,29,10,2003,22,34,0
4,4298,10,28,6,2007,9,30,0
2,468,2,29,4,2003,16,54,0
5,15919,3,23,7,2004,21,55,0
1,14337,3,18,2,2013,23,20,0
1,310,8,22,8,2005,9,0,0
3,73,7,5,10,2005,10,0,0
4,13,3,17,4,2008,16,10,0
1,3849,5,16,5,2005,22,0,0
3,735,4,17,9,2003,16,0,0
3,939,5,27,6,2007,20,0,0
2,408,2,28,10,2003,16,40,0
2,7605,5,25,11,2014,19,0,0
6,872,2,1,11,2003,23,13,0
1,4169,3,28,6,2010,22,40,0
7,2393,8,4,4,2004,22,0,0
5,20561,7,4,4,2008,16,30,0
1,5462,9,31,10,2011,21,0,0
6,1291,1,2,7,2011,13,0,0
3,408,2,25,7,2012,20,0,0
2,189,2,1,5,2012,23,0,0
5,125,2,22,2,2008,22,32,0
3,11,10,26,7,2006,12,50,0
7,5103,8,20,11,2011,12,0,0
3,9112,5,17,11,2010,0,43,0
5,125,2,11,2,2011,19,11,0
7,551,5,21,11,2010,23,15,0
2,1091,10,21,2,2006,1,15,0
5,467,1,24,9,2010,9,30,0
5,1431,10,12,1,2007,22,21,0
6,6280,9,7,5,2005,18,0,0
4,17259,5,6,8,2009,17,0,0
4,3284,3,14,5,2009,23,0,0
5,11487,9,27,1,2006,12,45,0
4,2725,4,12,7,2007,16,19,0
2,6378,9,23,12,2003,0,1,0
1,15311,4,28,9,2009,23,30,0
5,2125,5,26,11,2004,14,0,0
5,3543,2,30,4,2004,18,0,0
5,4230,6,19,4,2013,20,20,0
1,125,2,9,7,2007,16,31,0
3,8227,1,28,11,2012,15,40,0
1,7321,5,17,9,2007,19,47,0
6,711,6,10,3,2007,22,0,0
7,6171,5,14,12,2014,13,0,0
5,215,4,31,12,2010,8,0,0
2,15,10,31,8,2004,12,7,0
5,2398,2,17,12,2010,19,22,0
6,10511,9,19,11,2011,23,0,0
7,925,2,10,9,2006,16,30,0
4,1554,2,3,9,2009,23,45,0
4,12037,4,25,1,2007,2,0,0
3,4408,4,10,12,2003,12,0,0
2,8017,7,23,12,2014,10,0,0
1,2448,1,13,10,2014,17,33,0
4,90,5,12,8,2010,9,0,0
3,18929,7,5,10,2005,17,0,0
5,408,2,11,2,2005,9,30,0
6,13901,8,11,12,2004,23,0,0
6,2697,3,27,7,2013,2,50,0
2,517,2,21,8,2012,2,55,0
7,601,9,18,6,2006,19,15,0
2,1351,8,15,9,2009,16,13,0
3,1090,4,17,4,2013,11,39,0
4,4777,4,25,8,2011,23,55,0
3,22347,9,14,4,2004,22,0,0
4,859,1,19,2,2009,1,30,0
6,8060,2,20,9,2008,12,50,0
6,159,6,20,9,2014,1,29,0
6,3619,2,5,5,2007,1,0,0
6,15165,3,31,5,2008,17,50,0
4,5572,9,11,11,2004,11,34,0
6,19684,9,17,10,2009,1,0,0
3,7601,5,15,5,2013,7,0,0
4,648,2,2,9,2004,8,15,0
7,5427,7,3,6,2012,6,30,0
2,3147,9,11,6,2013,5,0,0
4,363,2,15,5,2014,15,58,0
3,14393,9,6,8,2008,18,31,0
3,7761,8,24,6,2009,17,35,0
5,13848,9,9,9,2005,11,40,0
5,16960,8,25,6,2004,22,15,0
2,3010,1,27,5,2014,16,33,0
1,4110,2,4,9,2006,10,21,0
2,899,4,26,11,2013,1,17,0
3,15021,3,14,6,2006,18,30,0
5,153,1,25,2,2005,12,10,0
6,13224,5,6,3,2004,15,0,0
1,2911,10,24,12,2007,13,30,0
4,6277,9,21,3,2013,2,30,0
7,4057,3,2,7,2006,16,21,0
2,15112,6,26,10,2004,18,0,0
6,93,7,3,6,2006,0,1,0
6,5481,4,12,8,2006,17,45,0
7,8361,1,19,9,2004,19,0,0
4,3376,10,28,11,2013,19,4,0
2,6088,3,15,9,2009,13,0,0
1,5598,3,30,10,2006,14,40,0
4,8847,6,25,8,2011,8,0,0
3,1420,1,19,2,2014,13,55,0
5,15002,9,26,6,2009,22,30,0
6,3993,3,6,10,2012,22,0,0
5,5540,1,14,11,2003,16,0,0
5,3883,2,9,7,2004,8,30,0
7,3725,10,1,12,2013,22,40,0
3,326,2,19,9,2012,13,50,0
3,12406,5,25,6,2008,17,31,0
3,2720,10,24,8,2011,14,52,0
7,1927,1,30,5,2004,17,30,0
3,269,1,8,1,2014,8,0,0
1,213,4,3,4,2006,9,22,0
4,13036,3,27,7,2006,19,40,0
7,11182,5,2,12,2012,17,27,0
1,3582,5,3,3,2014,16,30,0
1,177,10,13,6,2005,20,0,0
5,125,2,21,9,2012,14,45,0
7,19769,5,5,11,2006,9,0,0
4,6167,5,20,5,2010,2,30,0
6,293,5,1,6,2013,1,0,0
1,517,2,13,10,2014,21,45,0
3,5856,7,19,3,2008,5,58,0
2,16112,9,30,4,2013,9,15,0
6,166,10,29,1,2005,16,30,0
7,1470,1,28,12,2014,11,28,0
5,2807,5,4,4,2003,13,0,0
1,1351,8,15,3,2004,16,0,0
2,133,3,2,10,2007,20,17,0
3,125,2,18,9,2013,11,0,0
5,5106,8,24,1,2003,9,0,0
4,8187,8,24,1,2013,17,10,0
4,5920,9,16,10,2003,17,32,0
2,428,4,12,5,2009,13,45,0
3,548,10,14,11,2012,11,30,0
1,511,4,9,12,2013,16,35,0
7,125,2,26,8,2012,16,15,0
4,12820,9,29,5,2008,8,0,0
3,1966,7,16,4,2008,14,0,0
6,5244,5,10,8,2013,18,47,0
4,6211,5,2,10,2008,2,19,0
2,83,2,1,11,2011,22,0,0
2,21839,6,2,9,2003,10,25,0
