"day","address","location","date","month","year","hour","min","EMBEZZLEMENT"
1,3329,10,24,11,2008,19,27,0
1,6035,3,25,1,2010,19,21,0
6,259,5,22,8,2009,15,22,0
2,4053,9,27,5,2003,10,0,0
3,6418,4,8,9,2010,0,18,0
5,511,4,16,12,2005,12,53,0
7,3338,8,16,1,2011,5,0,0
6,6153,2,8,5,2010,11,29,0
5,138,2,29,6,2007,0,23,0
3,1593,2,19,5,2010,14,24,0
5,7154,2,8,9,2006,23,0,0
3,6214,1,21,9,2005,20,0,0
2,8293,6,6,1,2004,17,0,0
5,9977,2,22,10,2010,19,47,0
6,366,10,7,4,2007,6,45,0
6,442,2,20,9,2014,8,0,0
5,408,2,21,9,2012,16,43,0
1,522,2,7,6,2004,17,0,0
2,12592,6,4,8,2009,7,0,0
1,14949,3,14,10,2013,0,15,0
3,704,2,11,1,2012,4,20,0
3,377,5,15,5,2013,11,0,0
4,21770,1,3,4,2003,18,0,0
7,444,5,21,9,2014,16,1,0
3,2862,10,21,4,2010,17,45,0
5,2622,2,2,11,2007,23,49,0
5,12363,9,20,5,2005,15,17,0
7,608,2,11,1,2004,19,30,0
6,5647,8,19,4,2003,20,0,0
6,8906,3,3,11,2012,16,50,0
1,7116,6,2,2,2015,9,0,0
6,7874,9,19,11,2005,23,0,0
1,125,2,18,2,2013,14,40,0
6,12322,1,16,11,2013,8,0,0
1,125,2,5,2,2007,9,47,0
7,7039,1,21,10,2007,21,15,0
7,5069,3,22,2,2015,1,0,0
7,1291,1,18,5,2003,16,30,0
3,1431,10,23,1,2013,12,30,0
2,268,1,9,8,2011,23,0,0
6,13419,9,1,7,2006,20,40,0
6,5441,6,15,6,2013,21,0,0
3,295,7,17,5,2006,8,30,0
4,13723,9,1,12,2005,12,58,0
5,4741,5,2,7,2010,15,15,0
4,981,2,14,10,2004,11,0,0
4,886,8,16,4,2015,15,0,0
4,1255,6,10,6,2004,9,5,0
3,4043,6,28,10,2009,13,40,0
5,2799,5,28,7,2006,13,15,0
2,2945,3,4,3,2003,23,44,0
3,363,2,12,11,2003,8,46,0
4,1286,1,8,3,2007,1,45,0
2,638,4,8,7,2008,13,0,0
6,2318,4,17,7,2010,17,30,0
6,1465,7,1,12,2012,18,30,0
6,355,2,23,8,2014,11,45,0
2,10999,7,1,11,2005,11,0,0
5,5226,5,15,6,2012,20,47,0
1,125,2,9,12,2013,10,4,0
1,4981,9,22,12,2003,22,0,0
5,3941,4,18,10,2013,23,45,0
4,6175,5,25,8,2005,12,30,0
5,363,2,25,1,2013,14,20,0
1,12097,6,10,1,2011,12,0,0
3,3405,5,3,4,2013,18,30,0
2,366,10,6,2,2007,21,39,0
3,1642,1,8,2,2006,19,20,0
4,4575,3,21,9,2006,12,44,0
1,1588,9,1,9,2014,12,5,0
5,570,4,17,12,2010,21,0,0
7,7692,3,20,4,2008,23,11,0
7,2010,5,15,6,2014,17,30,0
3,7795,1,27,7,2011,11,50,0
7,2449,6,31,7,2005,13,20,0
2,4136,1,25,12,2007,14,40,0
5,19622,7,13,11,2009,22,0,0
5,15953,3,13,6,2003,20,0,0
1,2341,5,19,3,2012,17,0,0
1,501,4,3,8,2009,22,40,0
2,8535,5,19,2,2008,9,29,0
2,460,5,30,11,2010,13,0,0
6,19599,7,14,7,2007,22,0,0
7,7474,3,4,10,2009,0,55,0
4,553,6,5,4,2012,14,30,0
4,1431,10,6,10,2005,16,35,0
5,1455,1,7,10,2005,9,0,0
7,213,4,7,4,2013,0,9,0
2,3488,4,8,7,2008,17,26,0
5,435,10,2,5,2003,20,20,0
2,6190,4,11,5,2004,8,0,0
6,15310,8,23,2,2013,12,0,0
7,4576,6,12,2,2012,1,0,0
2,2393,8,4,9,2007,16,26,0
6,181,5,10,9,2011,21,37,0
3,619,8,11,1,2012,14,0,0
4,310,8,15,12,2005,16,20,0
6,4156,4,27,8,2011,21,0,0
4,12537,5,23,1,2014,16,30,0
3,6188,3,10,12,2014,23,0,0
3,2579,2,27,1,2010,17,45,0
5,1776,5,15,10,2004,22,5,0
7,10947,3,25,1,2009,15,30,0
6,6975,9,18,4,2009,21,30,0
1,4435,3,20,12,2004,8,0,0
2,10519,9,3,4,2007,16,30,0
3,8251,5,19,4,2006,19,0,0
3,1969,4,2,4,2014,13,15,0
3,11648,2,7,8,2013,8,19,0
1,2858,1,5,3,2012,0,1,0
4,4511,3,13,11,2003,6,0,0
4,8365,6,25,1,2007,15,15,0
6,15654,8,16,1,2010,8,0,0
4,1576,4,11,11,2004,17,0,0
1,1792,2,20,12,2004,13,54,0
4,4630,9,8,3,2012,11,3,0
3,18462,6,10,8,2011,19,15,0
2,4383,2,25,1,2011,21,0,0
5,10984,9,5,9,2014,17,10,0
5,10333,9,30,5,2014,21,39,0
2,2810,2,25,7,2006,22,50,0
2,5491,3,30,3,2004,20,10,0
4,14594,9,27,1,2011,16,30,0
6,999,1,30,11,2013,19,5,0
7,213,4,9,2,2003,9,10,0
6,3642,1,2,6,2007,9,30,0
3,7501,3,30,4,2014,11,14,0
6,125,2,10,3,2007,20,0,0
2,872,2,30,9,2003,16,52,0
4,3532,3,12,11,2009,21,25,0
4,6193,2,10,1,2008,10,43,0
2,2750,2,27,10,2009,22,45,0
6,5491,3,7,8,2004,18,15,0
7,9569,9,22,2,2009,19,55,0
3,13182,9,7,4,2010,15,30,0
3,1842,7,30,10,2013,4,30,0
5,1347,8,7,3,2008,17,0,0
3,6466,3,1,11,2006,9,51,0
2,8596,9,17,2,2009,7,45,0
7,6603,3,9,9,2012,13,6,0
3,6868,7,3,11,2010,0,31,0
7,6015,1,16,12,2012,0,24,0
2,1745,8,17,4,2007,12,0,0
2,542,2,16,4,2013,13,58,0
4,4365,5,5,5,2011,19,22,0
1,7722,1,1,9,2003,14,25,0
4,5742,2,10,2,2011,13,0,0
1,83,2,21,2,2011,13,30,0
7,13353,9,11,9,2011,16,0,0
3,275,4,15,10,2003,7,26,0
2,3130,7,26,7,2005,15,0,0
1,125,2,9,7,2012,5,45,0
4,2601,3,6,8,2009,15,50,0
2,7331,2,13,11,2012,20,30,0
3,1809,10,8,2,2012,7,50,0
1,20887,8,9,1,2006,12,18,0
6,14345,9,2,7,2005,13,43,0
5,2747,5,23,3,2012,20,30,0
5,14282,3,29,10,2004,12,27,0
2,4073,3,19,4,2005,12,45,0
3,2869,10,2,10,2013,20,48,0
2,5032,5,10,12,2013,18,0,0
2,5112,10,6,9,2005,13,53,0
3,6100,8,6,8,2008,22,0,0
2,468,2,31,3,2009,14,44,0
3,9249,3,29,6,2005,19,30,0
7,28,4,15,12,2013,17,17,0
3,4216,2,1,10,2003,12,10,0
4,3987,9,20,2,2014,15,45,0
2,945,6,28,5,2013,12,19,0
4,5139,2,16,11,2006,21,53,0
4,1273,10,24,7,2003,17,5,0
7,511,4,20,4,2003,18,50,0
1,926,4,27,6,2011,18,30,0
7,832,4,21,5,2006,23,29,0
1,268,1,11,11,2013,20,0,0
7,12055,7,19,10,2003,11,30,0
4,11843,5,23,3,2006,0,1,0
4,133,3,23,2,2006,20,0,0
6,3564,2,3,5,2014,16,0,0
5,2271,10,7,8,2009,21,10,0
2,392,4,11,6,2013,17,15,0
3,177,10,24,7,2013,17,30,0
6,313,8,17,11,2012,18,0,0
5,1024,1,15,12,2006,23,0,0
7,213,4,12,1,2003,23,27,0
4,5785,4,9,8,2007,14,27,0
6,11901,9,3,11,2007,15,0,0
2,673,10,1,11,2011,15,58,0
4,6993,5,2,10,2014,20,35,0
5,6184,3,17,4,2009,22,40,0
3,1116,2,3,11,2010,14,30,0
4,6478,9,26,6,2008,12,10,0
3,7541,6,1,6,2011,13,20,0
1,6027,8,11,7,2005,17,42,0
1,4455,7,25,7,2011,23,23,0
7,1580,10,2,6,2013,20,0,0
3,2616,1,27,6,2012,19,53,0
1,345,2,29,10,2007,17,48,0
2,538,8,11,11,2003,13,28,0
4,421,1,30,10,2014,22,25,0
3,784,2,3,5,2006,13,0,0
6,6074,2,12,8,2006,3,0,0
4,125,2,10,1,2008,15,15,0
6,8651,4,22,9,2012,18,15,0
6,189,2,26,2,2005,18,30,0
3,12694,3,21,9,2005,1,1,0
6,6313,3,10,3,2012,19,14,0
7,14570,2,30,7,2006,14,14,0
6,6454,7,17,12,2005,0,1,0
7,1186,4,30,1,2011,18,55,0
2,11216,2,9,8,2005,7,6,0
1,363,2,13,4,2009,9,14,0
1,15433,8,19,8,2013,16,57,0
7,2680,4,3,11,2013,7,0,0
6,146,10,26,7,2014,12,46,0
7,3504,2,16,12,2012,11,0,0
5,5357,9,6,3,2015,22,10,0
7,3630,10,27,1,2008,17,15,0
7,896,2,4,7,2010,22,0,0
5,4355,4,5,9,2008,15,43,0
1,7309,7,23,7,2007,19,3,0
6,21994,6,18,9,2004,23,0,0
1,1254,2,16,9,2013,0,1,0
7,15450,9,11,8,2013,4,19,0
4,10271,9,21,8,2008,16,15,0
5,4547,5,5,11,2010,16,50,0
5,5462,9,5,11,2010,6,20,0
5,103,1,9,1,2015,20,34,0
2,6226,6,19,4,2011,19,10,0
3,14253,7,10,7,2013,0,12,0
2,4841,9,2,9,2003,9,0,0
5,1047,9,8,8,2014,15,40,0
5,363,2,10,1,2014,11,50,0
3,666,2,13,10,2004,20,5,0
5,4648,1,23,2,2007,21,0,0
3,1263,2,15,6,2011,1,45,0
7,3906,5,21,10,2007,21,30,0
1,7039,5,8,6,2009,0,5,0
3,4101,9,7,2,2007,10,0,0
1,3716,3,13,10,2014,10,0,0
7,6338,6,5,10,2014,11,30,0
2,9463,3,12,7,2005,12,30,0
4,16610,7,10,7,2003,9,0,0
5,502,5,7,3,2008,17,0,0
3,5732,9,4,5,2011,8,57,0
3,1587,2,20,3,2013,22,13,0
2,1406,4,3,3,2015,12,30,0
3,4122,1,21,3,2012,22,14,0
6,11376,1,9,2,2013,12,56,0
6,14717,6,28,8,2010,18,18,0
4,3739,8,19,4,2012,13,0,0
5,11219,7,16,5,2008,22,30,0
5,4090,1,7,2,2014,18,0,0
5,125,2,13,1,2006,13,30,0
5,6084,3,28,12,2007,12,6,0
6,2956,5,18,10,2003,14,0,0
5,13065,5,14,11,2008,9,20,0
7,5017,2,19,6,2005,2,20,0
2,803,6,20,2,2007,14,0,0
5,9205,8,11,1,2008,22,35,0
4,6471,6,6,4,2006,10,0,0
5,125,2,4,11,2011,23,50,0
2,277,10,11,7,2006,22,30,0
6,2706,10,29,5,2004,19,13,0
3,4768,1,8,1,2014,9,30,0
4,22025,4,27,11,2003,13,28,0
3,4984,1,18,9,2013,22,30,0
2,11920,3,15,4,2014,19,0,0
3,12325,6,1,10,2003,12,30,0
3,93,7,10,3,2010,11,31,0
5,8188,5,11,6,2004,19,31,0
5,2544,4,14,12,2007,23,38,0
7,3393,6,31,12,2006,23,59,0
3,5127,8,24,8,2011,17,4,0
1,908,10,17,9,2007,19,15,0
6,3672,3,16,11,2013,22,20,0
3,14705,4,10,3,2010,12,50,0
2,4643,9,9,8,2011,0,48,0
2,16542,8,28,10,2003,21,17,0
3,9981,2,18,5,2005,16,0,0
1,7121,8,12,7,2010,12,0,0
4,1939,4,13,7,2006,16,40,0
7,4593,2,4,6,2006,1,45,0
5,2803,10,7,2,2014,14,43,0
2,1252,2,30,9,2014,16,30,0
1,511,4,10,12,2007,17,0,0
2,4156,4,7,1,2003,13,0,0
1,2470,2,24,5,2004,18,30,0
6,9949,8,7,9,2013,20,30,0
1,1195,9,18,8,2008,12,30,0
7,4166,1,1,12,2013,0,34,0
5,15688,4,12,7,2013,8,0,0
1,2300,3,24,1,2011,9,46,0
3,5,8,1,10,2014,9,0,0
5,125,2,5,9,2003,6,0,0
5,125,2,18,4,2014,11,15,0
4,518,10,28,7,2005,16,0,0
7,11008,6,15,8,2010,12,0,0
7,5121,5,7,3,2004,0,30,0
2,38,10,7,9,2010,13,45,0
4,3585,8,5,9,2013,17,30,0
2,2041,10,21,3,2006,22,50,0
2,1469,3,3,3,2009,18,30,0
1,1284,4,2,2,2015,16,20,0
5,8945,9,24,3,2006,3,19,0
6,14740,3,12,3,2005,10,5,0
1,13805,7,7,8,2006,2,40,0
5,7764,4,19,11,2010,1,10,0
1,125,2,31,3,2008,16,0,0
3,4939,8,2,11,2005,8,20,0
6,2714,2,14,7,2012,8,0,0
1,125,2,6,9,2010,9,52,0
7,1908,2,25,4,2010,12,30,0
1,6012,8,21,1,2008,14,35,0
4,6003,6,8,9,2005,15,0,0
3,12889,9,4,4,2007,18,45,0
3,7104,6,31,5,2006,15,4,0
6,1299,5,23,8,2008,5,0,0
5,4040,3,18,4,2014,15,8,0
4,490,2,14,5,2009,22,0,0
7,3066,4,9,9,2007,20,0,0
2,208,1,22,7,2014,16,42,0
1,5190,1,29,4,2013,0,1,0
4,3670,7,13,5,2004,12,30,0
2,125,2,14,6,2011,16,45,0
3,6303,5,18,2,2015,19,0,0
3,3560,4,14,6,2006,16,15,0
5,88,2,18,5,2007,14,30,0
5,727,4,12,12,2008,12,0,0
6,2308,9,15,11,2008,12,0,0
2,7491,5,21,9,2010,14,0,0
6,9383,2,11,7,2009,9,0,0
1,6293,6,25,1,2010,12,30,0
4,3660,4,19,3,2009,8,0,0
2,9416,6,22,7,2003,7,0,0
5,5400,2,6,3,2015,16,0,0
1,228,5,30,4,2007,17,18,0
6,14293,5,28,12,2013,22,52,0
6,813,6,12,1,2008,16,45,0
2,3762,1,3,3,2009,18,30,0
5,8630,2,17,11,2006,23,14,0
2,15554,3,15,6,2010,21,4,0
7,7257,8,20,5,2007,0,44,0
1,307,3,20,8,2012,18,16,0
6,125,2,30,7,2011,18,24,0
4,8291,8,30,11,2006,11,15,0
3,5092,4,3,3,2004,14,15,0
4,290,1,1,12,2005,17,0,0
7,999,1,20,11,2011,4,30,0
5,3096,9,23,1,2009,19,52,0
7,15620,6,30,5,2004,1,33,0
1,7065,5,31,3,2003,12,0,0
1,3038,1,21,7,2014,12,0,0
6,17758,1,13,8,2005,18,30,0
2,2385,4,9,12,2003,23,7,0
3,1642,1,9,7,2003,7,55,0
2,13375,8,26,6,2012,5,55,0
5,3827,1,12,7,2013,16,0,0
3,256,2,4,4,2012,10,39,0
3,21785,2,4,2,2004,14,30,0
3,9591,2,4,2,2009,12,0,0
5,872,2,28,12,2012,20,30,0
1,803,6,23,1,2006,11,0,0
6,374,8,11,1,2014,0,1,0
4,7784,2,20,10,2011,14,50,0
2,5672,5,8,8,2006,4,41,0
2,5615,3,19,8,2003,15,18,0
7,5158,7,8,9,2013,12,0,0
5,1449,1,20,8,2004,11,0,0
3,4140,10,16,4,2003,22,44,0
1,2398,2,14,9,2009,0,58,0
7,803,6,8,2,2004,21,0,0
1,1160,1,4,2,2013,16,0,0
6,359,10,11,1,2014,11,40,0
3,11331,3,1,10,2003,11,0,0
7,83,2,25,7,2004,14,49,0
6,2904,2,18,5,2013,21,49,0
1,4214,10,11,7,2005,13,37,0
4,6849,1,26,1,2012,14,22,0
5,1841,8,2,4,2004,12,0,0
5,716,5,28,6,2013,16,30,0
4,11471,7,6,8,2009,22,0,0
7,400,3,1,7,2012,15,40,0
3,18709,3,1,12,2010,13,34,0
6,5561,1,1,7,2006,0,1,0
6,5043,1,13,12,2014,18,0,0
6,5301,5,30,5,2009,2,31,0
6,435,10,17,6,2006,20,9,0
6,6972,2,1,11,2014,16,30,0
1,7068,10,16,5,2005,21,37,0
2,1319,2,25,11,2008,18,55,0
7,6338,6,25,9,2005,18,0,0
7,14265,7,25,9,2005,18,50,0
7,9889,5,22,5,2011,0,1,0
1,4156,4,14,5,2007,16,39,0
4,3015,6,4,10,2007,8,30,0
6,713,4,29,7,2006,5,10,0
3,1902,3,4,3,2009,18,30,0
4,977,1,19,2,2004,17,25,0
7,22,10,9,4,2006,19,38,0
5,10296,5,31,12,2010,10,42,0
7,1224,1,23,9,2012,0,59,0
6,2602,1,13,12,2008,3,0,0
7,358,6,18,5,2014,14,0,0
6,596,2,11,3,2006,3,30,0
3,10179,9,15,10,2014,15,15,0
2,4114,5,11,12,2007,19,0,0
6,15489,3,22,10,2005,19,30,0
3,11367,2,12,1,2005,11,28,0
3,2535,4,29,4,2009,19,0,0
2,203,2,4,8,2009,9,0,0
6,13641,6,4,6,2005,5,0,0
5,28,4,18,9,2009,1,40,0
4,666,2,5,5,2011,9,45,0
4,1091,10,4,4,2013,15,57,0
6,2391,2,10,1,2015,23,45,0
4,3448,9,1,11,2012,12,0,0
1,4933,8,21,7,2008,20,0,0
1,1233,4,23,11,2009,22,28,0
7,11937,2,13,6,2004,23,0,0
1,2886,5,8,11,2004,3,0,0
2,6340,2,12,11,2013,1,30,0
1,1811,9,29,3,2004,11,0,0
3,13809,9,17,3,2004,23,0,0
7,5527,5,25,4,2010,22,30,0
6,4622,4,10,8,2013,12,43,0
4,6044,8,24,6,2004,10,0,0
1,18300,2,8,8,2011,9,45,0
5,384,9,15,5,2009,6,30,0
7,1593,2,24,8,2014,23,26,0
2,1091,10,17,3,2009,22,15,0
1,6742,4,27,10,2008,11,55,0
6,408,2,24,2,2007,15,47,0
4,3654,8,25,12,2008,17,1,0
2,1439,6,27,6,2006,3,15,0
4,1314,2,24,7,2008,18,42,0
4,5195,2,14,1,2010,2,57,0
6,2891,5,1,11,2003,8,15,0
6,2445,2,26,3,2005,0,32,0
1,2750,2,17,4,2006,10,30,0
1,1123,3,29,9,2008,14,0,0
5,22773,9,28,11,2003,0,2,0
1,784,2,19,1,2004,10,0,0
2,2927,2,25,11,2003,15,30,0
2,1399,10,5,2,2008,20,33,0
2,927,1,21,9,2010,2,22,0
7,5211,3,1,6,2003,12,30,0
2,8115,1,4,3,2014,12,0,0
4,2838,2,23,8,2012,15,27,0
2,4910,5,3,10,2006,23,0,0
5,7850,3,21,5,2010,9,0,0
6,11214,5,3,7,2010,18,0,0
3,830,10,10,12,2008,14,45,0
3,2733,4,26,6,2013,9,15,0
2,2652,6,8,2,2011,19,24,0
2,13108,9,30,9,2008,8,0,0
2,6211,5,8,2,2005,5,0,0
7,3320,4,11,1,2009,18,28,0
1,7961,8,14,9,2009,17,30,0
1,931,1,5,1,2015,20,30,0
7,125,2,8,9,2013,9,30,0
5,11804,1,28,5,2004,15,0,0
5,1090,4,12,12,2008,1,31,0
3,538,8,17,4,2013,13,0,0
5,55,2,9,1,2004,14,30,0
6,11752,3,8,9,2012,18,12,0
1,12522,3,9,6,2014,22,0,0
6,658,6,17,5,2003,21,0,0
6,3396,10,12,3,2005,0,20,0
2,1864,5,3,3,2015,13,0,0
3,16795,8,20,10,2010,5,46,0
1,13165,3,25,6,2012,14,14,0
6,364,2,11,8,2012,22,0,0
4,8525,9,29,10,2009,6,30,0
3,3939,1,1,4,2015,19,8,0
3,2131,4,19,8,2009,21,40,0
2,5502,7,3,3,2015,21,0,0
1,7804,8,16,9,2013,15,50,0
2,9082,6,27,12,2005,11,12,0
6,323,9,12,1,2008,17,0,0
7,8854,7,5,9,2004,20,37,0
5,1695,3,25,3,2005,11,45,0
1,2542,1,18,3,2013,2,45,0
3,2868,7,18,2,2004,16,0,0
5,6575,8,12,12,2014,17,0,0
2,28,4,24,1,2006,23,0,0
6,17038,3,8,9,2012,1,0,0
4,2044,7,10,7,2014,22,26,0
3,125,2,24,1,2007,23,45,0
4,1507,10,8,9,2011,2,20,0
1,22620,9,19,1,2004,19,0,0
2,1164,1,6,7,2004,13,15,0
5,22056,8,3,9,2004,17,0,0
3,357,4,7,9,2011,11,50,0
2,4383,2,21,2,2006,18,26,0
4,6471,6,24,3,2011,19,35,0
6,7000,1,16,7,2005,20,0,0
5,1041,5,10,8,2012,22,38,0
5,981,2,7,8,2009,18,30,0
7,9095,7,30,11,2003,21,15,0
5,13828,6,9,9,2011,20,0,0
1,756,3,29,10,2007,14,20,0
6,7746,3,10,1,2015,9,15,0
4,518,10,14,6,2007,3,35,0
6,376,2,30,10,2004,10,0,0
6,9023,8,11,8,2012,19,15,0
4,5344,9,12,7,2012,0,1,0
2,1226,4,9,2,2010,8,30,0
3,727,4,30,5,2007,13,0,0
4,1314,2,9,3,2006,19,30,0
7,2584,2,18,10,2009,1,11,0
7,3903,8,8,10,2006,12,45,0
7,2453,5,24,2,2013,22,40,0
4,17077,2,23,12,2004,5,0,0
6,435,10,14,11,2009,14,34,0
2,2242,2,3,2,2015,7,13,0
6,220,4,22,10,2011,6,50,0
7,947,2,7,9,2003,16,51,0
3,3611,3,20,4,2011,9,0,0
4,9453,5,2,10,2008,9,0,0
2,19936,4,22,7,2003,8,0,0
2,610,2,16,9,2014,10,30,0
4,2096,8,9,9,2010,20,15,0
3,9468,3,12,11,2014,19,35,0
5,11365,6,13,6,2003,18,0,0
5,4943,7,5,4,2013,15,0,0
5,255,10,25,7,2014,13,9,0
1,4058,4,3,3,2003,14,0,0
2,4111,10,23,12,2003,17,20,0
4,6789,5,16,6,2011,20,0,0
6,12194,1,10,3,2007,8,0,0
2,2322,9,5,8,2003,20,15,0
6,12200,7,14,12,2013,22,50,0
3,16173,4,17,4,2013,17,39,0
2,125,2,22,7,2003,13,0,0
6,2461,5,3,6,2006,14,25,0
7,13195,9,30,1,2005,0,1,0
5,88,2,17,5,2013,5,32,0
5,2151,7,1,11,2013,13,52,0
2,7039,5,13,11,2007,22,20,0
5,14636,7,8,4,2005,15,0,0
1,125,2,19,1,2009,13,25,0
6,4037,4,21,8,2004,7,10,0
7,12448,5,13,1,2013,16,2,0
5,343,4,21,2,2003,12,35,0
4,12259,8,26,6,2014,10,30,0
1,9640,2,10,11,2008,0,58,0
4,1074,3,21,10,2010,17,48,0
1,363,2,10,11,2008,7,19,0
3,8844,3,2,4,2008,13,30,0
2,3911,7,7,2,2006,13,58,0
3,4833,1,7,7,2004,8,0,0
5,7492,8,7,10,2011,17,6,0
2,4345,2,17,8,2004,8,40,0
2,223,10,8,2,2005,23,15,0
3,5109,3,18,5,2005,3,51,0
2,1393,10,22,8,2006,11,8,0
3,14786,8,30,10,2013,0,44,0
5,21512,2,26,8,2005,7,30,0
7,9983,3,28,6,2009,19,16,0
6,13297,9,5,4,2014,12,0,0
2,3131,10,8,3,2011,6,52,0
7,1755,10,8,5,2005,16,0,0
1,1421,9,9,6,2014,17,30,0
4,11326,8,13,11,2003,9,30,0
6,1331,4,5,5,2007,0,1,0
6,4140,10,16,6,2012,10,7,0
4,13337,8,3,4,2014,23,0,0
3,3396,10,28,5,2003,8,30,0
4,3396,10,8,4,2010,14,20,0
3,15116,9,14,12,2011,7,45,0
6,5339,4,7,3,2015,0,55,0
6,309,2,19,9,2009,23,30,0
6,2791,8,7,8,2004,23,1,0
1,9055,1,18,4,2011,16,0,0
4,363,2,13,11,2003,17,20,0
1,4420,4,23,6,2014,13,0,0
5,2644,3,25,3,2011,20,0,0
5,1224,1,2,11,2007,0,50,0
5,21498,9,2,5,2003,21,55,0
6,8698,8,8,10,2005,23,29,0
5,11109,9,12,6,2009,11,59,0
5,9403,1,18,4,2003,21,30,0
2,138,2,15,11,2011,15,49,0
4,2911,10,30,10,2008,23,55,0
4,14524,9,12,7,2012,8,0,0
3,64,4,26,7,2006,12,38,0
3,4707,9,28,5,2003,19,58,0
1,979,4,6,8,2007,8,50,0
5,6951,7,14,11,2008,11,50,0
4,2120,3,21,3,2013,15,50,0
2,8352,3,27,4,2004,15,0,0
4,159,6,23,12,2004,19,15,0
6,12026,8,22,9,2007,10,10,0
5,1862,3,29,7,2005,15,0,0
4,722,8,26,6,2003,18,26,0
3,10207,3,13,11,2013,21,0,0
7,12119,8,5,9,2004,12,0,0
3,9712,9,24,12,2003,17,20,0
5,1856,4,13,8,2010,2,20,0
6,323,9,8,8,2009,11,0,0
4,5476,1,15,5,2014,18,13,0
3,1090,4,7,4,2010,18,20,0
4,9141,2,3,5,2012,18,0,0
7,125,2,14,6,2009,18,0,0
6,513,9,24,2,2007,17,0,0
3,5615,3,15,12,2010,17,3,0
3,3050,1,5,9,2012,8,0,0
7,8726,9,4,11,2007,10,10,0
6,1449,1,30,6,2007,7,57,0
1,826,4,28,5,2012,21,0,0
7,27,5,29,6,2008,11,0,0
4,10999,7,10,7,2003,18,30,0
1,8268,9,8,8,2011,18,40,0
3,6002,1,6,8,2014,1,40,0
3,11251,4,29,9,2004,13,15,0
7,268,1,16,11,2014,0,30,0
6,5431,6,14,1,2012,22,0,0
5,12926,2,2,12,2011,14,0,0
6,6130,9,3,10,2009,0,1,0
3,36,2,3,5,2006,13,27,0
6,5476,1,2,12,2006,2,10,0
1,125,2,27,9,2004,20,30,0
6,232,4,5,6,2010,17,9,0
4,1585,8,16,9,2004,15,30,0
7,10649,8,1,11,2009,20,15,0
3,2543,5,23,2,2005,14,0,0
2,8418,4,20,3,2007,12,45,0
6,11714,1,25,7,2009,17,0,0
2,11487,9,19,4,2011,9,8,0
6,11562,4,3,5,2003,21,15,0
3,5269,6,17,9,2008,9,0,0
1,7523,9,12,6,2006,7,30,0
4,11328,5,9,8,2007,12,0,0
1,9627,7,13,10,2003,0,18,0
1,3884,2,22,3,2010,1,10,0
6,10161,8,12,12,2009,1,0,0
6,8293,6,23,2,2008,9,20,0
6,1729,5,14,6,2014,17,30,0
3,2017,4,4,10,2006,1,37,0
7,9554,6,16,5,2004,15,45,0
3,208,1,17,10,2012,8,23,0
6,594,8,16,7,2011,13,0,0
4,3664,4,10,1,2008,4,15,0
5,726,1,18,6,2010,16,50,0
2,22,10,13,5,2003,9,20,0
2,11308,6,21,8,2012,7,59,0
5,817,2,24,12,2004,13,0,0
3,125,2,16,6,2010,17,15,0
4,6412,4,29,11,2012,7,30,0
1,213,4,23,8,2010,19,15,0
3,5787,3,26,11,2008,9,18,0
6,303,8,29,1,2005,21,15,0
2,7068,10,1,4,2003,20,12,0
5,125,2,25,8,2006,0,1,0
3,408,2,9,7,2014,11,30,0
3,16305,3,5,9,2012,19,30,0
5,21765,9,14,5,2004,16,0,0
1,3679,4,2,2,2004,9,0,0
6,83,2,18,12,2010,16,14,0
6,348,10,21,2,2009,17,46,0
6,1545,8,13,2,2010,17,30,0
2,6451,8,17,2,2015,3,30,0
4,5319,1,1,5,2003,7,50,0
1,1539,2,4,2,2008,11,30,0
2,1558,1,29,11,2005,9,0,0
6,1220,10,19,11,2011,20,6,0
4,8953,1,2,6,2011,9,0,0
6,8765,8,25,8,2007,7,10,0
1,9878,9,4,4,2011,9,20,0
3,9977,2,12,11,2003,13,45,0
3,1620,10,31,10,2007,20,0,0
3,1507,10,1,10,2008,8,52,0
6,1950,2,19,10,2013,12,15,0
3,1213,4,14,12,2011,23,45,0
7,14000,7,2,11,2003,10,21,0
1,2166,6,26,5,2014,8,14,0
7,5483,10,18,6,2006,15,15,0
1,1213,4,12,11,2012,21,0,0
2,595,7,20,4,2010,13,25,0
7,1150,2,10,8,2008,21,45,0
1,125,2,26,5,2014,15,19,0
3,4836,6,29,4,2009,23,59,0
3,1012,4,21,4,2010,15,33,0
5,10709,9,19,9,2014,23,30,0
7,125,2,13,12,2009,21,0,0
6,6682,3,7,2,2015,9,0,0
3,3952,1,13,10,2004,17,0,0
7,9348,4,27,7,2008,3,30,0
2,363,2,3,8,2004,13,0,0
7,10717,6,6,4,2008,12,0,0
4,10243,9,1,10,2009,11,11,0
6,3873,1,18,6,2011,0,1,0
3,144,4,28,7,2010,17,18,0
1,2781,5,20,8,2012,6,33,0
2,1809,10,9,2,2010,12,0,0
6,125,2,12,2,2011,11,3,0
1,1153,4,24,11,2003,15,35,0
7,359,10,13,3,2005,13,40,0
2,9614,7,8,1,2013,18,0,0
5,88,2,10,2,2006,13,30,0
5,3875,2,26,2,2010,9,1,0
4,2930,2,21,8,2014,17,30,0
6,6794,5,17,11,2012,17,0,0
4,3725,10,20,2,2014,11,8,0
3,10223,7,8,12,2004,21,0,0
