"day","address","location","date","month","year","hour","min","FORGERYCOUNTERFEITING"
6,509,5,27,3,2010,23,0,0
3,8276,4,5,3,2014,23,30,0
1,3260,1,20,8,2007,0,15,0
3,3974,5,28,5,2008,5,33,0
3,16242,8,22,8,2007,21,10,0
2,125,2,9,12,2014,20,30,0
5,154,5,30,12,2005,13,35,0
1,534,4,13,5,2013,21,11,0
5,2321,3,16,5,2008,20,45,0
6,8104,1,10,2,2007,3,0,0
6,4128,2,17,11,2007,8,0,0
7,12974,6,16,12,2012,13,0,0
4,926,4,16,12,2010,21,20,0
7,5298,3,5,6,2005,2,10,0
4,13102,6,6,3,2008,18,0,0
2,4178,10,30,10,2012,11,20,0
5,4093,2,24,1,2003,0,7,0
3,2083,2,14,5,2008,19,0,0
4,10156,4,1,12,2011,2,0,0
2,8101,4,21,7,2009,12,0,0
2,359,10,6,3,2012,19,34,0
6,1809,10,14,7,2007,12,19,0
2,343,4,24,6,2014,18,30,0
6,1,5,18,5,2013,14,23,0
4,1506,7,25,3,2010,11,55,0
6,220,4,2,7,2011,20,0,0
2,17981,4,4,4,2006,1,3,0
5,8311,5,2,12,2005,0,55,0
6,2718,6,17,10,2009,15,30,0
7,3340,4,29,6,2008,22,0,0
6,2678,8,17,7,2010,1,20,0
2,2329,1,20,2,2007,22,0,0
2,11661,1,10,6,2003,14,15,0
6,10725,2,13,7,2013,4,50,0
2,8321,1,17,5,2011,15,55,0
7,5105,4,23,3,2014,6,45,0
3,9425,1,1,6,2005,6,30,0
5,13880,5,14,5,2004,20,0,0
1,413,1,25,10,2004,4,0,0
5,385,3,26,8,2011,22,2,0
1,3987,9,29,5,2006,17,25,0
5,2016,6,30,6,2006,14,20,0
7,22056,8,23,3,2003,0,30,0
2,1290,1,17,5,2005,12,25,0
1,5321,8,15,9,2003,16,59,0
1,1214,10,4,9,2006,22,20,0
3,4543,3,7,8,2013,10,50,0
5,4558,2,18,10,2013,15,0,0
6,5672,5,26,3,2005,18,0,0
4,10638,7,24,2,2011,11,30,0
1,3586,1,22,7,2013,12,0,0
3,18575,7,5,3,2003,8,30,0
5,1223,5,16,12,2011,15,40,0
1,521,7,11,5,2015,23,0,0
6,4558,2,21,5,2005,0,1,0
3,665,3,19,10,2005,22,0,0
1,1108,4,21,2,2011,10,0,0
2,1525,4,8,1,2008,17,0,0
3,471,9,18,3,2009,16,0,0
1,10852,1,5,1,2009,16,30,0
5,6634,1,16,6,2006,0,39,0
5,6518,7,7,10,2011,15,10,0
6,5849,2,21,8,2004,0,1,0
7,9846,8,9,2,2014,19,0,0
5,293,5,11,2,2011,8,55,0
5,87,1,1,5,2015,8,30,0
5,8601,8,23,8,2013,21,0,0
7,771,1,14,2,2010,1,58,0
7,3205,1,26,8,2007,3,50,0
1,7738,8,8,7,2013,12,30,0
1,559,6,26,4,2004,16,30,0
4,125,2,13,11,2014,15,30,0
5,7397,4,9,1,2015,18,3,0
5,232,4,4,4,2014,16,58,0
1,8851,4,31,10,2005,17,30,0
3,16549,3,6,2,2013,5,30,0
5,4917,3,7,8,2009,1,17,0
1,560,8,21,8,2006,17,30,0
5,174,8,27,6,2008,17,20,0
7,472,5,17,1,2010,19,0,0
3,2844,9,24,11,2004,12,15,0
4,979,4,30,6,2011,0,50,0
2,144,4,18,3,2014,20,24,0
4,3433,8,30,6,2011,21,18,0
4,4005,4,4,10,2007,6,20,0
4,4097,2,21,3,2013,9,23,0
5,3893,8,7,8,2009,19,45,0
2,1062,5,15,10,2013,9,0,0
4,779,2,18,9,2008,7,30,0
2,16098,8,16,4,2013,0,30,0
4,5557,3,16,9,2004,23,33,0
6,4108,6,26,7,2014,12,13,0
6,10895,5,17,6,2006,10,0,0
1,4321,3,27,6,2011,18,59,0
4,4126,8,21,9,2006,8,0,0
1,12027,9,1,11,2010,8,0,0
1,4648,1,16,9,2013,19,0,0
4,146,10,10,1,2013,19,18,0
5,12970,9,23,1,2004,19,0,0
2,10847,6,18,5,2010,10,35,0
7,8930,5,15,7,2007,18,30,0
3,2076,6,29,12,2010,22,0,0
5,9240,8,22,8,2003,23,0,0
1,18247,3,14,11,2011,15,0,0
5,8205,6,25,1,2013,23,31,0
5,125,2,16,7,2010,14,15,0
6,11797,8,19,4,2003,9,27,0
2,125,2,22,3,2011,19,0,0
1,1351,8,29,10,2012,7,15,0
1,5389,5,5,4,2010,11,11,0
4,125,2,16,10,2008,11,30,0
5,6293,6,4,4,2014,17,0,0
3,2409,2,21,1,2009,15,46,0
4,3716,3,23,1,2003,20,21,0
2,169,8,19,2,2008,12,0,0
5,1769,3,2,12,2011,23,0,0
7,3553,6,15,6,2003,17,0,0
2,11365,6,14,10,2003,0,1,0
7,8532,2,29,11,2009,7,30,0
7,16742,9,22,3,2009,17,30,0
2,9247,8,8,8,2006,1,16,0
2,15740,9,17,4,2012,3,30,0
4,3897,3,17,4,2008,7,0,0
7,92,1,14,6,2009,23,26,0
5,189,2,11,12,2009,19,55,0
2,7647,8,12,1,2010,1,0,0
7,2140,2,27,3,2005,8,54,0
6,5876,2,9,3,2013,15,8,0
6,83,2,18,12,2010,16,14,0
4,6483,1,23,2,2006,19,10,0
3,83,2,18,9,2013,9,27,0
5,125,2,27,6,2008,3,0,0
2,14851,9,2,3,2004,7,35,0
4,1981,5,23,1,2003,2,46,0
5,1762,9,21,2,2014,18,15,0
7,1074,3,21,3,2004,14,29,0
1,2144,5,8,12,2014,15,37,0
3,4879,1,19,3,2003,20,20,0
7,1345,1,27,1,2008,15,0,0
2,2891,5,12,12,2006,23,15,0
2,1091,10,2,11,2010,19,11,0
1,3664,4,31,10,2011,20,0,0
1,959,10,8,12,2003,22,50,0
4,1142,7,27,5,2004,18,45,0
4,21944,5,30,9,2004,23,15,0
6,16476,3,7,2,2009,13,25,0
5,2490,3,4,4,2008,9,0,0
7,4845,4,22,3,2009,14,30,0
2,422,9,12,5,2015,9,0,0
3,97,2,12,11,2003,23,40,0
3,13031,3,30,4,2014,9,0,0
1,7503,5,23,11,2009,23,3,0
3,5496,1,30,6,2010,22,0,0
7,9887,9,11,7,2004,14,0,0
1,8735,1,6,8,2012,17,42,0
5,12101,5,30,5,2003,7,22,0
2,14593,2,7,2,2006,17,0,0
5,16561,4,6,8,2004,22,26,0
4,213,4,8,1,2009,0,43,0
4,17646,9,6,9,2007,19,0,0
4,2125,5,17,6,2010,19,0,0
5,9813,5,16,12,2005,15,0,0
5,11635,3,4,6,2010,16,15,0
3,2682,6,8,1,2014,9,45,0
4,7903,2,13,11,2003,11,30,0
2,2549,5,23,8,2005,21,0,0
1,3650,9,27,6,2005,0,15,0
1,379,1,11,10,2004,18,30,0
4,21852,8,4,9,2003,4,0,0
3,468,2,3,10,2012,12,40,0
4,468,2,3,9,2009,17,41,0
5,10155,8,1,6,2007,0,1,0
7,125,2,15,6,2008,15,0,0
6,6036,1,12,3,2011,11,22,0
7,7777,8,27,1,2008,18,30,0
5,55,2,21,3,2008,17,0,0
2,6401,3,16,9,2008,6,30,0
5,392,4,23,1,2015,16,0,0
7,2617,1,26,1,2014,17,0,0
5,8888,4,8,2,2008,3,1,0
4,501,4,30,4,2015,18,0,0
5,2124,1,1,7,2011,23,30,0
5,12329,6,22,3,2013,1,28,0
1,125,2,18,8,2008,14,0,0
3,8319,3,19,2,2014,22,22,0
1,2498,5,16,3,2009,12,41,0
6,3722,1,28,12,2013,14,0,0
2,8498,5,1,11,2005,0,30,0
7,19918,9,14,6,2009,1,36,0
4,232,4,11,12,2014,18,32,0
7,392,4,29,12,2013,10,0,0
5,1883,1,12,6,2009,17,30,0
7,979,4,29,8,2010,23,30,0
1,772,10,19,3,2012,2,48,0
7,4543,3,10,8,2008,14,0,0
2,1780,4,30,10,2007,16,43,0
3,3044,4,15,11,2006,21,0,0
7,10085,3,21,5,2006,11,19,0
7,3620,2,19,4,2009,16,30,0
3,14326,9,16,9,2009,4,0,0
4,6084,3,9,1,2014,7,0,0
5,6224,8,28,11,2003,17,30,0
2,708,1,9,1,2007,15,0,0
1,3109,4,16,8,2004,21,30,0
4,877,2,19,4,2007,10,25,0
1,2612,2,4,8,2003,18,0,0
1,16969,6,18,8,2003,17,0,0
1,363,2,29,9,2014,19,35,0
4,3373,7,10,7,2014,17,30,0
3,5073,3,10,2,2010,10,0,0
2,957,2,19,8,2014,18,49,0
3,7255,9,22,12,2004,4,55,0
4,282,6,9,2,2012,15,0,0
4,7183,4,24,12,2009,22,20,0
3,6289,3,15,10,2008,11,25,0
3,2763,5,23,6,2004,13,30,0
2,105,5,6,7,2004,6,0,0
6,721,5,9,10,2010,5,10,0
1,9787,3,9,7,2012,2,4,0
2,11001,7,27,7,2010,9,0,0
7,3320,4,11,1,2009,18,28,0
4,3984,4,28,1,2010,4,0,0
7,1009,2,16,11,2003,19,47,0
5,1929,4,30,5,2008,3,25,0
2,4401,6,3,10,2006,15,27,0
7,232,4,5,10,2003,16,20,0
3,772,10,12,5,2004,21,53,0
4,125,2,16,9,2004,13,50,0
6,5491,3,30,7,2005,14,14,0
1,4975,3,18,8,2008,11,0,0
5,499,2,10,7,2009,9,30,0
7,7866,6,23,2,2014,10,30,0
5,1399,10,13,8,2010,16,30,0
6,6155,8,1,11,2003,12,0,0
4,3620,2,4,9,2014,17,45,0
6,466,6,11,2,2006,9,0,0
2,821,10,31,3,2009,16,55,0
7,1055,2,11,3,2012,1,30,0
2,528,10,3,2,2004,21,0,0
1,1804,5,8,11,2004,0,1,0
7,3072,2,26,3,2006,12,30,0
2,1399,10,19,8,2014,10,51,0
3,727,4,2,11,2005,9,40,0
4,203,2,2,12,2010,19,0,0
4,2609,2,24,3,2011,19,0,0
5,14129,7,12,11,2004,12,33,0
4,428,4,28,1,2010,23,0,0
6,4811,8,7,10,2006,12,10,0
6,6641,9,5,11,2005,12,0,0
1,1518,4,7,2,2005,18,0,0
4,8973,1,21,2,2013,10,0,0
7,1682,8,6,5,2007,0,25,0
1,13493,1,17,2,2003,1,0,0
1,7643,3,2,10,2006,18,10,0
6,220,4,26,7,2008,12,35,0
5,3275,2,22,10,2010,17,0,0
7,1434,8,5,6,2005,8,30,0
6,15837,8,15,6,2013,13,28,0
3,16875,4,4,2,2004,11,5,0
5,125,2,18,5,2012,13,45,0
7,12417,5,25,7,2004,2,30,0
6,21951,5,8,3,2003,9,45,0
2,22,10,4,10,2005,13,38,0
2,139,2,27,5,2008,17,24,0
3,478,1,20,8,2003,9,45,0
6,11450,8,9,8,2014,21,0,0
1,853,2,17,4,2006,19,30,0
4,148,5,26,1,2012,23,0,0
4,602,2,23,8,2012,13,0,0
2,5124,10,6,1,2004,15,15,0
5,6557,6,30,4,2004,8,0,0
7,2431,8,13,8,2006,14,0,0
3,1267,5,19,3,2003,13,0,0
6,7668,4,7,3,2009,12,40,0
6,8423,8,6,9,2003,17,14,0
5,3856,4,21,2,2014,23,55,0
3,159,6,22,2,2006,12,0,0
5,1091,10,6,5,2011,7,30,0
1,10531,4,9,6,2003,20,10,0
1,346,1,10,12,2007,18,35,0
6,2304,1,8,3,2014,19,11,0
2,7572,6,13,4,2004,23,0,0
3,5430,4,11,1,2006,8,0,0
4,967,4,10,7,2014,3,29,0
1,5751,8,30,5,2011,10,51,0
4,2297,5,4,11,2010,20,0,0
7,1942,2,6,5,2007,22,45,0
2,1157,2,2,9,2008,17,20,0
7,3647,1,21,10,2007,12,0,0
5,729,4,13,6,2008,17,0,0
5,11748,5,4,5,2007,22,0,0
6,13196,5,31,5,2003,20,40,0
7,11625,8,27,7,2003,2,0,0
5,3897,3,13,1,2012,2,30,0
4,4425,8,1,12,2011,7,20,0
5,1429,10,9,1,2015,15,10,0
6,23117,7,5,4,2003,2,40,0
2,1252,2,25,11,2014,18,55,0
1,3604,4,31,5,2010,1,10,0
1,11650,7,12,12,2005,0,5,0
5,1767,4,17,4,2015,17,0,0
3,6095,4,10,12,2008,14,0,0
2,1957,8,14,4,2015,23,40,0
3,255,10,7,1,2009,16,40,0
3,5073,3,19,2,2014,13,0,0
1,745,1,10,11,2014,10,0,0
7,3718,3,19,10,2014,19,55,0
3,1182,5,8,3,2006,9,10,0
5,11008,6,8,10,2010,8,40,0
3,6121,1,22,3,2006,10,25,0
4,872,2,26,8,2010,14,30,0
5,12,5,18,11,2005,11,45,0
3,12570,5,8,2,2006,1,2,0
4,6027,8,17,5,2012,18,24,0
5,1554,2,9,8,2013,16,30,0
4,15982,2,22,1,2004,13,0,0
2,1955,9,28,10,2008,20,10,0
6,2046,2,8,3,2008,17,0,0
1,1433,10,19,8,2013,21,42,0
6,13046,8,7,2,2004,1,30,0
7,4093,2,10,8,2008,2,0,0
1,8538,4,21,3,2011,1,25,0
3,911,10,4,9,2013,13,57,0
1,2686,4,22,12,2003,20,4,0
7,528,10,16,12,2012,18,0,0
1,3414,10,3,5,2010,15,40,0
3,6184,3,9,6,2004,20,30,0
3,10819,6,29,6,2005,0,5,0
6,14788,9,13,2,2010,12,0,0
5,3414,10,18,5,2007,13,25,0
3,359,10,13,7,2011,19,0,0
4,863,1,14,5,2009,19,0,0
6,2383,5,31,12,2011,1,30,0
5,5475,8,14,6,2013,22,0,0
3,6129,7,16,5,2012,5,0,0
4,7671,3,6,3,2008,13,0,0
3,8223,2,23,7,2014,14,55,0
6,926,4,19,4,2008,9,46,0
3,3191,4,12,11,2008,20,10,0
4,1429,10,23,12,2004,20,30,0
4,1213,4,11,3,2010,10,0,0
3,1149,5,24,3,2010,14,45,0
6,5238,1,10,3,2012,13,19,0
5,4023,10,26,3,2010,9,30,0
4,10207,3,4,10,2007,22,0,0
3,2445,2,23,2,2011,10,50,0
5,1028,3,11,2,2011,20,30,0
6,1309,5,13,12,2003,14,45,0
4,10377,8,5,2,2004,15,30,0
5,1091,10,18,4,2003,16,20,0
6,14450,3,12,1,2008,22,0,0
2,3716,3,24,11,2009,11,15,0
1,8754,9,25,6,2012,12,40,0
6,4306,5,20,9,2003,16,49,0
1,11928,3,3,5,2010,22,49,0
5,3637,9,2,12,2011,8,0,0
5,125,2,22,9,2006,9,30,0
1,125,2,19,4,2010,10,30,0
4,4601,1,6,9,2012,15,5,0
2,1996,2,26,7,2011,10,15,0
5,646,6,1,6,2007,12,55,0
1,5745,5,24,12,2007,0,1,0
2,6478,9,18,9,2007,11,20,0
7,9890,5,19,9,2004,1,0,0
5,125,2,11,7,2003,23,0,0
5,125,2,10,8,2012,12,24,0
1,5130,4,11,5,2009,19,9,0
7,2853,6,3,10,2004,4,2,0
6,2431,8,29,12,2007,18,20,0
4,5116,8,8,9,2011,8,0,0
2,6585,1,25,5,2004,13,45,0
6,2267,2,22,3,2003,22,30,0
4,15796,6,9,3,2006,1,25,0
3,6031,3,2,10,2013,20,18,0
2,14809,8,6,1,2004,14,45,0
2,11936,9,27,11,2007,21,17,0
6,2785,1,11,9,2010,15,15,0
1,4489,5,21,6,2004,19,0,0
4,10088,7,10,12,2009,13,10,0
7,11452,6,27,7,2014,14,30,0
4,1545,8,20,3,2003,18,0,0
7,13,3,18,12,2011,18,0,0
4,83,2,27,12,2007,3,15,0
6,9393,4,25,1,2003,0,1,0
2,8839,4,30,9,2008,10,0,0
5,2896,4,4,10,2013,9,0,0
3,5011,10,19,10,2011,23,0,0
5,4256,2,28,1,2011,0,30,0
6,744,10,3,11,2012,16,25,0
6,1514,3,25,8,2012,21,0,0
5,10731,7,19,9,2014,13,5,0
2,5554,2,21,9,2010,11,30,0
1,1791,2,16,3,2009,10,40,0
4,6834,2,20,3,2003,9,20,0
3,15589,9,9,1,2008,2,30,0
4,1574,2,29,4,2004,17,0,0
4,15632,5,31,5,2007,20,11,0
6,7857,1,13,3,2010,20,15,0
7,7518,5,28,12,2008,1,5,0
7,5908,1,22,2,2015,15,0,0
4,4770,2,1,12,2011,11,50,0
6,7646,3,22,3,2008,23,3,0
1,9703,8,29,5,2006,15,33,0
1,7630,5,19,1,2015,1,0,0
3,2682,6,18,4,2007,17,30,0
4,6936,7,23,9,2010,0,1,0
2,5257,2,11,1,2005,10,30,0
3,6075,8,7,8,2013,6,15,0
7,232,4,25,1,2009,23,30,0
6,2025,1,12,2,2005,22,0,0
4,141,6,23,1,2003,12,0,0
4,687,3,28,1,2010,12,0,0
7,8471,4,27,6,2004,6,55,0
6,2016,6,6,9,2003,13,30,0
3,1760,10,17,9,2008,14,0,0
6,2688,10,14,6,2008,21,39,0
1,16300,10,28,5,2012,14,0,0
4,2076,6,12,7,2007,15,0,0
7,5454,8,19,4,2009,11,27,0
7,323,9,19,12,2010,13,0,0
7,213,4,28,7,2013,4,30,0
2,1875,2,28,4,2015,22,0,0
6,2755,2,31,5,2008,1,10,0
1,4047,3,5,3,2012,18,28,0
5,13,3,13,11,2009,1,36,0
4,3834,2,26,1,2006,20,0,0
5,3620,2,27,11,2009,23,0,0
4,4722,1,19,3,2015,16,5,0
2,408,2,13,5,2008,17,30,0
7,912,10,5,5,2013,12,28,0
2,223,10,31,3,2009,22,30,0
2,6661,3,29,5,2012,17,15,0
6,8303,8,20,5,2006,23,0,0
7,57,9,17,10,2004,10,0,0
5,11122,3,20,4,2012,21,35,0
4,7871,3,13,7,2006,11,0,0
3,4298,10,29,12,2010,18,15,0
3,356,3,23,12,2009,14,15,0
2,7223,1,4,3,2014,9,30,0
7,1431,10,22,3,2015,9,8,0
7,2627,2,29,7,2007,1,29,0
5,18,10,16,11,2007,12,45,0
6,1428,3,12,1,2013,20,14,0
1,1240,1,19,2,2007,13,33,0
6,21624,8,9,4,2005,20,0,0
1,17449,4,25,1,2010,20,30,0
1,8701,1,18,2,2008,16,11,0
4,14910,6,9,12,2004,8,20,0
2,125,2,10,1,2012,20,0,0
5,213,4,17,6,2005,0,42,0
3,36,2,27,5,2009,16,13,0
5,5810,4,5,9,2008,12,0,0
2,77,10,27,7,2010,14,20,0
7,8667,5,11,1,2004,12,30,0
3,772,10,16,11,2005,9,0,0
3,2206,3,14,7,2010,15,55,0
4,7230,4,9,2,2006,23,0,0
2,631,2,17,5,2011,22,0,0
2,1497,6,17,9,2013,10,20,0
1,7225,9,3,5,2010,18,30,0
1,93,7,9,11,2009,19,30,0
5,7850,3,21,9,2007,14,30,0
3,1317,9,26,6,2013,15,0,0
7,5911,8,22,2,2015,14,45,0
6,16022,4,20,4,2013,13,0,0
5,3568,3,20,4,2007,21,50,0
5,2855,1,27,12,2013,12,40,0
7,6811,3,1,6,2003,14,0,0
1,5244,5,26,12,2005,4,30,0
6,1004,1,13,3,2010,8,0,0
5,867,1,10,9,2010,22,54,0
5,234,6,28,5,2004,8,0,0
5,77,10,6,10,2006,15,15,0
2,11781,1,13,11,2007,18,0,0
6,323,9,26,7,2008,13,0,0
2,9799,6,3,2,2009,15,50,0
2,9014,4,14,6,2005,21,30,0
5,5314,1,25,3,2005,23,30,0
5,2478,8,21,2,2014,10,0,0
4,7848,3,19,2,2009,14,0,0
3,435,10,17,3,2004,15,41,0
1,1730,10,26,11,2007,4,19,0
4,2266,1,24,8,2006,14,0,0
2,1401,1,22,3,2011,8,0,0
1,727,4,27,10,2014,10,46,0
5,4542,5,20,2,2009,16,9,0
5,9404,8,17,6,2005,18,0,0
7,468,2,23,2,2014,13,10,0
2,1368,2,15,11,2011,18,30,0
1,14127,2,27,11,2006,6,0,0
6,542,2,20,9,2014,14,20,0
4,18015,8,15,12,2005,21,58,0
4,2420,8,10,3,2011,23,17,0
3,21763,7,4,8,2004,13,30,0
4,3022,2,11,12,2008,12,0,0
6,1831,5,18,10,2008,8,0,0
2,10763,1,1,6,2010,18,30,0
5,7557,1,31,10,2003,12,0,0
6,146,10,18,12,2010,12,55,0
7,17539,8,1,7,2012,22,55,0
5,2556,1,4,4,2008,18,0,0
7,8454,3,29,1,2012,11,42,0
6,125,2,5,5,2012,1,5,0
2,896,2,4,5,2010,19,38,0
5,1975,2,11,8,2006,22,3,0
1,549,4,14,6,2010,12,19,0
3,511,4,3,10,2012,22,55,0
1,17862,9,2,4,2012,0,1,0
6,601,9,28,1,2006,15,5,0
3,3881,4,3,10,2012,9,56,0
6,3015,6,8,5,2010,22,30,0
1,985,4,23,6,2003,14,5,0
7,6706,9,4,10,2009,2,40,0
7,771,1,1,1,2012,1,0,0
5,3874,1,2,11,2012,14,50,0
6,125,2,14,12,2013,5,0,0
6,875,3,7,8,2004,23,0,0
5,4833,1,7,2,2014,9,50,0
6,2265,4,15,7,2006,15,0,0
6,83,2,17,10,2009,19,39,0
5,83,2,17,10,2008,1,15,0
7,2842,10,6,5,2007,12,3,0
3,3919,7,12,5,2004,17,30,0
5,6863,5,6,10,2006,22,0,0
1,1767,4,7,3,2005,11,15,0
1,7539,1,1,3,2004,19,30,0
5,554,10,10,1,2014,16,0,0
4,2357,4,7,3,2013,23,43,0
6,2783,4,28,1,2012,18,30,0
5,3177,8,30,5,2003,18,0,0
3,14284,7,26,1,2005,20,44,0
5,2088,1,10,8,2007,8,0,0
7,2408,8,2,11,2014,21,0,0
7,4031,3,4,10,2009,20,50,0
2,8223,2,7,3,2006,18,49,0
6,78,9,20,9,2014,3,0,0
3,2592,2,11,11,2009,2,9,0
1,7481,3,7,3,2005,23,59,0
7,1441,1,28,2,2010,19,0,0
6,7065,5,15,1,2005,23,30,0
2,8810,4,26,6,2012,3,3,0
7,17222,8,21,11,2010,20,0,0
4,13409,7,20,10,2005,10,45,0
3,365,1,9,6,2004,16,0,0
2,2046,2,12,10,2004,18,30,0
4,11303,3,3,5,2012,22,30,0
3,83,2,15,9,2004,12,32,0
7,213,4,13,3,2011,21,55,0
6,764,6,7,5,2005,1,30,0
3,8564,4,4,5,2011,11,50,0
2,125,2,23,6,2009,13,25,0
1,241,2,29,11,2010,3,37,0
4,853,2,9,12,2004,13,50,0
2,2408,8,3,3,2009,13,10,0
5,125,2,8,8,2008,15,0,0
6,133,3,16,1,2010,19,46,0
3,4839,3,17,3,2004,7,30,0
3,12217,6,10,11,2004,23,0,0
1,7568,3,13,10,2008,18,30,0
1,2332,2,1,11,2010,23,15,0
6,6508,1,31,12,2011,18,0,0
5,7068,10,7,9,2012,5,55,0
6,3357,3,7,9,2013,9,48,0
4,360,4,27,6,2013,15,8,0
6,1473,1,2,11,2013,1,0,0
5,3604,4,12,7,2013,19,0,0
7,3121,4,9,3,2008,11,15,0
4,1965,5,8,1,2015,23,57,0
5,4368,5,15,6,2012,17,0,0
1,779,2,22,12,2014,11,45,0
7,408,2,21,9,2003,16,55,0
1,5427,7,26,12,2005,20,0,0
2,1969,4,29,4,2008,18,18,0
2,501,4,26,12,2006,8,47,0
3,796,2,10,12,2014,19,30,0
2,28,4,24,8,2010,10,0,0
7,11958,4,28,12,2003,12,39,0
5,6623,6,12,7,2013,11,30,0
7,291,4,19,10,2014,16,59,0
7,1353,4,1,6,2014,20,0,0
1,4547,5,11,11,2013,16,0,0
3,5968,5,25,8,2010,12,1,0
7,300,5,27,1,2013,20,0,0
2,3973,4,5,9,2006,10,2,0
6,657,8,19,11,2011,1,15,0
2,1732,3,10,6,2003,1,0,0
5,4037,4,22,8,2008,13,20,0
6,1245,10,31,5,2003,1,4,0
6,2225,5,16,6,2007,22,58,0
5,125,2,26,8,2005,14,10,0
2,10303,1,6,9,2011,19,0,0
2,13180,8,3,5,2005,13,0,0
6,771,1,10,3,2007,1,48,0
5,76,5,2,5,2014,17,51,0
5,2945,3,13,1,2006,10,35,0
4,2980,5,27,12,2012,17,0,0
2,5265,4,4,4,2006,0,1,0
2,3604,4,31,5,2011,0,1,0
3,5257,2,6,2,2008,10,36,0
2,9229,6,28,10,2008,16,0,0
3,220,4,16,10,2013,13,27,0
6,1214,10,31,5,2014,16,15,0
7,5093,2,2,12,2012,17,0,0
2,4976,9,21,12,2004,10,31,0
1,5449,1,7,8,2006,23,59,0
7,896,2,9,3,2014,16,35,0
1,9475,4,18,8,2008,4,0,0
1,19330,5,17,5,2010,0,1,0
3,125,2,27,10,2004,10,50,0
7,366,10,3,5,2009,12,43,0
7,13704,7,3,6,2012,19,45,0
1,4360,3,18,4,2011,4,12,0
7,1027,1,31,7,2005,18,0,0
1,36,2,17,3,2008,10,50,0
3,18448,8,9,8,2006,13,0,0
1,2374,1,20,1,2014,18,35,0
7,7169,4,23,3,2014,19,8,0
1,1010,9,6,2,2006,3,13,0
4,4952,5,11,8,2005,2,20,0
2,9158,1,3,4,2007,23,0,0
1,125,2,14,6,2010,0,1,0
3,2332,2,17,9,2014,9,30,0
1,13,3,12,12,2011,18,42,0
5,1407,1,11,6,2004,16,15,0
1,13249,7,2,4,2007,10,25,0
7,3516,10,9,4,2006,22,0,0
3,83,2,16,6,2010,17,26,0
4,8318,1,9,3,2006,11,40,0
4,93,7,3,10,2013,16,0,0
4,13933,8,24,2,2005,8,0,0
6,6690,4,7,2,2015,2,18,0
5,18949,5,16,4,2004,15,0,0
7,2058,1,21,11,2010,18,0,0
4,8449,7,27,6,2013,2,0,0
7,15742,5,30,6,2013,14,30,0
6,468,2,11,8,2012,14,0,0
5,5256,2,7,5,2010,12,0,0
4,159,6,19,5,2005,0,10,0
6,138,2,21,10,2006,3,40,0
6,3810,7,29,1,2005,15,0,0
4,8764,9,23,12,2004,18,0,0
2,4601,1,3,5,2011,11,30,0
2,7169,4,10,6,2008,20,9,0
5,4454,4,22,8,2003,23,15,0
5,760,1,25,7,2003,16,30,0
7,551,5,25,3,2007,4,55,0
1,4450,4,10,12,2012,13,55,0
4,3875,2,19,4,2007,0,57,0
6,14440,6,14,6,2003,23,59,0
6,3923,3,12,8,2006,0,30,0
3,5130,4,5,5,2010,18,27,0
7,6396,5,14,8,2005,18,5,0
1,16329,7,18,3,2013,18,0,0
5,7187,2,21,5,2010,23,30,0
3,102,10,28,5,2003,6,28,0
5,4498,5,11,3,2005,22,0,0
5,10645,6,19,11,2010,15,30,0
6,2041,10,5,9,2009,12,25,0
5,3789,1,25,3,2011,23,50,0
4,626,2,18,9,2003,9,18,0
2,16393,9,4,9,2007,10,30,0
3,3397,1,12,7,2006,3,0,0
5,11351,3,19,3,2004,7,30,0
4,1240,1,9,1,2003,19,50,0
1,12687,5,25,6,2007,22,20,0
1,3449,7,24,6,2013,19,30,0
4,3007,8,30,10,2008,13,38,0
5,3118,7,17,10,2003,19,56,0
4,7886,4,7,8,2003,17,15,0
4,21710,9,23,12,2004,3,0,0
3,1541,3,5,10,2005,8,30,0
5,125,2,21,2,2014,12,38,0
6,1091,10,28,1,2012,18,0,0
4,5212,5,25,8,2011,15,9,0
4,1116,2,12,12,2013,12,0,0
5,17421,6,27,1,2012,7,45,0
4,472,5,1,10,2009,13,30,0
6,870,4,7,5,2005,15,0,0
7,87,1,20,5,2007,20,0,0
7,3395,8,29,12,2013,21,0,0
4,646,6,11,8,2011,16,0,0
7,2718,6,21,10,2012,13,0,0
1,3015,6,16,3,2015,18,0,0
1,948,1,2,4,2012,9,0,0
2,13218,4,5,4,2005,0,45,0
4,10742,5,27,12,2007,14,37,0
5,2862,10,23,3,2012,15,35,0
4,5386,2,23,9,2010,22,0,0
7,5112,10,18,10,2009,12,0,0
7,5163,5,21,9,2014,18,30,0
1,8899,7,2,10,2006,22,5,0
2,1133,7,29,4,2003,22,53,0
5,150,10,7,10,2005,3,0,0
1,559,6,20,2,2006,12,0,0
2,1091,10,28,6,2005,11,30,0
4,2147,7,15,11,2012,2,0,0
7,28,4,28,2,2010,1,30,0
6,823,2,10,1,2015,10,0,0
7,16920,3,18,11,2012,15,0,0
2,2831,4,15,5,2012,10,30,0
4,10046,8,17,6,2010,0,31,0
7,872,2,5,10,2014,13,10,0
4,5458,2,12,1,2012,9,25,0
4,5498,5,11,7,2013,14,50,0
7,10770,6,7,10,2012,12,0,0
4,36,2,15,10,2009,16,29,0
6,2236,4,30,5,2009,0,26,0
