"day","address","location","date","month","year","hour","min","DISORDERLYCONDUCT"
2,1154,9,29,5,2007,11,45,0
1,12354,8,23,6,2014,12,0,0
4,2263,9,29,5,2014,21,0,0
4,7764,4,15,5,2014,19,0,0
2,2276,5,8,12,2009,12,0,0
5,653,10,8,10,2010,16,0,0
6,3396,10,19,9,2009,9,30,0
6,5298,3,7,3,2015,13,20,0
1,8763,8,8,12,2014,14,0,0
2,10992,6,29,4,2014,12,0,0
5,1416,2,24,1,2014,12,40,0
4,8890,6,4,3,2004,23,15,0
1,255,10,18,4,2011,17,5,0
7,1007,5,25,8,2013,0,5,0
4,4681,5,6,5,2010,22,55,0
6,12096,5,13,8,2011,21,50,0
6,6060,3,24,2,2007,12,29,0
3,7808,2,24,1,2007,8,30,0
4,7366,2,25,8,2011,9,41,0
3,430,1,30,4,2008,17,30,0
7,6761,7,8,4,2012,12,46,0
6,2170,5,30,7,2005,19,5,0
2,5011,10,7,2,2006,16,35,0
5,548,10,21,8,2009,14,20,0
2,12510,5,8,1,2013,17,0,0
5,7348,4,8,8,2003,13,53,0
6,6643,9,7,2,2015,18,0,0
3,11141,7,30,10,2013,12,19,0
6,3191,4,23,8,2008,8,0,0
5,2166,6,13,1,2012,10,25,0
7,5039,1,14,2,2010,2,0,0
4,2944,2,4,10,2012,8,55,0
5,2490,3,9,4,2010,8,30,0
5,4966,7,13,7,2012,17,0,0
6,2573,5,12,6,2004,23,0,0
3,357,4,29,10,2008,14,15,0
4,2428,5,25,6,2009,10,0,0
3,4144,5,29,10,2014,14,48,0
3,6913,3,8,3,2006,13,50,0
6,1951,2,12,7,2003,17,30,0
1,138,10,21,2,2005,12,43,0
6,1335,6,7,3,2015,16,45,0
4,208,1,8,3,2007,19,37,0
1,5004,5,26,7,2010,19,49,0
3,522,2,7,1,2004,18,30,0
4,30,5,16,6,2005,8,0,0
2,1460,3,10,6,2014,10,17,0
5,5213,1,17,4,2009,22,55,0
1,3629,4,11,1,2010,15,45,0
4,4583,2,16,4,2009,11,25,0
2,6114,3,28,11,2006,15,29,0
4,19136,9,2,11,2006,20,0,0
5,1412,3,1,5,2015,4,0,0
1,1056,2,18,2,2008,22,37,0
3,11374,5,30,11,2011,13,0,0
6,3664,4,28,6,2008,23,30,0
2,2120,3,5,8,2003,17,37,0
2,2064,2,26,7,2011,14,22,0
6,1405,10,3,10,2009,15,0,0
5,1352,4,8,9,2006,12,30,0
4,10107,6,22,9,2005,11,40,0
2,11379,8,5,8,2008,9,36,0
4,872,2,7,4,2011,15,1,0
2,232,4,29,4,2014,9,16,0
3,4700,9,20,3,2013,17,17,0
3,729,4,23,2,2005,2,35,0
5,10801,2,16,5,2003,18,23,0
4,1192,9,19,3,2015,20,30,0
3,16584,9,3,3,2004,9,50,0
2,1056,2,12,12,2006,20,45,0
4,499,2,23,9,2010,15,49,0
1,3103,2,18,2,2008,10,0,0
1,16717,4,7,1,2013,10,0,0
4,548,10,2,12,2010,17,14,0
7,1090,4,12,1,2014,12,17,0
4,1827,2,17,4,2014,15,0,0
1,7056,5,11,10,2004,22,27,0
1,3530,5,12,5,2003,22,0,0
1,7452,9,7,6,2004,13,0,0
5,1920,5,18,4,2008,17,0,0
6,2803,10,3,10,2009,13,30,0
6,20856,6,4,11,2006,10,0,0
5,1519,1,11,2,2005,1,36,0
7,2737,3,15,6,2014,16,30,0
6,2132,2,23,4,2005,10,0,0
2,2660,4,10,1,2006,14,13,0
7,2140,2,1,7,2012,11,45,0
2,779,2,2,9,2003,16,0,0
3,222,5,25,7,2012,1,50,0
5,15721,8,8,9,2006,9,0,0
7,4694,2,17,1,2010,18,28,0
3,18313,4,21,1,2004,10,45,0
1,5052,4,16,3,2015,17,15,0
1,14904,8,15,3,2004,8,0,0
6,7223,1,17,7,2010,14,0,0
6,2193,8,8,3,2014,2,59,0
1,8456,5,17,3,2008,11,10,0
5,15568,3,1,10,2004,20,0,0
1,2317,1,23,8,2010,19,15,0
3,2396,1,20,8,2003,2,0,0
5,10999,7,27,12,2013,16,0,0
2,10285,4,27,10,2009,18,0,0
6,10107,6,1,6,2013,11,0,0
6,435,10,6,5,2006,23,15,0
3,501,4,1,10,2008,16,30,0
4,9145,6,14,10,2004,23,0,0
2,7552,2,27,6,2006,15,40,0
4,349,2,18,3,2004,19,0,0
1,7068,10,20,3,2006,19,14,0
1,5988,1,30,8,2004,21,0,0
6,20982,7,7,4,2007,17,0,0
6,4492,1,3,11,2007,0,1,0
7,83,2,8,10,2006,9,41,0
3,7044,10,10,12,2003,22,56,0
2,1235,5,26,6,2007,10,15,0
6,125,2,25,8,2012,18,30,0
5,22363,5,5,3,2004,15,0,0
7,1083,1,18,12,2011,15,0,0
1,22723,9,5,1,2004,21,35,0
3,2515,9,8,9,2010,19,15,0
4,1208,10,16,6,2005,23,0,0
6,1226,4,12,7,2008,4,34,0
5,21729,3,26,11,2004,22,36,0
2,92,1,17,5,2005,21,8,0
7,741,2,25,9,2011,15,12,0
3,6796,5,16,5,2007,3,0,0
2,1345,1,11,11,2014,13,27,0
5,7068,10,28,7,2006,18,10,0
2,8445,2,23,12,2014,1,20,0
3,8074,2,11,7,2012,21,49,0
4,1803,8,28,7,2011,22,27,0
2,1399,10,22,3,2011,8,57,0
7,4543,3,5,12,2010,23,0,0
4,6184,3,7,2,2013,16,30,0
1,1580,10,26,11,2007,17,25,0
7,292,5,29,7,2007,17,30,0
6,2490,3,1,11,2014,7,8,0
4,8085,9,28,10,2004,8,48,0
5,125,2,15,1,2010,3,0,0
2,1157,2,15,11,2005,14,30,0
3,2490,3,15,11,2006,13,50,0
5,7138,9,30,5,2014,11,0,0
7,1116,2,1,11,2009,16,35,0
7,1721,2,17,6,2012,3,30,0
6,238,2,24,7,2004,19,0,0
2,872,2,16,9,2003,13,20,0
5,3334,5,22,2,2013,12,0,0
5,5917,9,17,10,2003,8,45,0
5,501,4,25,6,2004,11,15,0
5,2144,10,11,1,2008,19,0,0
6,8012,1,11,8,2007,7,0,0
4,12087,5,27,5,2004,22,0,0
7,5668,9,10,4,2011,13,40,0
4,870,4,23,3,2006,15,15,0
2,3960,2,4,10,2005,9,48,0
5,125,2,19,9,2014,8,5,0
2,1532,7,8,1,2008,7,0,0
5,6582,1,28,11,2014,22,0,0
4,2911,10,20,3,2008,0,1,0
5,7695,2,11,7,2014,21,40,0
1,14393,9,21,2,2005,15,0,0
6,3391,5,20,9,2014,0,1,0
2,1524,3,26,11,2013,23,30,0
2,13213,4,3,4,2007,19,5,0
5,7617,7,4,4,2014,21,58,0
1,8592,3,18,10,2010,13,25,0
7,14542,8,10,2,2013,1,0,0
7,896,2,16,1,2005,15,50,0
7,11308,6,21,5,2006,14,25,0
7,77,10,15,7,2012,6,40,0
7,772,10,1,1,2006,21,0,0
4,10764,3,19,5,2005,7,45,0
3,2041,10,1,6,2011,17,30,0
7,7825,4,21,9,2003,17,9,0
6,3792,3,8,3,2008,18,30,0
1,4345,2,9,6,2003,20,30,0
4,13283,5,7,2,2008,8,20,0
6,14447,7,1,11,2008,2,47,0
6,7745,4,25,9,2010,7,4,0
6,2265,4,4,5,2013,17,21,0
6,8930,5,14,1,2006,20,26,0
4,6184,3,27,1,2011,17,45,0
3,166,10,29,12,2010,20,0,0
5,7411,3,1,11,2013,19,0,0
7,28,4,27,7,2014,11,26,0
1,4702,6,15,3,2004,12,0,0
6,2439,2,21,10,2006,0,15,0
3,3006,6,15,4,2015,11,0,0
5,8839,4,14,5,2004,20,0,0
5,7753,3,29,1,2010,13,6,0
1,6351,9,12,11,2012,0,6,0
2,2046,2,14,11,2006,13,30,0
2,1806,5,4,2,2014,23,0,0
5,925,2,30,5,2008,20,50,0
1,3419,8,26,6,2006,13,15,0
1,1967,3,20,2,2012,13,9,0
4,2777,2,6,3,2008,6,58,0
7,11575,6,17,7,2005,11,45,0
6,1254,2,5,6,2010,12,0,0
3,2812,8,6,8,2003,11,0,0
4,2731,8,29,12,2005,18,52,0
3,853,2,7,2,2007,17,0,0
5,4741,5,15,1,2010,6,0,0
3,10338,4,29,11,2006,14,51,0
1,7077,1,3,3,2003,17,0,0
7,5481,4,23,3,2003,22,51,0
7,2891,5,5,4,2009,1,30,0
6,125,2,19,5,2012,11,20,0
3,125,2,23,7,2003,9,0,0
2,39,3,26,1,2010,19,0,0
3,1885,2,18,5,2011,18,45,0
6,758,5,19,9,2009,9,0,0
7,907,6,9,3,2014,12,48,0
6,138,10,10,2,2007,13,41,0
4,4071,4,15,12,2005,14,0,0
2,14737,7,29,11,2005,18,0,0
1,3296,9,18,8,2003,17,45,0
3,1768,10,22,1,2014,16,44,0
5,2856,8,3,10,2014,19,30,0
3,1768,10,2,5,2012,23,50,0
3,12176,4,19,2,2014,4,16,0
2,4988,4,2,11,2010,21,0,0
4,1585,8,16,6,2011,10,30,0
1,9986,7,13,9,2004,21,58,0
5,16205,3,21,3,2008,8,0,0
5,125,2,11,12,2009,23,25,0
7,2270,1,15,8,2010,12,0,0
3,4622,4,12,1,2005,18,0,0
7,3783,4,2,11,2014,6,15,0
5,1323,4,23,8,2013,22,50,0
2,3898,2,5,2,2008,10,30,0
7,1041,5,13,2,2005,12,11,0
2,21838,5,5,8,2003,9,0,0
4,5430,4,23,2,2006,0,30,0
6,219,1,1,7,2006,21,40,0
2,4556,4,3,8,2004,2,15,0
6,501,4,8,10,2005,1,15,0
1,73,7,11,6,2012,15,45,0
7,176,1,8,3,2015,16,8,0
3,213,4,30,4,2003,16,32,0
1,1573,2,9,7,2012,20,41,0
7,4196,3,19,6,2005,16,0,0
3,220,4,30,11,2011,22,30,0
2,18196,6,4,3,2008,11,30,0
2,1351,8,5,4,2005,8,0,0
6,514,5,5,10,2013,15,37,0
2,108,5,8,7,2014,16,45,0
5,5658,5,6,4,2012,20,0,0
2,9591,2,20,7,2004,2,30,0
6,11306,4,11,2,2006,17,45,0
2,1606,2,11,6,2013,15,41,0
2,403,7,21,1,2014,11,38,0
6,511,4,3,5,2003,23,40,0
2,2033,3,20,3,2007,16,25,0
3,17235,2,24,12,2008,18,50,0
1,47,2,7,1,2013,19,15,0
5,125,2,25,7,2003,11,0,0
7,125,2,19,4,2009,4,32,0
4,950,3,30,10,2014,13,16,0
5,7714,8,31,5,2013,20,30,0
2,7068,10,5,8,2008,20,50,0
5,2831,4,2,5,2008,15,30,0
6,1157,2,12,3,2011,10,35,0
5,1790,1,7,10,2005,22,0,0
6,12997,5,19,11,2011,1,20,0
6,125,2,22,10,2005,13,10,0
3,8717,5,17,4,2013,13,14,0
2,10787,9,12,7,2005,1,10,0
1,76,5,12,12,2011,8,0,0
6,12713,5,24,8,2013,4,0,0
4,13112,8,19,2,2009,14,36,0
3,8387,2,19,3,2008,23,0,0
1,15869,8,26,5,2003,2,0,0
4,3532,3,23,2,2006,14,0,0
6,7474,3,24,7,2004,0,1,0
5,753,2,8,3,2013,15,0,0
5,213,4,3,10,2008,0,39,0
3,2155,2,16,5,2007,1,35,0
4,2377,1,20,2,2014,12,42,0
7,1091,10,28,2,2010,8,0,0
5,8661,2,18,11,2005,22,0,0
4,1293,9,22,1,2009,9,42,0
3,4140,10,20,9,2006,7,50,0
3,366,10,9,2,2005,8,30,0
4,2879,5,9,12,2004,20,16,0
2,3553,6,29,4,2008,14,40,0
5,4432,2,26,12,2003,10,0,0
2,6237,6,11,12,2007,19,49,0
3,12037,4,9,7,2014,17,59,0
5,10997,8,19,9,2003,20,30,0
2,6517,5,14,11,2006,8,0,0
3,22006,2,19,2,2003,14,0,0
3,10710,9,30,6,2010,12,2,0
7,4993,5,31,12,2006,22,0,0
5,21912,8,22,8,2003,18,20,0
3,36,2,1,10,2003,11,45,0
3,9181,6,29,10,2008,19,0,0
5,554,10,4,4,2014,23,50,0
2,5544,4,6,2,2007,18,38,0
6,21928,5,2,10,2004,12,0,0
5,2959,7,27,6,2003,1,0,0
5,1234,3,8,2,2008,15,0,0
2,1588,9,6,3,2012,11,0,0
5,952,2,14,12,2007,0,1,0
1,1593,2,31,5,2010,7,15,0
7,2285,5,8,8,2004,22,0,0
1,4478,4,3,2,2014,21,27,0
1,13775,8,6,2,2012,23,0,0
4,1470,1,21,8,2008,19,15,0
2,554,10,10,7,2007,23,30,0
6,1091,10,4,9,2004,9,4,0
3,3396,10,30,5,2007,14,30,0
1,2049,5,23,8,2010,0,1,0
7,4093,2,2,12,2012,20,30,0
2,600,3,14,10,2014,7,30,0
7,6617,2,15,7,2012,12,6,0
3,5483,10,4,4,2007,0,8,0
1,4237,7,30,3,2015,17,5,0
3,2275,2,18,3,2009,17,40,0
6,15838,9,15,6,2013,8,40,0
4,4160,2,13,6,2013,2,0,0
5,1118,4,17,11,2006,18,18,0
5,5054,2,10,1,2003,4,0,0
5,1300,6,31,10,2003,5,30,0
2,1555,2,2,3,2004,3,0,0
7,13224,5,29,8,2010,11,0,0
5,7042,2,19,10,2012,11,54,0
2,3783,4,17,10,2006,17,10,0
7,11968,4,1,7,2007,15,12,0
1,6640,1,1,9,2008,14,0,0
3,1383,7,19,5,2010,11,0,0
2,363,2,14,10,2003,18,31,0
4,174,8,25,12,2014,2,0,0
3,2106,6,17,9,2008,17,0,0
2,7552,2,25,1,2005,4,31,0
7,677,2,19,10,2008,16,30,0
1,3990,3,8,3,2010,21,0,0
7,2445,2,6,4,2008,11,30,0
5,1973,9,19,10,2012,14,0,0
7,125,2,7,9,2008,18,0,0
5,20319,5,8,8,2008,18,0,0
1,213,4,14,4,2003,19,25,0
6,7671,3,20,11,2010,2,10,0
7,1074,3,8,2,2009,8,10,0
3,1236,4,30,4,2003,19,30,0
5,3505,7,19,5,2006,22,0,0
4,11069,6,31,10,2013,21,7,0
2,154,5,3,3,2009,12,0,0
3,5123,9,12,7,2006,20,30,0
5,1386,2,1,5,2015,9,10,0
1,77,10,16,2,2015,21,10,0
2,16633,1,2,9,2008,18,0,0
4,4926,2,25,1,2007,18,0,0
7,3846,5,4,10,2009,3,0,0
1,1823,1,22,12,2014,13,0,0
2,2588,1,24,6,2008,19,40,0
2,6027,8,27,11,2007,2,4,0
1,2994,6,9,8,2010,5,35,0
1,8439,6,26,11,2012,20,30,0
6,9640,2,29,1,2005,23,59,0
6,359,10,21,9,2013,10,0,0
7,3677,2,17,5,2009,7,59,0
7,1404,7,11,8,2013,8,30,0
6,1887,1,13,2,2010,0,4,0
7,1532,7,19,4,2015,23,0,0
1,12213,3,16,2,2004,10,30,0
7,1661,7,13,1,2008,10,0,0
2,11839,3,5,3,2013,14,40,0
4,6136,5,24,1,2008,11,0,0
2,538,8,9,2,2010,18,55,0
4,203,2,26,1,2012,8,43,0
2,13933,8,24,8,2010,18,45,0
7,3600,1,27,6,2004,4,30,0
5,1405,10,30,5,2008,18,50,0
4,2348,1,16,10,2008,13,0,0
3,1950,2,5,8,2009,9,18,0
5,7516,1,9,3,2007,16,0,0
1,83,2,23,1,2006,12,0,0
5,5060,4,30,7,2010,9,0,0
3,2332,2,26,11,2008,11,30,0
7,1224,1,19,10,2008,18,0,0
2,9395,2,1,4,2003,22,30,0
3,2988,3,24,1,2007,12,55,0
2,3538,1,2,4,2013,9,0,0
3,2842,10,9,7,2008,6,42,0
3,3611,3,28,11,2012,17,8,0
4,442,2,14,12,2006,19,0,0
1,11290,6,27,6,2011,1,22,0
3,772,10,1,6,2005,15,9,0
1,17876,9,3,8,2009,18,8,0
4,812,5,25,1,2007,9,15,0
4,1287,2,9,2,2006,20,20,0
1,1525,4,21,1,2008,3,41,0
1,3903,8,15,10,2007,19,30,0
2,542,2,26,10,2004,16,34,0
1,125,2,30,10,2006,0,1,0
1,1162,1,12,4,2004,15,45,0
6,3457,8,28,8,2010,1,0,0
1,3911,7,23,7,2012,14,0,0
3,2265,4,1,4,2015,16,30,0
5,9621,9,30,5,2008,22,15,0
7,1588,9,12,2,2012,13,0,0
2,4528,5,8,1,2008,23,19,0
3,2972,5,9,7,2014,9,23,0
7,3609,5,22,10,2006,1,16,0
6,2055,1,17,12,2005,12,45,0
1,2769,9,9,6,2008,17,0,0
3,5415,2,6,3,2013,11,0,0
4,3803,4,26,1,2006,17,10,0
3,21962,2,18,8,2004,12,30,0
6,1520,5,17,10,2009,1,30,0
3,408,2,6,8,2008,22,34,0
1,800,4,28,4,2003,14,0,0
5,19457,3,1,6,2007,23,30,0
2,1440,1,15,11,2011,19,30,0
1,3332,2,26,5,2014,14,35,0
4,6687,7,21,2,2013,12,0,0
4,4290,8,28,7,2005,23,0,0
1,5046,8,31,10,2005,19,30,0
2,5773,4,26,6,2012,20,30,0
5,3600,1,22,3,2013,0,5,0
6,7044,10,23,4,2005,19,29,0
3,2484,10,16,10,2013,21,45,0
4,2862,10,5,5,2011,18,45,0
7,8778,1,1,8,2010,21,0,0
5,874,1,27,1,2006,19,0,0
4,2252,2,5,9,2013,7,46,0
6,2944,2,20,5,2006,19,0,0
2,7005,8,3,2,2015,13,15,0
7,14284,7,24,4,2011,21,31,0
4,2911,10,23,2,2012,16,57,0
7,4749,3,18,4,2004,20,0,0
4,8608,8,14,10,2004,14,53,0
6,8887,5,22,10,2005,23,58,0
1,7452,9,17,2,2003,11,30,0
1,4703,1,21,3,2005,16,0,0
7,926,4,19,10,2008,12,25,0
5,710,8,19,9,2008,19,40,0
6,1917,2,25,1,2003,21,0,0
4,653,10,14,1,2010,7,16,0
5,1407,1,17,10,2014,19,0,0
7,5898,1,17,5,2009,22,37,0
3,125,2,22,3,2006,10,0,0
5,976,4,20,5,2011,20,15,0
7,77,10,1,7,2007,22,39,0
4,729,4,3,5,2007,10,45,0
6,2267,2,22,2,2014,17,25,0
7,36,2,12,1,2014,15,45,0
5,18574,5,10,8,2007,18,0,0
2,706,8,12,7,2011,6,58,0
7,3714,7,27,7,2008,1,30,0
3,16885,8,10,12,2003,19,30,0
4,2868,7,16,11,2006,15,30,0
1,772,10,5,3,2012,17,0,0
4,12242,2,26,6,2014,21,0,0
5,2373,2,13,1,2012,21,55,0
7,1202,6,4,6,2006,19,55,0
2,2345,3,19,2,2008,22,0,0
3,1271,2,24,1,2007,22,15,0
5,12451,9,2,5,2008,14,0,0
2,7848,3,2,9,2014,20,30,0
4,1214,10,11,8,2011,9,49,0
3,3828,2,29,10,2014,22,0,0
6,1841,8,8,10,2011,22,0,0
1,3981,7,2,10,2006,13,11,0
1,12417,5,3,5,2010,18,39,0
2,1275,10,24,6,2008,8,35,0
6,2156,2,8,2,2003,17,5,0
2,6940,9,21,12,2004,1,15,0
1,8395,1,7,7,2014,8,0,0
6,764,6,3,5,2008,16,38,0
4,4047,3,29,12,2011,1,45,0
2,1252,2,25,11,2014,18,55,0
6,1306,2,23,3,2013,17,47,0
1,7810,8,21,7,2003,20,20,0
6,4511,3,19,10,2013,19,49,0
1,21785,2,17,3,2003,12,20,0
3,1777,5,29,4,2015,12,32,0
3,8021,3,23,3,2005,17,25,0
3,12515,3,18,3,2009,6,0,0
7,600,3,11,1,2004,6,35,0
4,3716,3,22,9,2005,15,23,0
4,5077,9,20,9,2012,16,0,0
5,546,5,12,3,2010,2,43,0
1,125,2,13,6,2005,16,0,0
4,7033,8,14,7,2011,23,30,0
3,4758,1,20,4,2005,12,0,0
2,501,4,3,3,2015,10,23,0
5,9640,2,12,2,2010,3,10,0
6,8963,1,22,3,2003,14,0,0
2,10213,4,9,8,2005,10,15,0
7,387,2,23,10,2005,23,45,0
3,14168,5,23,12,2009,21,0,0
2,830,10,8,2,2011,7,45,0
7,11999,9,10,8,2003,0,1,0
5,1728,2,2,7,2010,20,40,0
6,10758,5,22,10,2005,22,0,0
6,133,3,17,6,2006,11,0,0
1,3630,10,28,5,2007,12,35,0
7,150,10,27,1,2013,23,39,0
7,7476,4,24,8,2003,21,0,0
5,10686,7,23,9,2011,9,0,0
2,1804,5,27,5,2003,18,0,0
5,4935,7,13,6,2008,16,30,0
6,363,2,6,3,2004,14,15,0
2,125,2,24,11,2009,17,0,0
3,300,5,1,10,2014,13,45,0
1,14266,9,6,1,2014,13,0,0
6,3991,8,19,4,2014,20,0,0
4,468,2,31,10,2013,9,15,0
2,3406,1,30,9,2008,21,55,0
3,11128,8,1,5,2013,17,15,0
1,17280,5,25,6,2007,17,0,0
4,356,3,9,12,2004,3,0,0
2,125,2,21,3,2006,17,30,0
7,2069,4,21,9,2014,3,11,0
1,2539,8,3,3,2008,10,0,0
3,460,5,21,8,2013,12,0,0
4,16635,3,20,9,2007,2,0,0
2,3849,5,6,9,2011,17,30,0
1,125,2,24,7,2006,1,15,0
4,11,10,20,9,2007,12,36,0
6,1780,4,14,1,2006,8,30,0
2,1103,5,8,6,2004,13,30,0
7,2041,10,30,11,2003,15,50,0
3,2718,6,9,7,2014,2,0,0
6,17794,9,10,1,2004,21,56,0
4,17103,7,18,10,2012,9,30,0
1,550,3,7,12,2009,5,30,0
5,3311,2,20,2,2004,17,29,0
4,125,2,25,3,2010,13,45,0
7,256,2,28,12,2003,12,30,0
5,3376,10,20,2,2004,17,57,0
5,1004,1,14,6,2013,13,50,0
2,3630,10,3,3,2009,13,32,0
2,2490,3,5,10,2010,7,15,0
6,768,3,31,10,2009,16,22,0
5,2382,1,10,1,2014,23,30,0
1,17200,9,1,10,2012,10,31,0
4,5247,1,8,1,2015,22,0,0
5,2579,2,2,10,2009,18,25,0
1,1895,3,13,6,2011,16,38,0
7,13447,4,4,6,2006,0,30,0
1,3629,4,18,10,2010,11,10,0
2,4876,3,30,4,2013,18,0,0
6,779,2,15,12,2012,10,28,0
2,15192,2,17,9,2013,3,42,0
6,4256,2,3,12,2005,3,7,0
4,3192,5,17,11,2011,3,0,0
1,4891,4,4,2,2008,19,40,0
2,489,2,18,9,2012,17,30,0
3,3796,3,13,6,2012,16,0,0
7,742,3,1,1,2006,18,20,0
3,601,9,2,5,2012,16,50,0
7,2366,7,14,1,2007,20,13,0
2,1435,2,12,6,2007,22,30,0
5,439,7,6,2,2009,18,0,0
4,7835,2,31,5,2007,17,30,0
6,2907,4,8,3,2008,20,45,0
3,7679,7,2,4,2003,21,30,0
5,22155,2,6,8,2004,19,15,0
7,5129,4,21,5,2006,17,21,0
6,1235,5,4,10,2014,18,50,0
2,20032,7,17,2,2009,21,0,0
1,1416,2,25,6,2012,15,15,0
3,5862,6,7,1,2009,13,10,0
5,5444,10,30,7,2010,17,30,0
3,3642,1,8,1,2003,20,19,0
4,2987,10,20,2,2014,12,45,0
4,1955,9,8,1,2004,11,6,0
7,1729,5,7,10,2012,11,15,0
2,753,2,31,3,2015,23,0,0
6,779,2,15,12,2012,13,0,0
6,1141,10,8,9,2012,18,54,0
5,4741,5,31,10,2008,10,0,0
5,3846,10,4,4,2014,8,10,0
2,356,3,23,12,2008,14,0,0
1,3407,5,20,8,2012,6,52,0
2,8363,8,7,2,2012,11,15,0
3,1538,8,24,12,2008,20,50,0
2,435,10,4,3,2008,18,0,0
4,979,4,21,8,2014,10,30,0
2,1091,10,11,5,2004,18,30,0
7,2462,2,17,5,2009,10,25,0
1,10015,2,3,2,2014,8,53,0
5,1841,8,9,1,2009,12,15,0
2,358,6,11,1,2011,18,50,0
7,1116,2,9,5,2010,8,10,0
5,269,1,16,6,2006,0,14,0
6,2016,6,6,9,2008,14,32,0
7,451,2,21,10,2012,0,1,0
2,1255,6,9,3,2010,17,16,0
1,20141,7,26,5,2008,3,0,0
1,2228,7,24,12,2012,8,49,0
2,1345,1,16,4,2013,14,0,0
1,511,4,23,7,2007,10,55,0
5,12467,1,11,2,2011,21,0,0
4,125,2,11,8,2005,9,30,0
1,4682,1,4,2,2013,14,15,0
3,4902,4,5,3,2008,19,54,0
6,1080,8,27,12,2014,19,24,0
3,7325,7,22,7,2009,14,0,0
1,5090,3,23,7,2012,17,30,0
2,415,3,12,5,2015,13,0,0
6,6615,8,15,11,2008,15,49,0
3,4963,1,23,2,2005,14,0,0
1,3132,10,16,8,2004,18,30,0
3,16188,3,3,4,2013,19,30,0
1,1171,1,24,5,2004,22,0,0
5,427,2,18,4,2014,20,5,0
4,408,2,10,7,2008,20,17,0
6,83,2,25,1,2014,8,53,0
2,1403,4,20,7,2004,19,30,0
2,619,8,30,3,2004,18,0,0
5,501,4,13,7,2007,15,49,0
1,7049,5,2,2,2015,21,30,0
2,6304,3,4,9,2012,18,0,0
6,1074,3,15,1,2011,2,0,0
3,5193,3,14,11,2007,8,0,0
1,2545,4,19,9,2005,11,40,0
3,138,2,24,7,2013,19,0,0
4,2025,1,2,4,2009,21,50,0
6,6143,1,9,8,2014,14,20,0
6,784,2,3,11,2012,18,35,0
5,1730,10,17,6,2005,9,45,0
6,2060,4,9,2,2008,19,20,0
2,4528,5,13,12,2005,0,1,0
3,6903,1,20,3,2013,14,15,0
4,4167,6,1,11,2007,12,0,0
3,357,4,15,12,2010,13,15,0
4,2490,3,28,12,2006,19,15,0
1,3548,3,24,12,2007,16,18,0
6,10926,7,23,10,2010,11,0,0
5,9476,3,22,9,2006,15,30,0
4,4906,5,14,1,2010,6,0,0
2,203,2,4,8,2009,9,0,0
7,2869,10,6,4,2014,15,19,0
7,1653,3,12,8,2012,10,18,0
4,514,5,24,6,2004,14,20,0
2,2255,5,20,1,2004,13,0,0
2,5745,5,19,9,2006,15,45,0
7,11536,4,13,3,2005,17,42,0
1,4891,4,29,9,2008,18,37,0
1,9939,9,4,10,2010,18,41,0
1,9342,9,10,12,2012,17,20,0
2,1351,8,8,2,2011,20,58,0
1,5046,8,16,3,2015,18,0,0
3,7754,4,3,10,2012,23,30,0
6,19167,7,16,1,2010,18,0,0
4,8174,6,18,9,2008,22,0,0
4,992,1,21,2,2008,22,0,0
2,12705,1,27,5,2014,9,30,0
1,1002,8,21,1,2008,14,50,0
6,3250,1,20,10,2007,21,0,0
3,4261,4,9,2,2005,12,0,0
1,403,7,21,8,2006,10,0,0
4,1057,8,9,7,2009,16,15,0
4,3911,7,19,8,2004,19,20,0
1,5398,1,21,7,2014,1,0,0
2,5702,8,7,2,2006,13,30,0
5,10585,5,10,1,2003,7,0,0
7,957,2,26,12,2004,9,45,0
7,6972,2,9,3,2003,3,25,0
7,1954,10,28,6,2009,19,16,0
4,2259,2,6,9,2007,14,43,0
1,52,5,19,9,2011,20,0,0
6,102,10,27,7,2013,18,50,0
6,1157,2,9,8,2014,23,30,0
6,2386,2,10,7,2004,16,55,0
5,821,10,20,5,2011,7,49,0
1,904,5,11,11,2013,15,30,0
5,4763,5,26,12,2014,19,44,0
3,125,2,24,3,2010,11,5,0
4,52,5,10,1,2008,13,10,0
2,3386,1,30,9,2014,16,5,0
4,3764,2,29,12,2011,17,0,0
5,7307,1,23,1,2015,18,0,0
2,2744,6,25,12,2007,21,30,0
3,4571,10,12,6,2013,16,0,0
5,7686,3,10,7,2009,0,1,0
5,1694,1,21,3,2014,11,0,0
7,1642,10,23,9,2012,15,5,0
2,554,10,14,12,2010,15,0,0
3,3147,9,2,4,2008,10,35,0
4,18,10,10,6,2004,13,0,0
6,8736,8,7,3,2009,4,57,0
1,355,2,3,3,2014,12,55,0
1,20460,6,26,5,2008,15,15,0
3,138,10,15,4,2015,5,40,0
7,1358,6,13,6,2004,13,0,0
2,4711,8,4,5,2010,0,1,0
5,8496,6,20,5,2005,12,30,0
2,11065,8,17,4,2012,11,0,0
1,1119,2,19,3,2007,13,30,0
5,36,2,17,4,2015,17,43,0
7,21824,5,20,4,2003,10,30,0
4,1191,10,6,9,2012,19,29,0
5,2686,4,17,6,2011,11,0,0
1,11845,8,23,8,2010,10,44,0
4,11086,8,19,5,2005,11,0,0
3,6409,5,5,3,2003,13,25,0
5,2265,4,17,12,2010,20,0,0
4,15311,4,26,11,2009,0,10,0
2,4381,8,16,3,2004,2,48,0
6,5244,5,29,11,2003,23,3,0
1,14855,8,21,7,2008,12,0,0
