"day","address","location","date","month","year","hour","min","SECONDARYCODES"
4,8568,1,15,12,2011,11,0,0
3,9356,4,2,4,2008,1,27,0
4,9671,1,12,8,2010,0,13,0
7,1167,2,29,1,2012,18,45,0
5,7657,3,15,11,2013,22,0,0
5,627,3,27,7,2007,22,30,0
4,4370,2,3,11,2011,18,30,0
7,120,2,26,12,2004,10,30,0
4,5137,3,7,4,2005,19,10,0
5,14763,3,16,6,2006,6,0,0
3,4136,1,15,6,2011,15,31,0
1,9341,9,16,9,2013,14,17,0
6,3406,1,12,8,2006,2,10,0
1,10461,3,7,3,2011,17,36,0
6,9976,8,31,7,2010,22,0,0
2,213,4,6,2,2007,16,15,0
1,1483,8,29,9,2008,3,9,0
3,744,10,5,10,2011,11,44,0
3,8727,2,10,12,2014,21,15,0
2,12034,7,4,3,2008,15,0,0
3,4111,10,28,4,2004,13,15,0
7,7343,10,15,8,2010,1,30,0
3,13905,4,23,7,2008,9,12,0
4,13942,1,11,3,2010,17,40,0
1,7601,5,22,2,2010,23,5,0
3,125,2,20,4,2005,6,19,0
3,21848,3,22,1,2003,16,50,0
7,982,9,19,4,2015,20,0,0
3,608,2,14,4,2004,17,20,0
3,6706,9,6,2,2013,10,0,0
5,8870,1,18,9,2009,19,1,0
1,12208,2,12,7,2010,20,0,0
1,290,1,2,4,2007,19,5,0
3,2911,10,24,7,2013,17,48,0
7,125,2,18,12,2005,18,30,0
6,1007,5,30,6,2012,0,1,0
3,12041,8,30,4,2003,9,59,0
4,9783,5,20,3,2008,23,59,0
2,375,7,24,11,2009,0,34,0
1,3618,2,8,11,2004,1,34,0
7,9909,8,30,7,2006,2,28,0
5,5014,4,1,6,2007,12,0,0
6,1730,10,12,3,2011,15,30,0
4,744,10,8,4,2010,14,55,0
4,125,2,30,5,2013,10,45,0
6,3003,9,25,3,2006,8,36,0
7,2051,1,15,11,2009,0,56,0
6,908,10,28,1,2012,19,0,0
1,502,4,28,10,2013,22,40,0
3,2782,5,23,7,2003,13,0,0
1,362,9,9,7,2007,11,0,0
1,7871,3,22,8,2005,20,26,0
7,1778,9,24,3,2013,12,30,0
3,2802,5,28,11,2007,15,57,0
7,4539,1,30,5,2004,15,45,0
5,3563,8,1,7,2011,19,7,0
6,4533,2,11,1,2003,11,0,0
1,9724,9,31,3,2008,16,53,0
3,7055,3,10,8,2005,20,0,0
5,125,2,6,10,2006,10,30,0
2,1003,9,1,5,2012,15,0,0
6,70,10,18,4,2015,6,0,0
3,2096,8,21,7,2004,22,51,0
4,139,2,26,1,2006,14,0,0
7,1263,2,2,11,2003,18,51,0
3,693,2,12,11,2014,12,0,0
3,19571,8,7,1,2004,15,35,0
6,3367,5,26,1,2013,10,0,0
6,7849,4,24,2,2007,10,0,0
1,6527,2,11,1,2010,9,0,0
7,125,2,1,8,2010,13,0,0
1,380,8,12,4,2004,23,0,0
2,10334,3,7,1,2003,2,30,0
7,779,2,2,6,2013,0,1,0
7,5142,4,28,12,2003,19,30,0
1,11387,3,18,8,2014,8,1,0
3,2579,2,11,1,2012,3,37,0
3,7969,7,7,1,2015,1,37,0
6,21780,3,25,1,2003,1,0,0
5,8976,5,13,8,2010,7,0,0
6,3960,2,1,11,2003,22,30,0
2,176,1,3,3,2015,13,5,0
6,497,8,6,10,2012,17,5,0
5,7104,6,11,8,2006,19,30,0
5,2535,4,3,6,2011,11,2,0
3,1775,4,9,7,2008,11,5,0
1,898,2,8,7,2013,13,0,0
3,2862,10,9,1,2008,14,25,0
3,3786,1,30,6,2010,21,15,0
7,10506,5,26,8,2007,21,0,0
3,6747,3,27,6,2012,23,20,0
7,17330,2,24,8,2008,20,20,0
5,8453,4,13,8,2010,12,45,0
7,1447,9,28,6,2009,0,38,0
2,3132,10,3,10,2006,12,10,0
2,1170,6,24,6,2003,12,10,0
6,772,10,9,4,2011,21,20,0
6,2573,5,30,7,2011,19,30,0
4,6205,7,12,6,2014,10,29,0
3,13098,6,25,7,2012,12,0,0
3,3965,3,14,4,2004,18,30,0
1,53,1,17,3,2003,7,56,0
5,6474,5,9,1,2015,13,40,0
2,2706,10,18,10,2005,13,10,0
1,11895,3,21,7,2014,9,39,0
2,445,2,6,9,2005,17,30,0
2,232,4,29,6,2010,13,0,0
5,8771,2,24,7,2009,15,30,0
3,7943,1,9,2,2011,15,0,0
1,6982,7,29,3,2004,2,5,0
4,3096,9,2,6,2005,22,54,0
2,1073,5,29,4,2003,13,0,0
7,3080,7,17,5,2009,15,0,0
4,13366,1,8,2,2007,15,0,0
3,4969,6,19,5,2010,13,28,0
2,3311,2,22,1,2013,16,15,0
1,2876,4,3,5,2010,18,0,0
7,4502,1,25,3,2007,1,55,0
6,18,10,16,7,2005,12,9,0
4,15500,9,8,8,2013,14,0,0
3,813,6,20,4,2011,18,20,0
5,5702,8,30,5,2003,16,0,0
3,907,6,8,9,2010,13,25,0
1,4336,9,7,7,2003,3,30,0
4,2469,1,22,9,2011,17,30,0
5,925,2,17,9,2004,20,15,0
4,9981,2,24,8,2006,23,0,0
2,1809,10,15,11,2011,18,10,0
4,1904,4,24,3,2005,14,30,0
3,14964,9,23,6,2004,0,5,0
4,3853,7,21,8,2003,10,13,0
5,1674,8,23,3,2012,12,8,0
4,16232,8,4,4,2013,10,12,0
3,24,8,1,10,2003,0,1,0
6,3157,2,11,7,2009,3,0,0
6,945,6,3,5,2003,11,45,0
4,2483,1,27,1,2011,18,30,0
7,1635,1,22,4,2012,3,0,0
3,1760,10,7,3,2007,13,59,0
5,554,10,26,11,2004,15,0,0
3,3471,2,1,6,2011,17,9,0
2,1402,7,27,11,2012,17,3,0
6,3725,10,22,9,2007,22,8,0
5,17517,3,1,6,2007,15,0,0
3,8481,4,15,10,2003,17,25,0
5,125,2,2,7,2010,16,30,0
1,7192,8,10,11,2014,2,12,0
3,9678,6,1,10,2008,16,0,0
3,3034,5,12,12,2012,11,0,0
2,3757,4,28,9,2004,14,0,0
6,956,10,17,5,2014,0,27,0
1,8783,5,5,3,2007,4,10,0
6,15052,1,14,6,2008,8,0,0
1,967,4,10,1,2005,11,0,0
5,485,2,4,4,2003,21,0,0
2,1606,2,22,7,2008,10,26,0
1,6746,3,30,8,2004,11,19,0
2,125,2,1,5,2012,14,0,0
2,1271,2,28,10,2014,10,30,0
6,2265,4,10,8,2013,15,46,0
1,5015,1,29,11,2010,17,1,0
1,7039,1,23,1,2006,21,0,0
7,52,5,8,3,2015,17,32,0
6,2616,1,17,5,2003,23,59,0
6,125,2,24,8,2013,13,28,0
4,3679,4,12,7,2012,8,0,0
2,359,10,20,9,2011,12,41,0
4,213,4,22,1,2009,17,33,0
6,1431,10,3,12,2011,0,35,0
2,2737,3,10,6,2014,14,0,0
6,18538,5,26,7,2008,5,0,0
3,11715,3,1,11,2006,17,40,0
5,8604,9,30,5,2003,13,30,0
4,8050,3,26,6,2008,3,15,0
1,138,10,16,5,2005,12,35,0
1,952,2,24,1,2005,23,0,0
2,971,7,29,11,2005,1,0,0
7,14731,9,7,5,2006,20,30,0
4,1559,4,13,1,2011,0,4,0
7,6038,8,22,10,2006,11,0,0
3,7704,1,9,2,2005,13,15,0
3,3747,1,4,4,2007,2,2,0
4,1427,1,15,11,2012,2,50,0
4,6182,9,8,1,2015,21,0,0
7,6037,1,8,2,2015,10,0,0
7,979,4,14,8,2011,12,29,0
5,5406,6,7,3,2014,8,0,0
1,1108,4,8,2,2010,20,30,0
4,1908,2,28,12,2006,17,0,0
5,927,1,23,4,2010,0,5,0
7,12182,9,10,9,2006,21,0,0
3,9799,6,28,6,2006,19,30,0
4,3676,2,13,7,2006,20,15,0
7,8897,1,9,3,2008,12,0,0
3,488,9,14,11,2012,21,0,0
2,3906,5,5,9,2006,16,0,0
1,912,10,18,8,2008,22,0,0
7,8160,2,11,9,2005,0,30,0
6,12866,9,14,12,2013,10,23,0
3,318,6,11,6,2008,16,0,0
6,5685,3,29,7,2006,23,45,0
2,1638,1,4,3,2003,0,1,0
5,5746,3,9,3,2012,9,0,0
2,1939,4,8,7,2008,9,45,0
7,2832,6,9,9,2012,18,0,0
2,6717,1,25,1,2011,16,43,0
3,138,10,31,5,2006,14,5,0
6,12227,3,8,3,2003,16,30,0
6,4101,9,26,2,2011,13,10,0
5,21763,7,3,10,2003,9,3,0
4,1297,1,30,10,2008,13,40,0
2,6309,1,25,11,2003,3,8,0
6,957,2,24,3,2012,13,20,0
3,3873,1,23,2,2005,20,0,0
4,12429,3,26,1,2006,15,0,0
2,741,2,28,6,2005,11,45,0
4,2593,2,1,7,2010,18,58,0
3,2889,10,6,2,2013,21,5,0
5,2720,10,16,10,2009,11,44,0
6,7084,9,10,2,2007,2,40,0
6,2544,4,14,7,2012,4,45,0
4,77,10,4,4,2013,23,17,0
2,3607,7,27,4,2004,3,0,0
3,1235,5,26,7,2006,1,20,0
2,12109,7,14,9,2004,13,10,0
7,1767,4,13,7,2008,18,0,0
3,610,2,19,3,2014,13,0,0
7,363,2,1,6,2008,9,53,0
5,366,10,16,5,2008,22,15,0
4,2831,4,11,3,2010,12,55,0
2,3762,1,8,6,2004,20,0,0
7,6847,3,15,7,2007,6,0,0
1,146,10,24,6,2013,15,0,0
7,6579,3,8,2,2015,13,30,0
7,727,4,6,4,2003,16,0,0
2,324,1,4,9,2007,15,15,0
5,41,8,28,11,2014,12,0,0
1,27,5,17,5,2010,20,30,0
3,8223,2,9,7,2003,13,51,0
6,3266,5,6,9,2014,18,15,0
2,114,8,27,6,2006,17,54,0
6,765,3,6,9,2003,13,0,0
4,1214,10,1,10,2009,1,35,0
1,125,2,16,3,2009,13,30,0
6,1352,4,3,12,2011,15,30,0
7,10255,3,13,2,2011,12,13,0
5,20248,7,13,6,2003,13,30,0
5,2945,3,14,12,2012,8,0,0
3,4876,3,12,12,2007,13,40,0
3,1653,3,1,6,2011,9,7,0
2,3329,10,14,9,2004,0,8,0
3,644,1,12,12,2007,10,5,0
7,392,4,21,9,2014,23,0,0
5,5404,6,24,8,2012,23,0,0
2,3397,1,16,3,2004,12,0,0
3,1792,2,13,12,2006,17,40,0
2,408,2,29,10,2013,11,40,0
4,4621,8,5,3,2009,15,50,0
2,2241,4,13,5,2003,18,55,0
6,2153,2,9,3,2013,16,32,0
7,5169,2,8,4,2007,1,21,0
5,12047,7,8,2,2008,20,30,0
7,612,3,9,2,2003,23,59,0
7,36,2,30,11,2014,15,51,0
7,2811,1,10,9,2006,12,0,0
3,6110,1,6,9,2006,14,30,0
7,17186,8,24,2,2008,7,29,0
6,125,2,6,3,2004,17,59,0
7,1497,6,30,7,2006,17,44,0
3,501,4,26,1,2005,15,8,0
1,3098,5,26,11,2012,10,0,0
6,2662,2,18,10,2008,21,15,0
4,7648,3,20,5,2010,19,45,0
5,7602,7,28,5,2004,23,0,0
4,5245,5,11,8,2005,17,10,0
6,627,3,31,12,2011,22,40,0
1,213,4,18,8,2008,14,30,0
2,1101,7,27,5,2008,21,59,0
2,3403,8,17,2,2009,23,55,0
5,10879,9,16,6,2006,0,30,0
2,12140,1,15,4,2008,17,0,0
3,10608,4,30,11,2011,13,44,0
3,771,1,23,2,2005,20,56,0
7,7750,8,31,10,2004,11,45,0
3,1924,1,6,4,2011,23,41,0
2,2699,6,20,9,2011,10,0,0
7,619,8,26,2,2006,13,23,0
4,3183,2,30,12,2010,17,27,0
6,232,4,15,7,2006,14,35,0
3,16665,7,29,10,2008,7,20,0
1,9396,4,17,3,2003,17,0,0
7,1287,2,24,2,2008,18,10,0
6,2706,10,16,10,2004,17,15,0
5,5837,4,13,6,2014,17,5,0
4,5696,2,3,6,2010,19,30,0
2,7315,1,29,4,2014,17,15,0
1,6371,9,30,4,2012,21,0,0
6,28,4,10,2,2007,7,58,0
7,1162,1,24,8,2014,15,13,0
4,6587,4,6,10,2005,17,25,0
6,5121,5,1,6,2013,6,0,0
3,11245,1,29,10,2008,17,0,0
5,649,9,9,9,2005,15,51,0
3,2445,2,5,2,2014,19,20,0
3,227,1,5,2,2003,7,30,0
2,92,1,3,2,2004,18,30,0
3,1533,5,5,10,2005,4,59,0
3,14367,9,1,10,2008,19,49,0
1,2944,2,30,3,2015,0,48,0
7,1460,3,1,1,2006,14,0,0
6,11707,5,30,7,2005,15,0,0
5,2616,1,17,4,2015,20,3,0
5,2241,4,28,6,2013,16,57,0
7,4564,1,22,2,2009,0,5,0
7,12933,1,15,7,2007,17,0,0
3,11256,4,5,4,2006,15,56,0
6,1485,5,24,9,2011,23,32,0
4,538,8,16,5,2013,19,45,0
5,3530,5,20,3,2009,14,0,0
1,157,10,30,4,2012,6,6,0
5,3329,10,12,3,2010,23,10,0
7,1839,5,8,10,2006,13,0,0
6,3126,1,24,1,2015,12,35,0
6,468,2,16,1,2010,16,22,0
7,20081,5,8,2,2009,22,0,0
3,7411,3,9,12,2009,16,30,0
7,1604,2,2,11,2008,22,0,0
2,16106,3,30,4,2013,17,32,0
2,4845,4,25,6,2013,21,0,0
4,9545,6,28,11,2013,23,5,0
1,3367,5,3,2,2003,8,45,0
2,4978,1,19,8,2003,20,30,0
3,6855,8,21,4,2010,16,2,0
2,4383,2,30,4,2013,9,0,0
6,62,4,6,9,2014,1,0,0
6,1428,3,14,1,2012,15,45,0
2,2113,9,9,8,2011,19,0,0
1,6533,2,14,4,2008,19,30,0
2,408,2,9,8,2011,15,40,0
4,3689,4,6,2,2003,12,0,0
5,552,4,9,1,2015,8,45,0
6,4832,4,3,7,2010,18,30,0
6,9194,3,13,8,2005,22,30,0
6,3600,1,16,6,2012,0,5,0
4,4595,6,1,5,2003,8,30,0
3,907,6,30,5,2007,8,23,0
7,2952,7,7,5,2006,17,54,0
6,12926,2,3,5,2014,21,0,0
7,15717,7,4,5,2003,12,0,0
5,3255,5,1,6,2007,12,5,0
5,1235,5,17,12,2010,3,30,0
7,504,4,25,1,2009,9,37,0
4,70,10,15,11,2007,8,15,0
5,6386,4,4,5,2007,21,23,0
5,1573,2,4,4,2014,4,49,0
6,9454,1,18,5,2013,13,57,0
2,2564,5,1,9,2009,0,45,0
6,150,10,26,8,2006,23,33,0
7,1661,7,19,6,2005,16,25,0
2,1943,2,17,3,2015,14,22,0
4,12142,8,3,4,2003,7,53,0
5,292,5,2,5,2003,12,0,0
7,2971,5,25,3,2012,12,59,0
2,1943,2,19,10,2010,15,0,0
2,1118,4,2,10,2012,20,56,0
7,2988,3,4,4,2004,21,0,0
1,821,10,13,4,2015,16,50,0
4,17139,3,23,2,2006,23,0,0
2,2445,2,17,8,2004,17,23,0
1,8468,9,1,9,2014,22,23,0
2,4362,5,10,7,2007,12,0,0
2,4870,8,4,9,2012,11,17,0
5,860,4,28,7,2006,0,1,0
2,4590,5,22,7,2008,23,45,0
3,2931,2,1,4,2015,17,42,0
4,8803,8,4,9,2008,21,0,0
7,2664,3,18,12,2011,0,45,0
1,2488,1,12,11,2007,23,30,0
2,1083,10,23,11,2004,17,15,0
7,1089,2,30,12,2012,17,29,0
6,19515,8,16,1,2010,10,45,0
3,5147,3,30,4,2003,11,30,0
3,896,2,12,1,2011,19,28,0
3,6412,4,23,7,2008,1,42,0
3,1934,8,11,11,2009,15,0,0
4,729,4,25,8,2011,10,30,0
5,5966,8,16,5,2003,11,0,0
6,4696,1,29,11,2014,9,30,0
4,2103,7,10,1,2013,2,0,0
5,1299,5,6,3,2009,10,20,0
7,1519,1,1,1,2012,0,1,0
7,644,1,3,5,2015,12,55,0
5,2490,3,3,11,2006,13,30,0
5,64,4,12,1,2007,20,41,0
4,2121,9,1,5,2014,8,0,0
2,11,10,18,4,2006,22,18,0
3,125,2,18,3,2009,8,30,0
2,7044,10,18,10,2005,11,41,0
1,6812,8,10,1,2011,18,42,0
3,435,10,10,12,2003,12,40,0
7,20354,7,24,8,2008,13,0,0
4,7772,1,4,9,2014,14,0,0
2,957,2,15,9,2009,10,28,0
4,2862,10,16,4,2015,9,40,0
1,7264,5,7,2,2005,14,30,0
3,9254,9,19,2,2014,4,20,0
6,125,2,17,5,2008,9,0,0
1,295,7,21,2,2011,23,30,0
1,2636,4,3,2,2014,18,18,0
2,9598,9,10,6,2008,17,0,0
2,11251,4,7,1,2003,12,17,0
2,619,8,18,3,2014,20,0,0
7,2937,8,31,5,2009,19,10,0
6,5948,3,28,6,2014,0,1,0
4,485,2,9,2,2006,16,30,0
6,648,2,20,9,2014,17,5,0
6,1187,9,24,2,2007,0,45,0
1,3975,7,16,4,2007,12,15,0
2,10020,4,26,6,2007,11,35,0
2,8792,5,29,9,2009,22,57,0
1,366,10,9,6,2014,4,46,0
7,1755,10,8,5,2005,16,0,0
1,6474,5,16,4,2007,14,34,0
3,2400,10,23,3,2005,19,0,0
5,5148,9,17,9,2004,11,20,0
7,12183,7,24,4,2005,17,0,0
1,1371,9,28,6,2010,23,0,0
3,19264,8,23,12,2009,19,8,0
1,12664,9,18,8,2008,17,17,0
2,9093,4,22,12,2009,8,0,0
4,2078,9,1,6,2006,12,0,0
7,1054,3,25,2,2007,21,41,0
7,346,1,14,12,2003,17,7,0
1,14844,8,14,4,2003,19,30,0
2,3842,1,22,2,2005,14,30,0
7,8725,3,18,5,2014,23,28,0
6,2140,2,5,4,2008,16,15,0
4,2598,2,10,8,2006,20,0,0
1,907,6,14,4,2003,18,53,0
4,1580,10,12,6,2008,14,0,0
4,4024,8,21,3,2013,19,58,0
7,4880,2,1,6,2014,22,0,0
2,3816,2,11,1,2005,18,0,0
2,2868,7,2,11,2010,16,20,0
3,727,4,8,1,2014,17,19,0
3,1496,5,12,11,2014,21,33,0
3,3829,2,29,4,2009,14,40,0
6,821,10,4,10,2008,10,53,0
4,12317,9,3,11,2005,22,30,0
4,4672,5,4,9,2008,23,15,0
1,7481,3,30,10,2006,19,0,0
5,83,2,15,7,2005,13,0,0
7,9970,4,30,5,2004,22,1,0
4,1345,1,15,7,2010,20,0,0
4,9238,9,10,6,2004,1,30,0
2,3611,3,22,7,2003,23,25,0
1,853,2,22,11,2004,15,0,0
7,2445,2,9,9,2007,14,0,0
7,1076,4,17,7,2011,2,30,0
7,303,8,20,5,2007,18,56,0
1,125,2,2,2,2004,14,0,0
4,643,4,10,3,2005,8,33,0
5,8075,3,25,7,2003,11,40,0
7,6077,2,2,12,2007,22,49,0
2,15919,3,23,2,2010,11,30,0
5,3991,8,10,9,2010,16,0,0
4,125,2,18,10,2012,17,43,0
3,2409,2,13,6,2007,12,0,0
2,2159,10,4,9,2007,13,0,0
4,2682,6,30,5,2013,11,45,0
2,2414,3,22,7,2003,15,4,0
7,3612,4,23,10,2005,11,20,0
4,1323,4,17,4,2003,20,15,0
3,2581,9,27,6,2007,10,0,0
1,4599,1,2,3,2015,9,0,0
6,9772,5,15,5,2004,17,0,0
7,2911,10,24,2,2013,14,0,0
5,3824,2,4,4,2014,13,1,0
1,924,5,20,3,2006,9,30,0
2,3054,1,21,3,2006,11,59,0
1,1789,4,14,4,2003,20,0,0
4,21989,1,19,8,2004,18,30,0
4,3808,9,2,4,2015,20,0,0
4,9725,4,18,3,2004,12,53,0
6,5728,7,10,1,2009,21,0,0
1,3991,8,31,3,2008,17,0,0
2,83,2,5,10,2010,17,32,0
3,14659,7,13,11,2013,10,5,0
4,979,4,12,1,2012,12,0,0
6,548,10,22,2,2014,11,50,0
4,4851,9,6,10,2011,15,5,0
2,176,1,8,3,2005,15,20,0
3,208,1,4,9,2013,10,30,0
3,1351,8,30,9,2009,10,37,0
1,5965,7,27,12,2010,12,0,0
1,1121,10,13,11,2006,20,0,0
1,13,3,9,6,2003,1,20,0
2,9835,8,2,9,2014,22,30,0
2,5817,6,6,9,2005,21,55,0
1,2335,9,7,3,2005,5,0,0
6,969,2,22,9,2012,8,32,0
5,957,2,14,12,2012,11,30,0
3,1991,10,10,12,2014,12,30,0
4,10194,4,30,5,2013,18,30,0
7,10621,8,27,7,2008,13,0,0
5,1220,10,12,8,2011,8,0,0
6,7754,4,5,4,2014,0,33,0
2,9804,8,12,1,2010,19,20,0
5,8008,7,12,12,2008,0,30,0
3,517,2,10,2,2010,18,0,0
5,600,3,31,5,2013,0,58,0
4,3884,2,13,12,2007,15,36,0
4,2950,3,2,4,2009,16,36,0
7,6067,7,22,9,2013,15,0,0
5,282,6,1,11,2013,10,0,0
2,4836,6,9,8,2005,9,0,0
6,3893,8,29,12,2012,23,5,0
3,4752,5,24,1,2007,17,0,0
1,248,7,25,11,2013,12,15,0
3,1590,7,9,3,2005,0,1,0
2,70,10,22,1,2013,15,45,0
5,1808,9,26,8,2011,10,0,0
1,4400,1,5,1,2015,6,30,0
5,2257,1,30,4,2004,4,46,0
3,2033,3,28,5,2008,15,45,0
7,14431,8,11,4,2010,12,0,0
4,8733,5,7,3,2013,23,0,0
6,228,5,28,7,2007,0,1,0
5,5932,5,20,5,2011,12,5,0
1,9080,9,16,3,2009,20,4,0
7,12333,3,9,10,2005,19,0,0
7,6683,3,24,4,2005,10,55,0
3,221,8,21,1,2015,20,30,0
3,1141,10,5,10,2005,17,0,0
2,5104,8,13,12,2011,22,0,0
3,4612,6,26,1,2011,12,30,0
6,13462,3,22,3,2014,13,15,0
1,6397,7,8,3,2010,16,0,0
1,3719,5,3,9,2012,0,1,0
7,5971,4,10,2,2008,17,0,0
3,2384,5,29,6,2005,19,0,0
2,3926,2,18,5,2010,19,0,0
5,350,6,1,12,2006,11,32,0
7,7250,5,6,10,2013,20,30,0
7,1752,3,10,8,2008,14,37,0
5,2899,8,14,5,2004,11,0,0
4,8252,5,25,3,2010,16,0,0
5,501,4,8,10,2010,19,45,0
2,1233,4,17,8,2004,10,45,0
3,7771,8,20,2,2013,19,30,0
6,6777,7,15,1,2011,21,32,0
3,1606,2,20,8,2008,8,6,0
3,3377,7,7,9,2011,10,40,0
5,8452,5,16,11,2007,23,45,0
1,4628,9,1,3,2004,12,0,0
2,18,10,31,5,2005,14,20,0
6,4259,9,18,10,2003,11,45,0
1,403,7,1,9,2003,18,57,0
6,361,2,26,6,2004,1,0,0
2,5130,4,10,8,2010,23,0,0
5,1299,5,14,1,2011,15,50,0
7,7323,3,15,12,2013,19,30,0
7,6748,8,24,8,2003,14,0,0
2,1468,3,21,12,2004,3,0,0
3,323,9,28,5,2008,12,15,0
1,7906,8,15,4,2013,23,0,0
3,1485,5,3,5,2006,15,30,0
5,28,4,22,8,2008,12,30,0
6,548,10,24,9,2005,23,8,0
1,232,4,29,4,2013,12,38,0
1,984,2,28,4,2003,10,0,0
4,9078,5,27,11,2014,3,7,0
2,10555,9,30,9,2014,13,30,0
3,166,10,29,4,2009,15,36,0
7,5424,7,22,4,2007,1,30,0
1,12711,3,23,6,2008,13,30,0
4,12591,9,9,8,2012,23,10,0
6,1322,3,21,5,2011,14,31,0
2,10985,7,3,5,2005,19,30,0
5,9313,4,16,12,2005,23,0,0
6,6010,1,22,2,2003,13,32,0
3,4559,4,5,5,2010,3,0,0
6,144,4,16,10,2004,22,45,0
2,5692,3,3,8,2004,17,20,0
5,19802,3,21,9,2007,19,30,0
6,5647,8,12,1,2013,15,0,0
2,1763,4,8,2,2005,13,30,0
6,1220,10,16,5,2009,15,5,0
5,166,10,9,1,2009,16,9,0
7,9294,3,16,11,2014,2,5,0
6,2214,1,9,8,2008,16,35,0
3,21931,1,24,12,2003,19,40,0
6,8589,9,23,2,2008,12,30,0
2,157,10,21,2,2012,6,8,0
5,7784,2,6,8,2004,7,0,0
1,3892,2,15,5,2006,20,33,0
7,4622,4,22,2,2004,16,40,0
6,704,2,10,9,2011,23,34,0
5,1760,10,25,6,2004,0,5,0
2,1808,9,23,11,2004,8,20,0
7,3786,1,1,11,2009,13,40,0
1,3735,2,17,3,2014,0,1,0
3,552,4,17,3,2004,12,0,0
5,1808,9,16,11,2012,17,15,0
2,1291,1,13,5,2014,16,30,0
4,2455,1,22,9,2011,13,7,0
7,13170,3,14,11,2004,7,30,0
4,146,10,17,5,2007,12,45,0
3,7805,7,22,2,2006,23,28,0
3,114,8,26,6,2013,16,47,0
7,9302,4,16,11,2014,0,1,0
3,36,2,16,5,2007,13,20,0
3,559,6,4,2,2015,19,45,0
4,2275,2,29,5,2003,16,0,0
2,5458,2,4,10,2005,21,50,0
7,11008,6,27,3,2011,19,0,0
3,1704,2,17,5,2006,6,45,0
3,4140,10,8,2,2006,21,47,0
4,2986,3,5,8,2004,22,26,0
6,5945,4,30,1,2010,23,15,0
3,12425,6,18,10,2006,0,30,0
2,11114,7,19,8,2003,13,10,0
4,1628,8,30,4,2015,8,0,0
4,1150,2,24,2,2005,12,0,0
5,261,3,28,1,2011,0,1,0
7,772,10,3,7,2011,3,56,0
3,442,2,26,1,2005,21,37,0
4,6877,6,21,8,2014,23,59,0
2,1996,2,28,4,2009,11,45,0
5,2346,2,18,4,2014,12,0,0
4,11313,3,13,11,2003,16,18,0
7,759,5,28,8,2005,19,0,0
2,1792,2,3,9,2013,19,21,0
7,444,5,21,9,2014,21,30,0
7,9377,4,20,5,2007,10,10,0
5,7518,5,3,10,2008,22,30,0
5,8352,3,12,3,2010,16,30,0
7,872,2,13,7,2003,4,54,0
1,9968,3,13,5,2013,16,25,0
3,12824,8,3,3,2004,19,30,0
3,3796,3,26,5,2004,7,15,0
7,13354,8,11,3,2012,22,0,0
3,6400,1,19,4,2006,20,30,0
2,5244,5,5,8,2003,23,0,0
6,4103,7,10,1,2015,16,0,0
7,16360,1,27,8,2006,2,45,0
7,104,2,17,7,2011,2,5,0
6,1427,1,8,10,2005,1,20,0
4,2119,10,9,12,2004,15,30,0
2,9652,3,30,9,2003,11,0,0
4,14026,4,22,3,2007,14,0,0
4,3517,5,7,2,2008,16,52,0
1,363,2,20,7,2009,13,16,0
4,144,4,18,5,2006,21,19,0
1,1775,4,4,8,2003,2,0,0
2,1273,10,15,11,2011,7,30,0
7,12385,1,31,5,2009,12,39,0
1,764,6,11,5,2009,13,10,0
7,11169,5,24,8,2014,2,0,0
7,9456,9,27,6,2004,13,0,0
6,2927,2,29,6,2013,17,15,0
3,4004,2,22,8,2012,0,1,0
4,571,2,6,2,2014,21,0,0
4,15622,3,30,4,2009,7,59,0
2,11943,1,16,10,2007,1,0,0
5,10398,8,13,11,2009,10,30,0
6,2989,5,9,2,2008,2,16,0
5,2803,10,8,4,2011,14,13,0
3,20500,1,14,5,2008,23,30,0
6,6890,4,26,7,2014,7,0,0
3,5015,1,23,6,2004,18,0,0
2,4676,4,27,5,2003,8,10,0
1,9352,6,9,11,2009,16,40,0
6,2421,1,2,6,2012,14,0,0
4,5945,4,23,1,2003,0,55,0
4,3956,1,12,6,2014,8,15,0
6,1882,4,25,8,2012,16,0,0
7,686,6,16,11,2003,20,0,0
6,5206,5,5,5,2007,21,0,0
4,11632,3,19,2,2009,11,0,0
4,7674,8,13,11,2008,18,0,0
3,766,8,26,11,2003,23,50,0
6,872,2,16,5,2009,16,20,0
5,12261,5,3,6,2005,8,45,0
7,4278,5,6,11,2011,13,0,0
6,75,1,12,7,2014,6,20,0
5,3488,4,28,11,2008,22,25,0
4,821,10,26,1,2012,11,3,0
5,6016,8,23,3,2012,21,10,0
6,15013,5,25,9,2010,19,0,0
2,7702,5,11,1,2005,21,30,0
1,9244,3,24,11,2014,8,45,0
4,1991,10,7,4,2011,22,11,0
6,957,2,20,9,2014,19,25,0
7,363,2,1,12,2013,14,52,0
4,7515,1,20,9,2007,6,40,0
1,1319,2,6,3,2006,10,0,0
2,104,2,24,8,2010,23,30,0
5,13949,9,7,10,2005,8,0,0
6,2317,1,17,11,2012,2,20,0
2,222,5,29,5,2007,16,45,0
4,8703,5,1,12,2005,22,0,0
4,451,2,23,1,2014,7,45,0
4,501,4,24,12,2009,20,0,0
6,5897,8,22,10,2011,1,30,0
2,11845,8,18,2,2014,2,30,0
3,213,4,26,12,2007,20,25,0
