"day","address","location","date","month","year","hour","min","FAMILYOFFENSES"
5,2281,2,22,2,2008,23,45,0
1,77,10,3,3,2008,7,30,0
5,11990,7,11,7,2014,0,34,0
3,3516,10,15,10,2003,11,43,0
6,3290,4,21,5,2011,19,15,0
5,13112,8,25,2,2011,19,50,0
7,7049,5,14,3,2010,17,0,0
5,125,2,1,6,2007,7,30,0
6,628,8,19,5,2012,10,15,0
4,461,9,11,2,2010,7,30,0
7,3600,1,12,8,2007,1,30,0
2,3797,3,18,2,2014,8,15,0
5,339,3,16,7,2010,0,55,0
3,9500,7,12,11,2014,9,0,0
2,3423,2,27,6,2006,23,10,0
3,4584,3,2,9,2009,10,43,0
3,5422,5,1,10,2014,9,42,0
6,223,10,25,12,2004,22,26,0
5,4567,5,20,3,2015,20,0,0
3,2050,4,27,5,2009,21,30,0
3,223,10,22,7,2009,7,4,0
1,13226,8,4,4,2005,18,49,0
1,5276,4,20,2,2006,13,17,0
3,21199,4,14,6,2006,18,28,0
6,2498,5,22,5,2010,22,0,0
5,7068,10,7,3,2003,9,0,0
4,102,10,29,10,2009,22,15,0
7,716,5,21,9,2014,7,37,0
6,1291,1,3,5,2003,15,0,0
6,4575,3,1,11,2003,12,0,0
7,2027,2,14,3,2010,0,1,0
3,352,4,9,12,2009,18,0,0
2,64,4,7,3,2006,15,0,0
7,3130,7,14,1,2007,15,30,0
3,15243,5,22,8,2012,0,25,0
3,9013,5,9,2,2011,20,30,0
6,12034,7,11,8,2007,20,0,0
1,1026,5,1,9,2003,13,24,0
3,698,2,30,5,2012,17,28,0
4,9769,1,30,10,2014,23,0,0
1,5949,6,17,9,2007,23,30,0
3,8904,3,14,5,2014,8,52,0
2,13855,3,18,2,2014,12,35,0
7,8233,1,10,3,2013,9,0,0
3,5290,7,29,6,2005,9,53,0
6,501,4,3,11,2007,17,45,0
7,2826,2,15,1,2012,16,0,0
4,7461,3,8,1,2004,20,0,0
3,213,4,16,4,2003,8,55,0
7,1950,2,2,6,2013,0,30,0
7,469,9,29,1,2012,21,15,0
1,13562,7,6,2,2006,0,45,0
7,2618,3,1,7,2012,8,19,0
1,2873,8,21,6,2004,20,0,0
6,3592,1,21,2,2004,21,0,0
2,125,2,19,4,2011,16,30,0
4,5797,4,2,6,2011,8,0,0
6,471,9,13,7,2013,14,30,0
1,16851,9,22,8,2005,8,0,0
2,11013,5,30,4,2013,11,51,0
4,11030,7,27,6,2013,9,30,0
4,512,8,8,1,2015,15,0,0
5,677,2,21,10,2005,22,35,0
2,1090,4,6,1,2009,13,57,0
6,125,2,15,5,2004,16,0,0
3,220,4,8,9,2010,20,2,0
3,146,10,20,9,2006,18,50,0
4,2332,2,1,10,2009,16,35,0
5,1722,2,10,2,2006,10,13,0
1,909,4,7,2,2005,21,5,0
5,979,4,11,7,2014,15,10,0
1,211,5,22,1,2007,5,30,0
3,1012,4,13,12,2006,23,30,0
4,2911,10,14,10,2004,7,19,0
6,665,3,17,7,2010,17,47,0
2,8379,3,15,9,2009,16,40,0
7,2608,6,26,3,2006,19,25,0
6,3854,4,10,1,2015,17,0,0
4,830,10,15,12,2011,17,52,0
2,4548,7,21,1,2014,14,0,0
2,7223,1,4,3,2014,9,30,0
1,5154,3,16,10,2006,20,40,0
4,7305,7,10,7,2003,10,0,0
2,12280,4,15,4,2003,8,53,0
3,442,2,14,10,2009,22,41,0
3,1954,10,4,2,2009,16,7,0
4,6010,1,24,7,2014,11,0,0
6,1193,4,14,11,2009,17,0,0
3,7501,3,26,7,2006,18,7,0
3,144,4,8,7,2009,16,0,0
7,2963,3,2,11,2003,20,20,0
6,2422,6,2,7,2011,17,30,0
1,164,4,21,12,2009,18,32,0
6,12269,9,16,11,2013,9,20,0
7,125,2,18,11,2007,7,45,0
1,39,3,28,9,2009,21,8,0
4,8477,5,9,3,2006,21,0,0
5,3010,1,20,3,2015,7,30,0
2,957,2,17,10,2006,16,0,0
2,7260,7,29,4,2003,11,30,0
2,7243,1,23,11,2004,17,0,0
4,979,4,2,4,2009,22,45,0
3,11247,3,12,12,2007,17,0,0
6,3830,4,14,7,2007,7,15,0
5,3796,3,1,11,2013,18,35,0
1,10319,8,22,6,2009,15,18,0
6,1566,5,13,8,2005,12,0,0
5,2589,4,14,12,2012,14,0,0
7,21814,5,30,5,2004,11,10,0
7,1489,8,2,5,2004,11,40,0
2,19792,3,1,9,2009,7,18,0
5,4899,3,15,7,2005,11,0,0
6,5403,5,9,8,2008,14,33,0
5,16905,8,23,3,2007,18,45,0
5,4798,3,11,12,2009,13,10,0
5,9425,1,11,6,2004,18,52,0
1,2160,5,8,12,2008,10,46,0
3,559,6,19,2,2014,18,46,0
1,408,2,24,11,2003,10,45,0
2,5111,4,20,4,2010,13,30,0
2,7051,8,15,5,2007,11,30,0
2,1581,6,7,2,2006,19,0,0
3,2455,1,9,1,2013,15,0,0
2,268,1,15,4,2003,3,10,0
7,5865,9,22,2,2015,20,0,0
1,9480,8,12,5,2014,19,30,0
2,1399,10,20,2,2007,10,47,0
6,7013,1,12,12,2009,9,40,0
2,2855,1,16,5,2006,15,0,0
2,1108,4,23,2,2010,17,40,0
4,5773,4,18,4,2013,18,40,0
3,3301,2,6,4,2011,8,0,0
6,6759,4,14,12,2013,12,50,0
2,2863,2,1,11,2005,21,0,0
5,83,2,15,7,2005,10,0,0
3,4111,10,8,3,2006,14,38,0
7,2269,2,18,5,2014,17,30,0
7,6890,4,5,6,2011,22,0,0
7,7322,5,28,11,2004,8,27,0
1,5908,1,18,9,2006,18,42,0
3,7632,7,30,4,2008,12,0,0
2,8573,9,6,2,2007,0,1,0
7,2810,2,11,9,2005,9,30,0
3,979,4,18,5,2011,0,1,0
6,11693,1,26,7,2014,15,0,0
1,22328,5,10,5,2004,12,7,0
6,363,2,4,6,2011,13,30,0
5,155,2,13,12,2013,16,20,0
2,7064,4,28,6,2011,18,0,0
7,4202,1,25,1,2004,14,30,0
5,6951,7,14,11,2008,11,50,0
4,3183,2,12,6,2008,23,24,0
3,1806,5,18,4,2012,1,45,0
5,2785,1,18,4,2008,12,30,0
5,1154,9,23,3,2012,17,15,0
7,8656,3,2,5,2004,1,15,0
1,2488,1,30,3,2009,3,30,0
3,21775,2,21,1,2004,8,15,0
2,2091,2,9,12,2014,13,55,0
7,13182,9,31,12,2006,9,30,0
5,2842,10,3,6,2011,15,18,0
7,5464,5,26,8,2007,0,14,0
6,4554,7,18,10,2014,18,0,0
6,4124,1,19,11,2011,10,40,0
6,1680,5,13,7,2013,0,5,0
2,5423,5,18,10,2005,8,5,0
6,1079,5,17,10,2009,1,42,0
7,13360,4,10,8,2003,15,0,0
5,2489,1,5,4,2013,13,0,0
2,7928,4,21,1,2014,20,50,0
7,8319,3,7,9,2008,2,38,0
2,2420,8,1,6,2010,15,40,0
2,6086,1,29,10,2013,17,57,0
5,908,10,26,8,2005,16,0,0
5,14879,3,18,10,2013,3,6,0
4,13583,2,27,5,2004,20,18,0
4,15357,3,11,8,2005,14,0,0
2,2648,3,28,6,2005,16,23,0
7,2396,1,26,2,2006,20,0,0
6,8797,1,18,11,2006,20,0,0
5,3111,3,6,4,2007,11,50,0
1,716,5,6,3,2006,3,43,0
6,6783,5,30,11,2013,13,0,0
2,5837,4,24,6,2014,17,30,0
2,7853,1,17,4,2007,16,40,0
1,2579,2,23,6,2008,21,6,0
2,7660,7,29,5,2007,19,0,0
5,1405,10,19,5,2006,22,0,0
1,10633,5,30,4,2007,0,35,0
5,2024,1,1,12,2006,16,27,0
2,13571,5,27,10,2009,14,30,0
3,2122,7,9,7,2014,0,3,0
7,18252,5,6,11,2011,11,30,0
2,6839,5,16,10,2012,9,0,0
7,5122,4,14,2,2010,13,25,0
7,480,9,22,4,2007,8,25,0
4,8533,2,14,1,2010,0,1,0
6,14910,6,10,3,2012,6,54,0
3,12730,8,1,11,2006,12,0,0
4,1525,4,4,10,2012,23,20,0
2,2104,9,16,4,2013,22,0,0
3,13918,9,10,11,2004,20,15,0
4,1776,5,17,5,2007,8,45,0
1,3180,10,22,3,2010,11,0,0
4,7920,2,30,10,2014,19,0,0
1,619,8,8,6,2009,13,17,0
2,2473,2,4,2,2014,8,0,0
4,17055,8,2,10,2003,8,2,0
2,6974,1,3,2,2015,19,30,0
6,4681,5,28,11,2009,19,58,0
5,1083,1,13,12,2013,17,45,0
1,13839,9,26,12,2011,16,45,0
7,9453,5,12,1,2003,1,0,0
5,1057,8,9,3,2007,10,0,0
3,6745,5,13,6,2007,12,30,0
6,366,10,31,12,2005,19,0,0
4,203,2,12,8,2010,13,30,0
3,12406,5,25,6,2008,17,31,0
3,6101,5,29,10,2003,8,3,0
4,1403,4,2,10,2003,11,14,0
2,1567,5,12,11,2013,18,0,0
6,384,9,24,7,2004,3,19,0
6,945,6,13,12,2014,21,30,0
4,1639,4,28,7,2005,19,25,0
2,6615,8,15,11,2011,18,0,0
4,18406,3,27,12,2007,13,0,0
6,277,10,31,5,2014,15,11,0
3,6771,1,6,4,2005,10,10,0
2,552,4,15,5,2007,22,41,0
2,608,2,3,4,2007,14,30,0
6,11509,3,6,4,2013,21,30,0
3,156,2,14,7,2010,9,52,0
6,155,2,5,4,2008,22,32,0
1,720,5,20,3,2006,15,15,0
6,10845,4,5,4,2008,14,34,0
5,5754,6,13,7,2007,15,6,0
6,8609,5,5,4,2003,18,30,0
6,8499,5,12,8,2006,4,31,0
2,12,5,19,9,2006,16,0,0
3,349,2,22,8,2007,17,28,0
3,7920,2,13,6,2012,16,15,0
6,2263,9,19,5,2007,7,0,0
2,7076,8,3,4,2007,12,3,0
1,5483,10,22,2,2010,4,1,0
6,5941,4,5,11,2011,1,0,0
5,354,10,7,3,2003,5,45,0
3,1973,9,21,1,2004,10,0,0
4,10449,8,2,10,2014,23,30,0
3,12865,5,12,5,2004,10,0,0
6,83,2,11,3,2006,12,0,0
5,1116,2,14,11,2003,15,13,0
4,7764,4,15,5,2014,10,0,0
3,357,4,15,4,2009,12,0,0
2,5087,9,11,11,2008,14,50,0
5,631,2,25,1,2013,12,0,0
1,6690,4,29,9,2014,22,30,0
7,11645,8,29,7,2012,0,1,0
5,11538,2,24,8,2012,14,36,0
2,339,3,3,5,2011,14,14,0
6,7040,8,8,8,2009,12,44,0
1,3332,2,20,9,2010,17,31,0
5,3120,7,10,3,2006,11,7,0
6,4956,1,25,2,2006,12,0,0
7,125,2,11,1,2015,11,0,0
7,3406,1,27,3,2011,1,20,0
1,2690,6,17,4,2006,22,40,0
6,1079,5,15,1,2005,18,20,0
2,1856,4,29,4,2003,23,5,0
5,872,2,7,9,2012,11,42,0
1,144,4,1,10,2012,14,55,0
5,4616,5,20,3,2015,10,30,0
2,3175,7,3,3,2009,17,0,0
1,5450,4,23,6,2014,9,0,0
2,363,2,1,6,2010,18,47,0
3,435,10,29,9,2004,16,0,0
2,7770,8,7,9,2010,11,37,0
2,6522,8,3,2,2009,10,0,0
4,2490,3,12,6,2008,13,45,0
4,5402,8,19,5,2005,12,0,0
1,2024,1,17,10,2005,16,45,0
1,275,4,5,3,2012,1,30,0
5,309,2,19,4,2013,6,45,0
7,408,2,12,1,2014,20,45,0
6,3275,2,24,9,2005,12,30,0
7,1565,5,19,10,2008,15,30,0
7,14134,4,9,5,2010,14,0,0
5,8998,3,27,6,2014,8,49,0
1,470,8,13,4,2015,2,36,0
5,1565,5,24,3,2006,11,22,0
6,6639,4,12,2,2005,9,45,0
1,12316,8,13,5,2013,18,30,0
3,114,8,11,12,2013,9,42,0
3,198,1,26,12,2012,0,1,0
3,2483,1,16,4,2014,13,5,0
2,5082,4,4,3,2008,18,0,0
3,333,4,6,3,2013,12,31,0
6,343,4,12,7,2008,1,31,0
4,11305,1,3,11,2005,17,0,0
7,841,2,17,11,2013,12,46,0
4,12476,4,10,2,2011,21,0,0
6,120,2,12,8,2006,21,0,0
5,4052,4,24,1,2014,23,0,0
1,9011,6,7,6,2004,10,0,0
6,233,8,25,1,2003,14,30,0
2,1071,5,2,9,2008,9,11,0
4,13923,4,24,1,2013,20,3,0
4,5810,4,1,10,2009,20,0,0
5,753,2,13,12,2013,23,52,0
2,3422,1,26,6,2012,18,50,0
5,5490,9,23,9,2005,17,0,0
6,125,2,25,2,2012,15,30,0
6,1525,4,6,4,2013,0,45,0
7,1346,4,27,7,2014,12,33,0
7,2101,1,11,9,2005,11,50,0
6,1567,5,26,3,2011,14,40,0
1,4777,4,7,1,2013,19,0,0
2,359,10,18,8,2009,22,29,0
4,8137,4,23,1,2014,14,58,0
4,1429,10,30,11,2006,18,41,0
3,3708,4,7,3,2012,17,30,0
2,6423,3,17,2,2015,13,15,0
7,213,4,19,12,2010,20,30,0
6,1977,9,15,11,2014,16,45,0
1,548,10,11,12,2006,20,54,0
7,13424,4,20,5,2007,13,30,0
3,125,2,22,3,2006,14,9,0
5,19225,3,6,4,2007,18,0,0
1,9935,6,27,10,2014,16,50,0
6,3783,4,10,8,2013,4,19,0
3,5275,4,24,12,2014,0,1,0
6,704,2,11,1,2014,13,33,0
5,721,5,28,11,2014,1,20,0
4,13925,8,22,9,2011,18,0,0
3,8296,3,5,4,2006,1,0,0
2,12305,7,27,5,2014,19,0,0
7,1789,4,1,1,2012,17,40,0
4,2489,1,16,4,2015,15,56,0
1,20322,5,4,4,2005,19,0,0
6,1606,2,14,1,2012,17,32,0
3,2452,1,10,12,2008,17,30,0
7,4373,3,22,10,2006,14,29,0
2,448,7,8,7,2003,17,45,0
6,6313,3,7,10,2006,17,45,0
1,4219,5,24,1,2011,19,30,0
5,14068,9,17,9,2004,16,45,0
1,2683,1,19,9,2005,21,30,0
3,15,10,31,10,2007,20,0,0
3,264,9,22,3,2006,7,46,0
1,1593,2,27,4,2009,21,0,0
2,5532,3,13,6,2006,13,0,0
7,2862,10,10,9,2006,2,40,0
2,16376,3,29,5,2007,8,35,0
6,3111,3,24,1,2004,14,2,0
6,1154,9,8,2,2003,23,40,0
5,5148,9,23,7,2004,11,54,0
3,3113,4,7,9,2011,0,45,0
4,11251,4,2,6,2005,7,40,0
3,5421,3,6,3,2013,8,0,0
7,1615,2,11,9,2011,21,0,0
3,83,2,21,1,2009,7,45,0
6,3063,5,31,12,2005,21,0,0
1,83,2,1,9,2003,12,15,0
3,761,6,24,11,2004,17,0,0
1,6739,4,17,3,2014,22,0,0
2,904,5,1,6,2010,9,0,0
4,1730,10,24,1,2013,16,0,0
5,6397,7,24,8,2012,14,43,0
1,7165,1,19,1,2009,10,30,0
6,3503,4,27,3,2010,8,0,0
5,21764,2,13,6,2003,16,0,0
4,8895,3,9,9,2010,23,9,0
7,5547,2,23,9,2007,11,17,0
6,323,9,2,12,2006,15,0,0
2,1761,1,24,11,2009,15,13,0
5,1783,4,16,6,2006,17,42,0
7,11291,2,13,7,2008,5,30,0
7,1145,4,5,10,2008,13,30,0
5,12461,3,11,3,2011,20,0,0
5,4981,9,18,5,2007,23,0,0
3,442,2,25,6,2014,20,52,0
2,6233,9,5,2,2008,18,0,0
5,12708,7,29,12,2006,2,0,0
7,7180,5,6,4,2014,12,18,0
2,125,2,27,5,2008,18,21,0
5,3722,1,8,8,2003,18,50,0
7,964,3,22,4,2007,6,0,0
4,12025,8,4,9,2008,18,42,0
6,11786,4,28,12,2013,21,0,0
4,36,2,9,2,2012,17,15,0
7,2064,2,9,10,2005,10,10,0
4,1216,4,2,5,2013,11,30,0
