"day","address","location","date","month","year","hour","min","RUNAWAY"
7,10237,6,17,5,2009,14,15,0
5,4546,5,24,3,2006,8,52,0
5,631,2,10,8,2012,22,30,0
6,17395,9,5,11,2011,0,1,0
5,215,4,4,10,2013,17,0,0
2,744,10,13,5,2008,14,58,0
2,310,8,3,8,2004,20,27,0
5,646,6,26,6,2009,11,55,0
7,772,10,20,9,2009,22,0,0
4,7291,6,15,10,2009,15,45,0
4,5805,6,27,6,2013,9,5,0
5,11731,8,2,11,2007,8,0,0
6,8044,9,17,12,2005,13,0,0
7,4166,1,23,5,2010,3,44,0
2,125,2,12,6,2012,17,3,0
1,1000,9,18,2,2013,15,0,0
7,1135,4,18,5,2008,16,0,0
6,13657,5,29,5,2004,23,0,0
5,1235,5,17,4,2015,16,0,0
7,711,6,13,3,2005,3,0,0
4,8319,3,25,2,2010,6,50,0
6,125,2,16,6,2012,15,5,0
1,125,2,15,11,2010,8,20,0
5,435,10,9,4,2010,14,20,0
2,8006,7,12,11,2013,18,26,0
6,2815,3,22,3,2008,2,20,0
2,346,1,31,3,2015,14,0,0
1,6738,4,20,8,2012,18,0,0
6,280,3,1,1,2011,4,0,0
3,1729,5,31,5,2006,18,45,0
4,682,10,27,12,2012,17,25,0
3,11903,2,26,1,2011,20,0,0
2,957,2,19,3,2013,22,38,0
4,366,10,13,11,2008,11,11,0
3,11363,8,5,3,2014,6,5,0
7,333,4,6,5,2012,1,48,0
7,1231,5,7,9,2014,1,0,0
6,205,8,8,2,2014,2,57,0
2,5610,3,29,11,2005,22,58,0
5,10182,6,21,2,2003,18,0,0
6,594,8,8,10,2011,9,15,0
5,943,8,28,12,2007,0,1,0
5,7243,1,17,9,2004,8,10,0
4,2911,10,1,6,2006,0,58,0
6,17180,9,29,7,2006,22,0,0
5,3382,6,30,11,2012,20,1,0
2,12841,9,3,9,2013,18,23,0
7,125,2,21,10,2012,21,45,0
7,6495,3,22,9,2013,8,50,0
5,13514,3,9,1,2009,17,28,0
3,5276,4,26,11,2008,17,0,0
2,1816,2,4,3,2014,10,0,0
1,2669,5,16,5,2011,20,30,0
7,2382,1,24,9,2006,19,20,0
5,8591,3,4,4,2014,18,8,0
2,722,8,19,3,2013,11,57,0
5,408,2,22,8,2014,16,0,0
7,7954,5,28,2,2010,20,0,0
2,182,4,18,10,2005,8,23,0
7,2718,6,3,6,2012,0,1,0
4,8127,3,7,8,2014,3,29,0
5,15686,7,14,11,2003,6,30,0
5,4304,1,2,12,2005,8,30,0
3,4709,5,17,9,2008,17,11,0
5,501,4,6,10,2006,9,0,0
7,109,1,16,11,2008,18,40,0
2,2589,4,3,3,2015,16,49,0
6,2976,1,19,6,2010,21,17,0
1,653,10,21,2,2005,22,9,0
5,363,2,14,5,2004,14,14,0
4,511,4,19,2,2015,18,30,0
5,4841,9,6,10,2006,11,0,0
5,20804,9,7,9,2007,3,21,0
4,10717,6,10,12,2009,20,10,0
6,491,3,22,9,2007,22,19,0
5,9857,1,7,8,2009,19,0,0
4,1727,2,11,1,2007,13,30,0
6,12717,3,17,4,2004,14,30,0
1,7987,3,27,9,2004,18,0,0
4,125,2,7,3,2013,0,5,0
5,1345,1,29,10,2004,18,37,0
1,2630,5,13,10,2014,20,35,0
7,414,2,5,6,2011,0,1,0
3,5480,7,29,10,2008,10,40,0
4,7562,4,9,12,2004,18,45,0
3,905,5,27,5,2009,18,40,0
6,8737,9,8,3,2008,18,47,0
3,510,1,7,1,2015,13,0,0
6,125,2,25,2,2006,1,26,0
7,4167,6,6,6,2010,13,30,0
6,3828,2,10,8,2013,14,10,0
5,8730,6,29,11,2013,7,15,0
3,9244,3,24,6,2009,23,21,0
5,2062,5,3,11,2006,20,55,0
5,10633,5,10,8,2007,21,0,0
4,501,4,8,7,2004,11,0,0
3,2156,2,8,9,2010,14,1,0
4,12375,4,18,4,2013,0,1,0
3,4609,9,7,2,2007,18,20,0
3,4140,10,2,11,2005,5,50,0
2,28,4,24,8,2010,10,0,0
4,125,2,12,11,2009,13,0,0
1,517,2,10,6,2013,9,15,0
2,122,4,3,4,2007,20,30,0
6,5692,3,15,5,2004,15,0,0
6,4053,9,5,11,2005,14,30,0
4,5441,6,19,8,2004,17,30,0
4,4840,1,9,1,2014,0,1,0
7,11106,8,10,4,2011,19,30,0
4,18824,9,24,2,2011,19,0,0
4,1463,5,30,4,2015,22,0,0
6,21785,10,17,4,2004,7,35,0
6,428,4,1,11,2014,0,10,0
6,125,2,28,12,2013,23,0,0
5,2276,5,22,8,2003,14,45,0
1,189,2,4,3,2013,13,0,0
4,108,5,30,6,2005,14,0,0
6,2946,6,26,1,2013,20,14,0
5,1245,10,2,10,2009,15,24,0
1,125,2,11,10,2004,15,0,0
7,4706,5,5,10,2008,13,0,0
2,2894,5,3,2,2004,11,22,0
6,359,10,2,7,2011,13,0,0
6,3620,2,14,1,2012,1,50,0
3,4542,5,29,6,2005,14,42,0
6,8695,1,24,3,2012,20,30,0
1,4478,4,26,12,2005,13,30,0
5,1394,6,21,10,2011,21,0,0
1,77,10,11,6,2007,19,42,0
6,125,2,24,8,2013,13,37,0
7,5211,3,27,7,2008,18,11,0
3,9385,6,13,5,2009,15,0,0
3,1408,8,27,5,2009,10,0,0
7,13356,8,2,1,2011,20,10,0
7,16722,3,22,4,2007,17,30,0
1,8560,8,30,5,2005,19,30,0
2,2104,9,1,4,2008,8,0,0
4,11436,6,23,2,2012,11,7,0
5,1091,10,29,7,2005,9,8,0
4,14574,8,6,2,2003,11,0,0
2,6585,1,8,12,2009,17,0,0
3,58,10,17,10,2007,21,30,0
2,13662,4,18,9,2007,4,6,0
2,2869,10,24,11,2009,9,34,0
7,1284,4,6,4,2014,23,34,0
4,1542,7,1,5,2008,0,1,0
5,8561,8,5,3,2004,16,30,0
3,7141,3,21,1,2015,1,10,0
4,213,4,28,11,2013,19,10,0
3,11766,6,8,9,2010,6,30,0
7,695,4,9,3,2014,11,0,0
3,7262,2,15,5,2013,17,30,0
3,17726,9,3,9,2008,10,0,0
2,2271,10,24,8,2010,19,0,0
1,6742,4,23,7,2007,0,1,0
4,2490,3,22,2,2007,11,0,0
2,11650,7,3,4,2007,17,45,0
4,4947,2,16,4,2009,5,12,0
1,5518,4,30,5,2011,3,37,0
5,2165,9,2,7,2010,16,0,0
1,12044,9,18,8,2003,9,0,0
2,125,2,28,10,2008,16,0,0
6,20382,7,9,8,2008,2,30,0
3,13,3,15,10,2014,18,0,0
5,13678,9,23,2,2007,23,44,0
2,3568,3,18,9,2007,2,0,0
4,4019,4,18,9,2008,17,54,0
6,5701,6,22,2,2014,0,30,0
7,1049,8,31,5,2009,2,47,0
6,4446,2,25,2,2012,15,40,0
3,18,10,29,4,2015,13,8,0
1,4156,4,3,3,2003,13,0,0
6,14032,7,12,7,2003,4,0,0
3,4628,9,5,3,2003,17,0,0
4,923,1,16,4,2009,10,50,0
6,93,7,21,5,2005,14,30,0
5,125,2,7,9,2007,21,30,0
4,1479,6,30,9,2004,15,10,0
5,18789,9,19,11,2010,16,0,0
3,2794,7,27,11,2013,18,30,0
7,5611,3,6,9,2009,17,0,0
3,875,3,15,9,2004,2,46,0
4,4326,3,2,5,2013,11,0,0
3,9495,1,12,12,2007,18,0,0
2,16785,7,19,10,2010,7,45,0
6,2271,10,21,2,2015,17,4,0
1,4381,8,26,6,2006,10,30,0
3,1289,3,26,11,2014,19,0,0
5,6221,7,15,6,2007,19,20,0
1,11741,7,21,7,2014,10,12,0
4,2643,9,15,12,2005,15,0,0
5,7434,4,17,10,2014,23,0,0
5,15466,5,6,5,2005,1,2,0
3,5811,4,17,4,2013,23,4,0
3,7677,1,19,3,2008,5,0,0
7,18679,1,13,8,2006,15,0,0
4,12981,3,6,9,2012,13,27,0
6,823,2,6,10,2012,21,30,0
1,21848,3,19,7,2004,14,58,0
7,2811,1,6,11,2005,13,0,0
3,11730,5,9,1,2013,20,0,0
1,4086,1,16,2,2009,12,0,0
2,8596,9,2,9,2008,13,0,0
2,93,7,1,9,2009,14,30,0
7,979,4,14,8,2011,14,40,0
2,2096,8,23,1,2007,21,50,0
5,1653,3,18,4,2008,20,55,0
7,2144,10,9,3,2008,12,50,0
2,108,5,27,5,2014,18,0,0
5,21833,5,23,1,2004,18,20,0
2,3906,5,27,10,2009,1,45,0
6,11748,5,8,3,2003,19,0,0
1,10907,5,30,4,2007,7,0,0
7,2118,5,27,12,2009,1,30,0
7,1751,6,6,4,2003,1,50,0
6,10205,3,21,4,2012,10,40,0
7,4301,2,29,7,2007,0,1,0
3,10331,8,4,9,2013,12,0,0
2,8025,8,6,1,2015,11,35,0
5,5379,8,28,1,2005,22,20,0
4,2739,2,15,12,2011,23,0,0
5,109,1,27,1,2006,16,0,0
7,10004,3,9,10,2005,12,0,0
5,548,10,28,12,2007,10,0,0
2,216,6,30,10,2007,23,40,0
5,992,1,20,10,2006,23,51,0
2,2365,5,8,7,2008,20,30,0
1,3582,5,24,5,2004,14,32,0
1,2385,4,14,4,2014,0,1,0
5,268,1,19,5,2006,6,50,0
6,11915,8,9,3,2013,9,0,0
6,5782,5,31,12,2005,19,20,0
2,8223,2,4,3,2008,19,0,0
1,2455,1,21,2,2005,18,15,0
5,20694,8,14,12,2007,23,25,0
7,216,6,8,10,2006,18,0,0
5,392,4,5,11,2010,10,15,0
6,1387,5,27,12,2014,8,55,0
5,2255,5,26,8,2011,9,0,0
3,220,4,10,12,2008,8,0,0
1,3364,5,23,11,2009,2,45,0
6,12140,1,30,10,2004,23,0,0
6,13378,9,22,4,2006,16,0,0
7,277,10,22,2,2004,16,24,0
1,3060,3,26,11,2007,11,30,0
2,232,4,12,7,2011,14,30,0
1,16244,9,22,3,2010,8,0,0
3,7089,8,15,9,2004,16,30,0
4,748,5,16,10,2003,20,10,0
5,9702,7,14,12,2007,11,30,0
1,13536,9,10,5,2004,17,30,0
2,12742,9,16,9,2003,18,34,0
3,665,3,11,6,2014,22,0,0
1,1150,2,19,1,2004,9,5,0
5,125,2,21,8,2009,17,0,0
5,4840,1,21,2,2003,17,40,0
5,5549,3,14,6,2013,19,12,0
1,727,4,7,7,2014,18,0,0
5,22303,1,25,6,2004,9,55,0
3,511,4,16,5,2012,17,10,0
1,138,10,6,7,2009,14,15,0
2,2868,7,27,4,2004,12,25,0
4,2896,4,16,6,2005,6,25,0
2,22585,3,9,12,2003,7,49,0
6,223,10,7,2,2009,10,0,0
6,151,5,11,2,2006,19,30,0
2,1214,10,11,11,2014,23,25,0
3,6738,4,16,5,2007,11,24,0
5,157,10,31,5,2013,12,30,0
6,13447,4,4,12,2010,23,10,0
7,1550,1,13,6,2004,0,20,0
4,5403,10,25,2,2010,22,29,0
7,10801,2,22,9,2013,14,0,0
5,7276,2,7,3,2003,7,0,0
6,3806,5,4,10,2003,16,0,0
6,3414,10,31,12,2005,16,13,0
3,9699,1,26,11,2008,16,0,0
1,11094,4,23,6,2003,20,37,0
5,10438,9,17,6,2005,22,15,0
3,8570,3,18,8,2004,19,55,0
5,3396,10,14,11,2014,17,25,0
2,1481,5,1,10,2013,20,0,0
4,213,4,27,1,2005,20,48,0
3,363,2,4,10,2006,19,38,0
4,16518,2,10,3,2011,2,15,0
2,957,2,10,6,2014,6,10,0
7,22251,5,7,9,2003,15,15,0
7,14144,9,1,8,2010,0,1,0
6,11222,8,14,6,2008,22,0,0
2,12993,7,25,11,2008,22,5,0
1,12626,9,10,12,2012,16,38,0
5,4085,8,10,1,2003,20,30,0
2,1760,10,19,8,2008,13,46,0
1,281,4,26,12,2005,20,0,0
2,36,2,10,8,2010,18,20,0
5,2695,3,15,11,2013,18,20,0
6,4732,8,3,7,2010,15,27,0
2,392,4,4,5,2010,18,20,0
3,6644,5,1,4,2009,17,25,0
4,2911,10,15,12,2005,17,45,0
7,4152,5,7,10,2012,18,30,0
3,17887,8,22,7,2009,3,0,0
5,853,2,12,8,2011,17,30,0
2,1019,5,28,4,2015,11,5,0
5,1497,6,9,7,2004,22,22,0
3,571,2,17,10,2007,19,0,0
1,6817,7,18,2,2008,17,0,0
5,11476,1,27,1,2006,1,8,0
3,13580,4,17,3,2004,19,2,0
6,2613,4,10,3,2012,2,5,0
2,16410,4,25,11,2003,19,30,0
3,3941,4,1,4,2015,19,0,0
2,3609,5,10,1,2006,18,55,0
3,727,4,29,6,2005,12,21,0
1,2126,4,16,8,2004,21,55,0
3,1083,1,22,2,2006,14,0,0
7,1257,5,21,4,2013,14,30,0
4,1502,2,19,3,2015,18,0,0
5,5235,1,8,8,2008,19,30,0
2,2706,10,14,6,2005,15,0,0
6,259,5,13,2,2010,12,0,0
1,1489,8,2,3,2009,22,40,0
7,11545,9,25,9,2011,0,22,0
5,323,9,19,10,2007,16,0,0
3,7653,4,9,1,2008,10,30,0
3,6849,1,6,4,2011,20,14,0
3,4572,5,8,3,2006,11,59,0
6,2289,1,17,11,2007,10,53,0
1,3285,1,13,4,2015,10,15,0
5,1406,4,9,3,2012,3,0,0
7,7243,1,25,7,2004,8,0,0
1,3384,9,21,2,2005,15,0,0
1,7764,4,25,11,2013,20,45,0
7,83,2,19,4,2015,3,5,0
7,16578,6,27,1,2013,12,0,0
7,13305,7,7,4,2013,9,0,0
7,10254,3,5,10,2003,17,0,0
4,44,6,28,1,2010,19,0,0
1,3716,3,26,11,2012,13,0,0
4,917,9,21,8,2014,16,41,0
3,1275,10,1,10,2003,10,30,0
3,501,4,27,1,2010,16,29,0
5,627,3,22,2,2008,17,6,0
2,2391,2,10,7,2007,1,40,0
3,2400,10,29,9,2004,21,0,0
2,3727,10,20,3,2007,18,30,0
3,3881,4,20,10,2010,20,10,0
2,8181,4,12,7,2005,19,0,0
5,13783,9,4,5,2007,17,12,0
2,697,8,1,11,2011,0,1,0
2,1033,3,25,6,2013,17,0,0
6,182,4,23,9,2006,8,18,0
3,13490,9,3,9,2003,17,10,0
2,9033,5,9,3,2010,15,0,0
6,437,1,17,11,2012,11,36,0
4,11904,9,17,5,2012,16,46,0
1,10791,9,8,8,2011,20,51,0
1,137,8,23,12,2013,0,32,0
1,6951,7,3,8,2009,17,0,0
3,1996,2,20,2,2008,18,0,0
5,7071,6,22,2,2013,0,5,0
6,872,2,22,4,2006,11,0,0
5,2490,3,6,2,2009,9,30,0
5,3488,4,14,1,2011,14,33,0
2,7835,2,20,3,2007,14,55,0
5,511,4,1,6,2007,14,0,0
4,125,2,2,10,2008,13,40,0
1,3552,6,6,1,2014,16,0,0
4,3857,5,8,3,2012,0,1,0
6,12251,6,9,2,2013,19,15,0
2,4208,6,22,2,2005,18,0,0
3,4115,5,7,8,2013,20,30,0
7,21739,9,14,11,2004,21,30,0
2,11637,3,6,8,2013,23,0,0
1,1393,10,19,3,2012,10,25,0
7,13843,3,19,9,2004,16,30,0
2,820,4,3,4,2012,7,40,0
2,155,2,19,3,2013,2,32,0
1,14168,5,11,12,2006,20,0,0
7,15132,9,28,12,2008,0,18,0
3,3987,9,7,7,2004,20,30,0
6,643,4,8,10,2005,11,27,0
1,4818,9,4,8,2003,16,15,0
1,528,10,26,7,2010,0,1,0
2,1273,10,28,10,2003,8,55,0
1,303,8,3,3,2014,18,0,0
6,2265,4,31,7,2010,0,58,0
6,8572,5,13,12,2014,19,0,0
7,11254,2,13,7,2014,20,0,0
1,260,9,28,10,2013,8,30,0
5,1954,10,30,12,2005,18,0,0
6,4169,3,11,7,2009,12,28,0
7,4796,5,18,11,2012,13,30,0
3,1220,10,29,4,2009,8,0,0
2,165,9,16,9,2014,12,0,0
2,13774,9,6,4,2010,23,41,0
2,2496,3,27,10,2009,16,7,0
5,346,1,13,6,2008,12,50,0
1,1853,8,13,11,2006,9,15,0
7,125,2,11,3,2012,19,0,0
6,192,1,28,11,2009,17,0,0
7,1091,10,13,3,2005,11,40,0
3,772,10,25,1,2012,17,23,0
2,2045,6,6,9,2005,18,50,0
6,5211,3,2,5,2009,12,5,0
5,255,10,19,4,2013,1,0,0
2,10680,3,14,6,2005,18,30,0
4,2270,1,1,5,2003,21,0,0
6,9279,7,28,6,2003,12,0,0
2,220,4,23,12,2003,22,45,0
6,7412,4,1,7,2006,9,0,0
6,1553,4,12,3,2011,13,30,0
7,10311,6,5,10,2014,16,5,0
6,7704,1,24,1,2009,15,0,0
3,2869,10,29,9,2004,13,30,0
3,272,8,29,4,2009,2,30,0
2,19277,5,13,4,2004,13,45,0
1,9689,8,27,10,2008,3,30,0
2,1150,2,2,4,2013,17,0,0
2,2192,10,30,9,2003,18,20,0
4,13130,1,16,10,2003,18,50,0
5,3194,8,14,11,2014,12,30,0
7,14015,3,1,1,2006,1,33,0
5,83,2,1,11,2013,9,0,0
6,1039,5,24,1,2015,1,0,0
3,3569,1,24,7,2013,19,6,0
4,1573,2,3,11,2011,10,45,0
4,1090,4,28,5,2009,15,23,0
1,3122,3,31,10,2011,17,1,0
2,2433,3,30,10,2007,17,46,0
6,1223,5,29,11,2014,20,47,0
3,5570,2,7,4,2010,12,0,0
4,1351,8,17,11,2005,12,30,0
1,5249,3,30,5,2011,11,0,0
6,11875,8,22,8,2009,20,30,0
2,9825,2,7,8,2007,19,14,0
7,5318,5,15,6,2014,13,25,0
5,1220,10,2,5,2008,0,38,0
3,6615,8,1,10,2003,21,40,0
7,14856,6,16,7,2006,14,2,0
1,1819,9,4,4,2005,21,0,0
3,3788,4,18,2,2004,19,20,0
5,2564,5,21,4,2006,11,54,0
3,2393,8,12,12,2012,8,20,0
5,714,2,21,3,2014,15,55,0
4,1009,2,18,5,2006,21,0,0
4,3114,9,10,8,2006,19,23,0
2,485,2,29,6,2010,18,42,0
7,17115,7,19,10,2003,0,1,0
3,36,2,3,11,2010,15,50,0
1,4819,5,1,9,2003,22,0,0
4,1605,4,7,2,2013,0,1,0
6,1809,10,21,2,2004,22,0,0
2,15013,5,24,6,2003,9,30,0
1,12098,8,7,7,2014,18,0,0
2,2583,2,18,8,2009,0,20,0
4,5379,8,7,4,2011,11,45,0
2,3910,3,10,7,2007,8,0,0
5,5403,5,23,3,2012,20,25,0
1,125,2,27,12,2010,9,30,0
2,6084,3,25,5,2004,20,10,0
7,3998,6,22,3,2009,20,19,0
2,15922,6,30,4,2013,11,0,0
5,9629,5,12,8,2005,13,30,0
3,152,10,2,4,2008,21,30,0
2,927,1,28,12,2010,15,30,0
7,6084,3,26,7,2009,18,15,0
4,16293,3,21,3,2013,22,0,0
6,907,6,4,6,2011,18,33,0
7,504,4,8,3,2009,20,11,0
5,1399,10,20,10,2006,14,39,0
4,7392,6,10,6,2004,22,30,0
6,1926,2,24,1,2004,3,40,0
5,10101,9,13,6,2003,20,30,0
6,2706,10,28,6,2003,11,30,0
1,4646,8,3,2,2014,6,0,0
3,1291,1,19,8,2009,14,0,0
4,1300,6,28,6,2007,18,45,0
2,911,10,30,11,2010,15,2,0
6,2581,9,29,5,2004,22,55,0
7,8954,4,25,2,2007,17,54,0
2,2559,5,14,12,2010,5,50,0
2,7491,5,8,1,2013,19,24,0
1,706,8,11,5,2015,10,4,0
1,816,2,15,9,2014,10,5,0
2,12730,8,2,10,2007,22,0,0
1,7657,3,29,11,2010,7,0,0
4,3884,2,19,3,2015,0,14,0
3,13759,9,13,5,2009,7,25,0
3,7519,1,22,7,2009,18,30,0
3,18028,8,25,1,2012,20,19,0
2,9640,2,28,5,2013,8,58,0
2,202,5,27,7,2010,15,0,0
3,1676,2,24,2,2010,15,0,0
3,4705,5,22,2,2006,10,15,0
5,4552,3,8,2,2013,10,0,0
2,359,10,4,5,2010,20,57,0
2,6415,5,17,2,2015,15,0,0
5,357,4,29,7,2005,14,31,0
1,8116,1,31,3,2014,11,0,0
7,2831,4,21,9,2014,18,47,0
3,6153,2,24,11,2004,6,40,0
2,3072,2,18,8,2009,19,0,0
4,19598,9,26,11,2009,22,0,0
3,223,10,20,8,2003,2,15,0
4,2341,5,13,1,2005,18,0,0
4,518,10,4,9,2008,15,10,0
4,12822,8,15,5,2014,8,0,0
7,4615,9,1,7,2007,14,30,0
2,1780,4,16,10,2007,9,0,0
1,460,5,29,9,2014,15,15,0
1,594,8,5,3,2012,17,27,0
4,3418,4,22,7,2004,17,0,0
5,2682,6,6,3,2015,8,43,0
4,1182,5,22,4,2010,22,30,0
3,3340,4,22,2,2012,16,0,0
7,98,4,26,2,2012,18,40,0
6,648,2,20,9,2014,17,5,0
1,8136,2,24,1,2005,8,10,0
6,8515,5,5,9,2009,19,54,0
4,2341,5,13,5,2004,17,50,0
4,8849,4,14,6,2012,17,15,0
1,593,8,17,3,2014,0,1,0
3,2390,9,2,4,2014,18,34,0
6,242,10,13,12,2014,19,0,0
7,4406,6,13,3,2005,20,0,0
5,3131,10,29,6,2007,23,55,0
5,9280,7,4,4,2003,18,0,0
7,3702,5,15,11,2009,20,0,0
4,8105,4,6,9,2007,7,20,0
6,2869,10,9,4,2011,14,45,0
4,2803,10,1,11,2007,19,25,0
5,5017,2,25,6,2004,22,23,0
5,460,5,11,2,2011,8,0,0
1,2706,10,20,12,2004,13,5,0
6,2725,4,9,9,2006,2,0,0
1,17669,5,17,4,2006,15,15,0
1,11728,3,3,3,2003,10,50,0
5,427,2,16,7,2010,12,0,0
7,9151,4,4,6,2006,7,23,0
2,15747,3,16,10,2012,1,6,0
6,6787,3,12,1,2013,14,30,0
7,2024,1,11,8,2013,15,45,0
5,3308,4,23,1,2015,19,0,0
7,643,4,23,10,2011,0,40,0
3,15648,9,20,4,2011,20,30,0
4,5810,4,2,10,2014,17,0,0
1,11844,8,21,1,2013,5,10,0
7,12234,9,25,3,2012,0,1,0
1,14328,8,14,4,2003,15,0,0
2,125,2,4,10,2011,21,51,0
2,7141,3,6,8,2013,2,0,0
6,8630,2,28,1,2012,23,30,0
2,1316,3,6,2,2007,10,30,0
5,4874,3,10,9,2010,18,2,0
2,568,4,24,11,2009,23,46,0
2,125,2,24,1,2012,6,0,0
7,5075,3,26,1,2014,13,0,0
5,908,10,6,9,2013,19,0,0
2,1991,10,30,9,2008,21,40,0
5,6499,5,6,9,2013,10,45,0
6,2688,10,10,3,2012,22,55,0
6,4398,8,20,3,2004,13,0,0
3,125,2,1,11,2006,0,1,0
2,2470,2,13,4,2004,22,10,0
7,4906,5,10,8,2003,4,0,0
3,800,4,22,9,2010,1,0,0
3,21813,5,24,12,2003,20,0,0
5,4147,5,11,2,2005,20,30,0
2,125,2,4,9,2012,7,45,0
3,5943,9,12,11,2008,7,58,0
4,366,10,4,3,2004,9,10,0
6,1914,10,30,7,2005,21,30,0
2,1468,3,3,9,2013,17,57,0
1,13532,4,11,10,2004,19,0,0
2,6551,7,25,12,2012,18,0,0
6,5190,1,18,10,2008,17,55,0
7,4734,8,31,7,2011,17,0,0
4,1950,2,26,7,2012,9,0,0
5,17865,3,4,11,2011,10,47,0
3,2009,5,27,7,2005,21,15,0
1,14851,9,18,9,2006,0,1,0
6,1790,1,23,8,2014,17,0,0
4,6453,7,10,7,2003,21,30,0
5,601,9,12,8,2005,12,8,0
1,7679,7,13,10,2008,0,1,0
6,11675,4,23,9,2006,9,30,0
1,27,5,6,1,2003,0,55,0
1,125,2,14,10,2013,19,0,0
5,501,4,11,8,2006,16,45,0
5,15553,1,12,3,2010,15,30,0
3,9098,8,29,11,2006,10,0,0
3,15152,9,5,3,2008,17,0,0
1,9226,8,28,4,2008,22,0,0
4,4441,5,23,9,2010,3,27,0
2,4398,8,24,7,2012,17,19,0
3,8216,9,6,2,2013,8,30,0
4,1611,3,19,4,2007,13,47,0
4,392,4,29,7,2010,18,50,0
5,16314,9,16,12,2005,14,23,0
4,125,2,1,7,2010,11,54,0
4,5444,10,8,9,2005,10,0,0
7,10174,9,4,7,2010,21,20,0
6,980,10,7,10,2006,6,50,0
1,10156,4,22,2,2010,22,30,0
5,652,2,19,9,2014,22,0,0
4,442,2,28,10,2004,21,50,0
1,11611,4,27,6,2005,8,0,0
7,2041,10,4,12,2011,12,55,0
7,6683,3,12,2,2012,4,10,0
3,7281,9,20,10,2010,12,45,0
5,1683,9,9,9,2005,21,30,0
4,2911,10,25,12,2008,10,45,0
6,5826,1,16,7,2011,12,0,0
3,969,2,14,11,2012,17,0,0
4,4783,8,2,6,2005,18,30,0
6,20846,8,17,6,2006,19,0,0
2,2869,10,29,11,2011,13,38,0
1,4124,1,26,5,2008,5,29,0
2,3283,6,24,6,2014,23,45,0
3,737,5,15,5,2013,8,0,0
4,3448,9,23,8,2012,9,39,0
2,2626,1,29,6,2010,15,0,0
5,1291,1,7,10,2005,13,5,0
1,8869,8,2,3,2009,18,0,0
2,3137,7,19,8,2014,9,35,0
7,125,2,20,6,2010,17,21,0
4,12983,9,6,2,2014,0,48,0
4,18586,5,2,6,2011,18,15,0
5,2945,3,5,5,2006,2,0,0
5,8825,1,1,7,2005,13,0,0
6,125,2,17,11,2007,23,30,0
6,1642,10,11,3,2006,13,36,0
4,4146,4,30,10,2008,14,30,0
5,2821,5,19,9,2014,14,3,0
5,6409,5,13,7,2007,17,19,0
3,21576,1,24,11,2004,15,0,0
1,125,2,12,5,2014,15,30,0
6,1299,5,27,1,2007,11,45,0
4,741,2,15,4,2004,19,55,0
7,9147,8,7,11,2010,22,0,0
1,17672,3,28,4,2008,21,30,0
7,1094,2,7,10,2007,0,13,0
5,4943,7,5,4,2013,15,0,0
3,3066,4,3,4,2013,21,54,0
5,6189,3,29,5,2009,23,0,0
4,12063,3,25,1,2007,13,32,0
5,144,4,24,12,2004,16,8,0
1,10595,9,29,9,2014,11,50,0
3,2507,5,7,2,2007,21,0,0
7,517,2,7,11,2010,18,0,0
5,11522,9,7,3,2003,18,0,0
1,18997,5,29,11,2010,12,5,0
5,7061,8,2,5,2008,13,35,0
7,747,2,10,8,2014,21,30,0
2,213,4,7,1,2003,13,25,0
7,5423,5,29,6,2008,9,14,0
5,925,2,27,6,2014,21,0,0
4,5324,1,8,1,2009,18,40,0
6,164,4,3,7,2010,0,25,0
1,1351,8,30,8,2004,17,55,0
2,64,4,16,10,2012,16,34,0
5,3396,10,14,1,2005,20,35,0
7,1682,8,26,2,2006,11,4,0
7,10845,4,8,4,2007,2,0,0
7,6594,3,18,4,2004,3,4,0
2,1313,7,24,6,2003,18,30,0
4,7703,5,18,10,2012,0,30,0
3,12557,5,23,3,2005,9,15,0
2,125,2,16,9,2014,10,45,0
3,4166,1,19,3,2003,6,0,0
4,979,4,28,6,2012,23,39,0
3,853,2,24,8,2005,15,20,0
5,17705,3,8,9,2006,20,0,0
4,1091,10,16,9,2004,7,37,0
6,3161,8,15,5,2004,16,0,0
2,3406,1,20,7,2004,4,45,0
7,4256,2,22,3,2009,0,40,0
4,8812,4,6,10,2011,7,15,0
5,7276,2,16,10,2009,12,45,0
3,5491,3,19,5,2010,13,35,0
4,2862,10,7,4,2011,16,20,0
7,5208,1,23,2,2014,19,55,0
3,6122,2,21,3,2012,13,10,0
3,1718,3,9,6,2004,11,30,0
6,9243,3,4,9,2004,12,0,0
2,10991,4,2,5,2006,23,28,0
5,1453,10,28,1,2005,20,15,0
6,1792,2,14,1,2006,22,0,0
1,158,2,11,7,2005,17,30,0
7,1317,9,11,1,2009,16,30,0
7,1566,5,30,11,2008,20,0,0
4,213,4,28,11,2013,21,10,0
6,70,10,12,7,2003,12,25,0
1,70,10,28,9,2009,17,30,0
2,1973,9,14,11,2006,10,20,0
1,1041,5,28,10,2013,16,0,0
4,3469,7,14,5,2009,10,46,0
5,4998,4,12,8,2005,21,18,0
3,5971,4,30,6,2010,12,30,0
1,93,7,28,4,2014,12,0,0
1,912,10,16,3,2009,11,30,0
1,12123,9,28,10,2013,12,0,0
1,5450,4,28,9,2009,20,30,0
5,11821,7,8,10,2010,22,58,0
4,9417,8,13,11,2014,21,54,0
5,1711,3,10,1,2014,19,56,0
