"day","address","location","date","month","year","hour","min","TRESPASS"
4,2233,6,23,2,2006,13,0,1
4,20744,9,23,2,2006,12,35,1
4,4323,1,23,2,2006,7,50,1
4,501,4,23,2,2006,4,20,1
3,1615,2,22,2,2006,18,15,1
3,21347,3,22,2,2006,9,14,1
3,4323,1,22,2,2006,7,55,1
2,1091,10,21,2,2006,14,45,1
2,707,1,21,2,2006,0,49,1
1,1162,1,20,2,2006,12,0,1
1,8698,8,20,2,2006,9,15,1
7,9011,6,12,2,2006,2,37,1
6,40,1,11,2,2006,9,0,1
6,4323,1,11,2,2006,7,10,1
5,501,4,10,2,2006,18,10,1
5,8767,4,10,2,2006,17,30,1
5,11055,9,10,2,2006,16,15,1
5,1938,3,10,2,2006,14,36,1
5,16202,7,10,2,2006,5,30,1
4,2041,10,9,2,2006,14,25,1
4,11767,3,9,2,2006,9,30,1
3,9925,5,8,2,2006,19,45,1
3,357,4,8,2,2006,14,6,1
3,4770,2,8,2,2006,12,5,1
3,3656,5,8,2,2006,10,52,1
2,1449,1,7,2,2006,10,6,1
1,13005,4,6,2,2006,18,0,1
1,499,2,6,2,2006,2,0,1
7,7338,2,29,1,2006,7,8,1
7,4233,7,29,1,2006,1,27,1
6,230,1,28,1,2006,20,30,1
6,501,4,28,1,2006,19,0,1
6,8813,3,28,1,2006,17,17,1
6,14058,3,28,1,2006,13,25,1
6,4478,4,28,1,2006,8,4,1
4,7353,1,26,1,2006,16,30,1
4,7113,4,26,1,2006,9,11,1
3,4941,1,25,1,2006,21,10,1
3,7243,1,25,1,2006,16,34,1
3,1383,7,25,1,2006,15,25,1
3,232,4,25,1,2006,13,30,1
2,2046,2,24,1,2006,21,20,1
2,1615,2,24,1,2006,13,50,1
2,13995,9,24,1,2006,9,52,1
2,501,4,24,1,2006,4,30,1
1,14197,9,23,1,2006,21,0,1
1,468,2,23,1,2006,16,19,1
1,12481,3,23,1,2006,9,20,1
1,12481,3,23,1,2006,9,20,1
7,92,1,15,1,2006,13,0,1
7,3001,1,15,1,2006,3,50,1
6,1287,2,14,1,2006,21,27,1
6,9293,3,14,1,2006,19,0,1
5,7445,8,13,1,2006,15,23,1
5,5416,5,13,1,2006,12,40,1
5,16070,3,13,1,2006,10,42,1
5,15004,9,13,1,2006,8,30,1
5,2457,6,13,1,2006,8,20,1
4,11835,9,12,1,2006,3,20,1
3,1441,1,11,1,2006,18,0,1
3,359,10,11,1,2006,13,30,1
3,11261,8,11,1,2006,10,0,1
3,7322,5,11,1,2006,8,2,1
2,1300,6,10,1,2006,19,30,1
2,2581,9,10,1,2006,12,58,1
2,18183,6,10,1,2006,12,0,1
1,7243,1,9,1,2006,22,15,1
1,2737,3,9,1,2006,18,30,1
1,3595,1,9,1,2006,10,0,1
7,2159,10,1,1,2006,15,7,1
7,2589,4,1,1,2006,12,0,1
7,9631,4,1,1,2006,10,10,1
7,957,2,1,1,2006,9,50,1
6,8503,8,31,12,2005,17,30,1
6,1958,3,31,12,2005,10,41,1
6,501,4,31,12,2005,5,18,1
5,3702,5,30,12,2005,19,10,1
5,29,5,30,12,2005,18,55,1
5,8087,9,30,12,2005,13,0,1
5,9631,4,30,12,2005,12,40,1
5,10420,1,30,12,2005,12,0,1
5,7158,9,30,12,2005,10,20,1
5,7113,4,30,12,2005,5,36,1
4,5206,5,29,12,2005,22,15,1
4,9847,4,29,12,2005,12,20,1
4,2896,4,29,12,2005,10,0,1
4,973,8,29,12,2005,8,32,1
4,3886,6,29,12,2005,6,40,1
3,125,2,28,12,2005,19,15,1
3,38,10,28,12,2005,11,30,1
2,36,2,27,12,2005,21,42,1
2,192,1,27,12,2005,20,25,1
2,2948,4,27,12,2005,17,9,1
2,22,10,27,12,2005,15,33,1
1,1287,2,26,12,2005,23,0,1
1,359,10,26,12,2005,20,20,1
1,478,1,26,12,2005,19,26,1
1,1441,1,26,12,2005,17,0,1
1,1004,1,26,12,2005,15,30,1
1,4528,5,26,12,2005,7,50,1
1,1918,1,26,12,2005,0,1,1
7,182,4,18,12,2005,10,22,1
6,1300,6,17,12,2005,20,42,1
6,2563,10,17,12,2005,19,32,1
6,2985,5,17,12,2005,5,45,1
6,594,8,17,12,2005,1,25,1
5,16314,9,16,12,2005,14,23,1
5,4692,3,16,12,2005,13,18,1
5,2832,6,16,12,2005,0,36,1
4,8024,8,15,12,2005,18,10,1
4,408,2,15,12,2005,18,0,1
4,2617,1,15,12,2005,14,10,1
4,22,10,15,12,2005,14,0,1
4,657,8,15,12,2005,12,45,1
4,9847,4,15,12,2005,9,20,1
3,22,10,14,12,2005,14,30,1
3,9444,4,14,12,2005,14,26,1
2,2123,5,13,12,2005,16,47,1
2,2641,4,13,12,2005,13,55,1
2,93,7,13,12,2005,11,45,1
2,5696,2,13,12,2005,8,23,1
2,5415,2,13,12,2005,7,30,1
1,1983,1,12,12,2005,11,15,1
1,12766,8,12,12,2005,9,0,1
7,8131,5,4,12,2005,13,0,1
7,1379,1,4,12,2005,13,0,1
6,4499,9,3,12,2005,20,38,1
6,2954,8,3,12,2005,8,40,1
5,726,1,2,12,2005,14,20,1
5,3339,5,2,12,2005,13,18,1
5,3851,3,2,12,2005,12,5,1
5,14021,3,2,12,2005,6,52,1
4,1615,2,1,12,2005,21,50,1
4,460,5,1,12,2005,12,40,1
4,9847,4,1,12,2005,11,23,1
4,2155,4,1,12,2005,10,55,1
4,2155,4,1,12,2005,9,51,1
3,2007,9,30,11,2005,22,22,1
3,1615,2,30,11,2005,22,12,1
3,4869,3,30,11,2005,13,2,1
2,14895,7,29,11,2005,17,0,1
2,2945,3,29,11,2005,12,0,1
1,21425,10,28,11,2005,16,4,1
1,323,9,28,11,2005,12,0,1
1,3669,1,28,11,2005,0,50,1
7,755,4,20,11,2005,6,54,1
6,1615,2,19,11,2005,19,4,1
6,3397,1,19,11,2005,18,0,1
5,146,10,18,11,2005,19,30,1
5,38,10,18,11,2005,14,15,1
5,102,10,18,11,2005,13,0,1
5,3291,6,18,11,2005,10,30,1
5,15896,8,18,11,2005,2,20,1
4,1287,2,17,11,2005,16,33,1
4,2046,2,17,11,2005,13,30,1
4,15058,3,17,11,2005,12,10,1
4,3495,3,17,11,2005,12,2,1
3,1287,2,16,11,2005,18,15,1
2,1615,2,15,11,2005,20,18,1
2,6656,3,15,11,2005,6,32,1
2,6656,3,15,11,2005,6,12,1
1,3787,5,14,11,2005,12,0,1
1,628,8,14,11,2005,10,18,1
7,1615,2,6,11,2005,22,50,1
7,10165,7,6,11,2005,15,20,1
6,1287,2,5,11,2005,19,30,1
6,2483,1,5,11,2005,17,45,1
6,2563,10,5,11,2005,16,15,1
5,2159,10,4,11,2005,20,47,1
5,2763,5,4,11,2005,17,0,1
5,1287,2,4,11,2005,16,34,1
5,8709,5,4,11,2005,8,44,1
4,3567,6,3,11,2005,11,33,1
4,7943,1,3,11,2005,9,30,1
4,125,2,3,11,2005,2,15,1
4,1162,1,3,11,2005,0,58,1
3,27,5,2,11,2005,21,30,1
3,3856,4,2,11,2005,12,30,1
3,1265,7,2,11,2005,11,15,1
3,4939,8,2,11,2005,8,20,1
2,5479,5,1,11,2005,17,50,1
2,966,3,1,11,2005,11,0,1
1,1808,9,31,10,2005,13,30,1
1,3655,4,31,10,2005,10,0,1
1,1233,4,31,10,2005,9,35,1
6,3829,2,22,10,2005,20,10,1
6,1615,2,22,10,2005,18,30,1
6,923,1,22,10,2005,15,30,1
6,1182,5,22,10,2005,11,40,1
6,3131,10,22,10,2005,9,29,1
5,125,2,21,10,2005,23,7,1
5,176,1,21,10,2005,18,50,1
5,3829,2,21,10,2005,18,50,1
5,3747,1,21,10,2005,15,30,1
5,248,7,21,10,2005,11,0,1
5,3829,2,21,10,2005,11,0,1
5,10778,5,21,10,2005,0,10,1
4,1606,2,20,10,2005,22,5,1
4,3829,2,20,10,2005,19,15,1
4,605,6,20,10,2005,16,20,1
4,2318,4,20,10,2005,14,30,1
3,369,5,19,10,2005,13,0,1
2,1790,1,18,10,2005,19,25,1
2,88,2,18,10,2005,18,12,1
2,1918,1,18,10,2005,14,50,1
2,171,1,18,10,2005,13,27,1
1,359,10,17,10,2005,17,2,1
1,1760,10,17,10,2005,17,0,1
1,10004,3,17,10,2005,9,30,1
7,4631,9,9,10,2005,23,25,1
7,9377,4,9,10,2005,12,45,1
7,1565,5,9,10,2005,0,1,1
6,408,2,8,10,2005,18,50,1
6,1790,1,8,10,2005,16,25,1
6,1287,2,8,10,2005,14,0,1
5,176,1,7,10,2005,18,19,1
5,5543,9,7,10,2005,0,42,1
4,980,10,6,10,2005,23,53,1
4,2341,5,6,10,2005,22,0,1
4,5974,7,6,10,2005,10,0,1
4,1809,10,6,10,2005,2,5,1
3,6002,1,5,10,2005,14,30,1
3,1823,1,5,10,2005,12,45,1
3,248,7,5,10,2005,10,0,1
3,744,10,5,10,2005,5,59,1
3,1533,5,5,10,2005,4,59,1
2,22,10,4,10,2005,16,22,1
2,744,10,4,10,2005,14,10,1
1,58,10,3,10,2005,22,50,1
1,8594,3,3,10,2005,20,0,1
1,1042,3,3,10,2005,19,0,1
1,5828,6,3,10,2005,15,20,1
1,1455,1,3,10,2005,8,0,1
1,1360,4,3,10,2005,7,51,1
7,872,2,25,9,2005,23,13,1
7,501,4,25,9,2005,18,3,1
7,2641,4,25,9,2005,8,47,1
6,946,1,24,9,2005,18,43,1
6,3567,6,24,9,2005,12,15,1
6,1752,3,24,9,2005,11,35,1
6,5948,3,24,9,2005,7,28,1
5,646,6,23,9,2005,14,25,1
4,17517,3,22,9,2005,10,0,1
4,673,10,22,9,2005,6,5,1
3,4841,9,21,9,2005,15,15,1
2,1975,2,20,9,2005,14,5,1
2,2170,5,20,9,2005,12,29,1
1,3396,10,19,9,2005,19,0,1
7,403,7,11,9,2005,0,42,1
5,7153,5,9,9,2005,19,0,1
5,17504,5,9,9,2005,6,28,1
4,7673,7,8,9,2005,16,30,1
4,2868,7,8,9,2005,12,26,1
4,501,4,8,9,2005,10,0,1
4,6517,5,8,9,2005,10,0,1
4,6189,3,8,9,2005,7,45,1
4,501,4,8,9,2005,3,45,1
3,176,1,7,9,2005,20,0,1
3,1525,4,7,9,2005,17,37,1
3,1352,4,7,9,2005,16,40,1
3,5572,9,7,9,2005,16,15,1
3,6916,4,7,9,2005,15,11,1
3,13831,5,7,9,2005,11,45,1
3,3131,10,7,9,2005,9,35,1
2,1379,1,6,9,2005,8,0,1
1,408,2,5,9,2005,18,46,1
1,2563,10,5,9,2005,14,5,1
1,192,1,5,9,2005,11,30,1
1,772,10,5,9,2005,9,25,1
1,772,10,5,9,2005,8,40,1
1,3113,4,5,9,2005,7,17,1
7,925,2,28,8,2005,16,20,1
7,177,10,28,8,2005,7,57,1
6,2871,5,27,8,2005,21,14,1
6,2236,4,27,8,2005,15,30,1
6,12793,5,27,8,2005,9,10,1
6,6483,1,27,8,2005,9,0,1
5,19981,3,26,8,2005,9,26,1
5,21511,3,26,8,2005,8,56,1
5,21512,2,26,8,2005,8,0,1
5,21512,2,26,8,2005,7,30,1
4,1331,4,25,8,2005,23,50,1
4,408,2,25,8,2005,19,45,1
4,1730,10,25,8,2005,17,20,1
4,15357,3,25,8,2005,11,29,1
4,14811,3,25,8,2005,11,26,1
4,1004,1,25,8,2005,9,10,1
4,2328,5,25,8,2005,0,1,1
3,925,2,24,8,2005,22,30,1
3,3708,4,24,8,2005,17,0,1
3,1460,3,24,8,2005,16,1,1
3,1224,1,24,8,2005,7,57,1
2,4225,1,23,8,2005,20,45,1
2,7528,3,23,8,2005,12,35,1
2,256,2,23,8,2005,4,3,1
1,1918,1,22,8,2005,22,30,1
1,4716,5,22,8,2005,9,21,1
1,4241,5,22,8,2005,8,30,1
7,3177,8,14,8,2005,18,0,1
7,4241,5,14,8,2005,17,17,1
7,1809,10,14,8,2005,8,35,1
6,4241,5,13,8,2005,22,0,1
6,8721,6,13,8,2005,21,33,1
5,3180,10,12,8,2005,20,27,1
5,8544,5,12,8,2005,13,55,1
4,359,10,11,8,2005,20,45,1
4,15357,3,11,8,2005,13,40,1
4,9578,5,11,8,2005,9,45,1
4,1162,1,11,8,2005,0,40,1
3,5897,8,10,8,2005,11,45,1
3,1224,1,10,8,2005,9,17,1
3,2587,2,10,8,2005,6,51,1
1,4140,10,8,8,2005,20,4,1
1,1473,1,8,8,2005,20,0,1
1,1273,10,8,8,2005,13,40,1
1,13894,9,8,8,2005,3,0,1
7,2150,3,31,7,2005,18,0,1
7,15565,3,31,7,2005,7,9,1
7,3,5,31,7,2005,6,10,1
6,5491,3,30,7,2005,14,14,1
5,408,2,29,7,2005,22,15,1
5,3391,5,29,7,2005,1,30,1
5,102,10,29,7,2005,0,23,1
4,1017,3,28,7,2005,17,34,1
4,1533,5,28,7,2005,9,20,1
4,1220,10,28,7,2005,1,50,1
3,8379,3,27,7,2005,19,37,1
3,5814,1,27,7,2005,11,16,1
3,6740,2,27,7,2005,10,30,1
2,356,3,26,7,2005,10,45,1
7,421,1,17,7,2005,15,10,1
7,6691,6,17,7,2005,14,31,1
7,3567,6,17,7,2005,0,50,1
6,927,1,16,7,2005,23,20,1
6,1345,1,16,7,2005,20,20,1
6,8930,5,16,7,2005,3,0,1
5,501,4,15,7,2005,19,57,1
5,7943,1,15,7,2005,11,50,1
5,192,1,15,7,2005,5,0,1
4,4815,3,14,7,2005,22,48,1
4,4225,1,14,7,2005,22,34,1
4,2848,2,14,7,2005,16,35,1
4,11732,1,14,7,2005,15,15,1
4,1993,6,14,7,2005,12,52,1
4,1969,4,14,7,2005,8,45,1
3,323,9,13,7,2005,16,0,1
3,5356,2,13,7,2005,11,55,1
2,13902,7,12,7,2005,22,57,1
2,3720,9,12,7,2005,16,0,1
2,21550,5,12,7,2005,11,10,1
2,752,9,12,7,2005,7,30,1
1,1752,3,11,7,2005,11,35,1
1,6031,3,11,7,2005,10,58,1
1,9044,2,11,7,2005,7,23,1
1,9953,4,11,7,2005,2,40,1
1,3189,1,11,7,2005,1,55,1
7,708,1,3,7,2005,23,47,1
7,13563,7,3,7,2005,11,31,1
7,1319,2,3,7,2005,8,14,1
7,2945,3,3,7,2005,0,15,1
6,408,2,2,7,2005,19,58,1
6,3567,6,2,7,2005,18,15,1
6,3511,5,2,7,2005,15,40,1
6,778,5,2,7,2005,8,0,1
6,5525,1,2,7,2005,3,25,1
5,10279,7,1,7,2005,19,30,1
5,2183,9,1,7,2005,12,41,1
5,146,10,1,7,2005,9,30,1
4,1319,2,30,6,2005,17,50,1
4,944,1,30,6,2005,13,0,1
4,1473,1,30,6,2005,9,0,1
4,8318,1,30,6,2005,1,20,1
3,6084,3,29,6,2005,15,0,1
3,6084,3,29,6,2005,10,15,1
3,2010,5,29,6,2005,9,0,1
3,3033,3,29,6,2005,7,31,1
2,1752,3,28,6,2005,8,28,1
2,4086,1,28,6,2005,0,15,1
1,2737,3,27,6,2005,22,35,1
1,1752,3,27,6,2005,11,15,1
1,1752,3,27,6,2005,10,39,1
1,232,4,27,6,2005,7,5,1
7,1041,5,19,6,2005,11,0,1
6,927,1,18,6,2005,15,10,1
6,946,1,18,6,2005,14,0,1
6,8087,9,18,6,2005,12,59,1
5,7352,8,17,6,2005,16,56,1
5,5257,2,17,6,2005,15,15,1
5,1017,3,17,6,2005,6,20,1
5,3205,1,17,6,2005,1,0,1
3,6913,3,15,6,2005,20,47,1
3,3781,8,15,6,2005,17,30,1
3,4156,4,15,6,2005,11,0,1
3,13167,4,15,6,2005,9,26,1
2,501,4,14,6,2005,16,5,1
1,10389,7,13,6,2005,19,40,1
1,10998,9,13,6,2005,10,10,1
7,1593,2,5,6,2005,21,0,1
7,1355,8,5,6,2005,17,0,1
7,3711,1,5,6,2005,5,48,1
6,7481,3,4,6,2005,12,20,1
6,1935,5,4,6,2005,5,1,1
5,6824,8,3,6,2005,16,30,1
4,272,8,2,6,2005,20,10,1
4,349,2,2,6,2005,17,35,1
4,2118,5,2,6,2005,16,30,1
4,11453,3,2,6,2005,15,4,1
3,2118,5,1,6,2005,16,15,1
3,232,4,1,6,2005,9,23,1
3,390,5,1,6,2005,0,56,1
2,7322,5,31,5,2005,17,3,1
2,2118,5,31,5,2005,7,30,1
1,1395,6,30,5,2005,13,51,1
7,6036,1,22,5,2005,22,40,1
7,1162,1,22,5,2005,21,37,1
7,2511,4,22,5,2005,14,46,1
6,1162,1,21,5,2005,7,30,1
6,1556,5,21,5,2005,2,30,1
4,501,4,19,5,2005,22,36,1
4,4849,7,19,5,2005,17,9,1
4,16149,6,19,5,2005,12,30,1
4,927,1,19,5,2005,8,0,1
3,408,2,18,5,2005,19,0,1
3,15963,3,18,5,2005,14,17,1
3,1169,5,18,5,2005,12,0,1
3,144,4,18,5,2005,11,15,1
3,125,2,18,5,2005,10,4,1
3,310,8,18,5,2005,9,30,1
3,17535,9,18,5,2005,7,30,1
2,823,2,17,5,2005,18,30,1
2,6837,5,17,5,2005,12,14,1
2,4575,3,17,5,2005,10,9,1
1,5805,6,16,5,2005,11,50,1
1,19268,1,16,5,2005,4,30,1
7,853,2,8,5,2005,23,33,1
7,435,10,8,5,2005,19,40,1
7,1287,2,8,5,2005,19,0,1
7,6279,9,8,5,2005,16,10,1
7,114,8,8,5,2005,7,42,1
7,355,2,8,5,2005,0,40,1
6,3789,1,7,5,2005,22,33,1
6,501,4,7,5,2005,22,23,1
6,5462,9,7,5,2005,4,0,1
5,1235,5,6,5,2005,8,30,1
4,8227,1,5,5,2005,23,20,1
4,9510,9,5,5,2005,20,11,1
4,13101,6,5,5,2005,15,15,1
4,1786,8,5,5,2005,15,10,1
4,7928,4,5,5,2005,9,5,1
4,2159,10,5,5,2005,7,57,1
3,594,8,4,5,2005,20,30,1
3,13311,3,4,5,2005,13,33,1
3,4242,9,4,5,2005,8,56,1
3,927,1,4,5,2005,6,0,1
2,512,8,3,5,2005,23,3,1
2,233,8,3,5,2005,22,37,1
2,2101,1,3,5,2005,21,25,1
2,9207,6,3,5,2005,8,25,1
1,612,3,2,5,2005,10,0,1
7,7352,8,24,4,2005,11,45,1
7,15311,4,24,4,2005,11,15,1
5,9158,1,22,4,2005,23,22,1
5,255,10,22,4,2005,16,17,1
5,4628,9,22,4,2005,14,10,1
5,3121,4,22,4,2005,7,12,1
4,11021,4,21,4,2005,16,45,1
4,2733,4,21,4,2005,13,20,1
4,744,10,21,4,2005,8,21,1
3,1287,2,20,4,2005,22,30,1
3,451,2,20,4,2005,20,20,1
3,772,10,20,4,2005,10,32,1
2,1445,1,19,4,2005,11,10,1
2,555,3,19,4,2005,10,30,1
2,259,5,19,4,2005,9,0,1
1,2275,2,18,4,2005,23,45,1
1,716,5,18,4,2005,18,50,1
1,501,4,18,4,2005,7,45,1
7,22,10,10,4,2005,9,30,1
6,1090,4,9,4,2005,22,30,1
6,22,10,9,4,2005,21,20,1
6,7556,4,9,4,2005,16,0,1
6,2270,1,9,4,2005,15,15,1
5,428,4,8,4,2005,13,29,1
5,1004,1,8,4,2005,12,15,1
5,242,10,8,4,2005,12,0,1
5,6915,7,8,4,2005,1,30,1
4,4682,1,7,4,2005,16,55,1
4,242,10,7,4,2005,11,4,1
3,1313,7,6,4,2005,16,0,1
3,1790,1,6,4,2005,3,0,1
2,408,2,5,4,2005,15,38,1
1,19617,3,4,4,2005,15,30,1
1,1300,6,4,4,2005,3,45,1
1,13775,8,4,4,2005,0,24,1
7,2244,7,27,3,2005,22,0,1
7,8762,9,27,3,2005,10,30,1
7,6483,1,27,3,2005,1,30,1
6,620,9,26,3,2005,11,45,1
5,7015,8,25,3,2005,23,40,1
5,3255,5,25,3,2005,9,51,1
5,12117,3,25,3,2005,9,15,1
4,323,9,24,3,2005,19,0,1
4,4759,8,24,3,2005,15,0,1
4,125,2,24,3,2005,9,21,1
4,2697,3,24,3,2005,1,45,1
3,3376,10,23,3,2005,23,36,1
3,772,10,23,3,2005,18,20,1
1,10042,8,21,3,2005,19,40,1
1,1176,8,21,3,2005,16,10,1
1,872,2,21,3,2005,14,50,1
1,1214,10,21,3,2005,11,56,1
1,2204,5,21,3,2005,0,5,1
7,797,4,13,3,2005,15,17,1
6,1550,1,12,3,2005,14,35,1
6,5370,2,12,3,2005,7,30,1
6,5818,4,12,3,2005,1,5,1
5,14816,4,11,3,2005,12,0,1
5,2408,8,11,3,2005,0,1,1
4,772,10,10,3,2005,23,43,1
4,927,1,10,3,2005,20,30,1
4,13113,5,10,3,2005,15,0,1
4,1345,1,10,3,2005,9,17,1
4,14171,3,10,3,2005,8,0,1
2,501,4,8,3,2005,21,33,1
2,408,2,8,3,2005,10,30,1
1,3135,8,7,3,2005,13,15,1
1,408,2,7,3,2005,9,49,1
7,16208,3,27,2,2005,8,0,1
6,20891,6,26,2,2005,20,49,1
6,125,2,26,2,2005,15,10,1
6,4599,1,26,2,2005,9,40,1
6,1179,5,26,2,2005,7,49,1
5,957,2,25,2,2005,18,0,1
5,3162,5,25,2,2005,11,27,1
5,9810,5,25,2,2005,9,35,1
5,5073,3,25,2,2005,9,32,1
4,64,4,24,2,2005,10,38,1
3,501,4,23,2,2005,16,5,1
3,872,2,23,2,2005,13,30,1
2,501,4,22,2,2005,20,25,1
1,2068,9,21,2,2005,17,30,1
7,6958,4,13,2,2005,14,20,1
7,7835,2,13,2,2005,7,18,1
7,20803,1,13,2,2005,3,10,1
5,8503,8,11,2,2005,23,24,1
5,38,10,11,2,2005,17,45,1
5,1951,2,11,2,2005,15,18,1
5,4225,1,11,2,2005,10,38,1
4,11554,3,10,2,2005,16,38,1
4,450,9,10,2,2005,16,5,1
4,1297,1,10,2,2005,9,49,1
4,8503,8,10,2,2005,8,0,1
3,3010,1,9,2,2005,20,0,1
3,7068,10,9,2,2005,16,30,1
3,1533,5,9,2,2005,9,41,1
2,772,10,8,2,2005,17,25,1
2,3567,6,8,2,2005,17,15,1
2,779,2,8,2,2005,0,1,1
1,18563,8,7,2,2005,21,28,1
1,5164,4,7,2,2005,7,18,1
1,2894,2,7,2,2005,1,45,1
7,1287,2,30,1,2005,19,15,1
7,379,1,30,1,2005,5,0,1
7,1518,4,30,1,2005,4,33,1
5,2945,3,28,1,2005,21,10,1
5,2454,2,28,1,2005,8,40,1
5,5241,5,28,1,2005,6,47,1
4,898,2,27,1,2005,21,45,1
3,501,4,26,1,2005,20,40,1
3,957,2,26,1,2005,17,30,1
3,501,4,26,1,2005,15,10,1
3,501,4,26,1,2005,15,8,1
2,1281,2,25,1,2005,16,15,1
2,548,10,25,1,2005,13,2,1
2,1210,1,25,1,2005,7,5,1
2,3619,2,25,1,2005,4,30,1
1,548,10,24,1,2005,18,17,1
1,744,10,24,1,2005,12,15,1
1,927,1,24,1,2005,11,0,1
1,1087,3,24,1,2005,9,45,1
7,2563,10,16,1,2005,16,30,1
7,144,4,16,1,2005,15,56,1
7,896,2,16,1,2005,15,50,1
7,501,4,16,1,2005,15,20,1
7,817,2,16,1,2005,8,0,1
6,867,1,15,1,2005,18,45,1
6,501,4,15,1,2005,16,15,1
6,1567,5,15,1,2005,12,0,1
6,366,10,15,1,2005,2,1,1
5,1790,1,14,1,2005,21,35,1
5,4720,1,14,1,2005,19,0,1
5,772,10,14,1,2005,9,45,1
4,125,2,13,1,2005,17,0,1
4,957,2,13,1,2005,13,8,1
4,2795,1,13,1,2005,9,30,1
4,1611,3,13,1,2005,8,58,1
4,1352,4,13,1,2005,8,11,1
4,1162,1,13,1,2005,0,1,1
3,772,10,12,1,2005,15,2,1
3,119,6,12,1,2005,13,47,1
3,736,4,12,1,2005,9,28,1
3,227,1,12,1,2005,1,2,1
2,772,10,11,1,2005,11,20,1
2,8343,8,11,1,2005,10,30,1
1,601,9,10,1,2005,12,26,1
1,83,2,10,1,2005,1,51,1
7,165,9,26,12,2004,18,20,1
7,3532,3,26,12,2004,13,16,1
6,3619,2,25,12,2004,22,45,1
6,3567,6,25,12,2004,21,30,1
6,242,10,25,12,2004,12,30,1
5,141,6,24,12,2004,22,10,1
5,144,4,24,12,2004,16,8,1
5,3180,10,24,12,2004,15,34,1
4,2630,5,23,12,2004,17,36,1
4,451,2,23,12,2004,11,36,1
3,1153,4,22,12,2004,22,42,1
3,1287,2,22,12,2004,13,0,1
3,2318,4,22,12,2004,12,15,1
2,8379,3,21,12,2004,13,10,1
1,3396,10,20,12,2004,20,59,1
1,280,3,20,12,2004,11,39,1
1,6223,2,20,12,2004,1,20,1
7,6787,3,12,12,2004,13,8,1
7,2803,10,12,12,2004,10,0,1
6,408,2,11,12,2004,21,55,1
6,608,2,11,12,2004,20,40,1
6,4135,1,11,12,2004,17,14,1
5,10594,4,10,12,2004,21,15,1
5,4702,6,10,12,2004,20,32,1
5,15359,9,10,12,2004,14,0,1
5,13968,6,10,12,2004,3,0,1
4,501,4,9,12,2004,20,15,1
4,6177,8,9,12,2004,10,32,1
4,528,10,9,12,2004,8,0,1
3,451,2,8,12,2004,22,5,1
3,7903,2,8,12,2004,9,49,1
3,7784,2,8,12,2004,9,6,1
2,7008,1,7,12,2004,17,45,1
2,1111,1,7,12,2004,12,0,1
1,1935,5,6,12,2004,18,41,1
1,3376,10,6,12,2004,12,50,1
1,1576,4,6,12,2004,12,30,1
1,3911,7,6,12,2004,10,0,1
1,8481,4,6,12,2004,8,10,1
7,408,2,28,11,2004,16,9,1
7,408,2,28,11,2004,10,22,1
5,4225,1,26,11,2004,13,55,1
5,408,2,26,11,2004,12,54,1
5,392,4,26,11,2004,12,30,1
5,7322,5,26,11,2004,8,13,1
4,501,4,25,11,2004,15,10,1
4,872,2,25,11,2004,7,7,1
4,11669,4,25,11,2004,2,42,1
3,14382,3,24,11,2004,18,53,1
3,10383,2,24,11,2004,9,8,1
3,13030,4,24,11,2004,8,52,1
3,2827,4,24,11,2004,8,36,1
2,21339,3,23,11,2004,13,38,1
2,3524,3,23,11,2004,13,20,1
2,125,2,23,11,2004,9,35,1
2,1951,2,23,11,2004,8,3,1
1,46,2,22,11,2004,18,30,1
1,3619,2,22,11,2004,17,20,1
1,8471,4,22,11,2004,11,25,1
1,1917,2,22,11,2004,9,30,1
1,1917,2,22,11,2004,8,59,1
1,926,4,22,11,2004,8,53,1
7,1965,5,14,11,2004,6,0,1
7,1628,8,14,11,2004,0,1,1
6,1287,2,13,11,2004,18,45,1
6,259,5,13,11,2004,18,0,1
5,2563,10,12,11,2004,19,25,1
4,428,4,11,11,2004,14,23,1
4,4079,7,11,11,2004,11,30,1
4,1396,5,11,11,2004,3,0,1
3,376,2,10,11,2004,21,18,1
3,242,10,10,11,2004,13,30,1
3,408,2,10,11,2004,13,15,1
3,2155,2,10,11,2004,9,8,1
2,2192,10,9,11,2004,17,0,1
1,501,4,8,11,2004,15,45,1
1,6740,2,8,11,2004,10,30,1
1,538,8,8,11,2004,10,23,1
1,2855,1,8,11,2004,10,5,1
1,4086,1,8,11,2004,8,13,1
1,6786,7,8,11,2004,5,16,1
7,1291,1,31,10,2004,11,58,1
6,501,4,30,10,2004,18,38,1
6,939,5,30,10,2004,17,0,1
6,7987,3,30,10,2004,13,27,1
5,4484,2,29,10,2004,20,36,1
5,18753,2,29,10,2004,20,29,1
5,10902,2,29,10,2004,19,37,1
5,501,4,29,10,2004,18,3,1
5,1091,10,29,10,2004,16,30,1
5,1281,2,29,10,2004,14,0,1
5,5130,4,29,10,2004,8,0,1
5,2617,1,29,10,2004,7,24,1
5,1220,10,29,10,2004,4,29,1
5,872,2,29,10,2004,2,49,1
5,501,4,29,10,2004,0,5,1
3,213,4,27,10,2004,22,27,1
3,7230,4,27,10,2004,18,51,1
3,2601,3,27,10,2004,16,10,1
3,1297,1,27,10,2004,9,12,1
2,21784,10,26,10,2004,20,0,1
2,125,2,26,10,2004,16,10,1
2,242,10,26,10,2004,10,43,1
