"day","address","location","date","month","year","hour","min","KIDNAPPING"
5,4617,3,18,10,2013,15,30,0
6,704,2,9,2,2008,9,15,0
7,520,3,20,4,2014,20,0,0
5,5787,3,18,4,2003,22,30,0
3,1100,5,17,11,2010,14,25,0
6,3727,10,21,5,2011,22,56,0
3,15868,8,19,10,2005,18,0,0
3,12026,8,7,4,2010,18,4,0
6,1760,10,4,10,2008,23,30,0
3,16966,7,8,8,2012,21,0,0
7,4141,4,23,8,2009,10,0,0
4,5703,8,25,12,2003,1,0,0
2,6082,7,14,10,2008,15,0,0
2,7331,2,6,1,2015,11,16,0
5,13215,7,24,9,2010,20,0,0
7,957,2,30,12,2012,2,30,0
1,764,6,16,2,2015,4,34,0
3,12856,4,10,1,2007,21,10,0
6,772,10,12,2,2005,23,40,0
4,64,4,20,3,2014,10,35,0
5,3183,2,19,4,2013,14,9,0
4,12502,8,14,7,2005,14,15,0
3,12370,9,3,9,2008,17,0,0
7,22191,3,25,7,2004,21,0,0
2,232,4,8,1,2008,6,0,0
3,11731,8,8,2,2012,17,50,0
5,2341,5,16,6,2006,1,15,0
1,2894,2,22,2,2010,22,0,0
5,96,10,23,1,2004,1,31,0
5,5235,1,14,1,2011,14,0,0
1,979,4,5,4,2010,17,0,0
4,2398,2,7,3,2013,9,17,0
4,1970,5,3,11,2005,16,45,0
1,559,6,31,10,2005,10,40,0
3,4171,5,28,5,2014,15,0,0
3,14674,1,9,3,2011,11,30,0
4,199,8,9,9,2010,8,10,0
7,1273,10,19,6,2005,17,18,0
2,1259,8,23,8,2011,14,30,0
6,4657,4,1,11,2014,18,0,0
7,125,2,8,3,2009,8,45,0
7,1291,1,9,9,2007,13,30,0
6,13491,4,29,5,2004,13,0,0
7,4486,3,7,10,2012,6,0,0
1,4305,2,8,12,2014,22,30,0
3,408,2,19,10,2005,10,0,0
4,1855,8,3,11,2011,19,41,0
5,11740,2,3,4,2009,8,20,0
4,872,2,20,10,2005,19,32,0
3,821,10,24,8,2011,19,39,0
6,1730,10,21,2,2009,6,26,0
4,3750,3,10,2,2011,20,30,0
1,442,2,18,8,2008,18,0,0
2,12742,9,16,9,2003,18,34,0
2,9343,3,23,7,2013,12,50,0
1,3281,2,13,4,2015,11,0,0
3,1729,5,14,11,2012,14,40,0
3,665,3,10,12,2014,8,0,0
5,1095,5,18,6,2010,18,9,0
3,3516,10,4,3,2015,19,30,0
3,2989,5,24,7,2013,17,0,0
7,8343,8,1,6,2003,9,0,0
4,1057,8,5,10,2006,19,30,0
6,3398,5,14,12,2013,21,0,0
3,7004,1,2,5,2012,7,50,0
6,17629,3,3,11,2007,0,30,0
5,2314,1,5,9,2014,15,30,0
6,612,3,25,1,2014,20,30,0
7,189,2,16,11,2008,10,30,0
7,70,10,19,4,2009,10,58,0
6,5372,1,14,6,2014,19,0,0
2,2737,3,11,5,2004,17,55,0
6,6409,5,2,6,2007,17,39,0
5,14572,3,25,8,2006,10,40,0
5,5339,4,2,5,2003,14,0,0
5,7702,5,14,12,2007,12,0,0
1,331,2,28,11,2011,19,0,0
7,12900,5,10,3,2013,11,30,0
6,9054,7,3,5,2003,0,1,0
4,5843,5,16,9,2004,5,50,0
7,2420,8,10,8,2008,16,10,0
4,1089,2,14,7,2005,21,0,0
7,7309,7,4,7,2010,10,50,0
1,3922,5,4,2,2013,19,0,0
1,830,10,18,2,2008,13,45,0
7,3937,4,26,1,2014,16,30,0
6,11844,8,5,6,2010,13,35,0
4,16482,3,23,7,2009,9,20,0
7,70,10,18,11,2007,22,30,0
3,12752,3,27,1,2010,5,45,0
7,93,7,11,4,2010,9,50,0
6,21944,5,26,7,2003,12,0,0
6,11771,1,24,2,2007,17,15,0
5,13819,4,11,2,2005,23,55,0
2,3066,4,24,6,2014,8,0,0
6,15916,9,1,1,2011,0,1,0
1,2365,5,30,8,2004,20,30,0
5,14928,5,28,5,2004,21,0,0
3,3474,3,22,8,2012,10,0,0
6,3474,3,1,1,2011,0,1,0
3,4355,4,17,10,2012,16,5,0
3,83,2,18,2,2004,23,41,0
1,125,2,5,1,2015,10,0,0
3,21686,3,9,2,2005,9,0,0
3,2314,1,8,1,2003,15,40,0
2,1615,2,1,6,2010,0,1,0
7,9761,2,29,11,2009,23,0,0
4,14311,9,20,4,2006,22,48,0
6,17909,8,22,3,2008,21,0,0
5,4558,2,20,3,2015,21,0,0
1,5082,4,11,11,2013,18,18,0
5,1116,2,21,9,2012,15,15,0
4,9287,3,10,8,2006,7,50,0
1,1760,10,7,12,2009,16,49,0
5,10441,4,24,9,2010,14,0,0
6,6925,8,11,1,2014,10,50,0
6,5164,4,5,4,2014,11,0,0
3,408,2,16,5,2012,16,25,0
2,1577,8,3,3,2009,21,0,0
7,713,4,20,5,2012,1,0,0
2,6163,9,29,10,2013,15,35,0
3,2235,4,17,5,2006,13,11,0
1,5384,5,21,3,2005,0,16,0
2,20731,3,31,10,2006,8,5,0
5,363,2,2,5,2008,0,15,0
5,355,2,8,3,2013,12,0,0
6,16868,8,3,4,2004,20,10,0
4,3122,3,2,5,2013,15,46,0
6,3565,4,4,4,2015,10,33,0
5,2911,10,22,2,2013,13,15,0
1,16117,9,26,10,2009,18,0,0
5,653,10,7,5,2010,13,0,0
2,324,1,9,7,2013,18,0,0
3,1657,1,12,1,2005,16,43,0
5,125,2,20,10,2006,12,0,0
6,1378,6,14,6,2003,22,0,0
2,4254,6,23,6,2009,17,15,0
3,14351,1,9,8,2006,0,45,0
3,15548,7,14,7,2010,2,13,0
1,9702,7,9,1,2012,11,5,0
6,2281,2,30,1,2010,16,56,0
4,4464,5,7,8,2008,10,8,0
1,1016,4,22,11,2004,17,0,0
6,4505,9,8,8,2009,21,30,0
3,1428,3,24,2,2010,0,1,0
7,7163,5,28,7,2013,15,12,0
7,6302,4,5,12,2010,19,15,0
5,504,4,11,2,2005,16,0,0
7,5948,3,17,5,2009,16,10,0
4,9044,2,25,12,2003,16,0,0
6,11186,4,28,6,2003,19,0,0
6,1379,1,9,2,2008,14,0,0
6,3236,4,20,10,2012,19,0,0
4,17199,4,1,5,2003,21,0,0
3,96,10,4,2,2004,1,33,0
2,1091,10,25,1,2005,15,14,0
2,10563,4,23,7,2013,20,29,0
1,8940,8,23,8,2010,3,0,0
4,2989,5,10,2,2005,17,0,0
6,227,1,4,10,2014,15,35,0
6,8078,7,23,8,2008,0,40,0
5,17829,6,5,3,2004,17,0,0
2,2404,2,31,5,2011,11,45,0
3,546,5,18,2,2015,2,15,0
2,1907,5,31,3,2015,17,24,0
3,656,9,21,1,2015,23,52,0
5,2023,5,26,7,2013,16,0,0
6,11691,1,8,10,2005,21,30,0
4,3119,7,27,7,2006,15,30,0
3,1300,6,12,11,2008,0,1,0
7,6809,4,23,10,2011,11,30,0
3,10238,5,26,6,2013,11,0,0
7,394,4,9,2,2014,14,55,0
3,548,10,11,8,2010,9,7,0
2,3816,2,8,8,2006,15,30,0
1,20968,8,17,2,2003,8,8,0
7,1809,10,9,3,2008,18,43,0
5,2958,5,8,8,2008,23,0,0
1,9592,3,10,11,2014,8,0,0
1,5941,4,16,3,2009,7,0,0
5,867,1,14,11,2003,17,49,0
7,2911,10,16,6,2013,8,40,0
5,28,4,1,11,2013,2,30,0
2,2156,2,13,10,2009,23,4,0
3,2386,2,17,9,2003,3,45,0
5,10155,8,4,4,2008,19,0,0
6,8264,9,24,9,2011,20,4,0
7,2622,2,5,12,2010,2,16,0
7,411,3,26,3,2006,10,40,0
1,263,1,23,7,2012,21,36,0
2,247,2,1,4,2003,20,0,0
4,280,3,9,3,2006,13,30,0
1,4016,4,2,8,2004,22,16,0
7,1250,3,9,5,2010,23,6,0
2,9628,8,8,7,2008,11,30,0
4,83,2,2,6,2011,12,20,0
5,627,3,20,3,2009,9,29,0
2,4741,5,23,12,2008,16,30,0
3,4070,7,11,7,2012,3,3,0
3,1360,4,28,5,2003,15,45,0
1,13364,9,1,10,2007,1,30,0
4,12476,4,19,2,2004,20,0,0
1,5521,3,13,10,2003,23,11,0
6,8572,5,14,8,2010,18,0,0
6,2755,2,26,3,2011,3,32,0
2,3800,3,23,11,2004,15,0,0
4,2454,2,28,1,2010,12,30,0
2,6191,8,30,10,2012,11,5,0
4,7612,6,4,3,2004,17,51,0
3,5692,3,11,6,2014,9,1,0
2,1943,2,17,3,2009,8,55,0
6,3961,4,14,6,2008,16,49,0
4,985,4,27,12,2012,22,15,0
2,517,2,7,3,2006,1,47,0
2,408,2,13,5,2008,10,45,0
4,2803,10,16,11,2006,12,0,0
4,3073,2,6,3,2008,21,3,0
6,3049,5,3,12,2011,2,0,0
5,1920,5,2,12,2011,7,39,0
5,5267,3,21,9,2007,16,32,0
2,138,10,3,3,2009,16,30,0
1,125,2,12,5,2003,0,1,0
3,8024,8,12,11,2014,19,0,0
7,22067,5,16,5,2004,11,0,0
2,648,2,25,12,2012,11,0,0
6,1137,6,26,3,2005,15,0,0
4,1042,3,6,10,2005,10,0,0
7,2601,3,10,10,2010,0,30,0
1,356,3,26,12,2011,17,25,0
2,1583,4,1,4,2014,12,16,0
2,2862,10,4,8,2009,9,31,0
5,12410,9,13,12,2013,4,52,0
6,802,4,23,10,2010,18,35,0
7,17328,7,26,8,2012,11,30,0
3,213,4,24,11,2004,21,55,0
2,990,1,19,2,2013,13,40,0
2,4735,8,23,6,2009,17,15,0
3,22266,3,7,7,2004,12,30,0
5,2894,2,11,3,2005,0,1,0
2,2483,1,3,2,2015,10,18,0
2,3710,8,22,12,2009,18,50,0
2,12298,3,23,3,2010,8,15,0
3,772,10,6,2,2013,6,20,0
3,4648,1,15,9,2004,0,1,0
4,5681,8,25,8,2011,23,30,0
5,144,4,14,1,2011,0,1,0
1,2519,8,6,3,2006,12,0,0
7,779,2,9,8,2009,16,13,0
4,863,1,23,2,2006,17,0,0
4,213,4,15,6,2006,8,32,0
1,13149,8,31,3,2003,14,45,0
3,125,2,13,6,2007,22,30,0
1,7637,3,3,4,2006,7,50,0
3,492,6,26,6,2013,18,11,0
4,12012,9,10,7,2014,10,30,0
6,13968,6,28,6,2008,21,0,0
5,11933,3,23,9,2005,10,0,0
7,3532,3,28,3,2010,13,30,0
4,12122,8,19,5,2005,23,0,0
4,6916,4,21,9,2006,11,15,0
5,12305,7,10,9,2010,10,0,0
1,2739,2,17,5,2010,20,30,0
4,2945,3,2,6,2005,10,0,0
4,16476,3,28,7,2011,18,0,0
3,905,5,15,11,2006,19,15,0
1,83,2,7,7,2014,6,0,0
5,13742,8,30,11,2012,22,0,0
4,11371,1,3,5,2012,15,0,0
7,2689,3,1,1,2006,12,0,0
7,3593,5,9,5,2010,16,41,0
2,1892,5,5,8,2008,13,0,0
5,5763,3,19,4,2013,12,45,0
4,1012,4,7,8,2014,1,30,0
2,11,10,6,1,2009,9,45,0
6,608,2,11,12,2004,20,40,0
1,12032,2,5,3,2012,18,39,0
5,2159,10,23,3,2012,20,15,0
4,1124,8,10,1,2013,17,30,0
1,282,6,27,6,2011,11,0,0
7,2824,4,21,9,2008,0,1,0
3,3142,6,15,4,2009,16,48,0
5,7415,4,14,1,2011,16,0,0
4,14548,9,26,1,2006,8,15,0
5,9686,6,8,8,2008,9,0,0
1,1182,5,5,9,2005,14,30,0
3,4160,2,27,12,2006,0,5,0
6,485,2,15,12,2012,6,30,0
5,4535,1,20,2,2004,12,5,0
2,5319,2,13,12,2011,10,0,0
1,70,10,14,11,2005,13,58,0
4,7469,5,20,4,2006,11,17,0
7,2672,8,3,12,2006,8,52,0
5,5724,6,12,6,2009,20,0,0
7,22438,4,22,2,2004,23,15,0
1,6062,7,7,2,2005,15,30,0
3,15005,7,2,10,2013,9,10,0
1,1958,3,12,6,2006,17,35,0
3,18407,3,11,1,2006,23,0,0
6,12335,3,1,5,2004,1,0,0
6,11934,7,31,10,2009,9,0,0
3,6176,3,10,3,2010,2,20,0
2,1091,10,4,3,2014,22,21,0
1,13432,3,12,11,2007,11,48,0
2,4224,7,22,7,2014,15,24,0
1,3762,1,21,7,2008,13,45,0
4,5222,4,23,8,2012,2,0,0
7,2510,8,27,6,2004,17,0,0
5,18719,9,8,4,2011,12,0,0
3,7648,3,19,2,2003,21,30,0
1,3282,3,14,5,2012,17,0,0
1,48,2,8,11,2004,14,40,0
7,102,10,24,8,2008,1,0,0
7,15996,3,20,11,2005,16,42,0
6,157,5,4,10,2008,19,30,0
1,1445,1,1,10,2012,17,0,0
5,2783,4,21,10,2011,8,14,0
6,126,8,8,2,2014,22,10,0
1,7316,9,13,10,2014,20,0,0
5,1431,10,12,1,2007,22,21,0
5,6120,5,20,2,2015,17,45,0
6,36,2,29,1,2005,3,30,0
2,1039,5,18,3,2008,20,0,0
4,7875,6,5,10,2006,12,0,0
7,2046,2,23,10,2011,18,0,0
6,108,5,6,10,2007,23,45,0
2,2408,8,12,7,2005,19,40,0
3,1119,2,25,11,2009,17,0,0
1,14981,7,25,6,2012,12,0,0
2,323,9,25,6,2013,13,36,0
6,7246,8,27,8,2005,12,30,0
1,534,4,11,6,2012,19,31,0
2,22116,5,29,4,2003,13,40,0
6,3133,5,14,12,2013,15,39,0
1,46,2,15,5,2006,0,1,0
5,22328,5,5,3,2004,20,0,0
4,510,1,8,7,2004,15,30,0
3,77,10,26,12,2012,19,0,0
4,957,2,11,12,2003,23,40,0
7,2462,2,13,3,2011,14,22,0
1,220,4,17,5,2010,19,47,0
4,125,2,12,1,2006,10,0,0
1,11536,4,5,9,2011,1,24,0
7,83,2,19,6,2011,19,28,0
2,1760,10,20,1,2004,12,0,0
2,10150,8,7,1,2014,17,17,0
3,55,2,24,8,2005,3,0,0
5,5073,3,25,1,2013,14,0,0
4,125,2,8,2,2007,13,12,0
7,893,10,30,1,2011,16,5,0
6,2818,4,6,5,2006,23,28,0
1,6811,3,28,4,2003,12,0,0
5,1339,2,18,4,2003,14,30,0
2,5257,2,17,10,2006,12,18,0
3,4364,1,17,9,2008,16,50,0
3,7805,7,22,2,2006,23,28,0
5,1525,4,23,1,2015,13,0,0
6,5266,1,7,3,2015,19,0,0
1,5073,3,31,10,2005,7,45,0
3,263,1,1,10,2003,15,30,0
3,9835,8,29,10,2014,19,30,0
3,9622,7,9,6,2004,12,0,0
3,892,7,18,9,2013,11,10,0
5,11129,7,31,10,2008,5,0,0
2,1935,5,14,10,2014,17,25,0
3,1080,8,28,7,2010,19,52,0
1,1768,10,18,3,2013,19,25,0
1,13283,5,14,4,2003,1,37,0
4,2662,2,30,6,2005,14,0,0
7,2341,5,14,12,2014,21,15,0
6,6358,9,26,7,2008,7,0,0
3,6459,8,21,9,2011,8,30,0
5,1406,4,28,6,2013,1,30,0
5,9281,5,8,8,2014,18,53,0
2,12571,8,12,10,2004,11,30,0
2,18254,7,28,6,2005,19,30,0
6,157,10,29,11,2008,15,59,0
2,8270,8,3,5,2005,22,0,0
4,1056,2,8,2,2007,9,21,0
1,1336,5,26,7,2010,14,0,0
6,657,8,17,6,2006,12,30,0
4,138,2,1,5,2014,9,0,0
6,6956,9,1,7,2006,22,30,0
6,967,4,27,2,2010,8,0,0
7,280,3,3,11,2013,18,37,0
1,125,2,7,1,2008,20,50,0
6,16747,9,19,11,2005,1,0,0
7,6835,7,25,3,2012,1,30,0
3,46,2,1,12,2010,17,0,0
4,10149,7,11,8,2005,2,30,0
5,8070,3,19,9,2003,18,0,0
6,5689,8,27,2,2010,12,0,0
1,7802,5,5,9,2005,11,0,0
2,1041,5,22,2,2005,16,0,0
7,125,2,10,3,2013,20,11,0
5,1809,10,27,6,2003,22,40,0
4,1150,2,23,2,2012,12,0,0
1,9336,8,29,4,2013,12,20,0
7,178,2,6,11,2005,2,30,0
5,501,4,9,9,2011,14,0,0
5,821,10,18,9,2009,12,45,0
1,2221,9,10,6,2013,0,14,0
5,5971,4,18,4,2014,23,0,0
1,19900,9,5,7,2004,19,0,0
5,7401,5,18,11,2005,23,55,0
2,11455,4,15,4,2003,16,0,0
7,653,10,23,2,2003,12,0,0
4,598,6,1,5,2014,15,51,0
5,256,2,24,9,2010,18,20,0
5,11163,6,7,10,2005,17,0,0
1,7250,5,1,9,2014,20,30,0
7,1829,5,23,3,2003,12,30,0
5,1653,3,22,2,2013,12,2,0
5,7569,9,18,4,2008,3,0,0
2,9807,9,12,5,2009,15,40,0
1,7320,2,29,9,2008,9,30,0
2,213,4,28,4,2009,12,52,0
1,6125,1,18,9,2006,14,0,0
6,1596,4,5,9,2009,3,0,0
6,10166,3,12,2,2005,14,9,0
4,141,6,7,8,2014,22,0,0
7,227,1,5,4,2009,22,49,0
5,4603,5,20,3,2015,14,45,0
5,232,4,1,11,2013,22,18,0
2,9465,5,12,12,2006,0,50,0
5,1558,1,12,1,2007,21,10,0
5,4858,1,14,6,2013,8,0,0
4,369,5,17,4,2003,7,0,0
3,4576,6,3,4,2013,9,0,0
1,9796,5,27,10,2014,21,30,0
4,9309,8,30,10,2003,7,45,0
1,9071,7,1,9,2014,0,1,0
5,21795,5,28,5,2004,14,30,0
1,722,8,27,12,2010,18,40,0
4,7478,3,30,9,2004,15,50,0
7,1057,8,11,9,2011,18,55,0
4,1913,5,28,11,2013,5,39,0
7,4000,9,20,11,2005,9,50,0
5,1107,2,14,5,2004,13,0,0
6,12234,9,28,6,2003,15,57,0
5,14210,9,15,10,2004,15,50,0
1,3978,5,24,5,2004,18,30,0
5,823,2,13,11,2009,7,30,0
4,1361,5,12,6,2014,12,15,0
2,1119,2,31,5,2011,18,0,0
3,3021,3,30,4,2008,14,30,0
7,957,2,25,9,2011,2,17,0
6,2891,5,8,5,2010,6,59,0
4,125,2,1,6,2006,0,1,0
6,4433,8,14,8,2010,1,0,0
3,2706,10,13,7,2005,14,5,0
3,6334,6,14,5,2014,11,10,0
4,138,2,9,12,2004,0,20,0
4,1012,4,20,10,2011,12,44,0
4,2803,10,1,12,2011,14,1,0
1,4192,8,23,6,2008,21,0,0
1,4880,2,9,1,2006,20,23,0
4,1010,9,16,10,2014,0,1,0
5,2091,2,20,2,2004,6,0,0
2,3549,5,12,10,2004,18,30,0
1,13859,6,16,2,2004,18,0,0
7,7076,8,25,9,2011,23,31,0
6,1895,3,17,5,2008,12,0,0
5,125,2,28,12,2007,18,45,0
2,2303,5,17,5,2005,19,30,0
1,1108,4,21,2,2011,10,0,0
5,242,10,4,11,2011,23,0,0
2,357,4,7,1,2003,3,36,0
5,125,2,11,1,2013,9,0,0
4,8112,8,19,2,2004,15,0,0
4,18745,8,1,6,2006,0,1,0
5,4891,4,3,9,2004,20,0,0
2,978,1,20,3,2012,19,45,0
1,427,2,15,3,2004,16,5,0
4,5891,8,24,6,2004,19,48,0
6,2473,2,1,12,2007,14,0,0
1,1154,9,12,11,2007,17,0,0
6,1427,1,14,8,2010,2,10,0
2,6190,4,30,9,2003,9,30,0
7,6667,9,14,12,2003,17,0,0
4,408,2,24,2,2011,20,15,0
6,3185,7,11,2,2012,0,30,0
7,305,9,7,10,2012,12,45,0
5,3902,5,18,11,2005,13,30,0
5,11268,8,26,2,2010,18,45,0
3,3246,1,17,9,2003,19,0,0
2,2241,4,4,5,2010,13,20,0
2,1804,5,11,11,2008,20,0,0
5,3337,4,24,8,2012,3,26,0
4,11662,3,31,10,2013,22,35,0
4,435,10,19,9,2013,23,5,0
5,1319,2,21,2,2003,20,55,0
3,468,2,9,2,2011,21,35,0
3,1464,3,21,2,2007,2,30,0
7,16078,9,25,3,2012,16,20,0
6,1556,5,7,9,2013,5,30,0
4,530,8,12,6,2008,22,35,0
4,4660,8,24,2,2011,8,50,0
1,1927,1,22,12,2014,17,45,0
4,908,10,30,5,2013,14,0,0
7,4140,10,22,3,2015,16,33,0
1,3637,9,16,2,2015,15,0,0
1,200,2,16,9,2013,10,20,0
5,11085,5,7,3,2008,20,30,0
2,7953,5,17,10,2006,14,7,0
4,4676,4,14,10,2004,12,0,0
1,125,2,30,10,2006,15,0,0
4,1637,2,2,4,2015,1,11,0
3,5647,8,4,3,2015,0,39,0
2,3424,1,14,10,2014,19,39,0
6,5052,4,8,3,2003,22,46,0
6,4449,5,21,3,2015,20,8,0
4,6264,3,25,8,2005,21,0,0
6,6081,6,8,3,2014,18,1,0
3,4927,2,7,8,2013,17,3,0
7,1409,6,14,1,2007,2,3,0
2,11698,7,9,11,2004,13,30,0
2,83,2,14,4,2009,9,30,0
4,4528,5,17,9,2009,8,50,0
5,5103,8,5,10,2012,0,1,0
1,6867,2,9,1,2012,8,6,0
1,4944,7,14,10,2013,21,30,0
5,1004,1,27,12,2013,10,0,0
2,4111,10,15,4,2003,18,25,0
7,484,2,30,5,2004,0,1,0
3,177,10,21,1,2015,20,18,0
3,4870,8,4,2,2004,8,40,0
4,1223,5,19,4,2007,15,18,0
1,451,2,15,11,2010,3,10,0
5,548,10,17,4,2015,17,23,0
3,7854,1,6,4,2011,8,10,0
2,5033,8,25,6,2013,13,15,0
7,5923,3,24,8,2003,12,30,0
1,1696,7,16,2,2015,13,2,0
5,7603,3,18,6,2010,14,0,0
7,3131,10,29,7,2007,10,30,0
3,1431,10,14,5,2014,16,37,0
3,5453,1,24,8,2011,11,20,0
7,5880,1,18,4,2004,17,31,0
2,1935,5,19,8,2014,18,46,0
1,1405,10,25,6,2007,6,45,0
2,8016,3,10,6,2003,0,1,0
3,4830,5,21,9,2005,20,19,0
5,13648,3,7,2,2014,19,0,0
1,2427,5,11,7,2011,16,40,0
6,1737,9,29,11,2014,19,0,0
3,21785,10,16,4,2003,0,49,0
2,6899,2,29,9,2009,6,40,0
1,480,9,12,6,2006,20,30,0
3,2352,5,3,11,2010,16,15,0
1,1943,2,30,5,2005,12,42,0
2,14095,7,8,6,2004,3,20,0
7,4880,2,12,1,2003,23,50,0
2,538,8,30,10,2012,17,12,0
3,407,10,4,4,2007,18,0,0
1,235,4,17,3,2008,7,41,0
7,7864,9,28,1,2007,23,0,0
3,1920,5,23,7,2008,12,45,0
2,2543,5,29,4,2008,11,0,0
2,11486,9,29,4,2003,8,0,0
3,2123,5,14,11,2012,12,53,0
2,4345,2,3,3,2009,19,30,0
3,5768,7,18,4,2007,21,15,0
7,6779,4,8,4,2012,7,56,0
6,5827,3,8,3,2003,21,46,0
7,301,2,1,7,2007,1,30,0
4,363,2,9,7,2009,15,0,0
7,4928,9,28,7,2013,5,24,0
5,125,2,10,3,2006,9,10,0
1,1862,5,18,2,2013,10,0,0
6,2332,2,17,4,2004,11,2,0
6,1288,3,22,9,2012,15,30,0
3,1943,2,16,5,2012,15,25,0
6,3129,1,11,1,2014,11,30,0
7,610,2,18,4,2004,17,0,0
2,1111,1,12,6,2007,19,40,0
2,9805,2,11,6,2013,17,49,0
6,501,4,8,9,2012,13,30,0
5,144,4,3,10,2003,20,20,0
1,8341,5,14,6,2010,15,6,0
4,4771,5,19,3,2015,2,21,0
2,10903,3,11,6,2013,1,0,0
7,14096,5,24,2,2013,13,20,0
7,6077,2,28,7,2013,0,30,0
1,12116,7,7,1,2013,14,10,0
4,534,4,9,1,2003,11,40,0
4,5334,5,14,7,2005,19,37,0
4,16337,2,20,9,2007,20,30,0
2,716,5,9,6,2009,15,20,0
1,15891,9,10,6,2013,22,30,0
5,356,3,5,5,2006,18,30,0
6,4043,6,9,4,2005,12,30,0
5,60,5,25,2,2011,7,30,0
4,2382,1,1,5,2003,6,33,0
7,829,1,22,5,2011,2,23,0
6,155,2,5,4,2008,22,32,0
5,215,4,1,6,2007,12,0,0
7,4379,6,8,2,2015,15,30,0
4,1260,5,4,9,2008,14,30,0
7,8828,7,24,9,2006,12,40,0
7,10266,2,27,2,2011,18,24,0
3,8272,3,4,10,2006,9,0,0
4,125,2,17,6,2010,17,0,0
7,125,2,8,3,2015,14,40,0
4,4037,4,3,9,2009,21,0,0
1,1479,6,10,11,2008,18,0,0
7,38,10,9,2,2003,12,45,0
1,139,2,28,4,2003,16,0,0
7,12303,4,23,3,2003,20,30,0
5,5262,10,7,3,2003,7,30,0
1,5700,8,21,2,2011,21,0,0
7,7236,6,28,3,2010,22,0,0
4,2263,9,21,4,2005,20,0,0
4,3348,5,7,8,2008,21,40,0
4,359,10,12,6,2008,21,30,0
6,2739,2,17,11,2012,2,0,0
6,125,2,19,10,2013,20,47,0
1,15434,4,19,8,2013,16,0,0
6,1910,5,6,9,2003,10,0,0
2,8903,9,10,7,2012,5,30,0
6,1012,4,20,10,2012,2,30,0
2,41,8,28,4,2009,23,0,0
5,4273,4,14,1,2005,11,23,0
7,872,2,23,2,2003,21,30,0
7,19434,3,25,9,2005,0,10,0
7,1161,4,30,1,2011,0,1,0
3,119,6,13,5,2015,16,42,0
4,2470,2,28,11,2013,18,0,0
2,6961,3,21,12,2004,15,0,0
1,1213,4,19,1,2004,15,52,0
3,7541,6,14,6,2006,7,55,0
6,829,1,26,2,2005,2,35,0
7,4860,5,20,5,2012,16,30,0
1,3078,9,13,10,2003,18,0,0
1,468,2,3,8,2009,16,0,0
6,13265,3,8,3,2008,0,25,0
4,6710,1,20,10,2005,22,30,0
3,4020,4,14,4,2004,18,0,0
6,16839,9,26,3,2011,12,55,0
6,1918,1,17,5,2014,0,1,0
7,4571,10,9,10,2011,9,56,0
3,366,10,21,3,2012,13,59,0
1,7469,5,28,10,2013,11,25,0
6,1588,9,27,3,2010,15,0,0
5,2192,10,11,7,2008,20,50,0
7,528,10,10,8,2008,17,28,0
4,8932,7,8,8,2013,15,0,0
5,8008,7,22,4,2005,12,0,0
2,1619,3,28,6,2011,21,15,0
3,1134,5,6,4,2005,21,30,0
3,12209,5,5,8,2009,8,0,0
6,1190,3,2,5,2015,9,20,0
1,1095,5,31,10,2005,11,0,0
1,3422,1,10,11,2014,22,0,0
1,21450,6,31,10,2005,12,0,0
7,504,4,26,7,2009,2,6,0
4,4834,2,22,9,2005,16,35,0
4,12734,9,16,5,2013,19,1,0
7,12793,5,3,12,2006,9,0,0
6,408,2,21,5,2011,12,0,0
7,8722,1,8,4,2007,19,0,0
2,1052,4,14,12,2010,11,0,0
7,1404,7,23,2,2014,17,45,0
7,412,9,25,8,2013,13,0,0
5,1387,5,4,4,2008,20,0,0
7,22,10,28,12,2014,2,2,0
3,1214,10,14,7,2010,16,0,0
7,319,3,7,9,2014,22,30,0
6,15835,8,15,6,2013,15,0,0
7,6800,3,23,2,2003,19,51,0
6,5862,6,13,6,2009,20,20,0
6,102,10,3,11,2012,18,11,0
7,2654,1,27,6,2004,8,45,0
5,1287,2,21,2,2014,12,30,0
1,8691,4,11,7,2005,19,0,0
5,6759,4,24,1,2014,1,30,0
6,6941,5,12,1,2013,11,5,0
5,1056,2,9,2,2007,1,35,0
1,1599,6,24,11,2003,18,35,0
7,3298,2,30,11,2008,3,13,0
2,10602,1,7,12,2004,9,0,0
3,15963,3,15,5,2013,8,45,0
6,390,5,20,10,2012,16,30,0
7,125,2,16,7,2006,23,0,0
6,7535,4,25,3,2006,16,40,0
5,10950,5,5,3,2004,18,30,0
1,17687,3,13,9,2004,9,0,0
4,4617,3,20,2,2003,22,38,0
1,2653,9,1,9,2003,10,0,0
5,125,2,3,6,2005,8,0,0
5,9963,8,15,12,2006,8,0,0
4,5260,3,16,6,2011,9,0,0
4,1769,3,1,5,2008,15,0,0
4,9241,3,25,6,2009,8,18,0
2,10531,4,22,7,2003,18,40,0
1,3395,8,12,11,2007,21,0,0
3,2706,10,18,8,2004,8,50,0
7,3356,3,5,4,2015,20,24,0
3,13017,6,24,11,2004,13,30,0
5,957,2,1,5,2009,13,48,0
7,7084,9,2,6,2013,16,41,0
6,11509,3,6,9,2008,11,49,0
6,13497,3,8,3,2003,21,45,0
3,5997,7,14,4,2004,7,44,0
7,595,7,19,5,2013,12,41,0
4,14747,3,22,8,2013,22,49,0
3,753,2,24,7,2013,16,1,0
5,4915,3,15,5,2009,22,20,0
