"day","address","location","date","month","year","hour","min","RECOVEREDVEHICLE"
6,3774,2,16,6,2007,18,0,0
5,408,2,9,1,2015,13,13,0
4,125,2,6,10,2005,0,1,0
5,2929,2,27,6,2008,15,30,0
1,60,5,5,3,2007,13,30,0
1,19161,8,16,4,2007,11,35,0
3,7660,7,14,7,2010,22,0,0
1,10680,3,9,11,2009,22,0,0
5,125,2,25,1,2013,8,12,0
4,1732,3,19,4,2007,8,0,0
4,3318,9,24,7,2008,1,0,0
2,6422,1,17,2,2015,13,30,0
1,3318,9,24,12,2007,0,50,0
3,8819,5,15,11,2006,0,1,0
6,2393,8,11,8,2012,0,3,0
1,11301,6,21,12,2009,9,10,0
6,125,2,3,7,2010,16,27,0
4,713,4,6,5,2010,20,26,0
6,408,2,25,9,2010,15,40,0
4,3618,2,9,8,2007,23,0,0
5,4415,5,6,10,2006,7,54,0
6,4487,3,16,7,2005,16,50,0
1,2185,4,17,2,2003,22,15,0
7,3473,7,1,1,2006,7,0,0
2,7556,4,26,12,2006,16,5,0
2,11397,5,15,10,2013,20,45,0
5,12128,9,21,10,2011,8,0,0
5,10695,8,29,5,2009,16,30,0
6,518,10,13,12,2014,15,30,0
1,490,2,5,7,2004,11,0,0
6,2236,4,25,2,2012,0,14,0
7,213,4,2,12,2007,13,45,0
4,3619,2,21,8,2008,15,30,0
5,125,2,28,7,2006,16,0,0
2,1012,4,7,3,2006,19,0,0
4,427,2,17,5,2007,15,35,0
1,13429,8,31,3,2014,18,15,0
6,5685,3,7,10,2006,22,30,0
4,6207,1,21,8,2003,6,45,0
5,9382,5,16,10,2009,17,54,0
5,6817,7,18,5,2012,3,0,0
4,3934,2,16,11,2006,11,30,0
5,1299,5,11,3,2005,21,19,0
2,2997,5,15,4,2014,18,0,0
7,8379,3,22,3,2009,17,40,0
4,280,3,23,2,2006,22,0,0
6,9349,7,15,11,2014,2,0,0
7,38,10,26,1,2003,21,30,0
3,564,10,24,12,2008,13,15,0
6,319,3,18,5,2013,2,30,0
2,199,8,13,12,2011,19,30,0
4,14588,2,14,6,2012,8,30,0
1,1103,5,21,6,2004,7,30,0
7,4310,2,20,10,2013,0,1,0
6,4041,6,28,7,2012,1,5,0
4,1381,6,29,5,2008,20,0,0
4,828,1,12,1,2006,20,30,0
5,1841,8,20,3,2009,23,14,0
7,2385,4,5,10,2003,18,0,0
2,853,2,15,11,2005,15,0,0
2,2762,2,28,5,2013,10,55,0
4,146,10,14,6,2007,14,0,0
3,12188,5,26,1,2011,20,30,0
7,213,4,8,2,2004,21,58,0
7,3406,1,1,11,2009,21,0,0
5,2666,3,9,8,2013,15,0,0
5,2270,1,29,6,2012,9,0,0
6,1586,5,29,7,2006,9,0,0
7,4657,4,13,1,2008,11,0,0
1,2450,3,8,11,2004,2,50,0
6,2246,8,2,6,2007,19,17,0
4,10780,3,6,5,2010,15,35,0
6,10923,4,7,4,2012,23,30,0
6,6471,6,23,4,2005,20,34,0
5,12020,4,20,9,2013,17,0,0
2,14160,2,8,8,2006,14,55,0
4,125,2,15,12,2011,19,45,0
4,105,5,20,9,2012,11,0,0
2,538,8,26,6,2007,19,30,0
2,20236,2,29,4,2003,8,49,0
7,125,2,14,8,2005,18,0,0
1,10567,8,19,9,2011,1,30,0
2,1954,10,24,6,2003,23,28,0
3,125,2,18,2,2009,22,30,0
7,1977,9,16,6,2013,1,30,0
2,238,2,12,7,2005,16,30,0
1,15319,9,9,6,2008,11,0,0
7,1090,4,5,10,2003,16,0,0
1,14521,8,14,6,2010,17,0,0
6,3796,3,23,4,2005,11,45,0
2,6226,6,19,4,2011,19,28,0
4,398,9,12,7,2007,14,0,0
6,2382,1,3,4,2004,12,26,0
5,4603,5,11,12,2009,18,30,0
6,2826,2,25,8,2012,13,0,0
7,10428,9,28,8,2005,9,0,0
1,12917,6,17,9,2012,16,38,0
6,17058,8,28,7,2007,21,0,0
3,6827,6,30,11,2005,12,0,0
7,125,2,7,5,2006,13,0,0
5,1567,5,23,4,2010,12,0,0
6,125,2,31,5,2003,15,30,0
2,2733,4,23,8,2011,11,0,0
3,3087,7,26,12,2007,23,0,0
6,12749,7,20,4,2013,13,0,0
1,11,10,13,10,2008,8,0,0
2,4785,1,4,8,2009,14,0,0
2,21384,7,10,1,2006,9,30,0
6,12591,9,4,12,2010,22,40,0
1,501,4,27,10,2014,13,0,0
1,10902,4,24,11,2003,9,0,0
5,213,4,9,3,2007,14,55,0
4,4969,4,9,8,2007,22,45,0
1,2024,1,28,4,2014,5,0,0
6,957,2,24,1,2009,6,0,0
4,9166,4,7,3,2013,7,50,0
6,3014,9,15,6,2013,17,0,0
3,1771,5,24,3,2010,18,23,0
7,366,10,3,5,2009,12,43,0
6,357,4,5,4,2014,18,35,0
4,949,5,5,2,2015,12,0,0
5,3612,4,28,7,2006,17,0,0
4,1157,2,28,10,2004,20,20,0
3,538,8,6,9,2006,10,28,0
2,1220,10,9,3,2010,14,30,0
3,18044,4,11,1,2006,8,0,0
2,4156,4,22,6,2004,21,56,0
3,15231,9,3,9,2003,19,25,0
5,28,4,15,7,2011,9,0,0
4,2737,3,15,6,2006,0,5,0
4,125,2,3,5,2007,12,30,0
4,125,2,6,9,2012,13,40,0
4,14822,8,4,3,2004,13,25,0
7,323,9,20,5,2012,10,20,0
2,22019,8,13,5,2003,18,0,0
4,8544,5,25,7,2013,5,30,0
1,9629,5,3,3,2003,21,18,0
1,925,2,22,8,2005,19,47,0
5,9190,3,17,5,2013,2,0,0
3,9287,3,28,5,2008,8,24,0
5,7066,1,14,1,2011,16,30,0
6,2269,2,6,11,2010,9,0,0
3,13976,2,17,10,2012,10,54,0
4,538,8,17,10,2013,16,2,0
3,2328,5,28,11,2007,17,20,0
2,511,4,3,8,2004,13,50,0
6,2822,1,18,10,2003,14,0,0
6,13130,1,4,10,2003,23,15,0
6,2558,6,18,4,2015,2,47,0
1,346,1,8,7,2013,18,5,0
3,9244,3,24,6,2009,23,21,0
5,2041,10,22,10,2010,19,30,0
7,8517,8,21,10,2012,13,0,0
4,7524,5,27,6,2013,15,0,0
4,1121,10,1,5,2003,12,0,0
5,4093,2,8,8,2003,1,30,0
3,1194,5,2,10,2013,12,0,0
6,83,2,14,1,2006,3,4,0
3,3831,4,18,2,2009,10,50,0
7,2448,1,8,4,2012,12,40,0
3,11213,9,8,2,2006,16,5,0
2,1721,2,22,2,2005,7,20,0
5,10358,1,24,9,2010,18,30,0
2,16200,6,8,8,2006,19,15,0
4,1606,2,4,9,2003,14,0,0
2,7545,2,25,7,2006,21,30,0
2,14,3,18,2,2014,4,30,0
6,1024,1,21,2,2009,13,25,0
3,1026,5,5,5,2010,22,50,0
5,7987,3,4,4,2003,23,6,0
2,1214,10,15,11,2011,18,13,0
3,6216,2,23,3,2011,20,45,0
1,4750,5,1,3,2004,0,1,0
6,3459,2,19,5,2007,16,0,0
2,594,8,17,2,2009,16,49,0
2,7195,5,7,3,2006,17,39,0
3,501,4,22,1,2003,15,30,0
7,619,8,14,1,2007,7,7,0
1,408,2,10,11,2003,15,45,0
1,6740,2,2,8,2004,7,45,0
3,7854,1,6,4,2011,8,10,0
3,5479,5,1,11,2006,13,30,0
2,5257,2,16,9,2008,13,30,0
7,14339,4,12,2,2006,14,0,0
1,5204,5,7,7,2008,11,32,0
4,2987,10,2,12,2010,20,10,0
5,9404,8,24,2,2006,10,5,0
3,3135,8,7,1,2015,14,30,0
4,1271,2,27,5,2004,20,40,0
3,744,10,27,1,2010,13,5,0
1,19675,1,22,12,2008,22,0,0
2,744,10,18,5,2010,15,15,0
2,6036,1,7,8,2007,19,46,0
1,125,2,9,12,2013,11,5,0
1,1297,1,12,12,2011,14,45,0
3,5531,9,20,8,2008,19,30,0
1,2172,5,19,7,2004,19,15,0
4,8944,6,17,4,2014,18,0,0
5,10236,6,13,12,2013,8,6,0
5,626,2,15,5,2009,22,12,0
7,3844,5,5,10,2003,21,6,0
6,36,2,2,5,2015,21,15,0
4,3186,5,2,10,2008,3,0,0
1,5979,5,29,11,2010,20,0,0
5,644,1,21,2,2014,23,0,0
3,8435,9,8,9,2010,15,0,0
1,12114,4,7,7,2014,8,45,0
4,803,6,25,3,2010,23,9,0
1,1882,4,2,5,2011,11,6,0
2,83,2,20,9,2005,8,40,0
2,4849,7,15,11,2005,16,0,0
5,1532,7,16,7,2010,17,0,0
5,841,2,14,6,2013,13,50,0
3,217,8,13,5,2015,9,40,0
4,11509,3,1,12,2011,1,0,0
3,3906,5,29,12,2010,20,30,0
5,156,2,20,4,2012,22,30,0
2,644,1,25,11,2014,18,20,0
1,1352,4,18,2,2008,14,40,0
7,15252,4,29,1,2012,19,55,0
2,853,2,9,12,2014,9,45,0
6,653,10,3,5,2008,2,0,0
1,16365,5,20,1,2003,20,0,0
4,139,2,15,11,2012,19,25,0
6,5466,8,6,4,2013,16,20,0
5,4531,4,19,3,2004,15,1,0
2,166,10,27,5,2014,16,20,0
3,4141,4,23,7,2014,9,55,0
7,2343,9,28,1,2007,21,56,0
7,2440,5,12,7,2009,2,0,0
3,8828,7,30,5,2012,22,0,0
7,2214,1,17,5,2009,18,18,0
5,4078,1,21,9,2007,4,49,0
2,15978,8,20,1,2004,19,20,0
2,7601,5,8,2,2011,1,10,0
7,6450,7,29,1,2012,8,0,0
2,9136,9,15,4,2014,22,23,0
5,102,10,21,3,2008,9,46,0
7,512,8,3,10,2004,17,30,0
2,3211,3,16,3,2004,20,0,0
2,5508,1,28,12,2010,13,30,0
3,5619,5,4,3,2015,12,0,0
2,102,10,18,2,2014,19,9,0
3,4772,5,30,6,2010,14,50,0
1,4969,6,31,10,2011,21,15,0
3,15005,7,25,6,2008,21,40,0
1,2341,5,20,9,2010,10,0,0
1,277,10,1,3,2004,18,19,0
1,6338,6,6,12,2004,13,31,0
3,1716,2,29,4,2015,18,39,0
5,10383,2,27,6,2014,7,5,0
2,2472,8,7,3,2006,22,0,0
3,2706,10,25,6,2003,16,40,0
1,1449,1,7,2,2005,1,35,0
2,435,10,2,9,2003,23,0,0
3,14737,7,19,5,2010,12,25,0
2,6928,8,19,8,2003,15,30,0
3,125,2,29,5,2013,3,0,0
1,600,3,17,9,2007,9,0,0
7,2531,1,20,4,2014,14,0,0
5,665,3,25,6,2004,18,0,0
3,176,1,5,10,2011,20,15,0
7,12,5,30,12,2007,16,50,0
5,9397,4,10,3,2006,12,0,0
3,343,4,20,9,2006,23,13,0
6,16332,5,23,4,2011,12,0,0
4,125,2,9,8,2012,17,30,0
2,2692,5,10,1,2012,23,45,0
5,353,2,16,12,2005,0,30,0
1,1557,9,19,7,2004,0,1,0
2,1965,5,14,4,2015,15,0,0
4,435,10,9,3,2006,13,10,0
1,6906,5,6,7,2009,12,45,0
7,3182,1,26,12,2004,3,30,0
4,10467,8,6,8,2009,21,0,0
6,1012,4,11,8,2012,1,15,0
2,4186,1,28,4,2009,19,0,0
6,1091,10,1,6,2013,1,24,0
4,1143,1,4,4,2013,22,40,0
3,3580,8,17,9,2008,11,0,0
6,8699,8,26,3,2011,22,30,0
5,11393,8,22,2,2013,1,0,0
3,6883,9,4,2,2015,20,7,0
5,4020,4,14,11,2014,1,32,0
6,7318,5,11,8,2007,2,45,0
3,528,10,5,8,2009,10,16,0
1,563,6,28,5,2007,23,49,0
4,1003,9,20,4,2006,13,9,0
1,5190,1,2,10,2006,10,0,0
6,174,8,17,10,2009,9,0,0
7,702,10,30,11,2008,13,30,0
3,2373,2,19,3,2003,4,5,0
6,511,4,3,6,2006,12,30,0
2,215,4,11,12,2007,7,0,0
3,390,5,7,3,2007,23,40,0
4,806,9,11,12,2003,20,30,0
5,1406,4,30,5,2003,18,45,0
2,138,2,3,2,2015,13,14,0
1,7647,8,21,2,2011,3,31,0
6,10514,9,21,2,2009,20,0,0
4,8880,2,22,8,2013,17,45,0
2,3647,1,6,8,2013,15,0,0
4,8089,1,28,12,2006,10,30,0
7,1986,2,5,5,2013,15,5,0
1,4682,1,7,1,2008,9,35,0
2,1808,9,25,11,2008,14,0,0
1,11656,8,4,8,2014,6,0,0
4,7192,8,21,2,2013,17,0,0
3,1263,2,10,8,2011,23,30,0
6,19001,3,22,8,2009,16,15,0
6,12434,5,21,2,2009,11,0,0
3,1809,10,5,9,2007,19,22,0
2,12766,8,1,5,2007,8,0,0
1,19773,9,25,10,2004,9,0,0
6,2174,6,3,7,2010,3,30,0
7,3637,9,1,12,2013,22,30,0
4,2598,2,28,6,2007,20,30,0
6,19379,9,4,4,2009,0,20,0
2,1116,2,6,2,2007,18,44,0
3,11074,8,11,1,2012,20,21,0
5,11324,8,14,5,2004,18,0,0
7,1351,8,6,5,2012,16,0,0
4,9700,3,26,7,2007,18,48,0
5,272,8,7,2,2014,16,30,0
6,6210,7,10,1,2015,14,0,0
3,5694,9,14,5,2008,14,50,0
6,213,4,15,7,2006,19,40,0
4,656,9,26,6,2014,21,15,0
3,13270,10,14,5,2003,8,40,0
2,359,10,20,9,2011,12,41,0
4,12104,5,6,8,2009,0,15,0
1,92,1,31,10,2011,12,0,0
5,4335,2,7,3,2008,21,25,0
1,17318,7,3,9,2012,8,0,0
4,704,2,15,7,2010,9,0,0
5,4876,3,5,11,2010,18,0,0
6,772,10,24,1,2009,18,3,0
1,4147,5,23,8,2010,22,0,0
6,125,2,4,6,2011,11,55,0
5,2811,1,27,1,2006,21,0,0
6,8735,1,23,2,2013,16,50,0
1,1721,2,11,5,2009,13,50,0
3,7469,5,30,4,2014,10,25,0
3,125,2,23,3,2005,10,20,0
7,13775,8,4,11,2012,14,9,0
5,7803,8,6,10,2006,15,40,0
6,12428,5,25,1,2003,9,30,0
6,2409,2,18,12,2010,17,32,0
6,594,8,22,2,2014,17,20,0
4,601,9,17,9,2009,15,30,0
4,1095,5,21,3,2013,0,1,0
5,125,2,5,4,2013,12,0,0
6,8076,8,6,10,2012,23,0,0
2,5426,8,19,8,2003,10,0,0
4,2856,8,3,5,2012,12,30,0
5,4834,2,7,5,2010,20,30,0
4,5280,4,22,8,2013,0,20,0
3,11290,6,7,1,2009,7,48,0
5,2579,2,24,7,2009,20,49,0
4,3419,8,21,2,2013,14,34,0
4,1116,2,19,4,2007,15,10,0
5,223,10,28,5,2004,12,15,0
6,1075,4,8,3,2008,21,40,0
5,5059,8,11,7,2008,7,0,0
4,7943,1,13,12,2007,4,45,0
6,2911,10,4,10,2008,21,40,0
2,256,2,14,10,2003,11,35,0
7,45,3,12,1,2003,9,50,0
4,4676,4,22,3,2007,11,30,0
2,21903,1,31,8,2004,9,30,0
5,1495,7,14,12,2007,13,59,0
4,15408,8,27,6,2013,21,37,0
5,3070,5,21,3,2008,15,25,0
3,435,10,7,9,2011,5,50,0
1,907,6,9,7,2007,17,53,0
1,36,2,30,9,2013,17,51,0
6,13297,9,30,7,2011,23,0,0
1,1831,5,22,11,2004,3,5,0
6,232,4,28,1,2012,10,15,0
2,1406,4,30,11,2010,1,30,0
4,1757,3,5,5,2005,15,43,0
6,11630,8,8,8,2009,20,9,0
5,501,4,3,5,2013,9,20,0
7,907,6,18,11,2012,18,50,0
5,6632,4,7,9,2012,14,15,0
1,125,2,11,5,2015,22,51,0
2,511,4,15,6,2010,0,50,0
4,2490,3,28,6,2007,7,55,0
2,601,9,30,9,2014,12,45,0
6,1210,1,20,10,2007,2,5,0
6,9558,2,14,12,2013,20,30,0
4,6217,9,17,10,2013,15,0,0
2,125,2,24,1,2012,10,0,0
5,223,10,13,7,2007,23,15,0
5,4746,6,31,10,2008,12,0,0
6,4796,5,25,9,2010,22,0,0
4,125,2,28,7,2011,12,50,0
6,7498,1,15,6,2013,3,45,0
5,748,5,18,11,2011,11,50,0
5,14717,6,12,6,2009,18,15,0
4,5745,5,30,6,2005,19,0,0
5,3076,5,20,2,2015,18,30,0
6,4909,1,15,12,2012,14,30,0
3,4111,10,9,1,2008,19,0,0
2,534,4,19,4,2011,0,4,0
6,102,10,22,3,2008,3,30,0
1,5139,2,21,2,2011,17,4,0
2,823,2,13,5,2014,19,30,0
6,594,8,19,9,2009,7,38,0
7,11665,7,27,7,2014,19,30,0
6,4879,1,6,9,2014,20,30,0
5,4884,3,7,5,2010,22,10,0
3,4257,5,15,6,2005,17,15,0
4,283,10,7,8,2003,12,30,0
6,5298,3,7,9,2013,22,20,0
2,7393,8,25,11,2008,19,0,0
3,331,2,5,10,2011,12,5,0
2,18174,9,7,3,2006,16,45,0
4,21763,7,2,10,2003,11,30,0
3,1615,2,9,3,2005,13,0,0
4,1525,4,11,8,2005,14,45,0
5,125,2,18,10,2013,11,30,0
4,1399,10,22,1,2009,7,13,0
3,3806,5,30,11,2005,7,45,0
7,1943,2,11,2,2007,19,0,0
7,8660,5,1,6,2003,3,0,0
3,7514,8,8,8,2012,8,31,0
7,13560,8,25,9,2011,0,1,0
5,6015,1,14,11,2008,1,0,0
2,2887,2,12,1,2010,9,15,0
5,7285,7,21,8,2009,22,50,0
3,522,2,22,2,2012,19,0,0
4,538,8,13,12,2012,13,33,0
5,693,2,28,6,2013,15,59,0
6,2854,8,29,11,2014,14,0,0
6,408,2,25,1,2014,15,17,0
1,7634,4,18,3,2013,14,10,0
4,354,10,17,9,2009,6,27,0
3,54,1,13,5,2015,19,26,0
3,4345,2,17,9,2003,16,0,0
3,872,2,10,2,2010,11,50,0
7,3223,7,18,5,2014,13,0,0
1,6148,4,26,5,2014,1,10,0
2,9652,3,4,3,2008,0,1,0
1,2064,2,4,3,2013,7,45,0
3,94,1,13,5,2015,17,40,0
6,3777,9,17,10,2009,15,15,0
7,3972,4,10,8,2003,17,0,0
6,11533,1,23,2,2013,19,30,0
1,125,2,7,3,2005,3,49,0
6,2253,1,12,6,2004,20,0,0
7,2091,2,18,5,2014,22,12,0
6,3727,10,24,3,2007,13,20,0
7,9082,6,30,11,2003,8,30,0
6,328,10,22,3,2003,20,21,0
2,146,10,8,1,2013,12,30,0
3,192,1,20,8,2003,12,0,0
4,8200,6,25,11,2004,22,0,0
2,876,8,29,9,2009,8,0,0
3,1974,1,19,10,2011,20,30,0
7,6688,8,27,3,2005,20,0,0
1,5454,8,14,11,2011,10,0,0
6,309,2,11,7,2009,11,55,0
5,3718,3,24,1,2003,9,30,0
7,414,2,25,9,2011,11,0,0
6,102,10,30,1,2010,20,15,0
7,4740,2,23,9,2012,9,49,0
3,1755,10,23,7,2014,11,15,0
6,3121,4,6,10,2007,4,41,0
7,15311,4,25,8,2013,14,30,0
2,38,10,1,11,2011,18,45,0
6,13502,1,25,1,2003,6,30,0
3,125,2,22,8,2012,19,45,0
1,15554,3,21,12,2009,21,0,0
7,3142,6,28,1,2007,0,1,0
4,392,4,13,5,2004,13,50,0
7,2382,1,18,5,2003,12,0,0
2,5712,9,3,3,2015,15,0,0
7,1673,5,14,2,2010,3,15,0
3,1226,4,21,7,2004,8,0,0
6,8645,8,9,8,2008,5,0,0
5,11958,4,26,8,2011,19,36,0
6,408,2,24,4,2010,12,0,0
1,2442,8,6,7,2009,6,0,0
3,5884,5,11,11,2009,23,0,0
2,16941,8,25,5,2004,19,40,0
1,213,4,3,2,2014,23,23,0
5,4562,5,15,11,2013,17,39,0
7,47,2,27,3,2005,0,1,0
4,504,4,26,6,2008,9,0,0
4,11778,3,5,9,2013,5,0,0
4,125,2,25,8,2005,0,53,0
4,1054,3,22,9,2011,7,0,0
7,772,10,10,2,2013,0,30,0
1,166,10,6,1,2014,14,40,0
7,1428,3,26,12,2004,16,30,0
4,105,5,1,6,2006,20,0,0
1,125,2,7,7,2008,17,50,0
4,1191,10,24,7,2008,15,50,0
2,6787,3,8,2,2005,9,0,0
7,7788,5,31,5,2009,0,11,0
5,156,2,25,1,2013,2,30,0
6,18825,3,5,9,2009,17,48,0
6,14178,9,11,1,2014,15,30,0
1,323,9,9,6,2014,16,20,0
1,5105,4,1,10,2007,1,22,0
3,144,4,20,8,2008,0,1,0
4,4733,8,6,3,2003,16,45,0
4,5073,3,15,5,2003,10,0,0
5,6378,9,18,5,2012,14,30,0
1,11104,9,6,9,2010,1,4,0
4,2321,3,3,5,2012,18,0,0
1,831,4,22,7,2013,2,40,0
5,548,10,22,4,2011,13,23,0
4,5811,4,5,4,2007,11,33,0
7,3177,8,27,3,2011,17,48,0
1,9200,8,17,2,2014,15,0,0
1,213,4,20,3,2006,11,15,0
3,4308,8,6,4,2005,17,29,0
3,8356,4,1,10,2008,0,1,0
3,9843,4,31,3,2004,11,38,0
2,1352,4,2,3,2004,12,0,0
1,13567,7,17,3,2014,17,30,0
6,648,2,5,4,2014,12,0,0
6,501,4,20,9,2014,17,46,0
2,1583,4,1,4,2014,12,16,0
1,10315,7,29,11,2010,17,0,0
4,6874,7,3,5,2012,15,23,0
4,15080,7,14,6,2012,19,45,0
1,7633,3,14,11,2005,6,0,0
1,356,3,26,5,2003,23,8,0
5,821,10,20,2,2004,16,20,0
5,1397,3,23,9,2011,17,50,0
3,784,2,17,9,2008,17,20,0
7,2410,9,14,12,2014,11,30,0
3,772,10,16,11,2011,19,15,0
3,1611,3,27,11,2013,8,20,0
3,15000,9,8,8,2012,12,0,0
3,1085,5,29,10,2014,19,0,0
6,5716,5,29,7,2006,0,40,0
2,1516,4,1,4,2008,15,45,0
7,2545,4,10,2,2013,14,0,0
6,4872,2,2,10,2004,22,30,0
6,5464,5,4,10,2003,1,0,0
4,3531,1,11,8,2005,19,0,0
1,3435,9,24,5,2004,21,55,0
6,9999,3,13,8,2005,19,0,0
5,826,4,31,12,2010,15,0,0
6,3126,1,7,8,2004,13,0,0
4,2930,2,22,9,2005,18,0,0
7,361,2,8,8,2004,0,10,0
3,2608,6,29,10,2014,22,0,0
7,1284,4,4,5,2008,23,12,0
1,3351,4,23,7,2012,18,27,0
3,125,2,25,8,2010,15,35,0
1,372,5,29,4,2013,21,0,0
5,8121,6,2,5,2008,14,34,0
3,366,10,23,2,2005,23,38,0
2,1473,1,23,12,2008,15,30,0
7,408,2,29,12,2013,14,38,0
4,4043,6,1,5,2008,11,0,0
3,1674,8,29,4,2015,22,0,0
3,3576,5,9,3,2011,15,4,0
1,534,4,6,2,2012,10,18,0
3,2565,4,3,9,2014,21,43,0
4,2848,2,4,11,2010,9,30,0
6,14865,5,7,2,2009,0,1,0
5,5436,5,9,3,2012,21,30,0
6,5111,4,22,5,2010,22,30,0
4,9252,7,14,10,2004,8,0,0
6,1575,3,1,1,2011,0,1,0
7,2792,4,23,2,2014,18,2,0
1,10896,4,22,12,2008,17,0,0
7,5545,5,21,3,2004,20,30,0
4,5213,1,16,6,2005,1,0,0
4,4562,5,14,10,2004,22,0,0
2,3534,1,16,5,2006,20,20,0
6,14595,4,2,7,2011,3,30,0
2,6706,9,18,4,2006,13,32,0
7,1352,4,27,2,2005,11,24,0
2,6764,3,19,9,2006,12,0,0
7,88,2,19,12,2010,21,25,0
6,77,10,13,2,2010,8,37,0
3,73,7,7,9,2011,19,0,0
2,2371,10,21,8,2007,5,0,0
2,1300,6,22,2,2005,12,50,0
2,3382,6,18,3,2014,13,35,0
4,1435,2,9,1,2014,16,0,0
7,125,2,1,11,2009,3,0,0
2,2251,5,25,12,2012,0,21,0
6,3250,1,15,11,2014,3,48,0
2,406,4,10,1,2012,9,30,0
2,12791,5,18,3,2008,11,45,0
5,3773,3,28,11,2014,1,0,0
7,15336,3,5,12,2010,10,10,0
2,15156,5,4,3,2008,17,40,0
7,467,1,10,2,2008,14,50,0
4,15759,8,26,8,2010,9,54,0
7,2829,8,13,7,2014,22,0,0
6,2041,10,7,5,2011,16,45,0
2,1383,7,20,9,2005,12,45,0
3,3049,5,12,1,2011,19,15,0
6,10994,8,17,10,2009,23,0,0
2,965,1,30,5,2006,9,0,0
4,255,10,28,5,2009,17,0,0
3,4389,6,19,9,2007,17,15,0
2,1806,5,4,2,2014,23,0,0
5,8638,8,17,9,2004,8,30,0
5,1339,2,2,7,2010,10,10,0
4,12201,8,20,10,2005,8,0,0
6,5562,9,18,10,2003,8,0,0
4,3511,5,15,6,2006,14,5,0
5,2275,2,18,4,2003,16,0,0
3,5699,9,12,11,2008,4,23,0
5,4505,9,30,6,2006,11,0,0
2,4298,10,10,11,2009,7,0,0
2,47,2,5,8,2014,20,30,0
4,957,2,3,5,2012,22,30,0
3,39,3,26,12,2007,15,54,0
5,2457,6,26,12,2003,13,0,0
4,2168,7,23,2,2012,15,27,0
3,18243,9,14,7,2010,10,0,0
7,10465,8,4,5,2003,2,0,0
3,11430,1,1,6,2005,18,0,0
4,2803,10,14,7,2011,19,30,0
7,3015,6,7,10,2012,14,0,0
7,125,2,24,8,2003,15,56,0
6,242,10,30,11,2013,15,0,0
2,4140,10,14,5,2013,23,33,0
1,4126,8,2,2,2004,22,10,0
3,504,4,10,12,2003,20,0,0
1,213,4,28,4,2003,11,34,0
5,789,10,6,2,2004,10,53,0
6,2414,3,2,7,2011,13,5,0
7,13872,8,11,8,2013,1,12,0
3,3348,5,3,5,2006,8,42,0
6,7438,3,26,3,2011,23,45,0
6,2405,5,27,12,2014,0,1,0
7,44,6,4,6,2006,4,43,0
5,10523,5,14,6,2013,12,0,0
2,7089,8,10,6,2003,0,39,0
4,1235,5,10,6,2004,10,28,0
7,872,2,7,3,2004,14,15,0
6,5626,4,17,10,2009,23,0,0
6,3133,5,1,7,2006,15,0,0
6,4651,2,30,5,2009,23,0,0
7,6129,7,28,8,2005,17,0,0
1,1673,5,26,12,2005,10,0,0
3,223,10,27,1,2010,19,35,0
4,4943,7,22,3,2007,14,30,0
1,2564,5,11,6,2012,22,36,0
1,7663,8,24,7,2006,12,30,0
6,203,2,9,8,2014,17,0,0
7,6225,9,25,1,2015,12,30,0
2,125,2,14,6,2011,18,0,0
7,3113,4,1,1,2012,8,0,0
2,11149,7,27,7,2010,17,0,0
1,1791,2,9,1,2012,23,10,0
1,2265,4,27,10,2003,13,0,0
2,2718,6,13,5,2014,15,35,0
3,559,6,19,3,2014,13,45,0
2,936,4,30,9,2008,20,33,0
3,459,8,19,10,2011,9,47,0
3,2221,9,29,10,2014,23,0,0
3,125,2,23,2,2011,8,20,0
4,15473,9,27,11,2008,21,30,0
1,14670,9,6,8,2012,14,5,0
3,272,8,28,5,2014,20,0,0
2,23222,2,7,1,2003,20,40,0
1,3068,5,12,12,2011,8,30,0
4,354,10,20,9,2007,17,30,0
6,38,10,2,11,2013,16,30,0
5,7038,3,20,5,2005,16,0,0
2,1095,5,24,6,2003,1,11,0
4,20057,8,5,3,2009,19,0,0
1,3825,1,19,8,2013,11,30,0
2,177,10,2,9,2014,16,20,0
4,10916,9,9,9,2010,19,15,0
4,1153,4,23,3,2006,12,0,0
2,3725,10,30,4,2013,9,13,0
2,2803,10,21,12,2004,13,0,0
1,12305,7,26,6,2006,21,0,0
1,870,4,19,3,2012,16,0,0
6,19478,4,23,4,2005,16,30,0
2,1019,5,16,3,2004,2,25,0
1,716,5,27,9,2004,11,2,0
7,4086,1,19,6,2005,14,0,0
1,27,5,9,6,2003,23,10,0
5,1157,2,25,1,2008,0,5,0
4,504,4,4,4,2013,18,23,0
4,408,2,28,6,2012,19,47,0
7,12679,8,29,1,2006,20,32,0
3,39,3,28,12,2011,12,15,0
7,1133,7,20,9,2009,9,25,0
7,15585,3,27,1,2013,21,0,0
1,6266,4,12,11,2007,13,0,0
5,3728,4,11,6,2004,9,0,0
2,2101,1,3,5,2005,21,25,0
5,125,2,8,4,2005,10,45,0
3,8596,9,13,7,2005,9,45,0
6,11581,4,19,5,2012,14,0,0
5,125,2,25,7,2014,19,45,0
7,6648,9,2,12,2012,9,4,0
7,2382,1,23,10,2011,21,0,0
1,739,9,9,7,2012,8,45,0
3,7247,3,3,3,2004,21,38,0
1,10461,3,10,11,2008,19,59,0
3,14937,7,27,7,2005,19,0,0
