"day","address","location","date","month","year","hour","min","SEXOFFENSESFORCIBLE"
6,12757,7,17,5,2014,19,51,0
1,6754,1,5,1,2009,14,30,0
3,18169,8,22,12,2004,18,0,0
2,1300,6,4,2,2014,12,0,0
7,2035,10,26,12,2004,3,48,0
6,779,2,21,10,2006,23,30,0
6,7020,5,16,6,2012,20,0,0
1,269,1,20,2,2006,3,0,0
5,8647,4,7,8,2009,13,31,0
4,7625,4,3,4,2003,8,0,0
5,12529,6,15,1,2010,15,30,0
5,125,2,19,9,2003,15,0,0
2,1408,8,4,2,2014,13,0,0
5,3687,9,1,12,2006,0,1,0
3,974,8,10,1,2007,11,0,0
2,3127,1,28,4,2009,5,0,0
3,772,10,16,9,2009,10,54,0
3,5257,2,7,1,2004,11,29,0
5,7078,6,30,5,2014,12,0,0
6,4656,8,21,5,2011,7,0,0
5,4594,3,13,6,2003,8,0,0
3,8398,2,11,6,2003,0,30,0
5,1095,5,18,6,2010,19,45,0
7,22596,10,7,3,2004,1,1,0
5,509,5,8,8,2008,14,50,0
3,2706,10,28,5,2008,15,10,0
2,6173,8,9,3,2010,23,41,0
5,4720,1,14,11,2008,22,0,0
4,5805,6,12,1,2012,18,0,0
3,5805,6,14,11,2007,19,53,0
5,1808,9,3,10,2003,8,35,0
7,8596,9,25,2,2007,20,0,0
3,6613,5,22,1,2014,0,1,0
6,138,10,4,6,2005,10,11,0
3,3961,4,17,9,2014,7,0,0
2,5658,5,8,1,2013,21,0,0
1,6254,8,1,9,2008,12,34,0
6,6012,8,18,10,2003,22,0,0
1,4106,9,14,10,2013,17,0,0
3,9080,9,1,10,2008,17,0,0
2,4843,4,3,4,2012,20,0,0
3,910,5,26,1,2005,17,0,0
6,4184,8,24,8,2013,11,15,0
5,2353,5,18,5,2007,20,30,0
4,765,3,6,9,2012,9,41,0
7,4178,10,26,1,2014,23,10,0
1,522,2,10,11,2014,6,35,0
3,125,2,16,4,2003,16,10,0
5,8035,6,25,1,2008,13,19,0
5,1692,6,24,1,2014,12,30,0
5,132,7,13,6,2008,21,14,0
3,4838,8,21,7,2004,13,8,0
5,5969,5,26,6,2009,16,15,0
1,1220,10,15,11,2010,9,8,0
7,5995,6,8,9,2013,11,0,0
7,11382,7,6,10,2013,18,40,0
3,4957,4,16,4,2014,13,37,0
7,5524,5,18,5,2014,8,54,0
7,2988,3,4,4,2004,21,0,0
4,19023,9,17,4,2008,11,33,0
4,3376,10,21,8,2003,20,36,0
6,11837,3,11,9,2010,22,49,0
5,1790,1,8,8,2008,12,0,0
5,20259,5,21,9,2007,19,0,0
3,4777,4,3,10,2007,11,30,0
5,15366,3,17,10,2003,18,20,0
5,511,4,27,6,2014,18,0,0
3,9199,3,18,5,2005,11,55,0
2,1525,4,27,5,2003,4,0,0
7,1208,10,31,10,2004,20,10,0
5,5525,1,4,6,2010,16,30,0
1,8828,7,18,2,2008,11,0,0
1,10236,6,12,5,2014,18,13,0
6,7172,1,3,6,2006,16,45,0
6,16190,8,18,6,2005,10,0,0
5,10063,4,28,7,2006,8,0,0
5,5817,6,17,10,2014,10,30,0
6,1077,4,20,3,2004,19,18,0
4,1399,10,14,7,2005,14,38,0
3,213,4,17,10,2012,18,58,0
4,719,3,5,2,2004,14,11,0
6,550,3,30,5,2009,12,30,0
1,12116,7,7,1,2013,14,10,0
3,3853,7,15,9,2004,21,0,0
2,14350,9,19,9,2006,17,15,0
6,3079,9,25,1,2014,19,0,0
2,7144,1,22,3,2005,4,37,0
1,10992,6,16,10,2006,11,0,0
5,55,2,22,9,2006,17,30,0
1,10010,5,5,1,2009,0,1,0
7,2810,2,9,9,2012,22,30,0
5,12183,7,14,5,2004,20,35,0
3,6446,7,11,1,2006,15,0,0
5,7309,7,11,1,2008,11,20,0
1,672,1,13,10,2014,0,1,0
5,4656,8,20,3,2015,1,0,0
3,2778,1,3,5,2006,21,30,0
2,361,2,3,2,2015,23,0,0
2,4,6,29,5,2012,16,30,0
7,16006,8,9,3,2008,9,0,0
3,5476,1,21,1,2004,6,10,0
7,7523,9,25,2,2007,12,0,0
6,764,6,7,5,2005,1,30,0
5,125,2,27,6,2008,12,0,0
4,11013,5,20,3,2008,20,0,0
1,1370,8,13,9,2004,9,0,0
3,363,2,23,1,2013,0,30,0
2,1275,10,31,5,2011,10,50,0
5,5979,5,23,1,2009,0,1,0
2,3619,2,6,4,2010,18,15,0
4,7934,4,16,11,2006,22,30,0
2,4053,9,15,11,2011,14,35,0
2,1245,10,4,2,2014,10,18,0
1,926,4,15,4,2013,18,50,0
2,7669,4,22,1,2008,10,16,0
6,1792,2,16,10,2004,21,30,0
4,11438,4,1,11,2012,2,8,0
2,359,10,12,7,2005,10,45,0
1,2318,4,8,2,2010,11,6,0
3,1504,4,13,11,2013,16,58,0
1,10484,4,28,11,2011,8,20,0
7,76,5,7,10,2012,16,35,0
6,2842,10,22,2,2014,2,30,0
1,2271,10,31,10,2011,0,1,0
2,821,10,18,10,2005,2,49,0
5,3884,2,3,10,2008,18,33,0
7,28,4,26,2,2012,1,30,0
2,12071,5,1,4,2003,15,0,0
6,2848,2,28,6,2008,13,0,0
1,501,4,11,6,2007,17,15,0
5,125,2,16,6,2006,2,21,0
7,7976,3,11,9,2011,14,10,0
6,859,1,20,9,2008,18,0,0
6,772,10,16,11,2013,9,58,0
4,608,2,23,8,2007,17,0,0
5,5868,8,22,2,2008,14,27,0
4,772,10,19,9,2013,16,0,0
6,3102,1,10,7,2004,9,0,0
4,501,4,30,6,2005,0,1,0
2,1074,3,11,12,2007,17,40,0
7,1920,5,25,8,2013,2,0,0
1,1578,1,17,2,2014,10,0,0
1,14537,9,12,5,2008,18,0,0
3,125,2,18,2,2004,13,30,0
7,11516,9,15,6,2014,18,34,0
3,5942,5,20,2,2013,0,1,0
4,8728,1,24,2,2011,18,20,0
7,15,10,5,4,2009,11,52,0
2,125,2,20,9,2005,8,10,0
7,241,2,21,5,2006,7,0,0
7,3872,3,15,6,2014,0,1,0
5,3094,1,1,11,2013,7,50,0
5,2598,2,2,7,2010,17,0,0
5,10264,8,1,6,2012,12,0,0
3,4,6,6,4,2005,4,40,0
1,1496,5,4,8,2008,23,45,0
1,2483,1,14,4,2014,15,0,0
2,13260,4,11,6,2013,11,5,0
3,359,10,27,11,2013,18,40,0
7,2862,10,12,2,2012,18,30,0
7,1284,4,29,12,2013,15,45,0
6,8420,1,1,7,2006,0,1,0
2,5646,5,30,11,2010,15,0,0
1,232,4,20,2,2006,12,8,0
7,3906,5,17,12,2006,2,35,0
1,817,2,29,9,2014,0,1,0
5,992,1,25,1,2013,4,0,0
7,6178,6,6,4,2014,22,0,0
1,813,6,8,1,2007,18,23,0
2,638,4,3,4,2007,16,0,0
3,744,10,2,4,2014,12,0,0
1,2854,8,16,4,2007,1,0,0
6,2909,2,9,2,2013,19,23,0
2,2737,3,15,4,2003,18,31,0
1,779,2,10,11,2014,14,30,0
7,8017,7,13,1,2008,19,15,0
1,2224,9,17,10,2005,7,10,0
4,2737,3,2,9,2004,21,0,0
7,2622,2,3,6,2012,1,40,0
6,872,2,7,8,2004,15,15,0
6,1574,2,17,5,2008,18,50,0
6,136,5,5,11,2011,21,30,0
3,2446,8,14,11,2007,16,30,0
5,1651,2,6,3,2015,20,0,0
2,7504,5,12,12,2006,11,0,0
6,8729,4,8,9,2012,20,15,0
3,1917,2,26,5,2004,19,15,0
4,435,10,20,4,2006,10,30,0
4,907,6,26,7,2012,17,3,0
2,501,4,7,9,2010,23,50,0
6,10194,4,12,1,2008,20,28,0
6,1449,1,22,10,2011,10,53,0
2,5891,8,25,6,2013,18,40,0
5,467,1,13,7,2007,11,30,0
4,1809,10,6,5,2010,8,0,0
6,2259,2,13,12,2003,9,0,0
5,619,8,16,12,2005,0,1,0
5,1744,6,7,3,2008,13,0,0
2,501,4,4,3,2003,12,56,0
3,945,6,15,10,2003,23,21,0
5,125,2,10,1,2014,16,30,0
7,6244,6,21,9,2014,5,16,0
1,10897,9,4,9,2006,21,0,0
7,40,1,18,4,2004,4,42,0
7,2779,2,17,10,2004,0,30,0
5,647,5,19,5,2006,20,0,0
7,125,2,21,4,2013,11,0,0
6,701,9,10,3,2012,14,30,0
5,359,10,24,7,2009,19,54,0
4,12694,3,5,5,2005,18,38,0
2,9844,9,1,9,2009,17,22,0
3,16931,4,10,1,2007,10,9,0
4,21810,4,28,10,2004,11,45,0
4,10485,3,7,8,2014,0,1,0
4,1801,8,14,12,2006,20,53,0
5,6725,9,24,12,2004,19,15,0
6,12963,6,28,1,2006,6,0,0
4,3923,3,28,12,2006,13,25,0
5,9680,3,7,3,2014,22,0,0
3,1662,4,24,12,2008,11,34,0
7,20611,9,9,2,2003,22,20,0
4,2159,10,17,6,2010,7,30,0
3,1634,5,22,3,2006,2,0,0
1,7042,2,26,7,2010,4,0,0
5,3079,7,6,5,2005,18,0,0
5,14314,5,27,12,2013,4,0,0
2,402,4,3,5,2011,21,30,0
4,3088,7,10,1,2008,3,25,0
3,4979,7,2,4,2003,19,0,0
7,3882,4,27,1,2008,23,30,0
4,7059,6,19,5,2011,8,15,0
5,10592,1,6,2,2009,12,0,0
3,1996,2,4,3,2015,15,30,0
4,2763,5,15,11,2012,4,5,0
3,408,2,14,12,2011,17,0,0
2,772,10,25,11,2003,21,35,0
1,125,2,16,2,2015,16,30,0
4,277,10,16,5,2013,17,0,0
7,13203,8,7,10,2012,20,0,0
5,6720,2,6,2,2015,19,15,0
4,4111,10,22,4,2010,19,0,0
1,22137,9,1,9,2003,8,0,0
1,4188,3,30,3,2015,9,0,0
4,2891,5,29,7,2010,19,5,0
6,38,10,7,2,2009,11,30,0
1,354,10,20,12,2004,21,15,0
3,9011,6,8,12,2004,10,30,0
1,4012,6,24,11,2014,0,1,0
1,3638,2,29,11,2010,19,15,0
6,2965,5,2,6,2007,18,30,0
4,3619,2,3,4,2003,16,0,0
5,979,4,14,11,2003,15,0,0
5,8223,2,14,11,2008,9,20,0
5,12273,3,31,10,2008,19,0,0
7,1475,8,21,10,2007,20,30,0
6,3394,5,7,4,2012,6,57,0
3,5361,6,15,10,2014,15,30,0
7,4988,4,11,1,2004,15,5,0
7,753,2,7,9,2014,16,0,0
1,20078,9,16,2,2009,13,30,0
5,12508,9,28,1,2005,9,0,0
4,6158,6,23,3,2006,10,0,0
4,2783,4,5,4,2007,17,5,0
1,6939,8,25,6,2012,8,5,0
4,6821,8,8,7,2004,22,0,0
4,3419,8,10,2,2011,7,2,0
5,7515,1,24,12,2004,7,10,0
4,1119,2,22,1,2004,17,30,0
1,631,2,27,6,2011,21,0,0
7,4727,7,29,11,2009,0,1,0
4,22260,7,8,7,2004,9,0,0
6,7953,5,14,6,2008,22,23,0
7,429,9,2,7,2006,15,0,0
7,7896,3,23,10,2005,11,30,0
6,7111,4,23,8,2014,6,45,0
6,125,2,24,9,2011,2,30,0
6,1129,4,21,4,2007,15,0,0
5,5200,5,1,7,2005,10,36,0
7,1559,4,23,3,2008,23,30,0
5,1119,2,17,6,2005,14,22,0
3,1620,10,4,5,2011,18,32,0
5,11383,7,22,4,2005,8,45,0
1,3668,2,18,2,2013,20,30,0
5,1409,6,18,4,2014,13,21,0
3,6915,7,11,7,2007,13,30,0
6,601,9,4,6,2005,13,30,0
1,12110,7,7,3,2011,10,0,0
1,3015,6,29,4,2013,13,0,0
3,1160,1,28,11,2012,12,49,0
7,8939,4,22,2,2009,14,26,0
6,8632,1,1,7,2006,15,0,0
2,125,2,4,3,2003,22,32,0
3,2911,10,17,9,2003,14,50,0
7,552,4,15,6,2003,19,0,0
7,528,10,26,9,2010,21,0,0
2,6695,1,27,5,2014,11,10,0
1,6890,4,14,9,2009,20,53,0
3,1351,8,21,1,2004,13,10,0
4,9259,3,16,5,2013,12,20,0
2,1816,2,15,4,2008,17,4,0
5,64,4,9,4,2010,1,57,0
6,2337,2,25,7,2009,15,14,0
2,1605,4,19,8,2003,12,0,0
4,1445,1,25,12,2014,17,45,0
2,622,6,4,10,2005,10,30,0
7,21764,2,20,4,2003,15,0,0
2,125,2,10,6,2014,21,57,0
3,18147,4,11,8,2010,9,0,0
2,3844,5,3,2,2009,1,15,0
1,44,6,3,5,2010,20,20,0
1,747,2,28,4,2014,11,4,0
5,5600,5,24,7,2009,20,8,0
3,9503,8,12,11,2014,7,30,0
4,2927,2,23,8,2007,21,45,0
2,2909,2,22,7,2003,21,15,0
4,6291,8,8,1,2015,7,30,0
4,16598,5,29,5,2003,21,45,0
6,2706,10,22,8,2009,8,16,0
1,5826,1,24,11,2008,13,30,0
6,15138,8,3,7,2010,9,30,0
2,11370,4,10,12,2013,6,30,0
6,3057,4,1,5,2004,0,1,0
3,55,2,10,2,2010,13,53,0
4,125,2,15,12,2005,18,0,0
3,6738,4,20,8,2008,8,40,0
2,8503,8,9,8,2011,12,30,0
7,191,3,22,5,2005,1,0,0
2,534,4,23,8,2011,1,1,0
4,167,5,19,4,2007,9,0,0
3,1303,2,30,11,2005,18,30,0
6,4969,6,27,12,2014,2,35,0
6,213,4,5,4,2008,7,20,0
7,256,2,14,8,2011,5,0,0
2,1351,8,25,1,2011,15,9,0
5,698,2,15,11,2013,23,50,0
2,19098,5,22,3,2005,9,50,0
1,125,2,27,10,2014,13,0,0
4,5598,3,9,2,2012,18,11,0
6,4451,3,31,7,2010,18,13,0
2,213,4,8,8,2006,9,40,0
3,4858,1,12,12,2007,6,50,0
4,8801,3,10,7,2014,17,30,0
2,6513,5,1,11,2005,0,1,0
3,2041,10,27,1,2010,18,40,0
1,7812,7,17,3,2014,10,16,0
1,125,2,28,5,2007,18,0,0
1,3329,10,7,1,2013,13,0,0
6,2844,9,14,7,2007,13,21,0
1,1429,10,20,8,2007,8,51,0
5,8596,9,20,10,2006,18,0,0
6,22050,4,21,8,2004,7,20,0
1,98,4,14,6,2010,10,0,0
5,216,6,15,1,2010,13,47,0
5,10124,4,20,5,2005,15,55,0
6,6437,6,3,5,2008,2,40,0
2,2903,8,17,2,2015,12,0,0
5,350,6,1,12,2006,11,32,0
5,83,2,4,11,2005,1,40,0
1,139,2,9,6,2003,19,15,0
3,55,2,28,4,2004,12,30,0
5,11148,8,5,4,2013,10,50,0
2,1330,6,12,7,2005,18,0,0
1,9275,2,21,8,2006,19,30,0
5,7039,5,23,2,2007,15,50,0
1,6507,6,15,9,2014,7,53,0
4,13017,6,19,5,2005,23,0,0
3,779,2,7,1,2009,22,50,0
4,1243,5,27,1,2005,18,30,0
3,4795,1,18,3,2015,20,30,0
1,213,4,15,9,2014,22,43,0
5,643,4,30,10,2009,4,18,0
3,693,2,25,7,2012,23,50,0
1,2118,5,12,11,2012,12,25,0
3,2257,1,1,6,2005,14,30,0
5,3296,9,7,3,2003,8,0,0
2,1289,3,1,11,2011,23,0,0
3,4020,4,31,10,2012,23,0,0
5,5485,5,15,10,2004,23,0,0
1,4305,2,20,9,2010,18,13,0
2,608,2,2,3,2004,13,45,0
6,2609,2,26,7,2014,20,0,0
7,3103,2,21,11,2010,23,44,0
7,3735,2,19,10,2014,10,0,0
7,2262,2,11,1,2009,14,15,0
4,3376,10,28,6,2012,0,11,0
7,4332,8,4,12,2005,16,30,0
5,125,2,15,5,2009,21,15,0
6,8789,5,31,5,2014,8,0,0
3,1831,5,8,8,2007,4,35,0
3,8826,6,25,6,2014,16,0,0
4,5339,4,31,10,2013,22,0,0
7,8726,9,3,11,2013,9,0,0
5,2096,8,20,4,2007,13,51,0
5,2144,5,15,5,2009,7,1,0
5,577,2,10,8,2007,11,30,0
3,4156,4,16,9,2009,21,29,0
7,528,10,11,1,2009,9,30,0
3,1516,4,26,5,2004,17,34,0
2,4551,5,28,10,2014,17,0,0
6,19128,9,23,8,2003,14,50,0
4,125,2,31,5,2007,5,7,0
5,2728,1,16,11,2007,22,47,0
1,12352,9,15,4,2013,16,14,0
1,16599,6,14,5,2012,13,36,0
2,4033,2,9,1,2007,18,0,0
4,4111,10,10,8,2006,19,15,0
4,2757,2,29,12,2005,19,20,0
6,3773,3,6,11,2010,23,25,0
6,6484,7,20,9,2003,0,10,0
7,150,10,26,9,2010,9,0,0
2,6307,9,18,10,2011,17,20,0
7,13221,9,31,1,2010,22,7,0
7,1780,4,30,6,2013,1,25,0
7,326,2,4,6,2006,21,29,0
1,2076,6,11,6,2007,11,20,0
4,7291,6,7,3,2013,9,10,0
1,8630,2,1,9,2003,9,0,0
3,5817,6,17,9,2014,9,19,0
4,3717,6,1,6,2006,0,1,0
6,9444,4,18,6,2011,18,0,0
2,2958,5,28,10,2014,21,30,0
1,3252,9,29,9,2003,0,1,0
1,3567,6,7,12,2009,20,25,0
7,3350,3,8,3,2009,19,45,0
6,1831,5,5,5,2012,18,0,0
3,5208,1,16,4,2003,21,0,0
1,8184,3,2,3,2009,8,15,0
7,9182,6,9,3,2003,21,0,0
3,17334,8,15,12,2010,12,0,0
3,630,1,1,4,2015,9,0,0
4,1913,5,5,9,2013,11,0,0
3,19088,10,5,2,2003,14,35,0
6,6459,8,27,12,2008,22,40,0
5,12093,8,28,1,2011,18,0,0
6,2265,4,9,4,2005,18,30,0
5,2446,8,19,10,2007,19,19,0
7,1379,1,30,5,2004,8,6,0
5,594,8,7,9,2007,23,30,0
7,2400,10,20,10,2013,16,37,0
7,430,1,6,4,2014,1,0,0
4,5802,5,5,8,2004,9,15,0
7,363,2,29,6,2014,17,50,0
7,6414,8,17,7,2011,15,51,0
2,2919,9,13,11,2012,18,0,0
7,1806,5,8,5,2005,22,0,0
3,14185,8,1,6,2011,0,26,0
3,70,10,15,6,2005,14,30,0
6,2421,1,4,6,2005,10,0,0
5,1519,1,2,11,2007,17,0,0
7,9925,5,14,8,2011,16,0,0
2,3329,10,26,12,2006,13,33,0
6,2803,10,11,3,2006,15,5,0
5,850,9,6,8,2004,13,45,0
2,213,4,13,11,2012,12,45,0
1,522,2,15,10,2012,12,48,0
3,16721,7,7,3,2012,10,7,0
1,772,10,13,12,2010,11,28,0
5,14695,2,6,4,2012,22,30,0
5,775,5,20,3,2009,0,1,0
1,726,1,3,3,2003,6,10,0
2,1969,4,30,10,2012,9,20,0
4,7503,5,4,3,2004,1,0,0
6,2144,5,15,5,2004,1,21,0
4,3886,6,31,5,2012,17,0,0
1,9873,7,29,5,2006,21,57,0
2,3180,10,15,9,2009,15,0,0
6,548,10,18,6,2005,11,0,0
5,6554,8,18,6,2010,14,8,0
5,139,2,29,1,2010,20,53,0
4,1565,5,16,10,2003,1,0,0
5,7167,4,19,3,2004,19,0,0
2,356,3,8,2,2005,12,51,0
6,3700,1,30,10,2004,22,55,0
5,9751,3,26,2,2010,7,30,0
6,4645,5,26,1,2013,18,45,0
6,603,4,10,9,2011,18,11,0
1,58,10,17,8,2009,14,15,0
4,125,2,10,2,2011,3,5,0
2,4832,4,22,12,2009,20,2,0
3,8653,7,17,9,2008,22,0,0
4,5853,1,17,4,2003,22,15,0
4,277,10,17,11,2005,15,30,0
3,13077,2,19,3,2003,16,30,0
2,408,2,29,10,2013,15,5,0
7,12338,9,17,1,2010,12,53,0
6,5060,4,13,12,2003,20,30,0
3,2891,5,22,8,2012,0,1,0
5,6562,4,13,6,2014,19,10,0
4,2628,3,15,12,2005,0,1,0
3,554,10,1,12,2010,1,25,0
3,8181,4,21,2,2007,15,21,0
7,1938,3,22,5,2005,20,40,0
3,2410,9,8,12,2004,0,30,0
6,1210,1,27,12,2008,20,5,0
3,2811,1,9,12,2009,12,30,0
1,4387,9,27,6,2011,19,0,0
3,1298,2,30,5,2012,2,15,0
4,12336,8,14,6,2007,8,0,0
7,4524,5,26,7,2009,17,0,0
2,4535,1,5,3,2013,21,0,0
3,9463,3,21,7,2004,17,0,0
4,12344,9,5,2,2009,19,37,0
4,1012,4,2,4,2009,8,30,0
3,1975,2,5,3,2003,17,0,0
5,9689,8,18,6,2010,0,50,0
5,1224,1,11,7,2008,0,56,0
7,5169,2,13,3,2005,21,0,0
7,125,2,26,9,2010,18,10,0
7,3066,4,9,9,2007,20,0,0
3,621,3,24,12,2008,20,45,0
7,190,9,3,5,2009,10,51,0
2,3567,6,20,2,2007,0,1,0
5,646,6,2,7,2010,15,0,0
4,872,2,21,10,2010,11,58,0
3,27,5,28,12,2011,9,20,0
5,8352,3,1,10,2004,13,4,0
1,727,4,10,12,2007,9,0,0
6,4749,3,16,7,2011,12,53,0
4,5257,2,7,4,2005,14,36,0
1,313,8,22,2,2010,17,40,0
2,2638,2,1,4,2008,1,48,0
1,1017,3,8,11,2004,4,10,0
5,1431,10,5,11,2010,16,24,0
5,12201,8,2,5,2003,9,32,0
3,11324,8,2,4,2003,0,30,0
2,3026,5,29,4,2014,17,40,0
5,125,2,25,2,2005,14,30,0
2,3548,3,24,7,2007,8,0,0
1,1017,3,29,4,2013,17,51,0
4,1404,7,22,7,2004,1,25,0
4,3860,3,14,6,2012,15,30,0
5,88,2,4,6,2010,10,8,0
3,2146,2,23,1,2008,12,15,0
4,653,10,30,9,2004,16,26,0
4,9578,5,4,5,2006,0,1,0
1,203,2,20,8,2007,20,0,0
5,14073,4,24,1,2014,4,57,0
1,17144,9,2,3,2009,13,45,0
3,8274,4,28,10,2009,0,1,0
3,1939,4,27,10,2004,12,30,0
1,5815,9,14,5,2012,14,40,0
2,15970,8,12,6,2012,10,30,0
7,4435,3,12,1,2014,16,46,0
2,2564,5,11,6,2013,5,29,0
5,4603,5,15,5,2009,13,30,0
3,7118,8,30,9,2009,6,0,0
2,853,2,27,11,2007,9,35,0
5,1717,2,20,4,2012,3,0,0
2,2832,6,12,7,2005,15,37,0
2,644,1,15,4,2003,18,0,0
3,872,2,3,9,2003,15,40,0
5,3389,5,6,2,2009,7,45,0
3,9405,4,5,4,2006,19,30,0
3,125,2,17,9,2003,16,20,0
2,144,4,6,9,2005,19,40,0
2,1034,3,18,10,2011,8,0,0
3,6255,3,3,10,2012,21,15,0
7,125,2,15,7,2012,0,39,0
2,29,5,30,11,2010,18,25,0
3,554,10,26,11,2008,14,30,0
5,3212,1,11,2,2005,6,10,0
2,594,8,5,2,2013,18,35,0
1,4230,6,4,2,2013,12,0,0
4,17620,7,18,5,2006,19,0,0
5,1406,4,26,12,2003,22,20,0
2,435,10,21,1,2014,18,35,0
3,12757,7,26,11,2008,11,0,0
5,2706,10,21,2,2014,19,11,0
5,5451,5,14,6,2013,0,1,0
6,125,2,21,2,2015,14,30,0
6,411,3,15,1,2011,13,0,0
7,693,2,30,12,2007,23,59,0
5,6428,8,22,4,2005,8,0,0
7,1775,4,21,9,2014,2,0,0
4,855,4,19,5,2005,15,40,0
5,4441,5,19,3,2004,15,30,0
7,4877,9,11,3,2012,1,30,0
2,6269,4,18,8,2009,9,0,0
6,831,4,29,1,2011,23,45,0
5,3244,1,11,3,2011,16,40,0
3,4628,9,20,9,2006,9,30,0
6,7198,1,12,8,2006,0,1,0
3,11216,2,23,2,2005,12,18,0
4,125,2,13,12,2012,10,0,0
3,89,1,5,3,2008,20,0,0
2,14820,3,17,5,2011,11,45,0
3,12428,5,16,4,2003,18,0,0
4,7801,9,27,11,2014,16,0,0
6,6836,5,9,8,2014,14,30,0
5,10762,6,20,8,2004,23,40,0
5,1016,4,11,1,2008,11,25,0
7,6920,3,26,7,2009,1,0,0
7,3414,10,31,7,2005,12,48,0
5,17878,1,6,8,2004,21,30,0
4,125,2,2,11,2006,22,6,0
6,1792,2,13,12,2008,22,30,0
5,779,2,19,10,2012,12,40,0
5,9631,4,2,5,2008,4,25,0
5,390,5,25,1,2008,21,50,0
4,725,8,22,4,2010,4,0,0
7,870,4,17,7,2005,18,35,0
6,400,3,8,3,2014,13,51,0
6,1010,9,25,2,2012,22,45,0
2,4326,3,10,11,2009,11,39,0
7,1588,9,10,3,2013,15,20,0
4,1024,1,29,5,2014,23,28,0
7,829,1,17,7,2011,2,36,0
6,2307,6,10,1,2009,10,0,0
1,3806,5,7,7,2003,23,3,0
3,22038,3,12,11,2003,12,48,0
7,3131,10,5,10,2008,14,30,0
7,741,2,10,10,2010,12,48,0
5,12356,3,11,2,2005,23,33,0
2,13747,5,1,9,2009,21,55,0
3,7185,5,13,11,2013,17,54,0
1,807,2,28,4,2003,22,0,0
6,150,10,26,8,2006,23,33,0
7,1615,2,13,7,2003,19,5,0
7,15695,7,5,11,2006,2,0,0
1,4252,5,9,12,2013,18,55,0
7,898,2,28,3,2010,0,1,0
4,259,5,5,2,2004,21,0,0
2,93,7,23,12,2008,19,27,0
6,1428,3,8,8,2009,21,30,0
7,1996,2,10,4,2011,2,50,0
4,338,1,25,8,2011,10,0,0
4,213,4,15,7,2010,12,8,0
5,11228,5,17,12,2010,16,30,0
6,6388,8,24,1,2009,23,50,0
2,5666,4,3,3,2015,21,0,0
1,17197,8,17,2,2003,14,21,0
6,150,10,11,8,2007,18,30,0
2,5532,3,10,6,2014,17,0,0
5,9370,8,14,11,2014,21,0,0
2,6668,6,2,10,2012,6,50,0
1,14091,3,15,10,2007,7,30,0
4,1162,1,14,6,2012,13,35,0
5,1606,2,2,4,2004,19,30,0
3,1208,10,25,6,2014,15,0,0
3,3247,1,29,6,2005,19,45,0
3,5352,9,5,9,2012,10,0,0
4,11257,9,15,5,2003,14,0,0
1,229,5,9,7,2007,17,23,0
6,2759,1,4,4,2015,17,0,0
1,12285,3,4,2,2013,23,40,0
5,435,10,7,10,2005,20,55,0
1,8349,7,7,1,2013,21,0,0
2,5616,2,8,3,2005,18,45,0
5,1345,1,29,10,2004,18,37,0
4,6224,8,10,7,2014,16,0,0
4,4836,6,15,5,2008,7,30,0
4,504,4,22,3,2007,1,39,0
1,8610,5,29,5,2006,21,0,0
2,138,10,18,8,2009,21,55,0
2,2911,10,3,9,2013,18,30,0
1,1949,6,16,2,2004,20,41,0
2,1880,2,18,3,2008,12,0,0
2,2869,10,24,6,2014,21,55,0
6,1185,5,14,7,2007,12,34,0
1,421,1,26,10,2009,19,30,0
5,1094,2,8,8,2014,18,30,0
5,38,10,2,11,2007,13,55,0
4,4971,3,15,6,2006,18,0,0
3,9799,6,26,12,2007,16,0,0
7,14065,4,1,7,2007,18,48,0
3,216,6,23,3,2005,23,45,0
3,1550,1,23,1,2008,13,4,0
6,125,2,10,9,2005,21,0,0
6,59,2,23,9,2006,11,15,0
3,2137,3,12,11,2003,1,54,0
2,1927,1,12,7,2011,0,1,0
6,125,2,11,1,2014,15,40,0
2,1580,10,23,3,2010,17,10,0
3,12188,5,27,11,2013,22,0,0
5,8618,9,25,3,2011,10,5,0
5,2574,5,8,4,2011,3,15,0
1,815,1,18,4,2005,11,0,0
6,9757,7,10,9,2005,15,30,0
5,8616,5,12,12,2014,23,55,0
5,5191,8,2,12,2005,18,50,0
2,125,2,14,10,2003,10,30,0
4,16113,3,2,10,2008,21,0,0
4,2740,2,24,3,2011,22,20,0
4,97,2,4,4,2013,16,22,0
1,467,1,29,10,2012,16,15,0
2,13393,4,23,12,2008,19,0,0
4,1886,9,23,2,2012,1,15,0
6,13827,6,5,4,2008,9,30,0
2,7798,1,29,6,2010,11,30,0
2,5698,8,29,6,2010,19,0,0
3,1671,2,8,9,2010,8,53,0
6,8187,8,16,10,2004,15,0,0
6,1460,3,19,11,2005,16,0,0
3,468,2,12,1,2011,18,30,0
4,14722,7,21,3,2013,12,50,0
3,413,1,21,1,2004,17,0,0
1,125,2,14,10,2013,17,0,0
1,14107,3,16,4,2012,7,0,0
5,3725,10,15,1,2010,13,30,0
4,1220,10,4,10,2007,12,0,0
1,779,2,7,2,2005,9,0,0
4,2093,4,31,10,2013,18,40,0
6,2863,2,28,1,2006,22,15,0
5,8161,4,15,1,2010,10,31,0
1,10008,4,13,9,2004,20,40,0
3,5267,3,18,4,2007,23,43,0
6,16021,1,14,1,2012,22,0,0
