"day","address","location","date","month","year","hour","min","DRUNKENNESS"
6,5507,3,7,5,2005,21,29,1
6,976,4,7,5,2005,21,29,1
5,5805,6,6,5,2005,14,30,1
5,829,1,6,5,2005,2,15,1
5,2016,6,6,5,2005,1,21,1
4,216,6,5,5,2005,20,41,1
3,2016,6,4,5,2005,19,20,1
3,501,4,4,5,2005,16,46,1
3,2708,5,4,5,2005,9,44,1
3,12613,9,4,5,2005,3,20,1
2,2574,5,3,5,2005,3,20,1
1,220,4,2,5,2005,14,10,1
7,501,4,24,4,2005,20,42,1
6,4281,9,23,4,2005,23,20,1
6,1255,6,23,4,2005,14,35,1
6,1255,6,23,4,2005,10,36,1
6,478,1,23,4,2005,1,20,1
5,976,4,22,4,2005,21,25,1
5,5699,9,22,4,2005,2,26,1
4,501,4,21,4,2005,20,45,1
4,2733,4,21,4,2005,13,20,1
3,4898,5,20,4,2005,23,2,1
3,390,5,20,4,2005,22,55,1
3,3567,6,20,4,2005,1,45,1
2,771,1,19,4,2005,0,12,1
1,369,5,18,4,2005,4,20,1
5,1951,2,8,4,2005,23,52,1
5,2322,9,8,4,2005,0,32,1
3,4998,4,6,4,2005,21,3,1
3,2492,4,6,4,2005,7,30,1
2,3513,1,5,4,2005,16,55,1
2,12325,7,5,4,2005,15,55,1
2,2140,2,5,4,2005,8,57,1
1,8532,2,4,4,2005,1,0,1
7,4978,1,27,3,2005,22,12,1
7,21638,1,27,3,2005,1,55,1
6,3792,3,26,3,2005,2,25,1
5,1943,2,25,3,2005,17,46,1
5,5485,5,25,3,2005,1,35,1
4,716,5,24,3,2005,11,35,1
4,1220,10,24,3,2005,0,17,1
2,83,2,22,3,2005,22,22,1
2,3185,7,22,3,2005,20,0,1
7,125,2,13,3,2005,15,44,1
7,5261,8,13,3,2005,0,2,1
6,1255,6,12,3,2005,21,55,1
6,1638,1,12,3,2005,17,40,1
3,421,1,9,3,2005,23,30,1
3,408,2,9,3,2005,23,1,1
3,2236,4,9,3,2005,20,50,1
7,3121,4,27,2,2005,12,0,1
6,1019,5,26,2,2005,18,34,1
6,125,2,26,2,2005,16,55,1
6,28,4,26,2,2005,8,3,1
6,1555,2,26,2,2005,0,2,1
3,14451,3,23,2,2005,21,26,1
3,220,4,23,2,2005,9,27,1
2,2332,2,22,2,2005,23,26,1
2,1584,5,22,2,2005,22,15,1
2,2535,4,22,2,2005,18,0,1
1,2725,4,21,2,2005,14,45,1
1,716,5,21,2,2005,13,1,1
1,8808,7,21,2,2005,2,15,1
7,7835,2,13,2,2005,7,18,1
6,36,2,12,2,2005,21,33,1
6,2090,1,12,2,2005,18,32,1
6,7322,5,12,2,2005,9,45,1
6,771,1,12,2,2005,0,14,1
5,4355,4,11,2,2005,20,21,1
5,501,4,11,2,2005,18,18,1
5,1519,1,11,2,2005,1,36,1
4,17248,4,10,2,2005,16,38,1
4,1323,4,10,2,2005,11,30,1
3,4714,2,9,2,2005,11,45,1
2,3629,4,8,2,2005,19,30,1
2,4648,1,8,2,2005,7,20,1
1,1951,2,7,2,2005,22,20,1
7,499,2,30,1,2005,22,30,1
7,10163,2,30,1,2005,1,50,1
6,1409,6,29,1,2005,23,20,1
6,125,2,29,1,2005,21,30,1
6,31,2,29,1,2005,19,30,1
6,2387,2,29,1,2005,17,24,1
5,8868,3,28,1,2005,15,43,1
4,501,4,27,1,2005,20,25,1
3,501,4,26,1,2005,18,15,1
3,4364,1,26,1,2005,11,46,1
3,927,1,26,1,2005,10,41,1
2,9259,3,25,1,2005,7,30,1
7,8930,5,16,1,2005,23,8,1
7,8268,9,16,1,2005,0,30,1
6,501,4,15,1,2005,16,15,1
6,216,6,15,1,2005,12,30,1
6,1850,4,15,1,2005,2,10,1
5,7320,2,14,1,2005,23,21,1
5,19469,3,14,1,2005,17,28,1
5,4121,9,14,1,2005,17,25,1
5,256,2,14,1,2005,14,44,1
5,159,6,14,1,2005,12,59,1
4,15845,4,13,1,2005,19,38,1
4,282,6,13,1,2005,17,20,1
3,125,2,12,1,2005,18,55,1
3,1091,10,12,1,2005,17,27,1
3,442,2,12,1,2005,14,33,1
3,6015,1,12,1,2005,3,45,1
1,7572,6,10,1,2005,1,56,1
7,872,2,26,12,2004,14,30,1
5,4750,5,24,12,2004,3,33,1
4,102,10,23,12,2004,18,15,1
4,15058,3,23,12,2004,14,48,1
4,1589,1,23,12,2004,14,0,1
3,1202,6,22,12,2004,14,20,1
7,2582,4,12,12,2004,21,38,1
7,139,2,12,12,2004,16,45,1
7,4604,5,12,12,2004,7,28,1
6,538,8,11,12,2004,21,55,1
6,945,6,11,12,2004,19,0,1
5,44,6,10,12,2004,10,35,1
4,501,4,9,12,2004,20,15,1
3,451,2,8,12,2004,22,5,1
2,369,5,7,12,2004,3,44,1
1,501,4,6,12,2004,3,15,1
7,6760,8,28,11,2004,19,9,1
7,44,6,28,11,2004,3,34,1
6,501,4,27,11,2004,21,40,1
6,1742,1,27,11,2004,0,49,1
7,125,2,14,11,2004,16,30,1
7,21742,1,14,11,2004,1,9,1
6,531,8,13,11,2004,23,22,1
5,125,2,12,11,2004,18,7,1
3,1422,7,10,11,2004,1,41,1
2,8008,7,9,11,2004,19,20,1
1,9896,2,8,11,2004,0,11,1
7,552,4,31,10,2004,21,30,1
7,736,4,31,10,2004,18,30,1
7,14842,2,31,10,2004,0,10,1
6,12,5,30,10,2004,2,20,1
5,927,1,29,10,2004,16,29,1
5,430,1,29,10,2004,1,0,1
4,727,4,28,10,2004,20,49,1
4,1116,2,28,10,2004,13,37,1
4,2526,1,28,10,2004,10,5,1
4,277,10,28,10,2004,8,20,1
4,4111,10,28,10,2004,7,10,1
3,125,2,27,10,2004,23,31,1
3,13985,4,27,10,2004,11,2,1
2,2718,6,26,10,2004,15,0,1
2,1255,6,26,10,2004,11,55,1
2,2209,4,26,10,2004,0,58,1
1,872,2,25,10,2004,17,48,1
1,159,6,25,10,2004,14,0,1
7,9871,7,17,10,2004,21,3,1
7,2430,8,17,10,2004,2,20,1
6,10764,3,16,10,2004,19,50,1
6,1012,4,16,10,2004,18,49,1
6,1291,1,16,10,2004,17,0,1
4,21785,10,14,10,2004,16,0,1
3,6226,6,13,10,2004,14,29,1
2,211,5,12,10,2004,21,15,1
1,9055,1,11,10,2004,18,51,1
1,176,1,11,10,2004,11,0,1
7,2646,5,3,10,2004,14,35,1
5,872,2,1,10,2004,23,38,1
4,10840,5,30,9,2004,17,4,1
4,2214,1,30,9,2004,10,20,1
3,3235,1,29,9,2004,12,49,1
2,44,6,28,9,2004,14,8,1
2,1093,6,28,9,2004,13,12,1
7,21754,8,19,9,2004,20,0,1
7,979,4,19,9,2004,1,29,1
6,1220,10,18,9,2004,2,20,1
4,1427,1,16,9,2004,3,26,1
3,1540,6,15,9,2004,19,21,1
2,1306,2,14,9,2004,23,0,1
2,4576,6,14,9,2004,2,50,1
1,1093,6,13,9,2004,17,35,1
7,522,2,5,9,2004,22,0,1
6,4138,6,4,9,2004,2,41,1
6,9548,1,4,9,2004,0,30,1
5,534,4,3,9,2004,23,50,1
5,8927,1,3,9,2004,23,34,1
4,2016,6,2,9,2004,23,10,1
3,851,3,1,9,2004,3,8,1
2,501,4,31,8,2004,17,50,1
2,4239,4,31,8,2004,16,40,1
1,7769,8,30,8,2004,1,56,1
7,4317,4,22,8,2004,22,35,1
7,2096,8,22,8,2004,20,6,1
7,1091,10,22,8,2004,11,44,1
6,1202,6,21,8,2004,17,50,1
6,4083,4,21,8,2004,10,21,1
6,4256,2,21,8,2004,2,15,1
3,28,4,18,8,2004,19,49,1
2,925,2,17,8,2004,21,53,1
2,8205,6,17,8,2004,18,47,1
2,21764,2,17,8,2004,15,35,1
7,211,5,8,8,2004,21,10,1
6,11350,6,7,8,2004,12,41,1
6,22116,5,7,8,2004,1,15,1
5,16561,4,6,8,2004,22,26,1
5,925,2,6,8,2004,21,1,1
4,216,6,5,8,2004,18,0,1
4,1093,6,5,8,2004,11,35,1
4,528,10,5,8,2004,10,40,1
3,907,6,4,8,2004,16,45,1
3,1395,6,4,8,2004,4,10,1
3,1255,6,4,8,2004,3,40,1
3,1255,6,4,8,2004,3,40,1
3,1255,6,4,8,2004,3,40,1
3,10170,7,4,8,2004,0,19,1
2,272,8,3,8,2004,22,52,1
2,2016,6,3,8,2004,8,25,1
1,1599,6,2,8,2004,14,55,1
7,21,5,25,7,2004,23,28,1
6,1210,1,24,7,2004,23,5,1
6,387,2,24,7,2004,2,24,1
3,256,2,21,7,2004,23,59,1
3,2096,8,21,7,2004,22,51,1
3,3611,3,21,7,2004,14,30,1
3,1653,3,21,7,2004,14,21,1
2,1547,3,20,7,2004,16,41,1
1,4765,2,19,7,2004,23,45,1
1,1224,1,19,7,2004,9,30,1
7,3439,5,11,7,2004,20,3,1
7,1224,1,11,7,2004,0,56,1
6,2391,2,10,7,2004,2,40,1
5,1135,4,9,7,2004,23,45,1
5,8895,3,9,7,2004,20,55,1
5,21898,5,9,7,2004,2,45,1
5,17617,5,9,7,2004,0,24,1
4,2763,5,8,7,2004,10,0,1
4,2909,2,8,7,2004,8,38,1
3,542,2,7,7,2004,23,42,1
3,2222,1,7,7,2004,20,42,1
3,139,2,7,7,2004,4,11,1
2,5631,9,6,7,2004,15,45,1
7,1829,10,27,6,2004,19,0,1
7,1572,5,27,6,2004,17,21,1
7,28,4,27,6,2004,2,14,1
7,1263,2,27,6,2004,1,30,1
6,2627,2,26,6,2004,22,15,1
6,501,4,26,6,2004,21,0,1
6,893,10,26,6,2004,19,35,1
4,501,4,24,6,2004,22,15,1
4,1107,2,24,6,2004,20,0,1
4,189,2,24,6,2004,13,35,1
4,1427,1,24,6,2004,11,22,1
4,3842,1,24,6,2004,8,24,1
4,13879,7,24,6,2004,2,55,1
4,539,1,24,6,2004,1,45,1
4,2322,9,24,6,2004,1,17,1
3,925,2,23,6,2004,21,30,1
3,501,4,23,6,2004,21,26,1
3,1827,2,23,6,2004,20,27,1
3,2935,4,23,6,2004,19,25,1
2,743,1,22,6,2004,14,0,1
2,21833,5,22,6,2004,11,45,1
7,1116,2,13,6,2004,17,40,1
7,3647,1,13,6,2004,13,35,1
7,7476,4,13,6,2004,7,47,1
7,2571,1,13,6,2004,0,20,1
6,9935,6,12,6,2004,20,12,1
5,1224,1,11,6,2004,1,40,1
4,1055,2,10,6,2004,19,10,1
4,4062,4,10,6,2004,17,42,1
4,125,2,10,6,2004,10,45,1
4,6212,4,10,6,2004,0,48,1
2,643,4,8,6,2004,22,26,1
1,102,10,7,6,2004,13,38,1
1,19200,8,7,6,2004,0,45,1
7,1202,6,30,5,2004,17,45,1
7,7167,4,30,5,2004,15,28,1
7,907,6,30,5,2004,12,10,1
7,7126,2,30,5,2004,0,43,1
6,6445,6,29,5,2004,13,1,1
6,442,2,29,5,2004,12,0,1
6,2945,3,29,5,2004,3,40,1
5,10673,7,28,5,2004,23,7,1
5,6910,4,28,5,2004,11,47,1
4,2994,6,27,5,2004,16,15,1
4,198,1,27,5,2004,2,25,1
3,22393,5,26,5,2004,23,54,1
3,2907,4,26,5,2004,20,47,1
3,9939,9,26,5,2004,18,0,1
3,4019,4,26,5,2004,15,50,1
7,4441,5,16,5,2004,14,0,1
7,6978,7,16,5,2004,1,45,1
7,2035,10,16,5,2004,0,8,1
6,2423,4,15,5,2004,19,29,1
6,8481,4,15,5,2004,18,51,1
6,21785,2,15,5,2004,13,10,1
6,28,4,15,5,2004,9,23,1
6,2144,5,15,5,2004,1,21,1
5,501,4,14,5,2004,11,35,1
4,7599,6,13,5,2004,19,55,1
4,156,2,13,5,2004,19,25,1
4,125,2,13,5,2004,10,58,1
2,1091,10,11,5,2004,6,57,1
1,554,10,10,5,2004,19,15,1
1,3396,10,10,5,2004,16,45,1
1,1592,1,10,5,2004,14,37,1
1,8143,5,10,5,2004,13,0,1
1,4535,1,10,5,2004,13,0,1
7,383,6,2,5,2004,19,1,1
6,6192,1,1,5,2004,22,12,1
5,28,4,30,4,2004,21,30,1
4,9839,8,29,4,2004,18,57,1
3,22142,1,28,4,2004,11,24,1
3,7423,1,28,4,2004,7,0,1
3,18537,5,28,4,2004,2,50,1
1,1809,10,26,4,2004,22,37,1
7,1223,5,18,4,2004,22,41,1
7,21890,5,18,4,2004,16,12,1
7,6594,3,18,4,2004,3,4,1
6,12152,5,17,4,2004,23,25,1
5,3693,3,16,4,2004,22,50,1
5,5451,5,16,4,2004,17,15,1
5,13274,9,16,4,2004,12,0,1
4,13167,4,15,4,2004,19,51,1
4,670,3,15,4,2004,3,56,1
4,2891,5,15,4,2004,3,15,1
3,102,10,14,4,2004,21,15,1
3,4604,5,14,4,2004,17,25,1
3,3629,4,14,4,2004,15,19,1
2,8609,5,13,4,2004,20,14,1
7,369,5,4,4,2004,23,19,1
7,3747,1,4,4,2004,22,10,1
7,907,6,4,4,2004,11,20,1
7,530,8,4,4,2004,10,5,1
7,4537,1,4,4,2004,1,45,1
6,7648,3,3,4,2004,13,7,1
5,157,5,2,4,2004,15,15,1
5,764,6,2,4,2004,12,35,1
4,13033,4,1,4,2004,20,50,1
2,6495,3,30,3,2004,23,40,1
2,4064,8,30,3,2004,21,12,1
2,9847,4,30,3,2004,14,20,1
1,969,2,29,3,2004,22,51,1
1,1781,3,29,3,2004,19,33,1
1,408,2,29,3,2004,16,50,1
7,5107,10,21,3,2004,22,35,1
7,534,4,21,3,2004,21,3,1
7,13991,2,21,3,2004,2,23,1
7,1224,1,21,3,2004,1,0,1
6,872,2,20,3,2004,22,31,1
6,2911,10,20,3,2004,22,15,1
6,872,2,20,3,2004,21,30,1
6,6095,4,20,3,2004,17,55,1
6,9702,7,20,3,2004,1,13,1
6,1224,1,20,3,2004,0,52,1
3,10699,9,17,3,2004,15,38,1
3,3376,10,17,3,2004,15,30,1
3,501,4,17,3,2004,14,15,1
3,1781,3,17,3,2004,11,0,1
2,97,2,16,3,2004,9,11,1
1,10151,5,15,3,2004,18,0,1
7,643,4,7,3,2004,23,0,1
7,5450,4,7,3,2004,15,36,1
7,22597,1,7,3,2004,1,0,1
7,1263,2,7,3,2004,0,25,1
7,5356,2,7,3,2004,0,5,1
7,2311,5,7,3,2004,0,5,1
6,2091,2,6,3,2004,23,45,1
6,259,5,6,3,2004,20,33,1
6,1194,5,6,3,2004,2,17,1
6,1090,4,6,3,2004,1,45,1
5,2189,8,5,3,2004,22,15,1
5,6644,10,5,3,2004,21,37,1
5,1841,8,5,3,2004,0,29,1
4,2382,1,4,3,2004,23,35,1
4,11189,1,4,3,2004,22,17,1
4,9896,2,4,3,2004,15,7,1
4,28,4,4,3,2004,10,22,1
2,2564,5,2,3,2004,1,49,1
1,670,3,1,3,2004,19,46,1
7,711,6,22,2,2004,10,21,1
7,8452,5,22,2,2004,0,22,1
6,2822,1,21,2,2004,18,44,1
6,155,2,21,2,2004,16,50,1
6,1224,1,21,2,2004,1,52,1
5,8642,8,20,2,2004,21,55,1
5,277,10,20,2,2004,16,32,1
4,7838,4,19,2,2004,16,14,1
4,363,2,19,2,2004,2,46,1
3,2214,1,18,2,2004,10,34,1
2,7021,8,17,2,2004,11,10,1
2,2439,2,17,2,2004,0,3,1
1,4418,2,16,2,2004,2,0,1
6,28,4,7,2,2004,10,6,1
6,1004,1,7,2,2004,1,5,1
6,28,4,7,2,2004,0,50,1
5,1427,1,6,2,2004,21,5,1
4,14229,9,5,2,2004,22,18,1
4,4879,1,5,2,2004,19,22,1
3,8371,1,4,2,2004,10,17,1
3,22665,1,4,2,2004,2,38,1
3,7397,4,4,2,2004,0,50,1
3,3604,4,4,2,2004,0,25,1
2,213,4,3,2,2004,20,32,1
2,19927,9,3,2,2004,18,35,1
2,1883,1,3,2,2004,11,41,1
1,211,5,2,2,2004,13,45,1
1,8063,4,2,2,2004,13,7,1
7,3724,5,25,1,2004,22,30,1
7,4121,9,25,1,2004,1,45,1
7,198,1,25,1,2004,1,15,1
6,2314,1,24,1,2004,22,30,1
6,4286,6,24,1,2004,0,59,1
5,1223,5,23,1,2004,19,10,1
5,6916,4,23,1,2004,18,25,1
5,538,8,23,1,2004,15,10,1
2,7243,1,20,1,2004,12,50,1
2,2701,9,20,1,2004,0,21,1
7,22143,5,11,1,2004,21,28,1
7,1041,5,11,1,2004,19,52,1
6,872,2,10,1,2004,23,12,1
6,10938,5,10,1,2004,1,44,1
5,4166,1,9,1,2004,23,14,1
5,4874,3,9,1,2004,18,23,1
3,501,4,7,1,2004,21,30,1
1,159,6,5,1,2004,9,21,1
6,2016,6,27,12,2003,21,38,1
6,1428,3,27,12,2003,16,30,1
6,222,5,27,12,2003,2,25,1
5,14206,9,26,12,2003,8,45,1
4,7535,4,25,12,2003,15,44,1
3,21780,3,24,12,2003,3,11,1
1,10544,8,22,12,2003,23,40,1
1,1030,2,22,12,2003,0,45,1
7,8680,4,14,12,2003,17,0,1
7,3762,1,14,12,2003,12,16,1
6,501,4,13,12,2003,4,10,1
6,5324,1,13,12,2003,1,47,1
5,1387,5,12,12,2003,22,42,1
5,1107,2,12,12,2003,22,30,1
1,654,1,8,12,2003,23,24,1
1,501,4,8,12,2003,14,17,1
7,3593,5,30,11,2003,23,20,1
7,764,6,30,11,2003,11,52,1
6,14185,8,29,11,2003,23,58,1
5,9825,2,28,11,2003,23,53,1
4,2869,10,27,11,2003,21,33,1
4,538,8,27,11,2003,19,25,1
3,6534,5,26,11,2003,19,25,1
3,14975,4,26,11,2003,0,15,1
2,8900,4,25,11,2003,21,24,1
1,403,7,24,11,2003,0,15,1
7,755,4,16,11,2003,15,22,1
7,408,2,16,11,2003,14,50,1
7,1427,1,16,11,2003,1,32,1
6,3275,2,15,11,2003,23,40,1
6,408,2,15,11,2003,19,30,1
6,2755,2,15,11,2003,1,32,1
6,10784,4,15,11,2003,0,14,1
5,867,1,14,11,2003,17,49,1
5,1224,1,14,11,2003,0,1,1
4,3142,5,13,11,2003,13,0,1
4,88,2,13,11,2003,12,29,1
3,97,2,12,11,2003,23,40,1
2,5483,10,11,11,2003,19,2,1
1,3762,1,10,11,2003,13,50,1
7,2386,2,2,11,2003,21,35,1
7,16531,5,2,11,2003,0,2,1
6,538,8,1,11,2003,23,27,1
6,1729,5,1,11,2003,22,24,1
6,2891,5,1,11,2003,8,15,1
6,21780,3,1,11,2003,3,10,1
6,21780,3,1,11,2003,2,19,1
6,2755,2,1,11,2003,0,55,1
5,4239,4,31,10,2003,22,55,1
5,44,6,31,10,2003,22,53,1
5,468,2,31,10,2003,19,3,1
5,4292,4,31,10,2003,2,46,1
3,83,2,29,10,2003,12,3,1
3,270,2,29,10,2003,2,35,1
3,3600,1,29,10,2003,1,47,1
2,16542,8,28,10,2003,21,17,1
2,220,4,28,10,2003,19,7,1
2,408,2,28,10,2003,17,0,1
2,159,6,28,10,2003,14,20,1
2,2209,4,28,10,2003,10,0,1
2,4593,2,28,10,2003,4,45,1
1,6760,8,27,10,2003,17,33,1
7,7136,8,19,10,2003,22,31,1
7,764,6,19,10,2003,13,14,1
7,10079,4,19,10,2003,9,5,1
6,1427,1,18,10,2003,23,55,1
4,21881,1,16,10,2003,12,15,1
4,1220,10,16,10,2003,3,30,1
2,829,1,14,10,2003,0,2,1
7,1565,5,5,10,2003,17,18,1
7,1907,5,5,10,2003,2,14,1
7,1224,1,5,10,2003,2,10,1
7,12705,1,5,10,2003,1,55,1
6,7632,7,4,10,2003,18,15,1
6,1254,2,4,10,2003,16,17,1
5,1791,2,3,10,2003,22,37,1
5,2911,10,3,10,2003,11,24,1
4,981,2,2,10,2003,22,25,1
4,22,10,2,10,2003,20,36,1
3,9389,3,1,10,2003,23,34,1
3,3798,7,1,10,2003,22,51,1
3,2045,6,1,10,2003,12,0,1
3,5123,9,1,10,2003,2,30,1
3,10718,4,1,10,2003,0,22,1
3,6347,8,1,10,2003,0,22,1
1,159,6,29,9,2003,13,10,1
1,7423,1,29,9,2003,8,50,1
7,3588,7,21,9,2003,22,20,1
7,1606,2,21,9,2003,12,20,1
7,2891,5,21,9,2003,0,48,1
6,3772,4,20,9,2003,17,30,1
5,1118,4,19,9,2003,19,57,1
5,7357,7,19,9,2003,14,35,1
5,363,2,19,9,2003,12,58,1
5,2236,4,19,9,2003,11,35,1
4,7065,5,18,9,2003,23,44,1
3,1395,6,17,9,2003,23,50,1
2,6483,1,16,9,2003,23,30,1
2,483,1,16,9,2003,22,50,1
2,4266,1,16,9,2003,8,20,1
2,19846,3,16,9,2003,3,4,1
6,13,3,6,9,2003,21,30,1
6,2052,4,6,9,2003,12,45,1
6,10546,2,6,9,2003,7,54,1
2,15506,2,2,9,2003,21,0,1
1,44,6,1,9,2003,13,42,1
1,983,2,1,9,2003,11,25,1
1,105,5,1,9,2003,1,45,1
7,12171,3,24,8,2003,18,32,1
7,7172,1,24,8,2003,1,59,1
6,1967,3,23,8,2003,18,15,1
6,125,2,23,8,2003,17,20,1
6,2357,4,23,8,2003,15,30,1
5,21764,2,22,8,2003,3,0,1
3,4969,4,20,8,2003,23,23,1
3,643,4,20,8,2003,20,23,1
7,2869,10,10,8,2003,3,27,1
6,1202,6,9,8,2003,19,37,1
6,4720,1,9,8,2003,1,40,1
4,2911,10,7,8,2003,21,57,1
4,4935,7,7,8,2003,20,11,1
4,15842,8,7,8,2003,0,14,1
3,125,2,6,8,2003,22,15,1
3,862,5,6,8,2003,15,0,1
3,2911,10,6,8,2003,14,48,1
2,4156,4,5,8,2003,8,16,1
7,4892,4,27,7,2003,1,11,1
6,3677,2,26,7,2003,1,0,1
5,11881,3,25,7,2003,19,53,1
5,150,10,25,7,2003,12,0,1
5,358,6,25,7,2003,2,15,1
4,945,6,24,7,2003,17,56,1
3,3329,10,23,7,2003,17,19,1
2,8754,9,22,7,2003,21,35,1
2,7850,3,22,7,2003,19,30,1
2,4703,1,22,7,2003,18,35,1
2,1557,9,22,7,2003,11,30,1
1,7810,8,21,7,2003,20,45,1
1,744,10,21,7,2003,19,25,1
6,501,4,12,7,2003,21,38,1
6,3131,10,12,7,2003,2,28,1
6,1224,1,12,7,2003,2,14,1
6,21780,3,12,7,2003,2,0,1
5,1224,1,11,7,2003,23,59,1
5,715,5,11,7,2003,23,40,1
5,8891,2,11,7,2003,1,40,1
5,983,2,11,7,2003,0,28,1
4,1055,2,10,7,2003,21,20,1
3,9277,2,9,7,2003,21,25,1
2,764,6,8,7,2003,20,32,1
2,363,2,8,7,2003,0,38,1
1,872,2,7,7,2003,9,40,1
1,1224,1,7,7,2003,1,38,1
7,1255,6,29,6,2003,13,30,1
7,552,4,29,6,2003,2,30,1
7,213,4,29,6,2003,0,27,1
6,1343,4,28,6,2003,19,26,1
6,15917,1,28,6,2003,2,45,1
6,10531,4,28,6,2003,1,31,1
5,1072,2,27,6,2003,22,20,1
5,745,1,27,6,2003,13,0,1
5,1401,1,27,6,2003,0,24,1
4,2433,3,26,6,2003,6,20,1
2,1107,2,24,6,2003,21,0,1
2,6087,8,24,6,2003,18,34,1
1,159,6,23,6,2003,15,32,1
7,654,1,15,6,2003,18,40,1
7,10269,6,15,6,2003,10,15,1
7,8574,1,15,6,2003,0,58,1
6,3400,5,14,6,2003,16,0,1
6,2564,5,14,6,2003,0,30,1
5,12219,8,13,6,2003,15,23,1
4,12297,9,12,6,2003,20,0,1
3,5245,10,11,6,2003,17,23,1
1,14390,3,9,6,2003,19,20,1
1,3406,1,9,6,2003,11,45,1
7,1287,2,1,6,2003,20,14,1
7,157,5,1,6,2003,1,40,1
6,648,2,31,5,2003,19,0,1
6,5017,2,31,5,2003,17,57,1
6,1091,10,31,5,2003,14,25,1
6,2535,4,31,5,2003,1,22,1
5,704,2,30,5,2003,12,45,1
5,18,10,30,5,2003,8,40,1
1,6448,2,26,5,2003,19,50,1
1,772,10,26,5,2003,18,5,1
7,22413,7,18,5,2003,0,45,1
6,9080,9,17,5,2003,23,6,1
6,14641,7,17,5,2003,22,55,1
6,21785,10,17,5,2003,11,30,1
6,5144,8,17,5,2003,4,25,1
5,1091,10,16,5,2003,13,34,1
5,3022,2,16,5,2003,0,45,1
4,1404,7,15,5,2003,23,44,1
4,979,4,15,5,2003,23,30,1
4,1007,5,15,5,2003,18,25,1
4,7031,1,15,5,2003,9,45,1
4,3647,1,15,5,2003,8,50,1
3,88,2,14,5,2003,23,30,1
3,1287,2,14,5,2003,22,31,1
3,402,4,14,5,2003,18,30,1
3,3676,2,14,5,2003,0,5,1
1,1950,2,12,5,2003,17,31,1
1,3600,1,12,5,2003,11,13,1
1,2025,1,12,5,2003,2,30,1
7,88,2,4,5,2003,17,59,1
6,2677,5,3,5,2003,19,28,1
6,9702,7,3,5,2003,2,20,1
5,17220,8,2,5,2003,19,45,1
5,83,2,2,5,2003,10,40,1
5,1091,10,2,5,2003,10,1,1
5,1596,4,2,5,2003,1,45,1
5,829,1,2,5,2003,1,22,1
5,2439,2,2,5,2003,0,30,1
4,22918,9,1,5,2003,21,30,1
4,872,2,1,5,2003,19,33,1
3,925,2,30,4,2003,21,10,1
2,2706,10,29,4,2003,21,32,1
2,3762,1,29,4,2003,12,55,1
1,8136,2,28,4,2003,21,10,1
7,925,2,20,4,2003,21,45,1
7,21781,5,20,4,2003,12,11,1
6,4377,1,19,4,2003,2,8,1
6,1659,4,19,4,2003,1,40,1
5,6471,6,18,4,2003,13,49,1
5,2909,2,18,4,2003,2,18,1
4,5853,1,17,4,2003,22,15,1
4,1323,4,17,4,2003,20,15,1
3,925,2,16,4,2003,23,37,1
3,7130,2,16,4,2003,19,52,1
3,125,2,16,4,2003,14,19,1
2,4979,7,15,4,2003,22,4,1
2,1224,1,15,4,2003,2,10,1
1,2016,6,14,4,2003,19,41,1
1,4875,2,14,4,2003,18,4,1
1,2341,5,14,4,2003,3,52,1
6,3647,1,5,4,2003,16,25,1
6,983,2,5,4,2003,1,0,1
4,4284,1,3,4,2003,16,38,1
3,7932,9,2,4,2003,23,0,1
3,13082,5,2,4,2003,20,17,1
3,872,2,2,4,2003,19,54,1
2,1090,4,1,4,2003,7,45,1
2,6483,1,1,4,2003,4,31,1
1,5545,5,31,3,2003,22,8,1
1,4298,10,31,3,2003,8,49,1
7,14896,8,23,3,2003,18,57,1
7,8161,4,23,3,2003,3,9,1
7,21756,5,23,3,2003,3,8,1
7,1427,1,23,3,2003,2,23,1
5,3401,1,21,3,2003,21,20,1
3,644,1,19,3,2003,22,20,1
3,6041,6,19,3,2003,18,15,1
1,244,7,17,3,2003,21,54,1
1,501,4,17,3,2003,15,30,1
1,907,6,17,3,2003,12,36,1
7,1791,2,9,3,2003,19,10,1
6,340,6,8,3,2003,23,5,1
6,21785,2,8,3,2003,13,22,1
6,2679,6,8,3,2003,6,20,1
5,3600,1,7,3,2003,21,38,1
5,764,6,7,3,2003,14,39,1
5,328,10,7,3,2003,9,26,1
4,11308,6,6,3,2003,23,36,1
4,1791,2,6,3,2003,16,46,1
3,2119,10,5,3,2003,11,50,1
3,102,10,5,3,2003,8,32,1
2,2869,10,4,3,2003,14,15,1
1,102,10,3,3,2003,20,20,1
1,908,10,3,3,2003,10,44,1
1,7423,1,3,3,2003,9,58,1
1,501,4,3,3,2003,9,47,1
7,2963,3,23,2,2003,19,12,1
7,5579,1,23,2,2003,0,56,1
5,2706,10,21,2,2003,7,35,1
4,548,10,20,2,2003,23,21,1
4,64,4,20,2,2003,21,38,1
4,2016,6,20,2,2003,0,27,1
2,1323,4,18,2,2003,16,45,1
2,772,10,18,2,2003,14,27,1
1,945,6,17,2,2003,21,42,1
7,16658,3,9,2,2003,20,52,1
7,2622,2,9,2,2003,0,55,1
6,1306,2,8,2,2003,18,20,1
6,1604,2,8,2,2003,1,30,1
5,10066,4,7,2,2003,23,43,1
5,7886,4,7,2,2003,20,16,1
5,18086,8,7,2,2003,19,19,1
