"day","location","date","month","year","hour","min","SECONDARYCODES"
4,9,19,4,2012,6,45,1
4,4,19,4,2012,1,20,1
3,8,18,4,2012,16,8,1
2,5,17,4,2012,21,12,1
2,5,17,4,2012,21,0,1
2,10,17,4,2012,20,15,1
2,1,17,4,2012,13,30,1
2,4,17,4,2012,10,30,1
1,4,16,4,2012,22,40,1
1,2,16,4,2012,18,0,1
1,4,16,4,2012,9,55,1
1,5,16,4,2012,7,55,1
7,5,8,4,2012,21,45,1
7,1,8,4,2012,21,30,1
7,4,8,4,2012,16,50,1
7,10,8,4,2012,14,54,1
7,2,8,4,2012,11,0,1
7,10,8,4,2012,4,0,1
7,1,8,4,2012,2,45,1
6,5,7,4,2012,22,0,1
6,2,7,4,2012,20,40,1
6,2,7,4,2012,13,0,1
6,4,7,4,2012,12,0,1
6,5,7,4,2012,11,36,1
6,8,7,4,2012,10,5,1
6,8,7,4,2012,7,39,1
6,6,7,4,2012,3,5,1
5,3,6,4,2012,14,30,1
5,8,6,4,2012,14,12,1
5,3,6,4,2012,7,30,1
5,1,6,4,2012,0,19,1
5,8,6,4,2012,0,1,1
4,5,5,4,2012,12,40,1
4,4,5,4,2012,0,40,1
3,10,4,4,2012,21,0,1
3,10,4,4,2012,20,16,1
3,4,4,4,2012,18,30,1
3,4,4,4,2012,14,4,1
3,8,4,4,2012,3,0,1
2,10,3,4,2012,16,40,1
2,2,3,4,2012,16,30,1
2,8,3,4,2012,10,30,1
2,2,3,4,2012,7,0,1
2,3,3,4,2012,3,25,1
2,8,3,4,2012,2,0,1
1,6,2,4,2012,22,38,1
1,8,2,4,2012,18,25,1
1,4,2,4,2012,15,26,1
1,1,2,4,2012,11,50,1
1,2,2,4,2012,7,0,1
7,2,25,3,2012,23,0,1
7,3,25,3,2012,16,30,1
7,5,25,3,2012,13,0,1
7,8,25,3,2012,2,15,1
7,1,25,3,2012,1,0,1
7,5,25,3,2012,0,30,1
6,1,24,3,2012,20,30,1
6,10,24,3,2012,19,0,1
6,4,24,3,2012,1,55,1
5,6,23,3,2012,19,39,1
5,5,23,3,2012,15,50,1
5,4,23,3,2012,10,48,1
4,5,22,3,2012,20,46,1
4,1,22,3,2012,19,28,1
4,4,22,3,2012,15,30,1
4,8,22,3,2012,14,0,1
4,1,22,3,2012,14,0,1
4,5,22,3,2012,8,30,1
3,3,21,3,2012,23,0,1
3,1,21,3,2012,22,14,1
3,2,21,3,2012,16,0,1
3,3,21,3,2012,1,35,1
2,9,20,3,2012,23,15,1
2,4,20,3,2012,21,30,1
2,4,20,3,2012,18,57,1
2,3,20,3,2012,13,45,1
2,3,20,3,2012,12,0,1
2,1,20,3,2012,8,50,1
1,4,19,3,2012,19,36,1
1,5,19,3,2012,19,30,1
1,3,19,3,2012,15,30,1
1,5,19,3,2012,15,30,1
1,3,19,3,2012,9,35,1
7,8,11,3,2012,18,10,1
7,8,11,3,2012,18,5,1
7,4,11,3,2012,9,0,1
7,3,11,3,2012,7,50,1
7,2,11,3,2012,3,30,1
7,6,11,3,2012,1,55,1
7,3,11,3,2012,0,5,1
7,5,11,3,2012,0,1,1
6,3,10,3,2012,19,50,1
6,9,10,3,2012,16,0,1
6,9,10,3,2012,13,38,1
6,4,10,3,2012,3,0,1
6,4,10,3,2012,2,5,1
6,2,10,3,2012,0,40,1
5,3,9,3,2012,22,15,1
5,4,9,3,2012,19,22,1
5,9,9,3,2012,19,0,1
5,8,9,3,2012,17,20,1
5,4,9,3,2012,13,50,1
5,6,9,3,2012,9,55,1
4,6,8,3,2012,19,40,1
4,10,8,3,2012,16,0,1
4,4,8,3,2012,15,55,1
4,1,8,3,2012,13,33,1
4,2,8,3,2012,11,0,1
4,3,8,3,2012,8,0,1
3,4,7,3,2012,22,0,1
3,3,7,3,2012,8,9,1
3,3,7,3,2012,0,10,1
2,3,6,3,2012,17,25,1
2,4,6,3,2012,15,26,1
2,3,6,3,2012,7,29,1
2,1,6,3,2012,2,0,1
1,9,5,3,2012,19,46,1
1,2,5,3,2012,14,0,1
1,10,5,3,2012,12,46,1
1,9,5,3,2012,10,45,1
1,9,5,3,2012,9,10,1
1,2,5,3,2012,6,0,1
7,4,26,2,2012,21,59,1
7,3,26,2,2012,21,48,1
7,3,26,2,2012,19,0,1
7,3,26,2,2012,1,40,1
7,2,26,2,2012,1,24,1
6,9,25,2,2012,18,30,1
6,4,25,2,2012,15,0,1
6,9,25,2,2012,10,0,1
6,10,25,2,2012,8,37,1
6,4,25,2,2012,2,30,1
5,3,24,2,2012,21,40,1
5,9,24,2,2012,16,0,1
5,7,24,2,2012,14,24,1
5,6,24,2,2012,9,30,1
5,8,24,2,2012,8,18,1
5,2,24,2,2012,5,30,1
5,3,24,2,2012,3,30,1
5,4,24,2,2012,0,15,1
4,2,23,2,2012,22,33,1
4,8,23,2,2012,20,22,1
4,7,23,2,2012,19,50,1
4,4,23,2,2012,19,40,1
4,4,23,2,2012,17,30,1
4,7,23,2,2012,2,0,1
4,1,23,2,2012,0,1,1
3,8,22,2,2012,20,0,1
3,10,22,2,2012,19,0,1
3,3,22,2,2012,12,45,1
3,5,22,2,2012,9,0,1
2,2,21,2,2012,18,37,1
2,8,21,2,2012,16,30,1
2,4,21,2,2012,15,40,1
2,3,21,2,2012,9,47,1
1,3,20,2,2012,16,57,1
7,3,12,2,2012,21,15,1
7,3,12,2,2012,17,49,1
7,8,12,2,2012,15,42,1
7,8,12,2,2012,8,15,1
7,9,12,2,2012,8,10,1
6,4,11,2,2012,23,30,1
6,1,11,2,2012,21,30,1
6,8,11,2,2012,20,14,1
6,3,11,2,2012,15,41,1
6,6,11,2,2012,13,0,1
6,3,11,2,2012,12,0,1
6,3,11,2,2012,11,55,1
5,7,10,2,2012,16,0,1
5,8,10,2,2012,15,0,1
5,10,10,2,2012,12,30,1
5,4,10,2,2012,10,24,1
5,10,10,2,2012,10,20,1
5,9,10,2,2012,1,25,1
4,6,9,2,2012,23,20,1
4,10,9,2,2012,14,0,1
4,8,9,2,2012,12,0,1
4,3,9,2,2012,11,18,1
4,2,9,2,2012,10,19,1
4,3,9,2,2012,8,15,1
3,9,8,2,2012,13,44,1
3,1,8,2,2012,10,22,1
3,10,8,2,2012,7,50,1
2,10,7,2,2012,22,0,1
2,2,7,2,2012,17,0,1
2,5,7,2,2012,11,0,1
1,3,6,2,2012,22,50,1
1,7,6,2,2012,13,37,1
1,2,6,2,2012,7,45,1
1,8,6,2,2012,6,39,1
7,4,29,1,2012,18,43,1
7,3,29,1,2012,16,0,1
7,3,29,1,2012,0,30,1
7,7,29,1,2012,0,20,1
6,9,28,1,2012,22,20,1
6,6,28,1,2012,22,18,1
6,10,28,1,2012,18,4,1
6,2,28,1,2012,17,40,1
6,6,28,1,2012,17,10,1
6,5,28,1,2012,17,0,1
6,8,28,1,2012,16,0,1
6,8,28,1,2012,13,10,1
6,4,28,1,2012,13,5,1
6,8,28,1,2012,9,30,1
6,10,28,1,2012,3,45,1
6,10,28,1,2012,3,20,1
5,1,27,1,2012,22,0,1
5,5,27,1,2012,20,57,1
5,3,27,1,2012,10,20,1
4,5,26,1,2012,22,26,1
4,6,26,1,2012,20,0,1
4,1,26,1,2012,18,10,1
4,7,26,1,2012,12,0,1
3,9,25,1,2012,21,40,1
3,2,25,1,2012,16,0,1
3,5,25,1,2012,15,0,1
2,4,24,1,2012,21,35,1
2,3,24,1,2012,20,57,1
2,10,24,1,2012,20,7,1
2,1,24,1,2012,16,20,1
1,1,23,1,2012,23,40,1
1,6,23,1,2012,20,0,1
1,8,23,1,2012,20,0,1
1,9,23,1,2012,15,56,1
1,3,23,1,2012,14,5,1
1,8,23,1,2012,9,30,1
1,6,23,1,2012,9,0,1
1,4,23,1,2012,6,21,1
1,4,23,1,2012,4,30,1
7,5,15,1,2012,23,38,1
7,1,15,1,2012,19,50,1
7,3,15,1,2012,18,45,1
7,8,15,1,2012,17,0,1
7,5,15,1,2012,9,30,1
7,2,15,1,2012,1,30,1
7,2,15,1,2012,1,15,1
6,4,14,1,2012,18,30,1
6,4,14,1,2012,10,40,1
5,9,13,1,2012,22,15,1
5,10,13,1,2012,16,59,1
5,6,13,1,2012,11,30,1
5,1,13,1,2012,9,0,1
5,8,13,1,2012,9,0,1
5,5,13,1,2012,7,30,1
5,4,13,1,2012,2,5,1
5,10,13,1,2012,1,15,1
5,1,13,1,2012,1,10,1
4,10,12,1,2012,2,45,1
3,2,11,1,2012,21,0,1
3,4,11,1,2012,19,0,1
3,4,11,1,2012,7,0,1
3,4,11,1,2012,1,0,1
2,3,10,1,2012,19,30,1
2,7,10,1,2012,19,27,1
2,8,10,1,2012,3,30,1
1,2,9,1,2012,19,15,1
1,4,9,1,2012,18,0,1
1,4,9,1,2012,15,25,1
1,8,9,1,2012,12,0,1
7,3,1,1,2012,15,0,1
7,4,1,1,2012,9,23,1
7,3,1,1,2012,8,0,1
7,8,1,1,2012,3,35,1
7,6,1,1,2012,2,0,1
7,9,1,1,2012,0,1,1
6,4,31,12,2011,23,55,1
6,9,31,12,2011,14,0,1
6,5,31,12,2011,12,0,1
6,5,31,12,2011,11,30,1
6,8,31,12,2011,6,39,1
6,8,31,12,2011,3,30,1
6,8,31,12,2011,2,40,1
6,2,31,12,2011,1,5,1
6,7,31,12,2011,0,1,1
5,3,30,12,2011,18,30,1
5,4,30,12,2011,14,15,1
5,8,30,12,2011,6,45,1
5,2,30,12,2011,3,10,1
4,4,29,12,2011,21,44,1
4,2,29,12,2011,21,32,1
4,3,29,12,2011,21,30,1
4,2,29,12,2011,7,50,1
4,4,29,12,2011,7,45,1
3,8,28,12,2011,13,30,1
3,8,28,12,2011,13,30,1
3,7,28,12,2011,1,29,1
2,9,27,12,2011,16,23,1
1,2,26,12,2011,23,22,1
1,5,26,12,2011,14,26,1
1,8,26,12,2011,9,50,1
7,2,18,12,2011,2,50,1
6,3,17,12,2011,19,17,1
6,4,17,12,2011,13,51,1
6,1,17,12,2011,13,39,1
5,3,16,12,2011,23,20,1
5,4,16,12,2011,19,13,1
5,5,16,12,2011,16,15,1
5,5,16,12,2011,15,0,1
5,10,16,12,2011,13,30,1
5,5,16,12,2011,2,0,1
4,6,15,12,2011,22,30,1
4,5,15,12,2011,20,0,1
4,4,15,12,2011,18,49,1
4,9,15,12,2011,15,0,1
4,2,15,12,2011,8,0,1
3,4,14,12,2011,15,55,1
2,3,13,12,2011,23,15,1
2,9,13,12,2011,23,0,1
2,2,13,12,2011,14,0,1
2,1,13,12,2011,10,0,1
2,8,13,12,2011,9,50,1
2,1,13,12,2011,8,50,1
1,8,12,12,2011,21,35,1
1,4,12,12,2011,20,0,1
1,3,12,12,2011,17,57,1
1,3,12,12,2011,14,58,1
1,10,12,12,2011,12,44,1
7,3,4,12,2011,20,15,1
7,2,4,12,2011,19,0,1
7,4,4,12,2011,18,49,1
7,9,4,12,2011,11,4,1
7,2,4,12,2011,5,50,1
7,6,4,12,2011,3,55,1
7,2,4,12,2011,2,0,1
7,1,4,12,2011,0,50,1
6,10,3,12,2011,23,45,1
6,3,3,12,2011,23,25,1
6,7,3,12,2011,9,30,1
5,3,2,12,2011,23,0,1
5,3,2,12,2011,12,0,1
5,4,2,12,2011,11,25,1
5,3,2,12,2011,8,25,1
5,1,2,12,2011,8,0,1
5,5,2,12,2011,3,30,1
4,8,1,12,2011,23,0,1
4,2,1,12,2011,6,30,1
4,3,1,12,2011,6,0,1
3,7,30,11,2011,10,30,1
2,2,29,11,2011,22,55,1
2,2,29,11,2011,10,30,1
1,7,28,11,2011,23,0,1
1,4,28,11,2011,17,55,1
1,6,28,11,2011,17,0,1
1,3,28,11,2011,15,0,1
1,4,28,11,2011,11,0,1
1,3,28,11,2011,8,10,1
7,3,20,11,2011,15,40,1
7,7,20,11,2011,11,10,1
7,4,20,11,2011,1,40,1
6,9,19,11,2011,19,0,1
6,3,19,11,2011,16,30,1
6,3,19,11,2011,11,50,1
6,5,19,11,2011,1,50,1
6,8,19,11,2011,1,15,1
5,1,18,11,2011,11,54,1
5,8,18,11,2011,10,30,1
5,1,18,11,2011,9,40,1
5,4,18,11,2011,9,10,1
5,7,18,11,2011,1,36,1
4,3,17,11,2011,0,10,1
4,4,17,11,2011,0,1,1
3,2,16,11,2011,23,45,1
3,10,16,11,2011,18,6,1
3,3,16,11,2011,18,0,1
3,9,16,11,2011,16,37,1
3,4,16,11,2011,8,0,1
2,7,15,11,2011,18,15,1
2,4,15,11,2011,9,50,1
2,9,15,11,2011,7,45,1
2,10,15,11,2011,1,30,1
2,3,15,11,2011,0,50,1
1,9,14,11,2011,15,3,1
1,8,14,11,2011,10,0,1
1,4,14,11,2011,9,30,1
7,8,6,11,2011,18,14,1
7,5,6,11,2011,8,38,1
6,4,5,11,2011,21,54,1
6,4,5,11,2011,16,30,1
6,1,5,11,2011,0,29,1
5,9,4,11,2011,13,44,1
5,4,4,11,2011,12,0,1
5,3,4,11,2011,8,23,1
4,9,3,11,2011,12,50,1
4,1,3,11,2011,12,50,1
4,5,3,11,2011,10,50,1
4,3,3,11,2011,4,30,1
4,9,3,11,2011,2,17,1
3,10,2,11,2011,14,0,1
3,3,2,11,2011,11,45,1
2,10,1,11,2011,22,0,1
2,4,1,11,2011,20,0,1
2,4,1,11,2011,17,40,1
2,4,1,11,2011,17,0,1
2,4,1,11,2011,13,35,1
2,10,1,11,2011,11,25,1
2,8,1,11,2011,10,30,1
2,3,1,11,2011,10,0,1
2,5,1,11,2011,8,0,1
2,3,1,11,2011,6,51,1
1,4,31,10,2011,21,40,1
1,5,31,10,2011,20,50,1
1,9,31,10,2011,20,15,1
1,9,31,10,2011,18,30,1
1,9,31,10,2011,17,50,1
1,4,31,10,2011,17,10,1
1,8,31,10,2011,13,45,1
1,5,31,10,2011,13,42,1
1,3,31,10,2011,10,6,1
1,10,31,10,2011,4,34,1
1,10,31,10,2011,0,50,1
7,10,23,10,2011,22,58,1
7,4,23,10,2011,20,0,1
7,9,23,10,2011,11,0,1
7,3,23,10,2011,10,15,1
7,4,23,10,2011,8,30,1
7,10,23,10,2011,6,0,1
7,2,23,10,2011,5,45,1
6,3,22,10,2011,20,30,1
6,4,22,10,2011,18,40,1
6,8,22,10,2011,17,58,1
6,3,22,10,2011,17,45,1
6,4,22,10,2011,16,0,1
6,2,22,10,2011,15,0,1
6,1,22,10,2011,10,53,1
6,4,22,10,2011,8,28,1
6,3,22,10,2011,6,35,1
6,8,22,10,2011,1,32,1
5,2,21,10,2011,23,0,1
5,3,21,10,2011,21,34,1
5,3,21,10,2011,20,45,1
5,6,21,10,2011,16,9,1
5,8,21,10,2011,13,45,1
5,8,21,10,2011,10,13,1
5,8,21,10,2011,1,5,1
4,6,20,10,2011,22,33,1
4,9,20,10,2011,19,17,1
4,9,20,10,2011,18,30,1
4,5,20,10,2011,16,17,1
4,9,20,10,2011,9,0,1
4,9,20,10,2011,8,0,1
4,4,20,10,2011,4,10,1
3,6,19,10,2011,19,45,1
3,3,19,10,2011,18,0,1
3,4,19,10,2011,14,2,1
3,10,19,10,2011,13,40,1
3,10,19,10,2011,13,35,1
3,2,19,10,2011,12,10,1
3,4,19,10,2011,11,0,1
3,5,19,10,2011,1,54,1
3,3,19,10,2011,1,30,1
3,3,19,10,2011,0,15,1
2,10,18,10,2011,3,0,1
1,10,17,10,2011,21,40,1
1,8,17,10,2011,10,45,1
7,10,9,10,2011,20,0,1
7,4,9,10,2011,16,0,1
7,10,9,10,2011,15,12,1
7,5,9,10,2011,14,6,1
7,4,9,10,2011,2,23,1
6,10,8,10,2011,23,23,1
6,2,8,10,2011,20,55,1
6,5,8,10,2011,20,12,1
6,2,8,10,2011,16,39,1
5,4,7,10,2011,23,50,1
5,3,7,10,2011,19,0,1
5,4,7,10,2011,1,45,1
5,5,7,10,2011,0,1,1
4,9,6,10,2011,23,0,1
4,10,6,10,2011,17,0,1
4,4,6,10,2011,7,15,1
3,4,5,10,2011,19,6,1
3,9,5,10,2011,9,30,1
3,2,5,10,2011,3,27,1
3,5,5,10,2011,0,30,1
2,3,4,10,2011,22,50,1
2,3,4,10,2011,8,30,1
2,8,4,10,2011,6,59,1
1,3,3,10,2011,17,0,1
1,4,3,10,2011,16,30,1
1,3,3,10,2011,11,51,1
1,3,3,10,2011,8,39,1
7,2,25,9,2011,18,4,1
7,4,25,9,2011,14,8,1
7,3,25,9,2011,12,0,1
7,10,25,9,2011,3,0,1
7,4,25,9,2011,2,30,1
6,5,24,9,2011,22,55,1
6,5,24,9,2011,19,45,1
6,10,24,9,2011,19,0,1
6,5,24,9,2011,15,30,1
6,1,24,9,2011,15,1,1
6,1,24,9,2011,7,0,1
6,3,24,9,2011,1,0,1
5,3,23,9,2011,17,50,1
5,3,23,9,2011,16,44,1
5,10,23,9,2011,13,0,1
5,6,23,9,2011,12,0,1
5,2,23,9,2011,0,1,1
4,10,22,9,2011,18,30,1
4,5,22,9,2011,12,52,1
4,3,22,9,2011,7,0,1
4,10,22,9,2011,6,55,1
3,2,21,9,2011,22,0,1
3,6,21,9,2011,18,30,1
3,9,21,9,2011,15,20,1
3,5,21,9,2011,12,0,1
2,3,20,9,2011,19,55,1
2,4,20,9,2011,18,59,1
2,3,20,9,2011,12,0,1
2,2,20,9,2011,9,30,1
2,2,20,9,2011,5,30,1
2,4,20,9,2011,2,51,1
1,8,19,9,2011,14,0,1
1,5,19,9,2011,13,0,1
1,9,19,9,2011,11,15,1
1,4,19,9,2011,2,29,1
1,5,19,9,2011,2,2,1
7,4,11,9,2011,22,50,1
7,1,11,9,2011,22,10,1
7,4,11,9,2011,22,4,1
7,1,11,9,2011,10,36,1
7,4,11,9,2011,2,0,1
6,4,10,9,2011,18,11,1
6,10,10,9,2011,13,0,1
6,10,10,9,2011,10,0,1
6,4,10,9,2011,9,0,1
6,1,10,9,2011,3,0,1
6,1,10,9,2011,2,10,1
6,10,10,9,2011,0,30,1
5,6,9,9,2011,14,50,1
4,2,8,9,2011,21,45,1
4,2,8,9,2011,17,20,1
4,10,8,9,2011,1,0,1
3,8,7,9,2011,23,50,1
3,8,7,9,2011,23,20,1
3,9,7,9,2011,22,25,1
3,1,7,9,2011,0,10,1
2,3,6,9,2011,20,40,1
2,2,6,9,2011,20,30,1
2,10,6,9,2011,16,27,1
2,5,6,9,2011,10,0,1
2,2,6,9,2011,4,35,1
1,6,5,9,2011,14,50,1
1,3,5,9,2011,14,35,1
1,1,5,9,2011,9,54,1
7,1,28,8,2011,22,24,1
7,10,28,8,2011,21,4,1
7,10,28,8,2011,11,20,1
7,10,28,8,2011,10,2,1
6,9,27,8,2011,23,30,1
6,4,27,8,2011,22,42,1
6,10,27,8,2011,20,40,1
6,10,27,8,2011,20,5,1
6,3,27,8,2011,13,0,1
6,10,27,8,2011,12,39,1
6,9,27,8,2011,9,14,1
6,8,27,8,2011,2,0,1
5,4,26,8,2011,23,30,1
5,1,26,8,2011,22,30,1
5,2,26,8,2011,12,15,1
5,1,26,8,2011,7,30,1
5,9,26,8,2011,7,0,1
4,4,25,8,2011,16,1,1
4,5,25,8,2011,2,39,1
4,8,25,8,2011,2,6,1
3,10,24,8,2011,23,0,1
3,4,24,8,2011,19,50,1
3,2,24,8,2011,10,15,1
3,9,24,8,2011,10,0,1
2,5,23,8,2011,18,40,1
2,2,23,8,2011,16,40,1
2,10,23,8,2011,15,30,1
2,8,23,8,2011,14,30,1
2,4,23,8,2011,14,20,1
2,9,23,8,2011,13,55,1
2,3,23,8,2011,10,10,1
2,2,23,8,2011,8,50,1
1,3,22,8,2011,15,30,1
1,4,22,8,2011,11,45,1
1,3,22,8,2011,0,30,1
7,10,14,8,2011,13,30,1
7,2,14,8,2011,12,30,1
7,8,14,8,2011,10,0,1
7,3,14,8,2011,2,23,1
7,3,14,8,2011,2,10,1
7,6,14,8,2011,2,0,1
6,2,13,8,2011,22,0,1
6,9,13,8,2011,19,36,1
6,5,13,8,2011,13,30,1
6,9,13,8,2011,12,56,1
6,4,13,8,2011,8,30,1
6,7,13,8,2011,6,0,1
6,4,13,8,2011,1,40,1
5,3,12,8,2011,20,10,1
5,3,12,8,2011,19,29,1
5,7,12,8,2011,16,0,1
5,5,12,8,2011,12,45,1
4,7,11,8,2011,17,30,1
4,6,11,8,2011,14,30,1
4,3,11,8,2011,13,17,1
4,3,11,8,2011,11,30,1
4,8,11,8,2011,0,1,1
3,4,10,8,2011,20,0,1
3,3,10,8,2011,15,13,1
3,5,10,8,2011,13,0,1
1,3,8,8,2011,22,30,1
1,10,8,8,2011,20,40,1
1,6,8,8,2011,14,20,1
1,2,8,8,2011,10,0,1
7,4,31,7,2011,20,30,1
7,8,31,7,2011,19,25,1
7,7,31,7,2011,17,30,1
7,8,31,7,2011,15,48,1
7,4,31,7,2011,14,4,1
7,7,31,7,2011,3,45,1
7,4,31,7,2011,1,53,1
6,1,30,7,2011,20,30,1
6,9,30,7,2011,20,0,1
6,9,30,7,2011,16,22,1
6,3,30,7,2011,13,55,1
6,5,30,7,2011,9,30,1
6,5,30,7,2011,0,16,1
5,4,29,7,2011,18,1,1
4,8,28,7,2011,20,0,1
4,10,28,7,2011,18,52,1
4,3,28,7,2011,17,55,1
4,4,28,7,2011,13,35,1
4,6,28,7,2011,13,0,1
4,2,28,7,2011,0,1,1
3,1,27,7,2011,23,0,1
3,4,27,7,2011,19,30,1
3,5,27,7,2011,2,20,1
2,1,26,7,2011,21,30,1
1,9,25,7,2011,22,35,1
1,3,25,7,2011,15,20,1
1,5,25,7,2011,15,0,1
1,10,25,7,2011,13,0,1
1,5,25,7,2011,10,40,1
7,6,17,7,2011,22,10,1
7,9,17,7,2011,21,30,1
7,7,17,7,2011,20,6,1
7,1,17,7,2011,18,45,1
7,9,17,7,2011,16,0,1
7,5,17,7,2011,15,50,1
7,10,17,7,2011,12,0,1
7,8,17,7,2011,11,29,1
7,10,17,7,2011,9,35,1
7,2,17,7,2011,5,51,1
6,3,16,7,2011,22,30,1
6,3,16,7,2011,10,0,1
6,2,16,7,2011,8,30,1
6,2,16,7,2011,6,0,1
6,1,16,7,2011,1,45,1
5,10,15,7,2011,23,42,1
5,10,15,7,2011,18,35,1
5,1,15,7,2011,12,15,1
4,4,14,7,2011,21,36,1
4,3,14,7,2011,19,0,1
4,2,14,7,2011,17,58,1
4,4,14,7,2011,16,30,1
4,7,14,7,2011,4,0,1
4,3,14,7,2011,2,45,1
4,2,14,7,2011,1,10,1
4,10,14,7,2011,0,58,1
4,8,14,7,2011,0,38,1
3,4,13,7,2011,18,39,1
3,8,13,7,2011,12,0,1
3,3,13,7,2011,12,0,1
2,1,12,7,2011,23,23,1
2,5,12,7,2011,19,25,1
1,3,11,7,2011,11,33,1
7,1,3,7,2011,23,11,1
7,8,3,7,2011,12,0,1
7,2,3,7,2011,9,40,1
7,2,3,7,2011,6,0,1
5,3,1,7,2011,19,30,1
5,2,1,7,2011,16,39,1
5,9,1,7,2011,13,0,1
5,3,1,7,2011,13,0,1
5,4,1,7,2011,0,15,1
5,5,1,7,2011,0,1,1
4,4,30,6,2011,23,30,1
4,8,30,6,2011,21,0,1
4,7,30,6,2011,20,0,1
4,3,30,6,2011,19,45,1
4,9,30,6,2011,17,21,1
4,7,30,6,2011,16,0,1
4,3,30,6,2011,15,36,1
4,4,30,6,2011,10,25,1
4,8,30,6,2011,10,20,1
3,3,29,6,2011,21,45,1
3,2,29,6,2011,16,0,1
2,10,28,6,2011,22,0,1
2,3,28,6,2011,19,30,1
2,9,28,6,2011,19,20,1
2,4,28,6,2011,13,30,1
2,8,28,6,2011,11,50,1
2,2,28,6,2011,10,10,1
2,8,28,6,2011,5,30,1
2,2,28,6,2011,4,30,1
2,2,28,6,2011,1,0,1
1,4,27,6,2011,22,45,1
1,3,27,6,2011,18,59,1
1,8,27,6,2011,12,17,1
1,6,27,6,2011,3,30,1
1,10,27,6,2011,0,5,1
7,9,19,6,2011,10,23,1
7,8,19,6,2011,9,18,1
7,9,19,6,2011,8,15,1
7,8,19,6,2011,8,0,1
7,5,19,6,2011,3,29,1
6,2,18,6,2011,22,47,1
6,7,18,6,2011,17,0,1
6,6,18,6,2011,15,0,1
6,3,18,6,2011,9,30,1
5,1,17,6,2011,2,55,1
4,7,16,6,2011,20,0,1
4,5,16,6,2011,17,40,1
4,6,16,6,2011,11,51,1
4,10,16,6,2011,9,31,1
4,1,16,6,2011,9,0,1
4,2,16,6,2011,0,10,1
3,3,15,6,2011,19,52,1
3,2,15,6,2011,15,45,1
3,4,15,6,2011,13,14,1
3,4,15,6,2011,11,15,1
3,4,15,6,2011,8,43,1
2,9,14,6,2011,23,20,1
2,6,14,6,2011,19,0,1
2,4,14,6,2011,17,10,1
2,2,14,6,2011,12,0,1
2,2,14,6,2011,9,0,1
2,4,14,6,2011,1,30,1
1,5,13,6,2011,20,0,1
1,3,13,6,2011,13,0,1
1,5,13,6,2011,7,0,1
7,8,5,6,2011,21,0,1
7,4,5,6,2011,20,33,1
7,3,5,6,2011,8,5,1
7,2,5,6,2011,1,53,1
7,8,5,6,2011,0,1,1
6,4,4,6,2011,7,10,1
6,10,4,6,2011,3,46,1
5,8,3,6,2011,12,0,1
5,4,3,6,2011,8,0,1
5,3,3,6,2011,8,0,1
5,3,3,6,2011,8,0,1
5,3,3,6,2011,6,0,1
4,9,2,6,2011,20,46,1
4,3,2,6,2011,17,50,1
4,2,2,6,2011,10,30,1
3,2,1,6,2011,19,12,1
3,6,1,6,2011,17,8,1
3,2,1,6,2011,12,1,1
3,2,1,6,2011,10,0,1
3,9,1,6,2011,9,0,1
3,7,1,6,2011,9,0,1
3,4,1,6,2011,5,34,1
2,10,31,5,2011,22,50,1
2,1,31,5,2011,21,30,1
2,4,31,5,2011,14,30,1
2,7,31,5,2011,11,45,1
2,2,31,5,2011,11,30,1
2,1,31,5,2011,0,50,1
2,2,31,5,2011,0,11,1
1,1,30,5,2011,20,0,1
1,8,30,5,2011,10,51,1
1,1,30,5,2011,10,0,1
1,10,30,5,2011,0,5,1
7,8,22,5,2011,23,0,1
7,2,22,5,2011,22,21,1
7,4,22,5,2011,17,0,1
7,1,22,5,2011,6,30,1
6,8,21,5,2011,22,0,1
6,7,21,5,2011,18,55,1
6,10,21,5,2011,17,0,1
6,10,21,5,2011,9,30,1
6,6,21,5,2011,8,0,1
6,1,21,5,2011,0,30,1
5,8,20,5,2011,22,30,1
5,3,20,5,2011,5,25,1
5,7,20,5,2011,0,5,1
4,5,19,5,2011,20,0,1
4,2,19,5,2011,13,34,1
4,2,19,5,2011,13,30,1
4,3,19,5,2011,0,4,1
3,2,18,5,2011,22,26,1
3,2,18,5,2011,22,0,1
3,3,18,5,2011,21,10,1
3,3,18,5,2011,17,46,1
3,2,18,5,2011,16,49,1
3,3,18,5,2011,12,0,1
3,4,18,5,2011,4,30,1
3,5,18,5,2011,3,30,1
2,3,17,5,2011,19,35,1
1,8,16,5,2011,19,35,1
1,10,16,5,2011,19,0,1
1,2,16,5,2011,12,0,1
1,9,16,5,2011,3,48,1
1,3,16,5,2011,1,30,1
7,7,8,5,2011,23,0,1
7,4,8,5,2011,22,56,1
7,10,8,5,2011,22,28,1
7,10,8,5,2011,15,25,1
7,3,8,5,2011,14,0,1
7,3,8,5,2011,13,6,1
6,3,7,5,2011,17,0,1
6,7,7,5,2011,15,0,1
5,3,6,5,2011,18,40,1
5,6,6,5,2011,16,0,1
5,5,6,5,2011,12,50,1
5,7,6,5,2011,12,0,1
5,3,6,5,2011,8,20,1
4,5,5,5,2011,22,0,1
4,7,5,5,2011,19,45,1
4,9,5,5,2011,18,50,1
4,3,5,5,2011,14,0,1
4,6,5,5,2011,13,31,1
4,7,5,5,2011,8,45,1
4,10,5,5,2011,2,9,1
3,4,4,5,2011,21,0,1
