"day","location","date","month","year","hour","min","ARSON"
7,10,4,7,2010,18,6,0
5,4,26,11,2004,13,53,0
2,2,20,9,2005,12,57,0
6,8,12,2,2005,21,26,0
4,5,18,9,2014,12,30,0
5,2,13,8,2010,12,30,0
6,9,4,4,2009,0,1,0
4,5,29,5,2014,20,0,0
5,10,12,8,2011,19,57,0
7,5,8,9,2013,17,26,0
2,7,1,6,2010,0,1,0
2,8,19,9,2006,17,0,0
1,10,29,4,2013,22,53,0
2,6,30,9,2014,0,45,0
1,5,23,1,2006,10,8,0
7,10,13,6,2004,19,45,0
1,1,19,9,2011,20,20,0
6,1,24,4,2010,12,50,0
6,3,24,3,2012,11,0,0
3,7,3,11,2010,6,0,0
3,2,1,10,2014,9,50,0
7,8,12,2,2006,21,0,0
6,4,5,5,2007,6,30,0
7,3,23,3,2014,11,0,0
7,8,25,9,2011,21,36,0
4,5,8,4,2010,6,15,0
1,10,22,12,2003,16,40,0
1,6,5,2,2007,12,0,0
1,5,3,9,2012,1,0,0
2,2,7,12,2004,1,40,0
1,5,26,12,2011,12,15,0
7,4,9,9,2012,14,0,0
1,6,14,4,2008,12,0,0
7,3,9,8,2009,21,0,0
4,9,3,11,2011,9,25,0
6,10,12,3,2005,17,30,0
7,3,1,12,2013,12,0,0
5,1,11,2,2011,0,4,0
4,9,5,3,2009,12,40,0
6,4,17,7,2010,23,45,0
5,7,10,12,2004,12,0,0
2,3,8,3,2005,19,35,0
2,4,24,7,2007,22,30,0
7,1,28,8,2011,1,35,0
5,6,16,5,2014,14,50,0
7,9,20,4,2008,20,0,0
6,1,30,11,2013,1,0,0
4,2,19,2,2015,15,47,0
1,6,16,5,2005,0,4,0
2,5,13,6,2006,6,0,0
3,7,1,4,2009,23,15,0
7,2,19,4,2009,9,5,0
7,5,8,8,2004,22,45,0
7,9,28,1,2007,12,0,0
7,6,22,4,2012,5,24,0
1,10,14,10,2013,19,50,0
5,10,6,5,2011,8,45,0
3,9,4,9,2013,6,45,0
5,4,4,5,2012,11,5,0
7,2,2,11,2014,20,54,0
4,2,2,4,2015,18,0,0
5,2,19,11,2010,17,30,0
2,10,16,10,2007,18,15,0
4,1,20,2,2014,17,35,0
5,3,12,3,2010,7,55,0
4,5,29,11,2012,20,28,0
7,3,20,4,2014,20,0,0
6,9,31,12,2005,13,45,0
2,10,1,4,2003,20,12,0
1,6,9,11,2009,13,30,0
2,8,5,10,2010,10,0,0
7,2,14,2,2010,11,20,0
3,3,5,8,2009,0,33,0
7,8,14,12,2008,10,0,0
6,3,18,5,2013,16,39,0
1,10,22,3,2010,11,40,0
7,9,21,11,2010,19,19,0
7,7,26,1,2003,11,55,0
7,4,27,3,2011,20,30,0
1,2,26,5,2008,19,40,0
3,10,10,7,2013,15,45,0
3,10,13,7,2005,13,10,0
6,1,2,10,2004,19,30,0
4,8,25,12,2003,1,0,0
1,2,19,9,2011,20,30,0
7,5,14,12,2014,2,20,0
3,10,9,3,2011,18,25,0
2,9,5,4,2011,23,0,0
2,4,29,4,2014,20,45,0
3,3,1,10,2008,10,43,0
1,4,15,9,2014,14,51,0
5,6,5,9,2008,0,1,0
7,8,6,11,2011,19,0,0
2,4,6,3,2007,7,19,0
7,2,28,8,2005,18,3,0
3,5,15,6,2005,19,0,0
6,2,13,12,2003,15,50,0
7,10,11,3,2007,19,21,0
3,3,12,11,2003,4,55,0
7,1,9,2,2014,16,57,0
1,3,7,6,2004,4,40,0
3,8,12,1,2011,8,42,0
6,9,5,5,2012,23,45,0
1,5,12,10,2009,19,58,0
4,9,15,12,2005,20,45,0
7,9,15,8,2010,13,1,0
4,4,23,7,2009,22,30,0
2,10,23,8,2005,14,40,0
1,9,8,1,2007,18,0,0
7,7,13,7,2008,18,0,0
6,3,11,7,2009,1,51,0
7,4,26,2,2006,16,0,0
6,7,5,9,2009,17,0,0
5,9,16,5,2008,23,0,0
7,5,15,6,2008,22,23,0
6,4,7,10,2006,23,19,0
6,9,11,8,2012,16,0,0
2,2,11,1,2005,17,0,0
4,3,9,1,2003,9,40,0
4,9,25,12,2014,4,45,0
5,2,5,9,2014,11,30,0
4,2,24,1,2008,23,0,0
5,1,4,6,2010,16,3,0
3,2,4,9,2013,18,45,0
1,7,26,10,2009,13,30,0
2,8,22,12,2009,10,0,0
1,7,5,7,2004,21,0,0
5,2,23,3,2007,14,5,0
4,1,5,5,2011,21,0,0
4,6,7,2,2013,18,7,0
6,10,10,8,2013,19,37,0
4,4,9,3,2006,0,23,0
5,10,15,12,2006,13,40,0
7,5,27,7,2014,18,0,0
4,7,24,2,2011,11,30,0
2,4,4,3,2008,12,15,0
6,3,31,5,2008,10,20,0
1,5,22,6,2009,16,47,0
3,2,5,10,2011,22,0,0
2,8,14,11,2006,8,30,0
7,1,5,10,2008,14,0,0
2,8,25,11,2003,22,0,0
1,1,14,11,2005,0,30,0
4,3,16,6,2005,19,19,0
1,2,6,8,2007,11,30,0
6,4,14,1,2012,14,54,0
4,8,12,7,2007,12,0,0
2,10,10,1,2006,16,45,0
3,6,8,3,2006,10,0,0
7,3,9,9,2012,17,0,0
6,6,18,9,2004,11,30,0
6,2,25,1,2014,19,30,0
4,4,13,7,2006,15,45,0
4,3,8,3,2007,19,26,0
1,9,21,1,2008,11,0,0
2,10,25,12,2007,14,43,0
7,5,13,7,2003,0,49,0
3,5,2,11,2005,3,30,0
2,5,19,4,2005,20,43,0
2,10,4,9,2007,13,0,0
6,10,24,2,2007,10,0,0
4,3,22,1,2009,17,50,0
5,3,9,2,2007,19,45,0
5,3,2,4,2004,8,43,0
6,2,21,2,2004,20,30,0
6,9,29,11,2003,17,0,0
4,10,30,11,2006,1,46,0
4,2,20,2,2014,8,31,0
2,3,22,7,2003,18,0,0
7,3,13,3,2011,11,24,0
1,1,11,7,2005,11,30,0
6,6,3,12,2011,18,0,0
6,3,31,10,2009,12,0,0
7,5,23,9,2007,23,30,0
6,3,12,7,2008,0,5,0
6,8,18,10,2014,11,10,0
2,4,18,2,2014,17,30,0
1,10,6,8,2012,16,50,0
6,2,17,6,2006,7,0,0
5,3,23,9,2011,18,30,0
6,3,14,6,2014,10,45,0
6,10,26,8,2006,13,50,0
1,4,30,5,2011,11,40,0
5,4,24,8,2012,22,51,0
6,10,22,2,2014,6,40,0
6,8,3,11,2012,19,0,0
4,4,17,11,2005,11,30,0
3,6,19,10,2011,1,59,0
1,2,23,8,2010,15,0,0
2,2,21,1,2003,17,35,0
5,4,4,10,2013,0,5,0
1,1,30,10,2006,14,0,0
7,2,8,3,2015,12,0,0
2,2,24,7,2007,16,0,0
2,6,30,10,2012,15,0,0
7,6,19,6,2005,20,0,0
2,2,2,3,2004,22,48,0
6,5,29,5,2004,14,0,0
5,7,16,12,2011,10,30,0
3,10,9,7,2008,7,54,0
2,6,16,5,2006,21,10,0
2,4,9,7,2013,9,0,0
4,2,8,1,2009,13,6,0
5,8,1,11,2013,17,57,0
7,1,23,3,2008,2,23,0
3,1,26,11,2003,1,40,0
5,4,20,8,2004,19,0,0
1,1,7,7,2014,7,23,0
3,4,6,4,2005,17,30,0
3,5,12,1,2011,4,0,0
1,9,15,9,2014,14,10,0
6,5,14,1,2006,23,30,0
7,10,17,7,2005,16,35,0
1,2,11,5,2009,20,0,0
5,2,28,12,2007,13,47,0
7,2,10,8,2014,18,30,0
2,9,3,9,2013,10,30,0
1,8,6,8,2012,11,24,0
6,4,8,2,2003,3,0,0
1,6,30,3,2015,1,16,0
1,4,2,2,2009,14,45,0
2,5,20,9,2005,19,30,0
6,8,31,10,2009,6,9,0
1,3,23,7,2012,21,30,0
1,9,27,6,2011,12,0,0
4,4,8,9,2005,4,34,0
4,5,25,8,2005,9,55,0
4,10,11,6,2009,2,12,0
6,6,21,9,2013,12,0,0
1,3,17,2,2003,17,0,0
2,5,15,4,2014,10,30,0
1,2,15,9,2003,12,0,0
5,10,22,4,2011,0,16,0
5,4,17,12,2010,0,8,0
5,7,23,8,2013,13,0,0
2,1,24,1,2012,9,37,0
7,4,26,1,2014,22,16,0
2,10,26,7,2005,1,35,0
3,8,17,10,2012,20,20,0
4,5,22,4,2010,12,0,0
3,10,1,10,2003,14,17,0
5,2,27,7,2012,20,0,0
6,9,18,6,2005,12,1,0
2,2,7,8,2007,7,0,0
4,2,19,5,2005,14,32,0
6,5,15,12,2007,3,12,0
6,10,9,4,2011,15,15,0
2,4,10,12,2013,18,55,0
1,9,10,11,2014,9,0,0
4,5,22,3,2007,13,25,0
6,4,11,9,2010,0,57,0
7,2,22,2,2009,21,30,0
1,5,27,10,2014,16,57,0
4,5,27,1,2005,0,1,0
5,4,22,4,2011,10,30,0
4,2,7,2,2008,23,4,0
2,6,20,1,2015,9,54,0
6,7,17,6,2006,23,28,0
1,2,18,8,2003,13,47,0
3,5,28,5,2014,18,10,0
4,3,5,5,2011,20,7,0
2,4,19,3,2013,15,30,0
2,7,6,9,2011,20,21,0
1,1,4,9,2006,19,0,0
5,9,3,10,2014,15,0,0
4,4,19,3,2015,21,51,0
2,8,29,9,2009,1,12,0
6,9,14,6,2008,1,30,0
4,1,18,10,2007,6,0,0
6,10,6,9,2003,6,56,0
5,2,6,9,2013,14,0,0
6,9,15,6,2013,15,0,0
3,10,12,7,2006,13,5,0
2,2,4,9,2007,15,59,0
1,10,15,9,2008,13,15,0
6,9,22,2,2003,17,50,0
6,3,24,3,2012,21,0,0
7,3,12,7,2009,10,46,0
3,9,13,10,2004,7,58,0
4,10,1,5,2008,7,2,0
7,2,11,2,2007,23,2,0
5,8,7,2,2014,19,11,0
7,1,13,1,2013,4,0,0
3,4,20,2,2013,18,17,0
5,9,26,12,2003,20,2,0
6,8,8,2,2014,11,0,0
3,2,5,9,2007,10,15,0
6,2,6,3,2004,3,18,0
3,6,11,6,2003,7,0,0
5,10,2,11,2007,22,40,0
2,8,26,12,2006,15,0,0
4,8,31,5,2007,11,47,0
3,4,19,10,2011,16,20,0
2,3,28,5,2013,14,30,0
5,10,28,11,2014,2,30,0
2,1,30,11,2010,2,0,0
3,2,19,9,2012,13,7,0
4,2,24,8,2006,22,0,0
4,10,16,9,2004,19,15,0
6,4,10,3,2007,7,50,0
1,8,18,10,2010,12,30,0
3,4,9,7,2003,17,40,0
2,9,18,3,2014,23,19,0
7,7,15,8,2010,23,16,0
2,6,12,1,2010,14,40,0
3,3,17,9,2003,21,0,0
7,1,27,1,2013,23,30,0
1,2,13,4,2009,8,30,0
5,4,9,1,2009,8,40,0
6,2,12,7,2014,21,32,0
7,5,11,1,2004,14,42,0
2,7,26,7,2011,15,45,0
5,2,29,6,2007,2,0,0
6,1,7,4,2012,13,0,0
6,8,2,7,2011,2,50,0
5,1,3,11,2006,23,0,0
4,3,1,12,2005,7,0,0
5,8,10,9,2010,15,45,0
5,2,9,1,2009,21,24,0
5,2,1,5,2015,0,35,0
4,3,4,9,2008,17,21,0
6,6,17,5,2014,7,0,0
1,3,7,3,2005,7,59,0
5,7,21,3,2014,20,0,0
1,8,18,2,2008,7,30,0
4,1,17,11,2011,12,46,0
6,6,31,5,2003,10,0,0
7,1,13,3,2011,6,0,0
2,4,6,7,2004,0,5,0
2,2,3,9,2013,0,1,0
1,3,13,11,2006,12,20,0
6,8,7,3,2015,17,0,0
7,5,12,9,2010,17,0,0
7,9,19,4,2015,22,0,0
1,3,8,12,2014,22,0,0
6,8,16,1,2010,5,30,0
7,3,18,7,2010,19,30,0
2,2,3,5,2005,19,5,0
2,3,10,11,2009,18,30,0
1,7,21,2,2005,18,0,0
1,4,17,4,2006,14,0,0
6,8,1,6,2013,12,5,0
5,8,16,12,2005,19,0,0
4,8,2,10,2014,23,30,0
4,10,2,12,2010,15,20,0
3,10,21,4,2010,12,32,0
6,5,17,7,2010,16,0,0
1,10,19,7,2004,18,35,0
2,10,13,5,2014,19,30,0
3,6,12,11,2003,23,0,0
4,3,9,2,2012,11,18,0
6,2,17,12,2011,1,30,0
3,10,12,1,2005,17,27,0
6,2,8,2,2003,18,0,0
2,7,11,12,2012,10,49,0
2,5,2,10,2007,20,30,0
3,3,30,5,2012,14,40,0
7,3,21,4,2013,4,0,0
3,3,9,8,2006,13,30,0
2,2,29,6,2010,16,6,0
7,3,26,1,2014,1,30,0
6,4,20,4,2013,0,50,0
4,5,5,2,2004,5,16,0
1,5,23,8,2010,0,1,0
4,5,27,6,2013,19,24,0
6,7,20,9,2003,3,0,0
4,4,1,6,2006,10,0,0
2,4,26,5,2009,21,5,0
2,1,20,9,2011,16,0,0
2,2,16,3,2004,10,46,0
4,1,10,3,2005,23,30,0
2,9,25,7,2006,10,30,0
6,3,3,6,2006,7,41,0
3,5,30,11,2011,21,20,0
4,2,15,11,2007,22,30,0
4,2,17,4,2014,12,33,0
1,8,31,10,2005,12,0,0
5,4,20,2,2015,9,30,0
4,10,15,5,2008,10,35,0
1,3,14,10,2013,18,44,0
7,5,23,10,2005,9,0,0
1,2,1,10,2007,22,10,0
7,4,4,5,2003,6,55,0
1,5,19,1,2015,17,50,0
2,4,14,5,2013,15,40,0
5,2,21,3,2014,15,30,0
5,8,1,6,2007,0,1,0
5,5,11,1,2013,21,53,0
4,10,24,2,2005,18,25,0
2,1,11,5,2004,21,45,0
2,8,2,9,2003,14,30,0
7,5,29,8,2010,17,38,0
3,10,29,5,2013,14,12,0
2,4,24,6,2003,11,8,0
7,1,23,9,2012,22,0,0
5,2,2,5,2003,2,4,0
6,1,3,6,2006,12,0,0
2,4,29,4,2008,16,43,0
5,3,29,5,2009,23,6,0
4,2,26,1,2012,10,30,0
6,5,10,2,2007,2,25,0
1,3,27,10,2008,22,47,0
4,3,19,5,2005,1,7,0
5,2,20,2,2015,20,45,0
1,9,5,1,2004,23,36,0
1,2,19,9,2005,15,0,0
4,4,6,2,2014,0,1,0
4,8,6,3,2014,13,39,0
3,5,3,4,2013,22,40,0
7,5,9,3,2008,18,13,0
1,2,30,4,2007,17,0,0
4,2,6,4,2006,22,0,0
6,1,8,3,2008,22,15,0
4,1,1,12,2005,22,20,0
2,4,5,8,2014,11,15,0
2,7,23,11,2004,11,23,0
4,1,2,12,2010,7,0,0
5,5,21,3,2014,1,30,0
1,3,3,5,2010,22,30,0
1,7,6,2,2012,20,30,0
5,8,9,9,2005,19,0,0
6,2,20,10,2012,14,0,0
6,2,26,2,2011,2,0,0
3,4,22,8,2007,13,45,0
3,2,23,2,2011,8,5,0
3,8,17,10,2012,13,1,0
2,3,3,10,2006,15,25,0
2,9,10,12,2013,23,45,0
6,10,26,3,2011,15,17,0
4,10,26,1,2006,3,1,0
3,2,9,1,2008,12,30,0
6,1,11,3,2006,18,50,0
3,3,29,9,2004,22,45,0
5,8,12,11,2004,12,0,0
5,10,30,10,2009,18,55,0
3,3,10,12,2003,15,4,0
4,10,12,7,2007,21,10,0
2,5,11,1,2005,18,30,0
1,6,13,4,2009,8,45,0
6,9,3,11,2012,2,40,0
3,1,6,9,2006,14,30,0
2,3,27,4,2004,16,0,0
5,4,13,1,2006,23,55,0
5,2,6,5,2005,12,0,0
5,5,8,9,2006,11,0,0
6,1,20,3,2004,0,52,0
5,2,20,2,2015,23,0,0
6,4,21,2,2015,14,25,0
6,8,1,7,2006,20,20,0
2,5,16,9,2014,13,30,0
5,1,26,8,2011,19,22,0
4,3,26,11,2009,18,30,0
5,7,19,9,2014,13,0,0
3,4,4,5,2005,21,30,0
1,4,17,8,2009,23,37,0
2,6,13,10,2009,15,0,0
7,2,29,6,2008,12,0,0
3,10,29,9,2004,22,11,0
4,4,26,1,2012,9,0,0
2,3,3,3,2015,6,55,0
7,2,18,12,2011,15,50,0
3,4,6,4,2011,18,15,0
6,3,23,8,2008,19,15,0
2,2,3,5,2005,11,0,0
5,2,11,7,2003,19,5,0
6,5,22,3,2008,12,30,0
1,8,1,10,2012,19,49,0
3,6,19,2,2003,17,0,0
1,1,17,2,2014,16,15,0
7,1,12,2,2012,5,18,0
7,10,1,8,2010,3,0,0
4,2,25,8,2011,22,15,0
6,10,29,12,2012,12,8,0
3,2,21,3,2012,9,0,0
5,7,2,11,2012,15,0,0
5,5,2,6,2006,0,1,0
6,2,9,4,2005,12,10,0
1,1,19,9,2005,23,0,0
1,2,13,10,2003,13,50,0
7,8,4,6,2006,2,30,0
6,3,25,1,2014,12,30,0
6,6,22,9,2007,8,0,0
3,2,17,10,2007,1,17,0
3,10,14,5,2014,17,13,0
5,10,21,8,2009,20,33,0
4,1,15,7,2010,16,0,0
7,2,11,3,2012,8,7,0
1,6,6,1,2003,8,40,0
5,4,6,3,2009,4,50,0
1,10,24,11,2008,13,13,0
2,7,6,7,2004,20,50,0
7,10,13,1,2008,22,50,0
4,10,23,8,2007,18,30,0
1,8,4,4,2011,19,30,0
1,4,10,6,2013,8,32,0
1,4,1,5,2006,20,0,0
7,8,10,8,2003,16,34,0
6,1,7,4,2012,10,31,0
7,10,13,2,2011,6,39,0
6,1,28,7,2012,21,0,0
4,6,4,5,2006,6,0,0
4,1,22,9,2005,2,11,0
6,3,8,10,2011,2,0,0
3,10,22,1,2003,19,13,0
4,3,8,1,2009,21,0,0
1,9,29,9,2014,11,50,0
6,3,1,5,2004,14,35,0
7,2,5,11,2006,13,0,0
1,4,8,3,2010,17,53,0
7,8,31,7,2005,17,50,0
5,9,26,8,2005,22,59,0
7,5,20,6,2010,10,0,0
6,8,15,11,2008,20,21,0
3,8,16,4,2003,7,0,0
7,8,8,4,2012,22,30,0
2,3,29,5,2012,14,0,0
7,4,24,8,2003,7,45,0
6,7,25,9,2010,12,20,0
5,8,19,9,2008,8,15,0
2,10,18,8,2009,4,30,0
1,7,26,12,2005,20,0,0
4,1,1,11,2007,16,30,0
5,9,28,12,2007,16,59,0
5,1,11,2,2011,12,40,0
6,5,11,2,2012,0,19,0
5,4,17,5,2013,17,20,0
6,5,12,12,2009,0,1,0
3,2,7,9,2005,8,30,0
5,5,26,7,2013,16,0,0
2,9,28,6,2011,5,50,0
2,8,13,4,2004,23,17,0
4,4,9,1,2003,13,45,0
3,5,27,5,2009,11,30,0
1,5,30,10,2006,21,30,0
7,3,6,9,2009,19,21,0
5,2,8,8,2003,19,30,0
5,4,26,12,2008,11,30,0
4,1,1,6,2006,12,30,0
2,4,18,9,2012,21,0,0
2,6,22,2,2005,15,15,0
1,4,29,10,2007,19,40,0
2,10,4,2,2014,0,1,0
3,6,16,4,2003,12,30,0
3,5,16,6,2010,2,30,0
2,6,1,5,2012,11,36,0
2,5,13,12,2011,0,1,0
7,7,13,7,2003,23,24,0
4,8,20,8,2009,11,50,0
2,4,14,6,2011,11,0,0
5,6,26,2,2010,16,56,0
7,10,23,9,2007,18,35,0
6,3,7,2,2009,19,27,0
7,1,20,5,2012,12,0,0
1,4,24,6,2013,11,50,0
3,1,27,6,2012,12,34,0
6,5,26,6,2004,9,0,0
6,10,2,6,2007,21,10,0
2,2,28,10,2003,11,25,0
1,5,23,7,2012,12,45,0
1,9,8,8,2011,18,40,0
6,2,15,1,2011,20,50,0
6,5,9,8,2003,14,0,0
6,5,12,7,2008,22,0,0
2,1,13,5,2003,22,0,0
1,3,17,9,2012,10,0,0
7,6,28,7,2013,17,24,0
1,2,30,4,2012,15,0,0
2,8,10,6,2008,11,30,0
6,1,14,1,2012,8,0,0
4,3,13,5,2004,17,5,0
5,2,8,8,2003,22,15,0
6,4,26,7,2014,23,0,0
5,8,24,12,2004,10,50,0
5,4,13,6,2003,20,45,0
2,7,23,11,2004,16,0,0
6,9,2,5,2009,20,52,0
7,3,13,6,2004,15,20,0
3,3,15,11,2006,20,39,0
4,9,4,9,2003,23,30,0
2,7,11,11,2014,10,0,0
5,2,28,11,2014,13,32,0
4,9,14,12,2006,14,30,0
4,3,20,2,2014,19,4,0
5,2,16,5,2008,17,0,0
7,2,24,8,2014,18,50,0
5,6,4,11,2011,11,30,0
6,4,3,11,2007,8,24,0
7,8,15,1,2012,18,34,0
4,2,25,7,2013,16,0,0
4,4,27,6,2013,1,30,0
7,6,16,1,2005,23,45,0
2,3,20,9,2011,8,17,0
2,3,2,10,2007,22,5,0
2,2,22,2,2011,18,20,0
2,3,19,9,2006,17,0,0
5,4,18,11,2011,20,30,0
2,9,23,12,2008,16,45,0
6,1,3,5,2008,23,0,0
5,7,22,8,2014,11,20,0
2,10,1,9,2009,10,57,0
5,5,3,10,2014,23,0,0
5,5,14,11,2014,23,30,0
5,2,13,1,2012,21,2,0
4,8,4,4,2013,19,0,0
6,6,3,11,2007,9,26,0
7,4,4,11,2007,14,30,0
6,7,24,4,2010,16,30,0
5,8,24,1,2014,14,58,0
3,4,4,3,2009,21,48,0
7,1,27,1,2013,17,25,0
4,2,4,11,2010,0,38,0
3,10,11,6,2014,23,52,0
1,3,24,7,2006,19,10,0
4,7,11,7,2013,21,44,0
6,2,23,8,2008,23,30,0
3,6,17,3,2004,18,30,0
6,4,28,1,2012,10,15,0
3,6,12,12,2012,20,53,0
1,1,15,10,2012,22,30,0
2,4,7,2,2012,14,15,0
7,5,28,12,2014,23,30,0
1,8,11,7,2011,12,58,0
7,8,2,11,2003,14,0,0
6,1,16,10,2004,8,30,0
2,2,10,6,2008,2,42,0
4,4,10,6,2004,17,42,0
7,5,25,1,2015,19,0,0
5,9,5,9,2014,19,0,0
5,8,3,5,2013,17,0,0
3,8,28,6,2006,23,6,0
6,10,9,2,2008,18,39,0
1,4,8,3,2010,1,10,0
1,2,16,4,2012,8,10,0
1,6,3,3,2008,9,15,0
1,8,25,1,2010,15,19,0
7,3,29,8,2010,1,20,0
7,9,15,6,2014,23,0,0
2,3,4,4,2006,10,30,0
4,9,15,10,2009,8,0,0
6,4,5,9,2009,0,59,0
2,1,11,7,2006,16,40,0
4,2,8,8,2013,15,30,0
1,1,21,7,2014,19,0,0
5,3,12,11,2004,0,48,0
2,9,17,4,2012,14,20,0
6,8,1,6,2013,19,50,0
3,7,3,9,2014,15,40,0
5,2,24,1,2014,16,40,0
1,8,4,8,2014,13,0,0
6,4,15,1,2005,19,41,0
4,1,31,10,2013,20,27,0
2,8,18,2,2003,19,45,0
4,2,26,6,2014,0,10,0
7,2,30,11,2008,8,0,0
5,5,7,10,2011,14,42,0
5,5,22,4,2005,17,50,0
7,5,18,11,2012,21,0,0
4,5,21,8,2003,19,0,0
6,9,4,11,2006,22,30,0
6,6,28,7,2012,19,0,0
7,3,27,7,2014,8,30,0
6,8,30,6,2007,18,9,0
1,6,15,4,2013,22,0,0
7,4,25,9,2011,7,35,0
7,3,4,6,2006,21,45,0
2,10,27,12,2005,1,48,0
6,5,6,5,2006,17,0,0
7,7,30,1,2005,11,45,0
6,10,8,5,2010,14,15,0
5,3,15,6,2012,9,0,0
6,8,24,3,2012,14,0,0
3,4,15,12,2010,20,10,0
2,10,21,9,2010,6,59,0
5,8,10,12,2004,2,0,0
2,8,26,6,2007,19,30,0
7,5,29,12,2013,6,50,0
3,4,14,5,2014,0,15,0
4,4,6,2,2003,1,0,0
5,1,27,11,2009,12,0,0
3,9,13,6,2012,18,0,0
3,7,5,3,2003,17,0,0
6,2,30,7,2011,8,47,0
7,3,1,12,2013,1,0,0
5,5,10,1,2014,21,0,0
2,3,28,9,2004,11,0,0
5,5,21,10,2005,22,0,0
2,2,6,3,2007,14,2,0
6,7,6,10,2012,17,15,0
2,9,2,5,2006,21,27,0
1,5,13,9,2004,2,52,0
7,3,4,6,2006,1,0,0
1,7,15,5,2006,19,0,0
5,1,29,6,2012,16,30,0
2,6,15,6,2010,22,0,0
2,4,24,1,2012,2,0,0
3,2,19,10,2011,15,15,0
5,10,4,6,2010,17,30,0
1,1,2,10,2006,8,0,0
1,7,8,11,2004,21,0,0
2,10,21,9,2010,14,58,0
4,5,8,7,2004,15,0,0
2,4,24,6,2008,11,10,0
3,7,10,3,2010,11,31,0
1,5,11,6,2012,0,1,0
6,2,27,8,2011,3,40,0
5,7,30,12,2005,18,10,0
2,10,18,2,2003,23,25,0
4,9,7,8,2014,18,0,0
4,9,17,5,2007,9,30,0
2,5,23,3,2010,9,56,0
5,10,29,6,2007,17,0,0
1,3,27,6,2005,0,45,0
2,1,13,10,2009,17,45,0
5,8,13,12,2013,22,30,0
1,4,24,11,2014,20,39,0
5,2,6,2,2004,8,20,0
1,8,24,12,2007,19,4,0
6,1,2,10,2004,23,0,0
4,4,4,9,2014,0,32,0
4,9,11,12,2008,2,45,0
3,3,27,6,2012,14,51,0
6,10,24,1,2015,2,0,0
6,9,29,5,2004,13,20,0
2,3,22,7,2008,14,0,0
6,3,9,8,2003,15,0,0
7,1,14,8,2005,0,26,0
5,8,5,10,2012,17,30,0
3,2,27,5,2009,9,40,0
1,7,21,2,2011,1,38,0
1,4,9,6,2014,13,6,0
7,3,13,8,2006,21,35,0
5,2,21,9,2012,17,0,0
4,10,28,7,2011,8,34,0
3,1,10,7,2013,5,20,0
6,4,22,10,2011,22,10,0
1,7,28,4,2008,15,30,0
7,3,21,5,2006,21,24,0
1,2,26,5,2008,12,20,0
2,2,17,9,2013,13,51,0
2,2,14,6,2011,18,0,0
2,9,22,3,2005,1,30,0
1,1,13,4,2015,17,9,0
1,1,26,12,2005,13,35,0
1,8,16,8,2004,9,26,0
3,5,3,4,2013,0,1,0
4,4,8,3,2007,10,7,0
3,6,25,1,2006,16,20,0
4,1,22,1,2015,19,1,0
3,8,5,3,2014,12,15,0
6,3,4,6,2005,9,0,0
6,2,30,7,2011,13,30,0
7,4,8,5,2011,13,0,0
5,2,8,2,2008,18,30,0
7,7,29,6,2003,18,43,0
1,2,30,3,2009,22,0,0
6,1,11,8,2012,18,55,0
2,2,16,10,2012,23,30,0
1,10,4,8,2008,21,43,0
6,10,28,6,2014,9,0,0
4,2,30,11,2006,18,15,0
4,3,22,9,2005,22,0,0
2,7,20,8,2013,10,35,0
1,1,28,9,2009,2,0,0
6,2,11,1,2014,21,49,0
2,2,8,3,2011,20,10,0
2,2,12,5,2015,13,15,0
5,1,14,11,2003,0,1,0
3,2,19,8,2009,19,15,0
5,1,25,7,2014,16,12,0
3,4,10,12,2003,0,34,0
4,10,5,2,2009,13,43,0
4,5,2,6,2011,13,8,0
4,6,6,2,2014,8,35,0
5,5,19,10,2007,9,45,0
2,4,15,11,2005,13,0,0
1,8,7,1,2013,22,51,0
2,2,10,6,2003,11,30,0
2,8,8,3,2011,23,50,0
5,2,15,6,2007,21,30,0
5,10,2,5,2014,17,0,0
7,5,16,12,2012,11,38,0
6,8,7,5,2005,13,0,0
4,8,13,6,2013,21,30,0
3,9,31,10,2007,13,30,0
3,9,23,2,2011,15,0,0
6,3,7,5,2011,17,0,0
5,4,27,6,2008,20,45,0
1,6,14,11,2011,12,15,0
7,9,18,5,2014,18,0,0
3,4,14,11,2012,12,30,0
5,2,31,10,2003,16,30,0
7,4,7,9,2008,22,0,0
2,3,19,2,2008,11,39,0
5,8,30,6,2006,13,0,0
5,9,23,1,2015,18,0,0
7,1,23,4,2006,17,0,0
1,9,3,9,2007,2,0,0
6,4,19,5,2012,17,1,0
4,7,24,1,2013,23,30,0
3,9,20,2,2013,13,0,0
1,3,8,12,2014,18,25,0
1,5,2,5,2011,7,0,0
2,10,17,3,2015,18,19,0
2,3,23,2,2010,14,10,0
7,4,20,4,2003,6,50,0
5,4,15,1,2010,8,0,0
5,2,8,3,2013,7,0,0
5,5,24,1,2003,13,59,0
3,2,14,11,2007,11,0,0
6,5,20,10,2012,16,0,0
2,2,8,6,2004,22,10,0
4,5,29,5,2008,18,0,0
2,4,29,11,2005,21,0,0
5,2,9,2,2007,22,30,0
7,2,9,2,2014,18,10,0
6,5,2,6,2012,22,0,0
3,5,11,6,2008,7,30,0
6,2,30,12,2006,21,41,0
6,4,26,2,2005,1,0,0
3,3,10,3,2010,12,40,0
4,8,27,1,2005,17,7,0
6,5,4,12,2010,19,30,0
