"day","location","date","month","year","hour","min","DISORDERLYCONDUCT"
5,2,20,4,2012,17,40,0
1,5,14,4,2003,8,30,0
6,1,8,5,2010,11,0,0
6,2,22,9,2012,13,0,0
4,1,20,5,2010,2,16,0
4,5,20,3,2003,23,29,0
5,2,8,4,2005,12,30,0
1,3,3,3,2003,18,31,0
7,5,27,1,2008,17,0,0
3,6,30,10,2013,0,1,0
2,6,27,11,2007,9,57,0
7,4,13,3,2005,7,39,0
3,4,4,5,2011,0,50,0
5,6,16,5,2008,13,4,0
2,5,3,2,2015,19,0,0
7,4,10,8,2014,11,30,0
3,4,8,1,2003,15,35,0
2,6,6,4,2010,10,0,0
2,5,6,3,2007,16,40,0
5,9,18,10,2013,14,23,0
6,5,25,2,2012,18,30,0
2,7,9,11,2004,7,0,0
5,2,22,3,2013,22,3,0
2,6,10,7,2012,9,45,0
5,7,8,2,2013,10,20,0
7,5,10,2,2008,10,45,0
2,4,29,4,2003,2,47,0
7,2,24,10,2010,17,0,0
3,10,24,3,2010,6,58,0
2,6,19,2,2008,21,0,0
3,5,9,2,2005,0,1,0
4,2,8,3,2012,10,15,0
5,6,23,3,2012,22,30,0
6,4,8,10,2005,11,27,0
4,5,25,1,2007,19,30,0
2,10,18,5,2010,18,15,0
5,4,12,12,2003,1,0,0
5,8,15,7,2011,18,45,0
6,4,10,1,2004,20,0,0
3,8,13,5,2009,15,55,0
5,9,29,7,2005,8,45,0
3,2,15,6,2005,22,29,0
2,3,3,5,2005,7,30,0
4,5,23,1,2003,10,0,0
1,9,26,6,2006,9,0,0
4,5,20,5,2010,20,42,0
6,5,4,10,2014,23,45,0
1,4,30,8,2004,11,44,0
7,8,9,8,2009,23,25,0
5,10,27,6,2003,22,5,0
7,10,10,2,2013,15,28,0
4,3,8,3,2007,7,20,0
1,5,3,3,2014,20,0,0
5,1,24,12,2004,14,45,0
4,3,1,10,2009,4,0,0
4,5,15,6,2006,18,30,0
6,6,1,11,2014,0,30,0
5,7,30,5,2014,22,46,0
4,1,15,5,2008,18,0,0
4,8,24,2,2005,11,17,0
4,8,21,2,2013,17,0,0
3,5,23,2,2005,12,30,0
1,7,3,10,2005,1,39,0
4,9,2,4,2015,20,0,0
6,2,17,5,2008,19,33,0
2,5,3,3,2009,16,46,0
5,2,18,5,2012,10,0,0
2,1,17,5,2005,22,0,0
5,4,6,8,2004,18,36,0
6,10,1,12,2007,0,1,0
5,8,19,10,2012,7,0,0
1,3,29,9,2008,16,0,0
6,4,11,1,2003,19,53,0
3,2,18,4,2012,12,30,0
2,5,9,1,2007,15,24,0
7,2,22,3,2015,21,30,0
4,2,11,8,2005,16,17,0
4,5,6,10,2005,1,27,0
7,4,28,6,2009,17,30,0
4,8,12,6,2003,10,0,0
5,5,17,10,2003,14,20,0
7,6,31,7,2011,16,0,0
3,6,30,11,2011,19,0,0
6,3,13,1,2007,18,50,0
1,2,13,10,2008,8,38,0
5,4,11,8,2006,14,59,0
2,2,22,3,2005,10,10,0
5,4,1,7,2005,19,0,0
2,1,7,2,2012,19,4,0
3,5,9,8,2006,17,5,0
1,1,6,8,2012,1,35,0
7,5,22,2,2004,23,49,0
7,7,9,4,2006,7,48,0
2,8,28,11,2006,18,30,0
7,2,25,3,2007,17,5,0
2,8,19,9,2006,0,1,0
7,2,28,11,2004,14,30,0
6,4,15,11,2014,11,36,0
5,9,30,10,2009,15,15,0
3,2,24,11,2004,13,30,0
5,1,30,11,2012,10,15,0
7,1,6,10,2013,12,0,0
4,9,2,5,2013,18,0,0
7,1,13,7,2014,1,0,0
5,10,23,1,2015,1,45,0
1,3,1,4,2013,17,21,0
5,10,6,3,2009,20,12,0
4,10,19,4,2012,21,25,0
6,2,11,8,2012,15,55,0
2,8,5,3,2013,15,0,0
4,8,19,5,2011,15,0,0
5,10,6,10,2006,10,10,0
3,3,28,6,2006,12,0,0
4,5,12,6,2003,6,30,0
2,4,14,4,2009,15,0,0
5,8,31,12,2010,16,45,0
3,5,7,2,2007,13,25,0
7,10,30,1,2005,23,0,0
7,8,24,8,2003,19,15,0
4,2,16,6,2011,13,30,0
3,5,12,1,2005,13,35,0
5,3,5,9,2003,21,0,0
5,1,14,1,2005,22,30,0
6,2,12,7,2008,10,0,0
2,4,14,9,2004,17,18,0
5,5,15,10,2004,22,55,0
3,8,15,4,2009,19,20,0
5,2,25,7,2003,19,45,0
5,4,6,5,2011,21,48,0
5,1,10,3,2006,18,40,0
5,6,9,3,2007,14,59,0
2,10,15,6,2010,21,15,0
1,2,13,12,2010,23,40,0
6,6,30,7,2011,15,44,0
3,5,15,4,2009,10,43,0
2,7,8,12,2009,21,0,0
4,2,10,6,2004,19,0,0
7,2,27,7,2014,15,0,0
5,3,19,11,2010,21,30,0
5,4,23,8,2013,10,23,0
1,5,13,6,2005,12,0,0
5,8,24,2,2006,19,30,0
3,10,1,10,2008,5,0,0
7,9,9,8,2009,16,0,0
1,7,24,11,2014,14,0,0
2,5,8,7,2008,16,10,0
7,4,1,6,2008,9,34,0
5,4,29,11,2013,16,50,0
6,6,19,11,2005,22,0,0
7,5,23,9,2007,0,4,0
1,6,4,8,2014,22,30,0
3,2,19,9,2007,13,35,0
5,2,14,6,2013,10,55,0
7,1,9,8,2009,2,0,0
1,10,17,3,2008,17,30,0
7,5,16,5,2004,14,30,0
5,8,23,9,2011,4,30,0
3,4,19,9,2012,23,0,0
7,2,31,7,2005,15,30,0
6,3,18,9,2004,19,0,0
7,4,30,6,2013,23,50,0
3,5,21,8,2013,17,0,0
1,2,18,2,2013,12,0,0
1,8,14,9,2009,17,0,0
7,7,10,8,2003,9,0,0
6,4,4,4,2015,12,17,0
4,1,16,12,2010,22,10,0
5,2,20,2,2015,23,30,0
7,1,30,12,2012,2,1,0
3,5,14,11,2012,12,53,0
5,1,13,8,2010,17,15,0
2,3,11,11,2003,17,33,0
3,8,28,4,2004,16,16,0
2,9,24,6,2014,19,0,0
7,4,19,12,2010,0,1,0
7,2,27,1,2008,17,38,0
5,4,2,5,2008,12,10,0
4,6,24,2,2011,3,45,0
7,6,30,11,2014,0,20,0
6,3,29,5,2004,13,45,0
5,5,21,2,2014,8,30,0
5,6,13,6,2014,21,30,0
6,4,15,11,2008,11,42,0
5,5,19,10,2012,21,35,0
1,8,20,12,2004,14,0,0
3,7,24,8,2005,13,0,0
5,9,29,1,2010,18,30,0
3,9,8,2,2006,13,37,0
5,9,31,10,2014,15,22,0
3,2,30,6,2010,18,30,0
2,5,17,3,2009,21,30,0
2,5,28,5,2013,18,15,0
5,10,24,7,2009,9,0,0
3,1,16,4,2008,10,25,0
4,8,10,7,2008,7,25,0
3,7,24,8,2005,19,10,0
2,7,4,10,2011,12,47,0
3,1,19,10,2005,21,0,0
3,1,1,10,2003,0,1,0
4,2,28,10,2004,22,11,0
4,6,21,4,2011,15,45,0
4,4,21,2,2008,13,18,0
5,2,31,10,2014,10,0,0
7,3,11,1,2015,9,50,0
3,8,17,11,2010,8,20,0
5,10,21,2,2014,23,59,0
1,2,14,11,2011,12,43,0
2,2,5,2,2013,9,30,0
5,6,28,5,2004,18,0,0
6,4,16,1,2010,10,49,0
7,4,23,3,2008,15,0,0
1,5,18,4,2011,16,0,0
5,7,15,7,2011,23,30,0
7,8,14,8,2005,17,0,0
7,6,16,11,2014,8,22,0
3,6,30,5,2012,12,30,0
2,3,20,8,2013,10,0,0
6,10,8,3,2008,16,49,0
3,10,31,10,2012,23,0,0
7,3,14,11,2004,22,0,0
6,10,20,3,2004,12,45,0
3,8,4,10,2006,23,50,0
2,2,20,7,2004,0,1,0
5,4,6,4,2012,3,46,0
4,10,23,2,2012,15,35,0
2,3,30,9,2014,6,30,0
5,7,25,7,2003,12,0,0
4,2,11,7,2013,8,1,0
6,3,15,11,2003,20,20,0
6,8,26,3,2011,1,0,0
1,1,21,1,2008,13,30,0
6,5,21,2,2015,0,16,0
3,9,26,11,2008,14,2,0
5,8,13,6,2014,15,0,0
1,9,15,11,2010,9,23,0
5,2,9,9,2005,18,15,0
3,1,15,10,2003,17,35,0
5,1,23,9,2011,19,40,0
1,3,5,1,2015,20,0,0
3,5,18,4,2007,20,0,0
4,5,24,8,2006,3,50,0
3,2,3,9,2003,16,0,0
3,3,20,4,2011,8,20,0
5,3,30,7,2010,11,35,0
5,9,5,9,2008,18,52,0
5,4,20,5,2011,2,0,0
5,8,16,7,2010,4,20,0
1,8,17,9,2012,19,0,0
5,5,24,2,2012,9,55,0
5,9,1,5,2015,4,0,0
4,2,1,5,2008,8,30,0
3,2,17,9,2008,9,0,0
7,4,23,5,2010,20,10,0
5,3,26,2,2010,18,30,0
3,6,30,10,2013,12,0,0
5,10,3,4,2009,13,6,0
4,6,30,10,2014,12,0,0
4,2,19,3,2015,18,45,0
7,3,4,12,2011,15,30,0
2,9,28,6,2005,15,0,0
3,8,16,11,2005,11,40,0
4,4,11,6,2009,21,49,0
4,6,2,5,2013,19,20,0
5,1,28,1,2005,19,45,0
2,7,6,9,2005,8,39,0
1,5,11,10,2004,13,0,0
3,5,3,9,2008,19,0,0
2,9,12,10,2004,22,0,0
6,3,12,1,2008,11,38,0
6,1,27,8,2005,17,30,0
6,6,3,12,2005,23,0,0
6,4,6,11,2010,7,0,0
2,6,13,5,2008,23,0,0
4,2,9,8,2012,19,45,0
4,9,2,9,2004,17,20,0
1,3,5,4,2010,16,30,0
5,9,23,8,2013,15,30,0
6,4,31,10,2009,11,30,0
2,4,23,12,2003,13,42,0
4,5,11,12,2003,20,0,0
3,9,22,1,2014,4,54,0
7,5,23,9,2012,13,30,0
7,4,8,5,2005,21,30,0
7,9,18,12,2011,19,0,0
3,9,18,4,2007,13,13,0
1,3,19,2,2007,10,15,0
3,10,15,9,2004,7,40,0
6,6,17,5,2014,18,0,0
7,8,27,8,2006,5,30,0
6,4,27,12,2008,22,56,0
2,2,20,8,2013,21,0,0
5,8,9,1,2015,0,38,0
6,8,19,4,2014,8,0,0
7,8,6,11,2011,1,2,0
6,5,26,7,2003,22,0,0
7,2,2,11,2008,0,32,0
4,2,14,5,2009,14,18,0
4,4,23,3,2006,12,33,0
1,7,14,10,2013,15,0,0
7,1,12,2,2006,17,0,0
3,2,27,1,2010,13,22,0
6,2,11,9,2010,16,35,0
7,5,6,10,2013,23,0,0
2,5,14,9,2004,22,40,0
3,5,18,2,2009,14,30,0
4,1,10,3,2005,23,30,0
7,3,12,3,2006,22,0,0
6,8,4,6,2011,12,0,0
3,8,31,3,2004,10,0,0
7,8,10,4,2011,16,0,0
5,10,7,9,2007,13,30,0
6,3,24,3,2012,23,45,0
2,9,12,11,2013,11,0,0
4,5,18,10,2012,22,30,0
2,3,19,9,2006,9,30,0
6,2,1,1,2011,1,0,0
5,1,9,3,2012,10,0,0
5,5,13,11,2009,23,0,0
3,3,13,10,2004,7,50,0
3,2,13,7,2011,19,15,0
6,9,22,2,2014,16,18,0
7,1,30,1,2011,12,7,0
3,5,9,12,2009,20,7,0
1,4,14,6,2010,0,30,0
4,6,25,2,2010,14,0,0
5,4,13,12,2013,18,0,0
7,1,8,5,2005,23,0,0
6,10,21,5,2005,23,33,0
3,3,23,2,2005,12,0,0
1,2,2,5,2005,12,15,0
5,4,29,11,2013,14,23,0
4,10,3,11,2005,16,10,0
6,2,18,5,2013,18,48,0
6,8,25,8,2012,18,45,0
6,8,19,5,2012,12,0,0
4,8,22,1,2004,22,30,0
7,4,16,11,2014,5,55,0
7,8,21,9,2008,1,0,0
5,2,13,6,2014,21,0,0
7,2,25,8,2013,18,35,0
4,4,8,1,2015,12,10,0
4,2,10,12,2009,9,0,0
1,7,28,10,2013,14,0,0
2,4,29,5,2007,21,34,0
4,2,20,2,2014,7,23,0
7,3,2,11,2003,8,57,0
4,1,31,5,2007,20,30,0
4,4,9,1,2014,15,22,0
5,5,6,9,2013,0,1,0
1,1,25,1,2010,23,50,0
7,2,1,11,2009,3,0,0
6,2,26,3,2005,14,9,0
3,4,31,10,2007,19,25,0
1,10,28,9,2009,17,30,0
6,6,20,9,2014,12,20,0
3,9,15,6,2011,17,30,0
5,5,25,3,2011,21,10,0
3,5,19,5,2010,21,18,0
5,1,8,3,2013,16,35,0
7,10,8,10,2006,21,50,0
3,9,23,3,2011,14,0,0
7,8,2,6,2013,7,20,0
6,2,24,1,2015,18,41,0
7,2,1,1,2006,0,1,0
1,5,23,11,2009,18,45,0
5,5,20,2,2009,16,50,0
1,6,17,2,2014,12,4,0
6,3,21,3,2015,16,5,0
4,3,24,8,2006,12,15,0
7,5,27,6,2004,10,11,0
4,8,26,1,2012,10,0,0
1,1,30,3,2009,13,0,0
1,2,23,8,2010,6,31,0
5,3,5,9,2014,18,11,0
6,9,17,10,2009,1,0,0
4,1,8,1,2004,10,20,0
5,2,20,4,2007,17,30,0
3,3,21,3,2012,23,1,0
5,2,22,3,2013,9,30,0
3,7,18,8,2004,6,15,0
5,2,17,5,2013,18,1,0
6,3,22,3,2014,1,15,0
1,4,26,10,2009,9,30,0
3,5,9,6,2004,15,0,0
3,4,28,5,2003,8,15,0
6,8,13,7,2013,8,45,0
6,3,4,11,2006,13,30,0
7,1,13,12,2009,11,40,0
6,7,18,6,2011,17,47,0
1,8,30,9,2013,11,0,0
2,1,23,1,2007,23,19,0
3,8,21,1,2004,23,59,0
4,10,14,7,2005,9,5,0
3,2,24,7,2013,10,0,0
1,4,1,5,2006,11,0,0
1,2,6,1,2014,14,45,0
3,9,13,7,2005,21,30,0
2,4,22,1,2008,10,20,0
7,9,5,4,2015,0,1,0
6,3,3,5,2008,0,1,0
5,4,20,2,2009,8,30,0
6,9,8,2,2014,20,0,0
5,4,25,6,2004,18,30,0
5,1,16,12,2011,22,27,0
1,2,3,8,2009,16,50,0
7,2,12,12,2004,10,30,0
2,4,11,11,2014,13,50,0
1,3,12,10,2009,21,47,0
2,1,19,2,2013,17,0,0
3,5,18,3,2009,11,30,0
4,8,1,5,2008,0,1,0
4,1,15,12,2005,15,0,0
6,4,28,11,2009,23,4,0
4,5,5,9,2013,12,20,0
5,2,30,7,2010,18,45,0
7,4,21,5,2006,0,35,0
4,6,25,1,2007,14,50,0
2,9,14,6,2005,23,39,0
4,5,11,8,2005,17,10,0
2,4,13,11,2012,17,30,0
1,3,30,8,2004,11,10,0
2,1,21,7,2009,17,0,0
2,5,20,9,2011,19,35,0
6,3,2,5,2015,19,28,0
1,9,27,5,2013,18,0,0
1,10,9,7,2007,2,30,0
1,10,12,11,2012,19,43,0
5,6,6,2,2009,0,1,0
4,7,23,8,2012,17,0,0
5,2,9,3,2012,20,0,0
2,7,24,7,2007,22,0,0
5,7,25,7,2003,11,0,0
5,3,3,6,2011,6,0,0
6,1,8,9,2012,22,0,0
3,4,29,10,2003,5,0,0
6,1,27,12,2014,14,0,0
2,7,4,8,2009,18,0,0
7,3,18,11,2007,6,44,0
4,9,7,8,2014,1,22,0
4,9,30,6,2011,4,0,0
5,5,28,11,2014,12,0,0
4,1,10,7,2014,23,38,0
4,4,30,6,2011,15,0,0
2,8,28,10,2008,20,0,0
2,4,28,10,2014,17,6,0
1,4,4,8,2014,0,1,0
2,2,24,7,2012,22,30,0
2,3,3,2,2004,23,50,0
4,9,7,9,2006,2,53,0
4,4,14,6,2007,10,53,0
3,5,29,10,2008,20,0,0
6,5,19,5,2012,2,15,0
1,5,2,2,2015,16,0,0
4,5,30,6,2005,13,15,0
1,4,21,3,2005,7,50,0
1,1,16,3,2015,1,0,0
3,9,6,2,2013,1,0,0
1,4,30,8,2004,7,5,0
2,1,17,10,2006,12,20,0
6,9,5,11,2005,2,0,0
2,4,16,9,2014,15,10,0
2,2,9,11,2004,7,0,0
5,5,2,4,2004,20,0,0
1,4,31,10,2011,10,45,0
3,4,4,4,2007,10,15,0
6,7,20,9,2008,8,0,0
2,2,23,12,2014,15,30,0
6,3,8,3,2008,21,5,0
4,2,1,11,2012,0,1,0
5,1,25,2,2011,14,15,0
3,9,25,6,2003,0,1,0
5,6,5,4,2013,19,48,0
4,10,2,4,2009,15,51,0
2,4,12,5,2009,19,25,0
4,3,9,8,2012,15,15,0
2,5,4,3,2003,22,44,0
7,8,4,5,2003,19,0,0
4,5,16,6,2005,1,30,0
2,10,24,7,2007,21,0,0
2,1,5,8,2008,10,30,0
4,2,14,12,2006,22,30,0
5,4,2,12,2011,15,48,0
1,6,10,5,2004,2,10,0
2,9,11,11,2003,11,35,0
1,4,18,2,2013,20,30,0
1,10,23,6,2014,11,20,0
7,2,9,8,2009,0,1,0
5,1,1,6,2012,9,0,0
7,9,2,11,2003,11,30,0
4,8,25,2,2010,8,50,0
2,9,17,8,2004,21,0,0
2,4,19,9,2006,8,10,0
7,7,1,6,2003,12,0,0
3,2,14,7,2010,17,0,0
7,4,4,12,2011,22,25,0
5,7,8,10,2010,7,30,0
6,2,5,5,2007,13,44,0
3,10,5,5,2010,7,15,0
1,2,13,10,2008,10,0,0
5,7,5,5,2006,8,30,0
3,9,5,5,2010,15,52,0
5,8,11,1,2013,20,0,0
5,4,13,8,2010,14,30,0
5,1,18,5,2012,7,2,0
4,4,4,5,2006,16,22,0
7,7,9,8,2009,10,20,0
7,8,13,7,2008,10,33,0
6,2,17,7,2010,8,0,0
2,8,21,9,2010,9,55,0
3,4,12,7,2006,10,0,0
3,3,4,9,2013,23,10,0
7,1,14,11,2004,21,0,0
6,8,3,12,2005,18,28,0
7,8,17,7,2005,14,0,0
3,9,14,6,2006,4,30,0
6,5,7,8,2004,22,0,0
2,7,28,5,2013,21,30,0
7,10,23,3,2014,2,15,0
3,6,23,2,2005,13,30,0
2,1,18,4,2006,19,0,0
6,6,28,6,2003,17,16,0
5,2,2,7,2010,16,11,0
4,2,13,11,2008,15,30,0
1,2,25,1,2010,18,15,0
7,4,23,3,2003,3,9,0
4,2,20,9,2007,17,3,0
7,6,20,5,2007,10,0,0
2,4,26,5,2009,3,15,0
1,5,25,7,2005,13,50,0
4,8,19,4,2012,0,29,0
5,1,28,1,2011,1,50,0
1,2,18,8,2014,7,6,0
2,3,9,12,2003,18,0,0
4,7,3,11,2005,7,30,0
7,3,2,5,2004,4,56,0
6,5,10,1,2009,11,0,0
5,4,25,7,2003,9,36,0
5,2,26,6,2009,11,10,0
5,2,2,12,2005,18,15,0
3,4,30,5,2012,19,0,0
7,7,30,12,2007,9,0,0
4,1,22,3,2012,14,45,0
5,2,21,9,2012,22,15,0
4,8,14,5,2009,23,15,0
1,1,4,8,2014,16,30,0
2,1,2,5,2006,17,41,0
7,10,23,3,2008,21,56,0
2,5,27,12,2005,18,39,0
4,4,21,8,2003,15,55,0
3,7,5,5,2010,5,50,0
5,3,3,4,2009,13,39,0
7,4,25,1,2015,12,30,0
4,1,6,2,2014,20,0,0
4,9,18,9,2003,3,20,0
1,5,4,8,2003,18,20,0
4,2,3,4,2003,14,31,0
5,2,12,7,2013,20,15,0
7,7,31,1,2010,21,45,0
1,5,27,4,2015,12,53,0
3,3,10,1,2007,16,21,0
3,1,5,2,2014,18,15,0
4,2,12,6,2008,0,1,0
7,6,23,9,2012,20,0,0
3,10,5,10,2011,19,31,0
7,5,12,12,2004,3,15,0
6,10,25,1,2003,23,15,0
3,5,26,11,2003,18,0,0
4,3,26,6,2003,0,1,0
2,10,26,7,2005,19,45,0
7,9,10,2,2008,15,58,0
7,3,1,1,2006,0,1,0
3,2,5,4,2006,11,30,0
1,9,27,11,2006,7,0,0
6,1,12,6,2004,16,45,0
7,9,23,8,2009,0,1,0
6,4,27,8,2011,3,30,0
1,5,13,4,2009,19,45,0
6,1,7,5,2011,18,45,0
7,3,28,12,2003,21,0,0
5,10,6,3,2015,8,8,0
6,8,3,12,2005,11,38,0
2,7,19,10,2010,18,0,0
2,9,21,12,2004,16,0,0
4,4,24,2,2005,7,55,0
1,10,1,11,2010,16,0,0
6,4,1,6,2013,12,0,0
7,2,12,7,2009,1,0,0
5,1,18,4,2008,21,30,0
3,6,29,6,2011,22,15,0
5,2,25,2,2011,11,30,0
3,1,23,12,2009,14,0,0
5,2,22,3,2013,0,1,0
5,8,22,4,2011,6,30,0
2,10,30,9,2014,23,10,0
3,4,17,9,2003,20,0,0
4,2,1,12,2011,12,0,0
2,9,5,8,2008,17,0,0
1,1,21,3,2005,10,0,0
7,5,4,4,2004,13,0,0
5,5,2,12,2005,21,30,0
3,4,9,12,2009,14,0,0
3,6,1,6,2005,11,30,0
6,4,7,9,2013,12,11,0
3,10,13,6,2012,12,42,0
3,5,8,7,2009,1,14,0
4,2,10,12,2009,8,0,0
3,4,7,1,2004,18,12,0
6,1,24,7,2004,1,15,0
5,2,27,7,2007,8,40,0
4,10,5,3,2015,4,55,0
2,10,15,10,2013,13,42,0
7,9,20,11,2005,15,55,0
4,9,20,2,2014,10,34,0
4,1,20,3,2003,17,0,0
5,1,8,2,2013,14,0,0
1,2,26,12,2011,15,0,0
4,8,20,2,2003,6,0,0
7,1,8,8,2004,7,0,0
3,7,7,3,2007,13,0,0
2,4,16,10,2007,17,45,0
4,5,3,11,2005,8,30,0
2,2,18,10,2011,10,30,0
1,1,28,4,2014,14,57,0
3,4,24,12,2008,19,15,0
3,2,12,1,2005,23,0,0
1,8,2,2,2004,9,0,0
4,4,24,7,2003,11,15,0
2,5,18,2,2014,21,30,0
1,4,19,2,2007,12,0,0
5,3,3,12,2010,11,15,0
4,6,16,6,2011,23,0,0
3,7,23,2,2005,11,45,0
6,4,22,2,2014,1,50,0
1,1,26,5,2014,21,58,0
2,2,3,4,2012,14,0,0
4,3,8,4,2010,12,45,0
2,8,1,9,2009,15,54,0
5,7,9,4,2010,22,0,0
2,7,27,5,2008,12,0,0
3,10,4,9,2013,14,0,0
4,8,16,10,2003,17,23,0
6,8,4,10,2014,16,0,0
7,1,14,2,2010,7,0,0
4,4,2,12,2010,7,0,0
7,5,27,8,2006,0,24,0
6,1,28,6,2014,15,0,0
4,3,30,10,2003,16,36,0
4,4,17,10,2013,14,40,0
4,5,2,9,2004,12,0,0
3,2,5,3,2008,14,30,0
3,10,8,9,2010,23,40,0
4,2,14,6,2012,9,30,0
6,3,12,2,2011,23,0,0
6,10,29,11,2008,13,16,0
7,3,9,2,2014,22,39,0
4,4,8,9,2011,22,30,0
7,3,20,10,2013,21,0,0
3,3,14,5,2003,0,10,0
5,2,12,12,2003,23,0,0
6,4,15,1,2011,11,0,0
4,2,9,1,2003,12,21,0
5,5,17,9,2004,22,0,0
6,2,24,3,2007,2,0,0
2,3,4,9,2007,22,15,0
6,10,8,2,2014,15,36,0
5,3,23,4,2010,0,1,0
5,1,26,6,2009,17,53,0
3,2,13,6,2007,2,52,0
4,5,14,5,2009,5,30,0
3,4,19,3,2003,18,42,0
3,9,30,11,2011,10,30,0
6,9,31,12,2011,12,45,0
5,7,23,1,2004,19,19,0
6,2,21,2,2015,15,42,0
7,1,3,5,2015,10,35,0
2,9,16,9,2003,14,35,0
6,3,27,12,2014,8,20,0
4,4,4,11,2010,2,21,0
2,4,2,10,2012,7,45,0
4,10,15,11,2007,8,15,0
1,10,13,9,2004,9,55,0
6,10,25,3,2006,17,20,0
5,6,11,7,2003,19,0,0
1,1,7,7,2008,18,15,0
4,2,13,7,2006,21,10,0
3,10,27,11,2013,17,30,0
3,4,15,5,2013,16,0,0
3,4,15,12,2010,8,0,0
6,5,17,6,2006,13,55,0
1,4,12,12,2005,21,0,0
6,4,1,7,2006,20,23,0
7,6,15,7,2012,2,45,0
4,2,15,5,2014,20,0,0
6,2,10,3,2007,12,15,0
5,1,22,8,2014,21,55,0
3,4,10,8,2011,23,45,0
1,3,27,12,2010,0,50,0
7,1,24,8,2014,8,0,0
1,2,26,5,2014,0,1,0
6,3,26,2,2011,2,4,0
2,3,9,1,2007,0,1,0
2,8,19,4,2005,23,35,0
5,5,10,8,2012,0,1,0
3,5,26,12,2007,21,17,0
6,8,7,8,2004,20,30,0
2,4,8,7,2014,1,10,0
2,5,6,3,2007,8,10,0
4,2,23,2,2012,11,50,0
6,1,25,8,2012,12,20,0
3,8,7,1,2004,22,0,0
3,3,25,6,2014,8,15,0
4,2,4,10,2012,15,15,0
2,3,24,1,2006,18,9,0
5,5,30,5,2008,17,25,0
4,4,1,5,2014,5,50,0
6,9,20,10,2012,22,45,0
4,2,15,5,2003,20,43,0
4,5,4,5,2006,13,56,0
6,5,3,5,2008,17,2,0
7,6,16,12,2012,23,36,0
7,2,1,7,2007,8,33,0
5,3,18,6,2010,14,0,0
7,9,27,6,2004,6,45,0
6,4,3,5,2008,13,9,0
5,2,10,9,2010,8,38,0
7,8,19,4,2015,13,35,0
3,9,26,1,2005,13,0,0
2,10,8,7,2014,11,48,0
6,2,3,12,2011,22,26,0
7,4,4,5,2008,17,25,0
4,4,19,8,2004,8,35,0
3,1,23,7,2008,19,20,0
4,1,1,10,2009,14,10,0
4,4,24,1,2013,0,46,0
2,4,28,10,2003,12,20,0
2,4,9,3,2010,9,15,0
3,9,5,3,2014,8,0,0
1,1,8,2,2010,19,7,0
6,4,17,12,2011,9,0,0
2,5,20,2,2007,10,56,0
6,1,21,4,2007,23,30,0
4,2,1,11,2012,17,47,0
1,9,11,7,2011,15,0,0
3,2,7,3,2012,20,53,0
2,4,12,10,2004,23,10,0
2,4,30,10,2012,22,34,0
7,6,10,8,2014,23,0,0
5,8,17,6,2011,21,21,0
4,2,30,5,2013,17,0,0
4,1,14,1,2010,18,0,0
5,4,20,9,2013,10,52,0
7,5,16,1,2011,6,53,0
2,10,5,2,2013,8,25,0
6,5,30,11,2013,22,30,0
5,1,7,10,2005,12,10,0
2,7,19,10,2010,1,49,0
1,9,15,3,2004,17,29,0
6,5,18,12,2010,19,15,0
1,2,26,7,2010,20,0,0
3,4,20,8,2014,12,5,0
3,7,23,3,2005,0,1,0
3,10,29,11,2006,17,29,0
1,3,24,11,2014,18,0,0
3,10,19,3,2014,17,15,0
3,2,5,2,2003,17,16,0
1,7,31,3,2003,17,22,0
2,8,28,6,2011,14,10,0
4,5,4,5,2006,0,1,0
4,2,3,11,2011,16,25,0
4,1,26,7,2012,20,13,0
4,9,29,11,2007,20,0,0
1,1,29,10,2012,18,0,0
4,5,1,10,2009,8,0,0
5,3,17,10,2014,7,0,0
4,5,11,2,2010,10,0,0
2,8,21,1,2003,7,0,0
3,4,27,6,2012,15,38,0
7,2,2,1,2011,19,15,0
6,10,5,9,2009,3,30,0
3,5,7,1,2004,20,0,0
1,2,21,6,2004,21,24,0
2,2,20,7,2004,9,23,0
2,6,9,8,2011,21,0,0
4,9,11,12,2003,17,30,0
4,2,16,5,2013,13,18,0
1,9,7,1,2008,11,15,0
1,1,26,7,2010,12,0,0
3,3,17,10,2007,13,0,0
3,2,14,12,2011,16,0,0
3,4,11,1,2006,8,0,0
2,6,7,9,2010,18,32,0
2,8,23,8,2005,20,15,0
4,4,28,11,2013,17,33,0
3,3,27,10,2004,18,0,0
1,3,5,1,2015,18,45,0
3,1,10,8,2005,8,0,0
2,3,8,7,2003,0,8,0
1,9,21,7,2008,4,45,0
6,2,22,2,2014,11,0,0
6,5,20,10,2007,13,12,0
7,2,12,8,2012,21,0,0
7,7,21,4,2013,6,0,0
6,3,4,12,2010,12,0,0
1,9,7,7,2014,18,30,0
4,3,14,12,2006,3,30,0
7,8,25,4,2010,13,7,0
5,3,18,5,2012,17,30,0
2,4,18,4,2006,8,40,0
4,2,25,7,2013,19,41,0
3,3,9,3,2011,13,34,0
2,2,2,5,2006,1,30,0
2,2,23,12,2003,14,33,0
3,9,22,8,2012,22,6,0
6,8,16,12,2006,0,1,0
4,5,26,1,2012,16,6,0
1,10,18,8,2008,17,11,0
2,1,10,6,2008,9,10,0
2,5,20,1,2004,1,4,0
2,6,1,4,2008,22,0,0
1,5,6,1,2003,1,36,0
6,2,4,11,2006,5,0,0
