"day","location","date","month","year","hour","min","RUNAWAY"
4,3,24,1,2008,10,30,0
5,3,21,9,2007,23,0,0
6,4,13,3,2010,9,35,0
6,2,17,4,2004,0,35,0
3,10,4,5,2011,16,0,0
5,4,5,11,2010,22,0,0
2,1,12,7,2011,18,5,0
5,5,2,11,2012,15,30,0
7,10,26,2,2006,8,32,0
7,9,9,10,2011,23,0,0
5,4,1,5,2009,2,30,0
3,10,24,12,2014,15,45,0
2,1,17,3,2015,15,7,0
2,8,19,3,2013,0,1,0
4,5,3,4,2014,8,46,0
2,10,6,1,2009,11,30,0
3,4,26,12,2012,16,40,0
7,9,3,5,2015,0,1,0
1,2,28,9,2009,2,0,0
1,9,27,6,2005,4,30,0
3,5,28,5,2003,7,40,0
5,10,20,2,2009,23,50,0
7,1,7,3,2004,1,0,0
1,5,28,4,2003,22,55,0
7,4,30,6,2013,19,0,0
1,3,23,7,2012,21,37,0
5,10,4,10,2013,0,1,0
2,7,26,11,2013,23,0,0
2,1,22,6,2004,14,37,0
2,10,27,12,2005,20,30,0
1,6,13,4,2015,14,17,0
6,2,5,10,2013,19,0,0
6,6,6,10,2012,11,54,0
5,3,6,2,2009,16,25,0
6,8,1,11,2003,0,12,0
4,1,26,11,2009,12,30,0
6,4,19,5,2012,1,55,0
1,3,26,7,2010,20,57,0
3,2,19,10,2005,3,0,0
1,2,27,6,2011,16,0,0
3,2,14,11,2012,13,21,0
4,1,11,2,2010,22,55,0
2,4,29,6,2010,0,1,0
3,3,25,8,2010,9,0,0
6,9,17,5,2008,10,30,0
6,4,12,12,2009,14,20,0
6,1,9,2,2008,16,0,0
5,4,12,12,2003,17,40,0
5,8,8,4,2011,22,27,0
2,4,9,8,2005,17,50,0
6,8,5,11,2011,17,30,0
2,4,7,1,2014,12,1,0
5,5,12,12,2008,22,0,0
3,1,2,11,2011,15,0,0
1,1,31,3,2003,16,45,0
5,5,10,8,2007,8,0,0
6,9,28,7,2012,21,30,0
5,7,13,7,2007,11,0,0
5,5,30,6,2006,16,0,0
7,10,8,2,2009,18,44,0
3,6,2,5,2012,12,30,0
6,5,17,7,2010,17,0,0
4,9,12,7,2012,13,30,0
3,4,10,8,2005,21,16,0
3,1,21,1,2004,22,15,0
5,6,16,4,2004,7,45,0
3,4,21,2,2007,19,0,0
2,2,9,8,2005,16,0,0
2,10,15,9,2009,0,42,0
4,4,30,12,2010,17,45,0
6,5,29,7,2006,17,15,0
7,3,3,10,2004,17,25,0
2,2,27,12,2005,2,4,0
4,5,16,9,2004,13,30,0
4,1,16,4,2009,18,0,0
3,2,1,12,2010,0,1,0
3,9,22,12,2004,6,13,0
4,7,17,9,2009,16,0,0
7,2,24,8,2003,15,56,0
6,4,10,3,2012,11,0,0
7,4,12,12,2004,10,0,0
6,1,19,5,2007,11,30,0
1,5,4,8,2014,23,0,0
5,3,23,9,2005,13,30,0
5,2,15,12,2006,4,45,0
2,4,18,10,2005,18,24,0
1,2,12,5,2014,16,0,0
5,5,18,11,2011,8,0,0
6,3,22,4,2006,16,30,0
4,3,22,9,2005,15,23,0
4,4,29,12,2011,13,30,0
6,4,28,11,2009,13,30,0
4,6,13,7,2006,18,15,0
7,1,20,10,2013,9,41,0
4,4,15,4,2004,0,1,0
6,8,20,3,2004,0,1,0
6,8,3,11,2012,1,30,0
2,8,8,7,2003,12,0,0
5,2,27,1,2012,6,45,0
7,2,10,8,2008,17,0,0
6,2,7,5,2005,19,2,0
5,4,9,7,2004,19,0,0
3,5,19,8,2009,14,38,0
2,5,8,2,2005,8,30,0
3,5,30,4,2014,23,0,0
7,2,25,4,2010,18,16,0
7,5,1,6,2003,9,0,0
2,2,18,3,2008,8,30,0
5,10,31,10,2014,15,19,0
2,7,6,8,2013,16,36,0
5,1,16,6,2006,15,18,0
5,2,11,3,2011,19,0,0
5,4,23,3,2012,2,55,0
6,4,1,11,2014,19,38,0
2,10,1,4,2003,14,7,0
2,4,14,9,2004,14,54,0
7,2,13,2,2005,3,0,0
2,5,20,1,2015,21,0,0
7,7,27,7,2003,22,55,0
1,2,17,3,2014,22,30,0
3,1,26,12,2007,13,0,0
2,1,12,6,2012,0,43,0
1,2,18,2,2013,12,0,0
6,2,26,8,2006,17,31,0
5,1,24,8,2007,7,20,0
5,4,20,2,2015,21,0,0
6,4,1,1,2011,19,28,0
1,10,23,6,2014,11,20,0
7,6,20,11,2011,19,0,0
7,1,26,2,2006,15,45,0
6,10,14,7,2012,19,28,0
3,9,22,3,2006,14,40,0
5,2,12,12,2014,21,0,0
3,2,20,3,2013,13,45,0
6,1,4,10,2008,23,0,0
5,7,21,8,2009,15,0,0
6,2,18,6,2005,19,0,0
4,2,30,12,2010,8,30,0
1,5,22,2,2010,13,12,0
6,5,24,2,2007,8,0,0
5,2,12,12,2014,17,0,0
7,5,29,7,2012,4,16,0
3,5,10,3,2010,19,45,0
4,9,23,7,2009,23,30,0
2,4,18,4,2006,15,32,0
1,7,18,10,2010,3,55,0
4,3,11,8,2005,21,50,0
3,7,22,1,2014,11,39,0
4,2,22,9,2011,19,0,0
4,7,2,4,2015,17,0,0
3,2,25,11,2009,22,0,0
4,2,19,3,2015,0,14,0
4,3,19,4,2012,20,30,0
5,7,16,7,2010,13,45,0
6,1,20,5,2006,10,55,0
6,8,11,1,2003,20,25,0
4,8,18,3,2004,12,0,0
1,4,15,4,2013,22,45,0
5,2,25,12,2009,19,0,0
1,2,6,8,2007,12,0,0
2,5,6,2,2007,0,1,0
7,5,27,7,2008,16,0,0
5,1,5,10,2007,12,15,0
2,6,3,4,2012,16,40,0
7,3,14,6,2009,5,28,0
4,8,21,4,2005,13,0,0
7,4,20,5,2012,17,0,0
6,3,5,9,2009,18,15,0
1,2,15,4,2013,10,0,0
1,3,9,1,2006,18,30,0
7,10,19,11,2006,11,15,0
3,2,3,9,2014,3,40,0
3,9,5,3,2003,20,0,0
6,2,26,7,2008,13,30,0
3,2,2,9,2009,18,30,0
4,9,14,10,2004,7,0,0
1,9,21,7,2014,18,30,0
6,5,11,2,2012,12,0,0
3,2,30,10,2013,14,41,0
1,4,4,4,2005,8,30,0
7,1,25,3,2007,4,0,0
6,7,27,12,2014,13,0,0
7,7,28,12,2014,21,0,0
2,3,7,1,2014,20,28,0
7,1,23,10,2011,11,0,0
4,8,11,3,2010,16,0,0
6,2,25,3,2006,23,45,0
7,8,19,9,2004,23,0,0
5,4,14,12,2007,13,55,0
3,5,2,10,2013,3,30,0
6,4,23,8,2008,9,45,0
6,10,24,1,2004,21,43,0
5,2,19,10,2012,15,0,0
4,3,6,3,2008,3,0,0
1,2,16,2,2015,11,0,0
1,7,11,10,2004,22,30,0
7,6,29,8,2010,15,15,0
3,2,14,12,2005,17,0,0
7,7,27,2,2011,22,16,0
3,2,29,10,2003,20,5,0
5,9,11,3,2005,20,0,0
3,5,8,1,2014,17,30,0
7,7,3,10,2004,9,0,0
5,2,28,6,2013,9,30,0
7,8,17,5,2009,2,0,0
5,3,4,5,2007,16,30,0
2,9,8,2,2011,15,0,0
2,6,21,2,2006,11,45,0
3,8,1,10,2003,22,0,0
3,3,5,2,2003,0,1,0
6,3,15,11,2014,21,39,0
5,1,4,4,2014,19,0,0
3,4,13,5,2015,6,15,0
6,2,24,9,2005,7,27,0
3,8,30,4,2008,13,10,0
2,7,19,9,2006,9,0,0
1,5,22,8,2005,21,0,0
7,7,7,10,2012,2,0,0
6,10,19,4,2008,11,15,0
7,8,12,2,2006,21,30,0
7,2,23,5,2010,12,30,0
1,2,15,4,2013,12,20,0
2,3,17,5,2011,18,0,0
5,5,28,7,2006,2,50,0
4,10,10,2,2005,23,0,0
2,5,5,8,2003,1,0,0
2,3,19,8,2008,15,50,0
7,10,11,3,2012,9,34,0
5,5,11,1,2013,22,51,0
7,8,29,7,2012,19,18,0
1,10,14,5,2012,7,30,0
4,1,15,11,2007,12,0,0
6,8,1,11,2008,7,0,0
3,4,11,7,2007,17,15,0
4,7,26,7,2007,21,30,0
1,4,25,6,2007,12,23,0
3,5,13,7,2005,6,0,0
7,4,13,7,2014,6,15,0
5,7,6,2,2004,9,0,0
2,8,13,11,2012,16,40,0
4,1,23,1,2003,9,5,0
3,1,19,9,2012,18,30,0
6,10,27,1,2007,21,30,0
6,4,19,10,2013,0,4,0
3,2,8,12,2004,17,0,0
1,1,24,5,2004,15,30,0
2,4,27,4,2004,23,0,0
7,5,30,12,2012,19,30,0
7,1,28,1,2007,11,20,0
6,2,9,8,2003,16,0,0
4,2,21,3,2013,20,30,0
7,1,6,6,2010,0,30,0
1,2,8,12,2008,11,32,0
2,2,25,12,2007,0,31,0
2,10,31,3,2009,13,52,0
2,6,6,9,2011,19,0,0
1,1,11,7,2011,21,53,0
2,2,18,2,2003,1,18,0
6,3,10,7,2004,19,38,0
2,8,27,10,2009,11,0,0
7,6,2,12,2007,23,0,0
6,5,23,8,2003,23,0,0
3,3,16,4,2014,4,25,0
7,10,20,11,2005,19,0,0
5,9,9,9,2005,11,40,0
6,10,12,1,2008,21,0,0
4,7,25,12,2008,22,0,0
6,7,10,9,2011,12,17,0
3,2,6,8,2014,22,0,0
7,9,16,6,2013,23,0,0
3,2,1,6,2011,9,26,0
6,2,1,6,2013,17,20,0
6,6,21,5,2011,14,44,0
1,10,3,10,2005,11,31,0
5,4,8,4,2011,2,27,0
5,2,12,6,2009,11,30,0
6,5,4,10,2014,0,1,0
6,1,1,11,2014,11,20,0
5,8,18,6,2010,21,30,0
1,1,9,8,2010,16,0,0
3,6,3,11,2010,7,47,0
5,8,9,8,2013,18,30,0
5,8,25,3,2011,10,7,0
7,5,9,9,2012,18,30,0
2,2,29,4,2003,13,0,0
2,8,14,10,2003,17,0,0
2,5,7,2,2012,21,5,0
3,5,23,7,2008,5,40,0
7,2,9,4,2006,16,57,0
3,2,27,5,2009,10,50,0
3,4,20,8,2003,15,0,0
2,8,5,4,2005,13,0,0
2,6,8,1,2013,16,0,0
6,7,26,2,2005,19,30,0
7,5,25,3,2007,21,20,0
2,1,23,6,2009,8,10,0
3,5,26,7,2006,22,54,0
7,4,11,1,2004,11,0,0
7,4,16,7,2006,14,0,0
2,1,14,4,2015,2,0,0
1,10,9,6,2003,13,0,0
2,8,17,4,2012,12,0,0
2,6,8,8,2006,17,45,0
3,3,12,1,2011,16,1,0
3,4,19,9,2012,13,30,0
3,10,5,10,2005,11,15,0
1,10,12,10,2009,11,31,0
2,9,22,3,2011,8,30,0
3,5,8,1,2014,11,30,0
2,5,24,7,2012,22,0,0
2,10,9,1,2007,10,11,0
7,5,18,4,2004,6,50,0
6,4,31,10,2009,0,1,0
7,2,16,11,2008,19,0,0
2,1,8,7,2014,18,30,0
6,6,17,12,2011,12,0,0
2,2,28,10,2014,14,45,0
2,5,9,7,2013,1,30,0
4,3,23,1,2014,18,30,0
1,3,25,6,2007,21,33,0
4,6,6,10,2005,13,5,0
5,4,8,4,2011,12,30,0
1,2,6,3,2006,9,30,0
2,8,30,9,2014,21,25,0
2,9,31,8,2004,21,30,0
1,1,4,8,2014,14,9,0
7,2,29,6,2003,15,45,0
5,1,30,4,2004,17,30,0
2,5,11,6,2013,21,0,0
5,7,18,5,2012,18,0,0
1,1,3,8,2009,10,55,0
7,4,1,1,2006,8,0,0
4,1,22,7,2004,8,40,0
4,10,29,5,2003,18,50,0
5,2,14,11,2014,23,0,0
6,3,10,8,2013,15,15,0
4,3,6,9,2007,15,20,0
5,3,3,10,2014,18,13,0
4,3,16,10,2014,13,0,0
1,4,9,6,2008,18,27,0
2,10,27,5,2008,19,10,0
5,2,8,8,2003,13,30,0
7,5,26,9,2010,15,35,0
7,4,22,9,2013,5,37,0
5,6,28,12,2007,22,0,0
2,6,5,2,2013,18,26,0
6,4,18,10,2008,18,45,0
4,5,4,5,2006,14,30,0
2,8,22,6,2004,23,45,0
4,10,6,2,2014,0,22,0
4,6,10,3,2011,9,48,0
7,1,5,5,2013,19,0,0
1,2,26,12,2011,19,56,0
2,8,13,11,2012,19,47,0
4,10,19,3,2015,7,0,0
4,2,27,5,2004,19,15,0
7,10,28,1,2007,13,0,0
6,2,3,12,2005,22,54,0
6,10,17,4,2004,1,0,0
5,3,3,4,2015,18,45,0
7,10,30,11,2003,11,55,0
3,2,9,8,2006,15,30,0
1,8,30,5,2011,10,51,0
4,10,28,12,2006,23,55,0
2,4,6,4,2010,15,30,0
4,7,20,3,2014,5,19,0
3,4,7,7,2004,11,0,0
5,2,2,4,2004,12,30,0
5,2,22,8,2003,15,45,0
1,5,3,2,2003,22,5,0
2,9,31,3,2009,16,46,0
1,10,20,1,2014,22,51,0
6,1,23,4,2005,2,31,0
7,9,12,7,2009,17,21,0
3,7,15,10,2008,21,55,0
7,5,19,6,2011,3,30,0
1,8,29,10,2012,17,30,0
2,1,29,5,2007,7,20,0
5,2,13,7,2007,3,30,0
5,2,5,11,2010,16,42,0
4,9,18,5,2006,11,46,0
2,4,24,12,2013,13,0,0
6,7,3,4,2004,10,32,0
6,1,30,7,2005,11,0,0
1,1,29,10,2012,9,50,0
4,8,15,6,2006,14,54,0
7,8,17,1,2010,13,31,0
6,6,25,8,2007,15,0,0
4,8,4,10,2007,8,49,0
7,3,22,2,2004,22,35,0
3,4,21,9,2005,12,53,0
1,9,13,12,2010,22,1,0
5,2,26,12,2014,20,25,0
2,4,28,5,2013,0,1,0
1,8,7,6,2004,0,45,0
2,1,15,4,2003,18,0,0
7,10,15,1,2006,10,10,0
3,2,10,7,2013,22,58,0
5,2,19,4,2013,11,35,0
7,6,18,6,2006,19,16,0
7,2,17,11,2013,15,30,0
5,1,11,2,2011,18,0,0
6,4,25,3,2006,14,12,0
7,2,12,7,2009,10,22,0
7,3,3,10,2004,17,0,0
5,10,19,9,2003,14,9,0
7,5,23,3,2014,17,20,0
2,5,31,3,2009,13,41,0
2,10,3,2,2009,0,40,0
4,5,5,4,2012,12,15,0
4,3,2,4,2015,15,0,0
4,8,6,5,2010,21,0,0
1,9,30,8,2004,23,45,0
3,3,4,2,2009,8,59,0
6,7,29,7,2006,14,0,0
7,5,26,9,2010,1,0,0
4,1,14,11,2013,11,0,0
1,1,2,4,2007,9,20,0
7,2,6,10,2013,5,5,0
3,4,22,9,2010,17,0,0
2,2,23,1,2007,18,0,0
2,4,3,4,2007,11,30,0
5,1,21,10,2011,11,50,0
1,10,18,8,2003,23,50,0
5,2,14,1,2011,18,11,0
4,2,20,3,2008,2,52,0
3,5,11,6,2003,22,0,0
6,1,19,10,2013,18,10,0
6,10,13,7,2013,16,20,0
5,9,26,11,2004,17,30,0
7,4,14,7,2013,22,50,0
4,8,16,12,2010,17,45,0
5,4,16,5,2008,7,30,0
5,5,16,11,2007,14,0,0
7,5,24,2,2008,23,0,0
4,7,12,7,2007,10,30,0
5,10,23,9,2005,19,30,0
5,10,18,5,2007,17,27,0
4,5,10,7,2008,8,40,0
4,4,10,7,2008,22,28,0
1,6,3,9,2012,16,0,0
7,1,8,2,2015,12,0,0
4,8,5,4,2007,17,0,0
7,5,23,9,2007,4,0,0
4,6,1,7,2010,23,27,0
1,6,8,3,2010,15,50,0
7,5,23,10,2005,17,46,0
1,9,25,1,2010,12,56,0
1,5,9,1,2012,17,47,0
3,7,4,2,2009,17,0,0
1,9,5,7,2004,3,33,0
7,5,18,10,2009,20,20,0
5,9,7,2,2014,9,24,0
4,9,25,1,2007,1,0,0
3,2,11,12,2013,19,0,0
6,1,5,11,2011,1,17,0
7,4,5,5,2013,3,47,0
7,3,24,10,2010,5,0,0
3,9,20,4,2005,23,30,0
6,4,22,8,2009,12,30,0
4,3,7,8,2014,16,15,0
3,8,22,9,2010,13,30,0
4,3,29,11,2007,0,1,0
5,2,17,4,2009,16,0,0
3,5,17,10,2007,12,30,0
4,6,20,3,2014,19,0,0
3,9,28,12,2011,19,15,0
5,8,11,1,2013,6,0,0
2,10,30,10,2007,1,4,0
6,2,27,2,2010,16,30,0
4,7,16,6,2005,7,45,0
3,4,5,3,2008,23,47,0
3,3,27,6,2012,14,30,0
2,9,9,8,2011,9,20,0
5,4,17,4,2009,11,0,0
3,3,7,4,2010,15,35,0
2,10,3,2,2004,21,0,0
6,1,26,2,2011,0,1,0
7,6,22,10,2006,17,52,0
3,3,18,2,2015,20,30,0
7,2,10,2,2013,19,5,0
1,3,19,2,2007,15,35,0
1,10,19,8,2013,21,42,0
4,10,25,12,2014,18,0,0
4,8,19,5,2005,9,30,0
5,8,26,12,2008,20,30,0
5,4,14,12,2012,14,13,0
6,6,5,9,2009,20,4,0
2,7,1,11,2011,20,30,0
6,5,22,3,2003,22,0,0
4,2,10,12,2009,12,0,0
7,5,8,4,2012,16,48,0
4,6,12,11,2009,17,50,0
6,4,28,1,2012,12,30,0
5,1,8,2,2008,9,0,0
4,1,18,9,2008,12,0,0
5,10,31,10,2003,13,30,0
5,9,21,5,2010,19,0,0
4,3,12,7,2007,19,49,0
2,9,13,11,2007,15,0,0
2,2,10,6,2014,15,30,0
3,2,30,11,2011,19,30,0
5,2,6,5,2005,13,10,0
3,4,28,11,2007,23,0,0
1,5,1,3,2004,23,6,0
7,2,27,7,2003,20,0,0
7,8,4,11,2012,14,36,0
7,4,23,10,2011,18,18,0
4,5,13,11,2008,12,0,0
1,7,16,5,2011,0,11,0
1,3,10,11,2003,16,0,0
7,9,13,3,2005,15,0,0
5,10,20,3,2009,0,36,0
2,7,24,6,2003,9,15,0
4,6,9,8,2007,13,0,0
3,2,4,9,2013,0,21,0
3,4,31,10,2012,20,0,0
4,5,16,5,2013,15,42,0
7,4,9,3,2003,12,0,0
4,4,25,2,2010,22,2,0
2,2,30,9,2003,13,0,0
4,5,31,5,2012,4,9,0
6,9,2,5,2009,3,30,0
2,9,12,12,2006,18,0,0
6,1,30,10,2004,2,45,0
2,8,19,3,2013,23,15,0
7,9,24,2,2008,20,15,0
6,4,9,2,2013,21,40,0
5,2,26,3,2010,21,7,0
7,2,5,4,2009,9,53,0
3,8,14,12,2005,6,45,0
5,9,8,2,2013,13,21,0
1,9,23,11,2009,9,28,0
4,8,11,3,2010,2,19,0
4,4,29,5,2014,17,30,0
7,3,27,2,2011,23,29,0
4,2,3,5,2007,16,0,0
5,3,6,8,2004,16,5,0
3,6,12,11,2008,0,1,0
2,8,6,1,2004,7,13,0
4,3,29,4,2004,12,0,0
2,10,1,4,2008,15,40,0
4,3,29,12,2005,16,30,0
1,8,20,2,2012,20,0,0
6,4,13,8,2005,9,44,0
5,10,27,7,2007,14,30,0
4,3,30,9,2004,11,13,0
1,3,9,7,2007,11,46,0
2,2,12,10,2004,10,0,0
2,4,20,4,2010,12,25,0
7,4,29,6,2003,22,15,0
1,5,21,6,2004,7,30,0
2,3,6,3,2007,17,22,0
5,3,23,7,2004,17,0,0
4,5,21,4,2011,20,40,0
2,4,4,10,2011,13,35,0
1,6,17,3,2014,7,6,0
5,2,6,5,2005,13,7,0
5,2,15,6,2007,5,20,0
7,6,10,2,2013,10,50,0
6,9,15,7,2006,10,0,0
3,4,30,4,2014,22,0,0
3,5,19,3,2003,10,0,0
1,5,14,5,2012,19,45,0
6,1,4,11,2006,0,16,0
6,3,9,2,2008,23,45,0
2,4,23,7,2013,16,0,0
7,10,30,11,2003,11,2,0
6,2,3,11,2012,21,30,0
5,2,22,2,2013,0,29,0
1,4,3,10,2005,7,51,0
4,2,13,11,2014,20,45,0
3,2,28,5,2008,17,0,0
1,5,19,8,2013,1,25,0
2,4,14,6,2005,9,0,0
3,9,16,4,2014,23,30,0
6,4,20,9,2014,23,30,0
5,6,2,12,2011,7,0,0
4,9,5,3,2009,14,24,0
6,5,6,4,2013,12,0,0
3,5,12,11,2003,14,30,0
4,2,2,11,2006,21,40,0
4,2,8,1,2015,14,40,0
6,4,1,12,2007,2,21,0
7,4,2,11,2008,23,37,0
3,1,1,4,2009,20,0,0
1,2,7,3,2005,7,40,0
2,1,9,1,2007,11,41,0
5,2,18,5,2012,0,1,0
2,5,4,4,2006,20,41,0
6,10,21,5,2005,13,57,0
6,4,2,11,2013,4,55,0
4,2,9,1,2003,13,28,0
6,10,27,12,2008,21,25,0
6,3,8,10,2005,13,0,0
1,6,7,6,2004,10,0,0
3,2,8,9,2010,19,15,0
7,4,7,9,2003,23,40,0
6,10,8,4,2006,21,36,0
5,10,28,1,2011,9,13,0
7,8,22,4,2007,10,0,0
6,2,28,8,2010,17,0,0
7,9,11,9,2011,10,15,0
7,1,30,5,2004,8,30,0
5,10,23,1,2015,9,9,0
2,1,18,2,2014,18,0,0
2,3,27,5,2003,10,32,0
5,5,31,10,2008,10,0,0
4,10,19,5,2005,18,45,0
1,10,18,9,2006,15,31,0
3,5,9,1,2008,0,59,0
1,3,23,11,2009,15,0,0
1,6,12,11,2007,17,0,0
5,5,10,12,2004,12,0,0
4,5,15,12,2011,16,28,0
4,1,8,3,2012,1,0,0
1,10,25,1,2010,12,45,0
4,2,3,10,2013,9,35,0
3,4,20,8,2003,18,47,0
3,2,16,4,2014,21,0,0
5,1,19,9,2014,14,0,0
4,3,30,12,2010,0,1,0
5,7,31,10,2003,10,0,0
4,3,28,12,2006,8,0,0
6,4,7,3,2015,19,45,0
3,5,8,1,2014,22,0,0
4,8,26,6,2003,21,5,0
1,4,20,7,2009,13,40,0
6,5,15,5,2004,19,30,0
1,3,10,11,2014,14,28,0
1,5,9,12,2013,0,1,0
7,8,24,2,2008,19,55,0
2,1,17,2,2015,10,0,0
3,2,7,1,2009,20,20,0
7,5,12,8,2007,20,0,0
4,2,8,3,2012,11,25,0
5,3,9,1,2009,7,43,0
3,1,16,4,2008,8,10,0
6,7,7,2,2009,11,20,0
1,2,24,6,2013,22,12,0
5,2,12,12,2008,19,50,0
2,10,19,8,2003,20,0,0
1,3,5,1,2009,23,30,0
7,1,19,10,2008,16,19,0
1,7,16,2,2015,16,5,0
6,1,6,9,2003,23,0,0
5,3,25,3,2011,10,0,0
6,6,1,7,2006,0,1,0
6,4,28,11,2009,15,0,0
3,10,19,3,2008,22,16,0
1,8,19,9,2011,17,30,0
4,5,22,1,2004,8,30,0
5,3,10,2,2012,11,48,0
5,6,21,2,2014,18,59,0
2,1,17,10,2006,0,29,0
7,8,8,9,2013,14,45,0
4,2,23,1,2003,19,30,0
2,10,20,1,2009,18,35,0
1,3,13,10,2008,1,0,0
3,4,5,5,2010,16,0,0
4,3,17,9,2009,9,15,0
6,1,15,11,2008,10,45,0
4,9,6,2,2014,4,53,0
2,10,8,3,2011,14,15,0
5,8,15,7,2005,11,0,0
3,9,18,5,2005,22,11,0
3,9,26,11,2003,17,0,0
5,5,3,10,2008,22,40,0
1,5,5,9,2005,9,0,0
3,3,13,6,2012,18,3,0
2,4,30,4,2013,1,0,0
3,8,26,6,2013,19,0,0
3,8,15,5,2013,8,30,0
3,10,8,3,2006,15,9,0
6,8,27,11,2004,21,0,0
6,1,2,7,2011,10,0,0
5,3,19,10,2007,15,0,0
5,2,7,8,2009,15,20,0
2,10,21,12,2004,21,15,0
2,8,5,9,2006,13,0,0
5,4,29,7,2005,17,5,0
6,1,7,2,2015,0,1,0
2,1,12,1,2010,14,50,0
2,9,22,6,2004,21,30,0
7,4,21,9,2008,0,50,0
5,4,16,12,2005,9,58,0
5,10,4,4,2003,18,45,0
3,4,1,4,2009,18,45,0
3,2,31,3,2004,7,12,0
3,6,14,7,2010,10,10,0
2,2,8,2,2005,0,1,0
2,10,28,9,2004,12,0,0
1,5,7,3,2005,2,15,0
3,3,7,7,2004,10,0,0
1,10,6,1,2014,6,40,0
1,3,16,4,2012,0,39,0
5,2,25,7,2003,21,0,0
6,7,2,5,2009,12,30,0
4,2,3,10,2013,20,13,0
5,5,12,7,2013,21,30,0
4,10,19,9,2013,0,2,0
7,10,29,6,2014,18,35,0
2,3,20,9,2011,19,55,0
6,2,24,1,2015,23,0,0
5,8,29,6,2007,19,11,0
4,10,8,1,2004,20,50,0
6,8,8,10,2011,16,30,0
7,3,2,6,2013,23,5,0
4,4,16,4,2009,0,1,0
5,2,10,8,2007,13,58,0
7,10,22,2,2009,22,17,0
2,8,30,4,2013,20,0,0
6,10,1,12,2012,14,30,0
4,10,9,12,2004,13,35,0
6,2,7,4,2012,12,54,0
2,4,7,2,2012,3,40,0
3,2,20,8,2008,14,56,0
3,7,30,5,2012,9,0,0
6,3,22,8,2009,17,57,0
7,10,17,7,2011,23,15,0
7,2,16,6,2013,17,0,0
5,10,6,3,2015,18,10,0
1,10,30,9,2013,12,15,0
3,8,19,2,2003,23,32,0
2,5,4,10,2005,11,50,0
4,1,28,6,2012,18,0,0
1,4,6,7,2009,18,33,0
4,1,29,5,2014,23,28,0
6,4,15,6,2013,4,0,0
1,5,11,5,2009,18,55,0
4,8,22,4,2010,18,0,0
7,9,20,4,2003,0,1,0
1,8,3,10,2005,20,30,0
5,7,16,5,2008,2,28,0
7,8,30,12,2012,11,54,0
3,3,21,3,2007,23,47,0
6,2,7,3,2015,8,0,0
1,4,12,5,2003,19,15,0
1,8,7,12,2009,10,0,0
3,4,18,5,2011,23,55,0
1,8,13,5,2013,20,0,0
2,6,12,7,2011,15,0,0
2,4,16,10,2007,13,54,0
6,4,15,11,2008,23,31,0
7,10,23,8,2009,23,30,0
2,8,5,8,2014,12,0,0
5,4,8,4,2005,13,30,0
4,2,9,8,2007,13,45,0
5,4,6,9,2013,0,5,0
7,10,27,2,2011,12,50,0
5,8,12,11,2004,11,0,0
2,2,5,8,2003,19,45,0
1,7,12,5,2003,17,0,0
2,4,22,1,2008,9,30,0
2,4,25,1,2011,21,30,0
6,2,1,1,2011,12,0,0
5,9,13,1,2006,15,30,0
5,2,1,7,2011,11,30,0
4,5,17,5,2007,3,0,0
1,1,1,10,2012,17,0,0
5,6,3,5,2013,19,58,0
1,4,22,11,2004,4,0,0
7,5,15,6,2008,14,0,0
4,5,9,2,2012,16,49,0
1,1,30,4,2012,0,1,0
7,4,2,12,2007,2,0,0
2,2,17,3,2015,14,56,0
7,9,14,1,2007,17,0,0
5,2,8,8,2008,0,1,0
3,10,29,9,2004,16,0,0
2,7,21,8,2012,22,40,0
1,2,18,10,2010,3,16,0
7,3,28,2,2010,20,35,0
3,3,5,8,2009,22,25,0
3,10,14,11,2012,13,0,0
4,6,18,10,2012,10,0,0
5,10,18,11,2011,9,0,0
1,3,12,10,2009,13,30,0
3,10,7,9,2011,5,50,0
7,1,11,4,2010,17,40,0
7,9,14,2,2010,13,0,0
3,1,6,2,2013,3,0,0
3,2,21,1,2009,20,10,0
6,3,21,8,2004,2,0,0
1,9,13,10,2008,23,0,0
4,4,7,8,2008,12,30,0
2,4,21,2,2012,9,0,0
7,5,25,3,2007,2,10,0
3,8,6,10,2010,11,40,0
6,3,15,12,2007,18,44,0
3,10,19,3,2003,23,45,0
7,10,2,7,2006,22,1,0
3,5,30,4,2008,21,15,0
7,5,16,11,2008,12,45,0
2,1,27,12,2011,1,20,0
1,1,4,9,2006,22,0,0
2,4,27,10,2009,4,23,0
2,4,22,3,2011,10,30,0
3,10,27,10,2004,20,30,0
5,1,11,1,2013,9,0,0
3,1,5,9,2007,11,39,0
1,5,28,5,2012,10,30,0
7,2,12,2,2012,21,0,0
1,2,20,3,2006,11,0,0
5,5,7,2,2014,20,30,0
3,2,24,2,2010,10,14,0
3,6,3,11,2010,18,0,0
6,8,30,5,2009,11,50,0
7,2,22,8,2004,14,20,0
7,9,20,10,2013,8,30,0
5,1,11,3,2005,6,0,0
5,9,17,11,2006,8,0,0
1,8,15,9,2003,8,0,0
2,2,12,6,2012,17,3,0
4,2,1,11,2007,12,0,0
1,9,6,9,2010,18,0,0
3,2,11,12,2013,19,0,0
1,2,11,6,2007,23,57,0
6,10,8,2,2014,20,35,0
5,10,9,8,2013,16,3,0
3,7,28,11,2007,19,55,0
4,3,7,9,2006,17,0,0
