"day","location","date","month","year","hour","min","EMBEZZLEMENT"
5,7,6,3,2015,8,45,0
7,1,15,7,2007,15,0,0
5,3,16,12,2005,2,24,0
2,8,23,1,2007,10,0,0
4,7,13,12,2007,18,30,0
5,3,23,2,2007,21,40,0
3,8,24,8,2011,7,30,0
6,4,13,2,2010,15,22,0
3,9,7,2,2007,20,30,0
1,8,11,5,2015,13,52,0
7,10,4,11,2007,18,49,0
7,2,23,2,2014,6,59,0
4,1,19,2,2009,18,0,0
3,10,3,10,2007,15,30,0
1,9,5,2,2007,15,50,0
4,2,25,7,2013,6,29,0
7,2,7,9,2008,2,0,0
7,10,28,7,2013,15,25,0
6,9,2,5,2009,18,11,0
3,9,2,10,2013,20,0,0
4,3,8,1,2004,12,8,0
3,5,10,3,2010,13,53,0
6,6,17,5,2003,17,30,0
4,5,18,5,2006,0,1,0
2,5,28,4,2009,18,30,0
7,1,27,3,2011,1,30,0
1,2,17,9,2012,23,0,0
3,1,25,8,2010,17,0,0
5,4,10,7,2009,1,0,0
7,7,27,1,2008,11,30,0
3,2,3,4,2013,14,29,0
2,2,13,10,2009,7,30,0
1,3,25,5,2009,23,59,0
5,1,22,8,2014,19,35,0
6,5,3,5,2003,8,0,0
3,4,29,11,2006,22,52,0
2,2,6,7,2004,11,30,0
7,5,26,8,2007,12,30,0
3,4,26,12,2007,19,7,0
1,2,1,9,2003,0,2,0
5,1,19,5,2006,19,55,0
6,4,27,7,2013,21,20,0
6,5,27,2,2010,19,54,0
7,8,19,12,2010,1,31,0
3,3,14,11,2012,12,0,0
2,2,2,4,2013,15,30,0
5,4,2,4,2004,16,45,0
5,4,31,10,2003,15,0,0
3,5,1,10,2014,18,40,0
4,9,25,1,2007,9,30,0
1,5,3,10,2011,0,30,0
4,2,15,11,2007,22,50,0
2,1,11,1,2005,0,10,0
4,4,17,4,2008,12,0,0
7,2,9,8,2009,2,0,0
2,4,25,11,2014,17,15,0
6,3,14,6,2014,22,0,0
6,7,20,3,2004,23,30,0
7,1,30,1,2005,18,0,0
6,8,27,11,2004,18,10,0
7,1,28,12,2003,18,15,0
7,3,7,10,2012,10,25,0
3,6,19,3,2014,15,0,0
7,6,9,2,2003,17,0,0
7,1,3,5,2009,15,30,0
7,1,2,11,2003,9,58,0
7,5,5,10,2008,21,30,0
4,2,8,9,2005,17,50,0
2,4,11,12,2007,13,20,0
2,4,29,6,2010,7,30,0
7,9,5,4,2015,8,0,0
7,4,25,9,2005,2,56,0
1,5,26,5,2008,16,45,0
6,2,31,5,2014,2,28,0
2,2,12,11,2013,14,20,0
3,3,19,9,2012,22,59,0
4,5,12,8,2010,12,0,0
1,5,30,10,2006,22,30,0
2,2,11,11,2008,17,0,0
5,5,11,7,2003,22,0,0
4,4,13,1,2011,21,0,0
5,1,31,5,2013,22,37,0
7,4,15,11,2009,18,19,0
3,3,10,12,2014,9,45,0
4,4,14,7,2005,20,0,0
2,2,18,2,2003,13,0,0
1,9,2,4,2012,13,30,0
2,5,27,6,2006,17,10,0
3,5,8,1,2003,12,0,0
4,8,28,6,2012,20,30,0
5,4,2,11,2007,23,0,0
6,2,25,3,2006,20,30,0
4,6,8,1,2004,11,45,0
3,3,22,1,2003,16,50,0
7,2,6,4,2014,0,1,0
4,3,2,4,2015,13,0,0
1,8,23,6,2008,15,1,0
6,4,7,9,2013,5,0,0
5,1,10,1,2003,21,20,0
5,6,8,8,2003,12,0,0
3,5,20,8,2003,12,0,0
5,4,4,4,2003,12,34,0
3,1,17,3,2004,22,40,0
6,5,8,2,2014,21,2,0
6,1,18,10,2008,9,0,0
3,2,2,4,2003,12,24,0
4,2,1,10,2009,15,51,0
5,3,2,10,2009,15,20,0
2,6,9,12,2008,21,30,0
1,6,8,1,2007,18,30,0
6,3,24,1,2004,12,40,0
1,10,23,1,2012,20,25,0
2,5,4,3,2008,12,31,0
3,4,7,3,2007,14,45,0
4,3,26,1,2006,15,19,0
1,8,14,4,2008,14,0,0
7,2,11,3,2012,18,27,0
5,10,9,9,2005,21,0,0
1,2,23,11,2009,4,35,0
6,2,30,6,2012,22,0,0
3,8,26,11,2003,6,25,0
6,1,24,1,2004,22,30,0
2,2,30,5,2006,14,0,0
7,7,2,6,2013,20,0,0
2,10,12,7,2011,6,20,0
3,2,21,4,2010,18,0,0
3,6,27,7,2005,9,0,0
4,10,5,3,2009,15,33,0
3,1,20,9,2006,21,0,0
5,4,24,8,2007,7,7,0
4,9,12,7,2012,12,0,0
6,2,23,9,2006,23,5,0
4,7,30,10,2014,11,33,0
2,5,30,5,2006,18,21,0
6,10,11,3,2006,15,17,0
1,4,19,7,2004,10,30,0
2,1,25,1,2011,16,43,0
7,8,26,8,2012,14,30,0
2,6,18,9,2012,1,58,0
2,3,24,8,2010,8,0,0
7,5,14,1,2007,14,0,0
6,3,12,12,2009,17,20,0
3,6,27,7,2005,18,30,0
1,1,8,7,2013,16,30,0
7,1,1,6,2003,12,0,0
6,3,7,10,2006,0,1,0
7,1,27,3,2005,14,0,0
5,8,4,4,2008,15,18,0
2,5,7,1,2014,23,0,0
2,9,13,7,2010,23,45,0
5,2,6,5,2005,12,0,0
5,1,17,10,2014,20,0,0
7,8,31,10,2004,13,30,0
1,8,21,8,2006,1,58,0
6,4,5,11,2005,7,55,0
5,4,20,3,2015,20,0,0
2,2,19,8,2003,23,30,0
3,6,9,7,2014,9,0,0
3,9,11,6,2014,12,30,0
5,10,3,10,2003,15,30,0
2,3,6,2,2007,12,55,0
1,6,21,7,2003,21,10,0
7,2,15,1,2006,9,0,0
2,8,8,12,2009,19,30,0
7,1,26,1,2014,22,0,0
2,5,1,4,2003,4,30,0
4,3,1,10,2009,21,53,0
5,4,9,1,2015,21,0,0
1,3,22,8,2005,17,50,0
2,10,10,7,2012,15,41,0
1,8,28,11,2005,15,46,0
5,2,28,12,2007,16,0,0
3,9,10,12,2014,1,9,0
2,4,6,1,2015,10,38,0
1,10,20,8,2012,10,35,0
3,5,24,1,2007,15,0,0
5,5,26,7,2013,13,20,0
6,8,26,3,2005,21,30,0
7,2,1,6,2008,21,46,0
6,1,27,11,2004,0,49,0
5,5,10,1,2003,18,15,0
2,4,15,5,2007,9,0,0
6,8,14,6,2008,12,0,0
1,10,17,10,2011,11,0,0
4,2,30,12,2010,2,15,0
6,5,30,12,2006,14,2,0
1,5,20,3,2006,20,0,0
4,8,26,8,2010,21,0,0
1,4,21,2,2011,13,0,0
7,2,27,12,2009,22,10,0
5,9,9,9,2005,8,40,0
4,5,28,12,2006,13,17,0
4,2,6,9,2007,1,30,0
6,5,6,9,2014,2,30,0
3,8,18,2,2004,17,3,0
6,3,17,6,2006,13,39,0
7,5,29,6,2014,11,15,0
6,3,16,12,2006,23,28,0
2,8,29,5,2012,18,44,0
1,10,21,7,2014,14,0,0
5,2,4,6,2010,1,0,0
7,2,26,1,2003,1,10,0
4,5,23,1,2003,3,2,0
7,2,14,7,2013,9,48,0
2,6,17,5,2005,15,30,0
3,2,21,1,2004,18,43,0
1,2,18,2,2008,22,45,0
3,6,1,6,2011,17,8,0
6,2,1,5,2004,15,0,0
1,8,21,7,2014,16,30,0
5,7,9,3,2007,23,59,0
5,2,13,7,2007,10,0,0
5,8,30,11,2012,23,10,0
4,2,21,9,2006,22,0,0
7,1,9,3,2008,17,0,0
7,3,2,11,2014,20,13,0
3,5,14,5,2003,23,59,0
4,6,22,3,2007,1,6,0
4,2,2,4,2009,15,0,0
2,2,11,6,2013,21,30,0
1,8,3,2,2003,3,57,0
3,4,3,5,2006,16,15,0
2,4,9,8,2005,7,30,0
5,1,20,2,2009,22,30,0
1,5,1,3,2004,19,47,0
1,2,27,6,2011,19,46,0
7,4,27,12,2009,0,30,0
6,4,24,1,2004,9,21,0
1,1,12,5,2003,12,0,0
4,3,20,10,2011,11,0,0
1,3,17,8,2009,18,11,0
7,7,29,12,2013,21,0,0
5,1,31,12,2010,20,30,0
3,8,2,4,2008,17,0,0
6,2,8,3,2014,19,20,0
1,3,11,6,2007,3,30,0
4,1,30,4,2015,4,12,0
5,3,3,6,2005,22,49,0
3,4,21,3,2012,17,43,0
5,3,2,5,2003,21,45,0
1,1,26,5,2014,23,45,0
6,4,10,1,2009,21,10,0
1,4,25,7,2011,20,15,0
3,2,9,3,2005,21,20,0
3,5,26,1,2011,13,0,0
7,8,18,11,2012,9,0,0
2,1,4,4,2006,5,0,0
6,5,14,12,2013,17,0,0
1,2,3,10,2011,10,59,0
3,9,30,9,2009,21,0,0
6,4,21,2,2015,19,30,0
5,5,22,8,2014,11,50,0
5,10,25,3,2011,21,0,0
4,2,13,11,2008,3,8,0
7,6,25,1,2004,8,10,0
1,5,8,11,2004,8,10,0
6,4,27,7,2013,14,0,0
3,4,26,12,2007,18,20,0
6,7,28,6,2014,3,35,0
4,5,17,6,2010,13,15,0
7,10,14,12,2014,6,43,0
2,7,20,1,2009,14,50,0
5,6,23,4,2010,11,40,0
6,7,21,3,2015,19,15,0
5,2,1,7,2005,0,1,0
2,5,7,12,2004,21,19,0
5,6,23,8,2013,9,0,0
3,8,14,11,2012,18,0,0
5,7,15,1,2010,1,52,0
5,8,14,11,2003,8,0,0
5,4,3,6,2011,15,56,0
5,1,6,2,2015,4,0,0
4,2,25,2,2010,15,0,0
7,2,1,7,2007,2,31,0
4,2,15,5,2008,3,15,0
1,2,18,8,2014,15,20,0
7,10,22,9,2013,0,1,0
1,9,22,6,2009,21,30,0
2,1,27,5,2014,17,11,0
2,10,16,10,2007,19,35,0
5,2,5,9,2003,13,23,0
5,3,25,3,2011,12,0,0
6,8,18,4,2009,1,35,0
3,4,3,3,2004,16,12,0
5,3,11,2,2005,16,0,0
2,2,23,12,2014,9,0,0
7,4,27,12,2009,22,21,0
5,9,31,12,2010,17,30,0
6,2,28,11,2009,13,59,0
6,7,30,10,2004,22,57,0
4,5,6,2,2014,19,24,0
3,5,24,12,2008,13,32,0
7,4,21,3,2004,9,10,0
2,1,25,1,2005,15,0,0
3,2,2,11,2011,20,52,0
3,8,10,11,2004,23,15,0
2,2,4,2,2003,16,0,0
5,3,10,1,2003,0,1,0
6,1,23,4,2011,16,0,0
4,5,22,1,2004,23,43,0
7,6,26,7,2009,18,0,0
4,7,18,9,2003,7,30,0
7,2,18,11,2012,17,0,0
2,4,30,9,2014,21,0,0
2,3,18,9,2007,4,0,0
6,5,14,12,2013,9,7,0
3,2,12,1,2005,8,30,0
1,6,4,4,2005,19,0,0
2,3,4,2,2014,20,0,0
3,2,14,5,2008,2,0,0
3,5,16,5,2007,2,1,0
1,9,24,5,2004,16,29,0
2,1,20,8,2013,12,0,0
5,10,17,4,2009,15,30,0
2,1,24,6,2014,17,45,0
6,2,8,2,2003,13,7,0
4,1,9,2,2006,8,0,0
6,5,26,6,2004,1,45,0
5,3,1,6,2007,0,1,0
6,7,3,12,2011,9,30,0
5,8,4,10,2013,14,59,0
3,10,12,5,2004,3,46,0
6,4,8,3,2008,16,55,0
1,8,1,3,2004,14,45,0
2,2,20,3,2012,18,0,0
3,2,10,2,2010,17,39,0
3,9,23,7,2003,21,0,0
6,5,9,2,2013,12,34,0
7,4,24,2,2008,10,30,0
7,7,7,9,2014,17,57,0
2,3,12,11,2013,14,45,0
5,4,16,6,2006,14,0,0
4,10,19,3,2015,14,56,0
7,9,16,11,2014,17,0,0
3,10,29,10,2008,11,31,0
1,10,10,11,2008,6,55,0
3,5,14,12,2005,13,25,0
2,7,3,10,2006,20,0,0
5,4,10,2,2012,21,15,0
7,1,26,1,2003,18,20,0
2,9,1,6,2010,7,0,0
4,9,5,4,2012,9,0,0
4,3,22,1,2015,1,0,0
5,7,21,3,2008,13,0,0
5,6,28,6,2013,12,30,0
7,3,27,6,2004,20,57,0
4,4,7,10,2010,23,50,0
5,5,17,10,2003,11,58,0
3,9,15,10,2008,8,0,0
4,2,2,10,2008,7,30,0
7,7,16,1,2005,18,0,0
2,2,6,1,2009,16,30,0
2,8,2,10,2012,22,50,0
1,4,3,10,2011,18,50,0
4,2,10,7,2003,13,30,0
1,4,14,10,2013,18,0,0
7,5,29,7,2007,23,19,0
1,2,12,5,2003,12,0,0
4,1,25,12,2003,2,25,0
2,3,9,2,2010,20,11,0
3,8,1,5,2013,0,1,0
5,10,22,10,2010,13,52,0
3,4,2,6,2010,23,20,0
4,8,19,5,2005,21,18,0
2,2,29,5,2012,0,18,0
1,2,20,9,2010,17,45,0
7,3,7,3,2004,18,0,0
2,2,3,5,2005,17,30,0
1,3,9,6,2003,10,0,0
7,1,1,1,2006,23,45,0
4,1,8,9,2011,17,54,0
4,4,25,1,2007,11,0,0
6,9,25,8,2007,21,0,0
4,10,3,11,2005,14,12,0
1,6,9,1,2012,21,30,0
2,5,11,5,2004,12,49,0
6,10,3,11,2007,18,7,0
3,4,16,9,2009,16,3,0
4,8,9,8,2007,17,41,0
5,2,13,8,2010,8,38,0
4,2,19,4,2007,14,0,0
1,3,2,4,2012,9,5,0
5,5,7,5,2010,23,40,0
5,8,26,7,2013,22,30,0
2,2,12,10,2004,8,0,0
1,3,12,12,2011,14,58,0
5,9,7,3,2008,8,20,0
6,2,21,2,2009,23,45,0
1,10,11,7,2005,22,5,0
4,8,12,11,2009,13,53,0
3,5,29,12,2010,23,30,0
3,4,15,12,2010,17,46,0
5,2,4,10,2013,17,0,0
3,4,3,9,2008,9,48,0
7,5,18,7,2010,2,0,0
2,3,24,1,2012,23,40,0
1,10,31,5,2010,17,40,0
7,4,15,6,2003,18,30,0
2,10,18,2,2014,13,56,0
6,5,21,3,2015,9,1,0
1,4,22,3,2010,15,0,0
7,3,1,7,2007,7,0,0
7,8,6,11,2005,5,20,0
4,5,28,5,2009,19,30,0
3,10,3,5,2006,11,45,0
3,6,19,5,2010,19,29,0
2,8,18,9,2007,0,1,0
6,2,2,6,2007,10,0,0
5,2,10,8,2007,14,0,0
4,5,27,12,2012,18,1,0
2,4,28,5,2013,20,54,0
7,2,5,10,2008,0,1,0
7,5,13,2,2005,12,11,0
5,4,19,3,2004,5,40,0
7,4,28,3,2010,8,35,0
2,6,23,3,2010,16,40,0
2,6,22,2,2005,0,30,0
4,2,25,7,2013,0,36,0
7,2,29,7,2007,0,1,0
7,5,16,6,2013,21,30,0
7,10,5,6,2011,23,24,0
4,1,15,10,2009,2,0,0
4,2,4,9,2014,22,55,0
4,4,4,9,2003,21,30,0
5,2,26,12,2014,14,28,0
7,3,12,12,2004,20,0,0
6,3,24,1,2004,10,17,0
3,1,5,10,2005,18,0,0
7,6,11,7,2004,0,1,0
7,2,29,6,2008,12,0,0
3,1,17,9,2008,18,10,0
3,2,20,8,2014,18,13,0
5,10,3,5,2013,23,7,0
4,4,16,11,2006,10,0,0
5,2,13,1,2012,22,0,0
5,3,21,10,2011,20,45,0
6,1,31,12,2011,18,0,0
2,3,2,10,2007,11,50,0
7,1,9,8,2009,0,10,0
5,2,1,11,2013,17,30,0
1,1,2,4,2012,22,36,0
3,4,26,11,2014,12,30,0
1,1,10,7,2006,16,32,0
4,1,29,11,2012,16,0,0
6,5,3,6,2006,16,38,0
5,9,6,10,2006,12,0,0
5,5,25,3,2011,0,1,0
6,5,26,12,2009,13,9,0
7,9,19,12,2010,10,0,0
2,4,11,11,2008,12,47,0
5,5,29,6,2012,16,51,0
3,5,7,7,2004,10,0,0
5,3,7,2,2014,7,45,0
7,1,7,9,2003,5,30,0
4,4,28,12,2006,13,5,0
1,7,18,2,2008,20,30,0
3,6,7,1,2015,15,1,0
3,3,21,9,2011,19,20,0
1,10,1,9,2003,14,30,0
1,9,6,12,2004,15,0,0
4,3,9,8,2012,21,0,0
5,5,30,4,2004,13,30,0
2,6,22,1,2013,21,30,0
5,5,10,2,2006,17,20,0
2,10,14,10,2008,22,4,0
1,8,13,5,2013,13,34,0
1,4,17,3,2003,11,20,0
7,5,25,9,2005,1,15,0
7,1,24,10,2010,13,54,0
4,6,24,7,2003,9,0,0
4,2,17,4,2008,23,48,0
7,5,9,9,2007,21,30,0
1,10,22,8,2011,6,30,0
7,4,1,6,2003,15,0,0
3,5,9,7,2014,6,0,0
2,9,23,8,2011,8,0,0
2,5,22,7,2014,4,30,0
7,4,23,9,2007,17,9,0
4,6,19,5,2011,8,15,0
1,2,4,4,2005,9,30,0
3,4,23,3,2005,22,0,0
5,9,5,11,2010,17,15,0
6,4,7,2,2009,19,22,0
2,9,16,10,2012,21,0,0
7,3,9,10,2011,1,8,0
5,8,22,8,2008,7,40,0
5,1,2,5,2008,23,57,0
7,4,17,6,2012,3,0,0
3,3,8,1,2014,12,0,0
7,4,28,8,2005,12,0,0
5,4,13,6,2014,17,43,0
7,10,13,7,2008,2,5,0
5,2,13,8,2010,11,15,0
4,3,4,10,2007,21,15,0
4,8,12,7,2007,15,30,0
2,8,25,1,2005,0,55,0
1,8,16,2,2004,23,0,0
7,2,24,3,2013,19,25,0
4,3,4,4,2013,13,0,0
6,9,4,6,2005,20,30,0
1,2,18,4,2005,19,0,0
2,1,23,8,2005,10,0,0
6,3,28,7,2007,17,30,0
4,10,21,4,2005,11,26,0
2,4,30,3,2004,23,50,0
2,10,8,7,2014,10,0,0
4,1,12,7,2007,4,0,0
3,8,1,12,2010,18,0,0
7,10,28,7,2013,10,39,0
7,2,25,1,2015,13,51,0
2,2,29,4,2008,14,45,0
7,1,17,5,2009,15,50,0
4,5,25,3,2010,21,0,0
4,5,28,1,2010,4,0,0
5,2,30,11,2007,20,0,0
3,10,19,3,2014,15,45,0
7,10,28,3,2010,15,10,0
1,8,27,9,2004,18,50,0
2,2,3,3,2009,21,0,0
6,3,27,2,2010,17,35,0
7,2,19,9,2004,4,8,0
4,10,14,5,2009,19,25,0
2,4,10,6,2003,20,1,0
5,6,21,3,2003,7,15,0
7,2,1,1,2006,15,36,0
4,10,25,12,2008,19,10,0
4,10,26,1,2006,9,50,0
1,2,19,1,2015,14,15,0
2,1,14,4,2015,23,0,0
2,9,22,2,2011,8,30,0
6,10,10,3,2007,9,0,0
5,9,18,11,2005,18,0,0
4,5,20,9,2012,12,20,0
3,1,6,8,2008,16,0,0
5,10,30,6,2006,12,25,0
1,5,27,11,2006,17,30,0
1,5,27,11,2006,21,0,0
2,4,22,7,2003,8,0,0
4,3,11,8,2005,12,0,0
6,1,16,7,2011,13,9,0
6,5,22,3,2003,20,0,0
7,3,30,6,2013,1,26,0
5,6,23,7,2004,9,0,0
6,2,10,4,2010,20,0,0
6,10,6,10,2007,17,40,0
4,4,28,6,2012,20,0,0
2,4,30,9,2003,19,45,0
3,1,23,3,2005,17,30,0
1,1,27,10,2003,16,0,0
2,1,21,12,2004,14,30,0
1,10,27,10,2014,22,35,0
4,8,22,2,2007,19,30,0
6,3,21,4,2007,1,45,0
5,9,17,10,2003,9,25,0
1,5,5,8,2013,8,45,0
6,1,17,11,2012,3,25,0
3,5,4,3,2015,1,30,0
2,7,1,4,2014,2,0,0
6,2,3,12,2011,20,9,0
7,4,16,11,2008,11,22,0
1,9,4,8,2003,19,0,0
7,3,1,7,2012,0,1,0
7,4,19,12,2010,21,38,0
2,5,12,6,2007,3,0,0
1,2,21,3,2011,17,5,0
7,2,14,7,2013,10,55,0
1,7,25,10,2004,15,0,0
1,10,13,12,2010,12,0,0
4,4,9,1,2014,16,50,0
3,2,21,9,2005,13,10,0
2,9,1,5,2007,17,0,0
7,7,10,8,2003,15,35,0
7,8,29,7,2007,10,7,0
5,1,7,9,2007,17,0,0
7,3,2,6,2013,17,9,0
6,2,7,5,2011,22,54,0
2,1,8,6,2004,18,0,0
3,4,22,3,2006,14,47,0
1,7,1,3,2004,12,40,0
6,10,21,4,2012,11,45,0
5,9,20,5,2011,14,20,0
7,4,19,10,2008,20,0,0
2,7,28,4,2009,13,15,0
4,3,15,7,2010,5,14,0
5,3,12,12,2014,10,0,0
5,9,13,11,2009,2,12,0
5,9,2,7,2010,9,0,0
3,2,3,4,2013,18,0,0
3,3,9,8,2006,13,30,0
6,2,26,2,2011,20,0,0
5,2,25,1,2013,12,49,0
5,8,9,8,2013,11,45,0
2,5,29,5,2007,3,41,0
2,4,29,10,2013,18,30,0
4,4,21,8,2003,8,53,0
3,4,10,2,2010,15,56,0
5,9,2,11,2012,14,35,0
5,2,1,6,2007,21,53,0
7,2,12,2,2012,2,30,0
3,2,9,6,2004,15,0,0
1,10,20,7,2009,19,45,0
3,10,5,8,2009,10,50,0
6,5,27,12,2008,20,39,0
7,7,2,6,2013,14,3,0
3,8,13,11,2013,12,0,0
7,10,6,9,2009,9,20,0
7,8,16,11,2003,16,0,0
2,6,16,9,2003,19,0,0
4,5,2,12,2010,2,55,0
7,2,25,9,2011,3,0,0
4,5,18,10,2012,13,30,0
5,1,21,2,2014,14,25,0
4,2,22,3,2007,13,40,0
4,6,20,2,2014,9,0,0
2,8,20,3,2012,18,15,0
3,9,18,2,2009,6,0,0
2,3,11,1,2005,22,0,0
4,4,5,2,2004,1,0,0
6,4,1,12,2012,1,30,0
3,2,18,2,2015,13,9,0
3,2,19,9,2007,18,30,0
2,5,23,6,2009,9,6,0
3,7,9,1,2013,0,30,0
3,10,3,10,2012,11,50,0
2,3,9,1,2007,8,43,0
3,6,28,5,2014,7,19,0
1,3,27,9,2004,7,40,0
5,2,16,5,2008,10,45,0
2,4,16,3,2004,16,43,0
6,1,3,6,2006,18,0,0
2,4,28,10,2008,15,0,0
5,10,10,9,2010,19,10,0
7,7,7,10,2012,11,0,0
5,2,17,4,2015,23,0,0
2,10,8,7,2003,12,5,0
1,4,22,2,2010,8,30,0
5,4,26,11,2004,7,11,0
7,5,10,8,2003,21,45,0
5,3,18,6,2010,18,0,0
2,4,27,10,2009,19,50,0
2,10,23,11,2004,23,43,0
6,1,24,9,2005,16,20,0
6,8,12,6,2004,0,1,0
4,8,27,1,2005,6,0,0
1,10,3,2,2014,6,39,0
1,3,21,3,2005,21,0,0
3,5,9,12,2009,15,14,0
3,9,18,5,2005,19,0,0
4,10,7,4,2005,8,14,0
4,2,4,10,2007,2,18,0
6,8,5,4,2003,10,45,0
5,5,16,12,2011,15,40,0
4,4,3,11,2011,13,40,0
5,5,28,11,2003,0,37,0
1,7,13,10,2014,10,40,0
2,3,25,11,2014,8,30,0
7,8,14,2,2010,13,17,0
4,1,12,1,2006,20,30,0
3,2,5,5,2010,13,45,0
2,8,10,6,2008,17,0,0
4,3,15,11,2007,20,30,0
6,2,1,12,2012,0,1,0
4,2,3,4,2003,4,2,0
2,7,23,12,2008,14,0,0
1,4,28,4,2014,18,36,0
5,4,23,1,2009,21,30,0
1,9,14,4,2014,13,0,0
7,5,18,5,2003,21,0,0
2,4,22,6,2004,21,56,0
7,5,16,7,2006,12,34,0
6,2,7,5,2005,14,0,0
4,3,5,5,2011,22,10,0
7,10,20,10,2013,16,37,0
5,2,30,5,2014,21,15,0
5,4,6,5,2005,11,37,0
2,4,2,10,2012,8,40,0
6,3,2,7,2005,8,42,0
3,8,13,6,2012,8,0,0
2,4,5,10,2010,17,9,0
3,5,6,8,2003,4,30,0
5,5,17,4,2009,10,30,0
3,3,8,8,2007,16,0,0
7,4,17,7,2011,19,24,0
7,10,3,12,2006,15,45,0
3,2,7,1,2004,18,30,0
7,5,25,8,2013,3,7,0
5,2,24,2,2006,4,50,0
5,1,19,9,2014,22,17,0
5,10,16,12,2005,17,40,0
3,2,24,8,2011,23,30,0
6,10,24,4,2010,18,55,0
1,2,31,3,2003,21,47,0
2,1,21,3,2006,1,22,0
5,2,24,8,2012,22,35,0
1,2,21,7,2003,20,0,0
1,8,27,4,2015,11,35,0
6,2,23,2,2013,18,0,0
6,3,3,12,2011,9,6,0
6,10,4,6,2005,10,23,0
6,9,5,11,2005,13,0,0
1,1,23,8,2010,12,40,0
4,5,9,12,2004,16,45,0
6,2,26,7,2014,22,0,0
5,5,11,7,2003,18,40,0
4,7,9,9,2010,10,16,0
5,4,20,5,2011,9,57,0
2,10,23,3,2010,13,50,0
1,1,26,11,2007,5,46,0
4,2,29,11,2007,12,56,0
3,1,4,8,2004,7,30,0
3,10,19,8,2009,14,10,0
5,2,17,10,2008,10,29,0
7,4,8,3,2009,0,25,0
6,2,21,5,2005,0,55,0
5,5,17,10,2014,22,54,0
1,5,23,11,2009,14,4,0
4,4,15,12,2011,23,31,0
5,9,12,8,2005,17,30,0
3,8,9,2,2011,16,15,0
1,2,31,3,2008,11,45,0
7,9,26,1,2003,2,0,0
4,5,26,1,2012,19,20,0
4,2,4,9,2003,10,30,0
7,1,14,8,2005,19,20,0
4,3,17,11,2011,16,10,0
2,9,30,9,2008,14,0,0
1,6,19,1,2009,10,52,0
7,5,4,7,2010,12,30,0
6,6,24,7,2004,12,0,0
7,10,9,9,2007,14,35,0
2,8,31,3,2009,16,42,0
3,7,8,1,2014,0,10,0
3,2,26,11,2003,6,39,0
4,10,9,1,2003,17,0,0
1,9,2,2,2009,2,19,0
5,1,8,10,2010,17,45,0
2,2,11,11,2008,16,30,0
2,6,18,8,2009,21,0,0
5,4,24,7,2009,12,0,0
7,5,23,9,2012,16,30,0
3,3,23,2,2005,17,38,0
4,9,19,5,2005,13,0,0
1,2,21,7,2008,10,52,0
2,1,23,6,2009,0,30,0
3,5,14,11,2007,20,5,0
5,10,19,10,2012,21,45,0
2,7,9,12,2014,18,30,0
4,9,30,10,2003,0,1,0
3,2,27,10,2004,15,25,0
3,9,15,9,2004,22,0,0
4,8,31,5,2012,8,59,0
5,7,24,2,2012,20,43,0
6,1,17,11,2012,15,0,0
3,4,4,2,2015,15,15,0
1,7,3,9,2012,5,34,0
6,4,23,8,2014,19,45,0
7,7,15,1,2012,9,0,0
3,1,3,5,2006,7,37,0
3,3,13,10,2004,18,59,0
2,1,10,7,2007,18,15,0
7,5,4,5,2003,8,10,0
5,2,11,7,2003,14,30,0
1,2,31,8,2009,10,30,0
2,6,3,8,2004,9,0,0
4,8,8,9,2005,12,0,0
6,2,13,6,2009,13,14,0
3,4,27,7,2011,1,53,0
6,5,9,2,2008,2,0,0
1,3,2,2,2015,20,45,0
3,2,15,9,2004,6,30,0
2,7,23,7,2013,20,30,0
1,8,4,4,2005,11,30,0
6,9,20,9,2003,7,55,0
3,4,21,2,2007,0,5,0
1,9,10,11,2003,10,0,0
3,10,28,12,2005,2,17,0
3,8,2,5,2007,19,11,0
1,5,14,4,2014,7,50,0
3,10,5,3,2008,19,23,0
6,9,25,3,2006,14,0,0
4,9,20,8,2009,8,25,0
4,3,26,6,2014,14,0,0
3,4,26,1,2011,10,49,0
7,1,23,5,2010,15,10,0
7,9,29,6,2003,16,0,0
1,1,19,4,2010,1,0,0
6,5,4,5,2013,23,30,0
2,6,28,4,2009,8,0,0
5,1,20,9,2013,13,0,0
6,1,9,4,2011,0,35,0
7,3,21,9,2003,9,40,0
1,5,13,10,2008,14,0,0
5,5,16,11,2012,1,30,0
1,2,3,4,2006,14,0,0
6,4,14,11,2009,15,13,0
1,10,2,9,2013,16,51,0
3,1,16,5,2007,21,45,0
3,7,23,1,2013,11,30,0
3,4,1,9,2004,18,20,0
5,5,23,9,2011,12,55,0
5,4,4,4,2014,0,1,0
3,2,20,8,2014,6,0,0
5,5,10,2,2006,18,47,0
5,1,22,3,2013,21,30,0
2,3,27,6,2006,12,0,0
1,7,18,4,2005,13,0,0
7,9,23,2,2014,18,34,0
5,8,19,3,2004,21,40,0
7,4,6,10,2013,13,0,0
4,4,23,7,2009,9,50,0
5,7,15,10,2004,0,1,0
4,9,20,10,2011,0,15,0
3,2,25,6,2014,11,40,0
3,9,6,4,2011,20,0,0
2,3,22,1,2008,11,30,0
4,2,11,12,2003,9,23,0
1,2,29,11,2010,13,20,0
5,8,1,12,2006,3,20,0
4,3,19,3,2015,17,0,0
6,6,25,8,2007,11,0,0
3,4,14,7,2010,10,0,0
